indice_base;dia_teste;classe_real;probabilidade_impulso;dna_score;alerta_dna;classe_prevista
950;2026-07-14;0;0,025478076923076923;2,547807692307692;False;0
951;2026-07-14;0;0,03707593342330185;3,7075933423301852;False;0
952;2026-07-14;0;0,0038823529411764705;0,38823529411764707;False;0
953;2026-07-14;0;0,00392;0,392;False;0
954;2026-07-14;0;0,015628589655958078;1,5628589655958078;False;0
955;2026-07-14;0;0,015531658196875589;1,5531658196875588;False;0
956;2026-07-14;0;0,2446715977659637;24,467159776596368;False;0
957;2026-07-14;0;0,12166123211889467;12,166123211889467;False;0
958;2026-07-14;0;0,09227504041534362;9,227504041534363;False;0
959;2026-07-14;0;0,03888893939393939;3,888893939393939;False;0
960;2026-07-14;0;0,0038823529411764705;0,38823529411764707;False;0
961;2026-07-14;0;0,005693263258480651;0,5693263258480651;False;0
962;2026-07-14;0;0,005794736842105263;0,5794736842105264;False;0
963;2026-07-14;0;0,007449604403164775;0,7449604403164776;False;0
964;2026-07-14;0;0,013579223562075853;1,3579223562075853;False;0
965;2026-07-14;0;0,0038;0,38;False;0
966;2026-07-14;0;0,01143307120023876;1,143307120023876;False;0
967;2026-07-14;0;0,0;0,0;False;0
968;2026-07-14;0;0,0037;0,37;False;0
969;2026-07-14;0;0,01779949874686717;1,7799498746867168;False;0
970;2026-07-14;0;0,002;0,2;False;0
971;2026-07-14;0;0,039238939261178885;3,9238939261178887;False;0
972;2026-07-14;0;0,002;0,2;False;0
973;2026-07-14;0;0,0037142857142857142;0,37142857142857144;False;0
974;2026-07-14;0;0,0;0,0;False;0
975;2026-07-14;0;0,0;0,0;False;0
976;2026-07-14;0;0,0;0,0;False;0
977;2026-07-14;0;0,0;0,0;False;0
978;2026-07-14;0;0,002;0,2;False;0
979;2026-07-14;0;0,002;0,2;False;0
980;2026-07-14;0;0,005900000000000001;0,5900000000000001;False;0
981;2026-07-14;0;0,0;0,0;False;0
982;2026-07-14;0;0,01;1,0;False;0
983;2026-07-14;0;0,0018;0,18;False;0
984;2026-07-14;0;0,0;0,0;False;0
985;2026-07-14;0;0,0038888888888888888;0,3888888888888889;False;0
986;2026-07-14;0;0,00978409090909091;0,9784090909090911;False;0
987;2026-07-14;0;0,002;0,2;False;0
988;2026-07-14;0;0,0;0,0;False;0
989;2026-07-14;0;0,004;0,4;False;0
990;2026-07-14;0;0,027228005534197484;2,7228005534197486;False;0
991;2026-07-14;0;0,0;0,0;False;0
992;2026-07-14;0;0,003904761904761905;0,3904761904761905;False;0
993;2026-07-14;0;0,05305979123533472;5,305979123533472;False;0
994;2026-07-14;0;0,004;0,4;False;0
995;2026-07-14;0;0,0;0,0;False;0
996;2026-07-14;0;0,0018095238095238095;0,18095238095238095;False;0
997;2026-07-14;0;0,01190909090909091;1,1909090909090911;False;0
998;2026-07-14;0;0,032500765940983334;3,250076594098333;False;0
999;2026-07-14;0;0,022;2,1999999999999997;False;0
1000;2026-07-14;0;0,0018888888888888887;0,18888888888888888;False;0
1001;2026-07-14;0;0,004;0,4;False;0
1002;2026-07-14;0;0,013475887970896635;1,3475887970896634;False;0
1003;2026-07-14;0;0,0;0,0;False;0
1004;2026-07-14;0;0,0;0,0;False;0
1005;2026-07-14;0;0,00374055829228243;0,37405582922824304;False;0
1006;2026-07-14;0;0,00391304347826087;0,391304347826087;False;0
1007;2026-07-14;0;0,01982;1,982;False;0
1008;2026-07-14;0;0,0;0,0;False;0
1009;2026-07-14;0;0,009768817204301075;0,9768817204301075;False;0
1010;2026-07-14;0;0,009645320197044335;0,9645320197044335;False;0
1011;2026-07-14;0;0,013542774086378736;1,3542774086378737;False;0
1012;2026-07-14;0;0,002;0,2;False;0
1013;2026-07-14;0;0,0037225672877846793;0,37225672877846794;False;0
1014;2026-07-14;0;0,005904761904761905;0,5904761904761905;False;0
1015;2026-07-14;0;0,007825757575757576;0,7825757575757576;False;0
1016;2026-07-14;0;0,011475104913446407;1,1475104913446408;False;0
1017;2026-07-14;0;0,0;0,0;False;0
