filtro;tp;sl;protecao_pct;trades;gains;losses;protegidos;timeouts;fim_dados;positivos;negativos;taxa_gain_pct;taxa_sem_loss_pct;resultado_total;media_trade;profit_factor;drawdown_max;maior_seq_losses;tempo_medio_s;sinais_ignorados_posicao_aberta
TODAS;1400;2200;0.8;289;154;113;6;16;0;160;123;53,28719723183391;60,89965397923876;-40300,0;-139,44636678200692;0,8445216049382716;-59500,0;5;1134,166089965398;35
TODAS;1800;2500;0.7;269;126;106;18;19;0;135;116;46,84014869888476;60,594795539033456;-40475,0;-150,46468401486987;0,8531386066763426;-61000,0;5;1228,1338289962825;55
AJUSTE_EQ_12;1200;2900;0.7;135;77;44;6;8;0;78;51;57,03703703703704;67,4074074074074;-40500,0;-300,0;0,6970263699270619;-45650,0;4;481,77037037037036;6
AJUSTE_GE_8;1800;2500;0.5;184;79;73;20;12;0;84;80;42,93478260869565;60,32608695652174;-40625,0;-220,78804347826087;0,7839383060763196;-54500,0;4;1504,7282608695652;21
AJUSTE_EQ_12;1200;2500;SEM_PROTECAO;133;75;50;0;8;0;76;57;56,390977443609025;62,40601503759399;-41050,0;-308,6466165413534;0,686820522601564;-43000,0;4;485,1278195488722;8
TODAS;1400;2200;0.7;291;153;113;9;16;0;159;123;52,577319587628864;61,16838487972509;-41700,0;-143,29896907216494;0,8391203703703703;-59500,0;5;1126,958762886598;33
TODAS;1600;2500;0.7;275;141;105;12;17;0;148;115;51,27272727272727;61,81818181818182;-42675,0;-155,1818181818182;0,8437385573050165;-65000,0;5;1177,0545454545454;49
TODAS;1600;2500;0.5;279;141;105;17;16;0;147;115;50,53763440860215;62,365591397849464;-42700,0;-153,04659498207886;0,8436470157451483;-63425,0;5;1157,652329749104;45
AJUSTE_GE_8;1800;2500;0.6;181;79;74;15;13;0;85;81;43,646408839779006;59,11602209944751;-43100,0;-238,12154696132598;0,7737829681144207;-56975,0;4;1532,8121546961327;24
AJUSTE_GE_8;1200;2000;SEM_PROTECAO;191;100;80;0;11;0;104;87;52,35602094240838;58,1151832460733;-43575,0;-228,1413612565445;0,7367467149977345;-54425,0;5;1435,1989528795812;14
TODAS;1200;2000;0.5;298;161;114;7;16;0;166;125;54,02684563758389;61,74496644295302;-43750,0;-146,81208053691276;0,816907302783009;-59800,0;6;1105,5738255033557;26
AJUSTE_EQ_12;1200;2900;0.8;133;76;45;4;8;0;77;52;57,142857142857146;66,16541353383458;-44600,0;-335,3383458646617;0,6734395021050704;-49750,0;4;493,187969924812;8
AJUSTE_GE_8;1600;2500;0.7;185;89;74;10;12;0;94;81;48,108108108108105;60,0;-44650,0;-241,35135135135135;0,7656475528145913;-59125,0;4;1466,8918918918919;20
AJUSTE_GE_8;1600;2500;0.6;186;89;74;12;11;0;93;81;47,8494623655914;60,215053763440864;-44675,0;-240,18817204301075;0,7655163364387876;-59150,0;4;1454,7096774193549;19
AJUSTE_GE_8;1200;2200;0.5;194;102;75;7;10;0;106;81;52,577319587628864;61,34020618556701;-45300,0;-233,50515463917526;0,7329796640141468;-53550,0;4;1405,0567010309278;11
AJUSTE_GE_8;1200;2200;0.6;194;102;75;7;10;0;106;81;52,577319587628864;61,34020618556701;-45300,0;-233,50515463917526;0,7329796640141468;-53550,0;4;1405,0567010309278;11
AJUSTE_GE_8;2000;2500;0.6;177;71;75;18;13;0;77;82;40,112994350282484;57,6271186440678;-45800,0;-258,7570621468927;0,762725035617148;-61475,0;4;1585,9322033898304;28
AJUSTE_GE_8;1200;2200;0.7;194;102;75;6;11;0;106;82;52,577319587628864;61,34020618556701;-46175,0;-238,01546391752578;0,7292185896496115;-54425,0;4;1405,0567010309278;11
AJUSTE_GE_8;2000;2500;0.7;176;72;76;15;13;0;78;83;40,90909090909091;56,81818181818182;-46300,0;-263,0681818181818;0,7632016366193581;-58975,0;4;1596,659090909091;29
TODAS;1600;2500;0.6;277;140;106;15;16;0;146;116;50,541516245487365;61,73285198555957;-46800,0;-168,95306859205778;0,8301886792452831;-67525,0;5;1167,9747292418772;47
TODAS;1200;2000;0.6;297;160;115;6;16;0;165;126;53,872053872053876;61,27946127946128;-46950,0;-158,08080808080808;0,8051462959120149;-63000,0;6;1109,96632996633;27
TODAS;1200;2000;0.7;297;160;115;6;16;0;165;126;53,872053872053876;61,27946127946128;-46950,0;-158,08080808080808;0,8051462959120149;-63000,0;6;1109,96632996633;27
AJUSTE_GE_8;2000;3200;0.5;168;73;61;19;15;0;80;69;43,45238095238095;63,69047619047619;-47500,0;-282,73809523809524;0,7635639621702339;-64675,0;3;1710,0238095238096;37
TODAS;1600;2500;0.8;275;141;107;10;17;0;148;117;51,27272727272727;61,09090909090909;-47675,0;-173,36363636363637;0,8285688601222582;-67500,0;5;1180,2363636363636;49
TODAS;1400;2200;SEM_PROTECAO;288;155;117;0;16;0;161;127;53,81944444444444;59,375;-47700,0;-165,625;0,8220149253731344;-60300,0;5;1143,3229166666667;36
TODAS;2000;3200;0.7;238;113;84;18;23;0;123;97;47,47899159663866;64,70588235294117;-47775,0;-200,73529411764707;0,8311091471498011;-66775,0;6;1420,5840336134454;86
TODAS;2000;3200;0.6;241;113;84;21;23;0;123;97;46,88796680497925;65,14522821576763;-47775,0;-198,23651452282158;0,8311091471498011;-68775,0;6;1402,5269709543568;83
AJUSTE_EQ_12;1200;3200;SEM_PROTECAO;131;79;42;0;9;1;81;50;60,30534351145038;67,93893129770993;-47850,0;-365,2671755725191;0,6664342976646915;-49325,0;4;550,7099236641221;10
AJUSTE_GE_8;1400;2500;0.5;190;97;73;10;10;0;101;79;51,05263157894737;61,578947368421055;-49400,0;-260,0;0,7360406091370558;-59150,0;4;1433,1473684210525;15
AJUSTE_GE_8;1200;2200;0.8;192;101;76;4;11;0;105;83;52,604166666666664;60,416666666666664;-49575,0;-258,203125;0,7129830655666521;-57825,0;4;1422,5833333333333;13
TODAS;2000;3200;0.5;242;112;84;24;22;0;121;97;46,28099173553719;65,2892561983471;-49800,0;-205,78512396694214;0,8239505081749889;-70800,0;6;1393,9545454545455;82
AJUSTE_GE_8;1800;2500;0.7;180;78;76;13;13;0;84;83;43,333333333333336;57,77777777777778;-49900,0;-277,22222222222223;0,7447896688403017;-59475,0;4;1544,8444444444444;25
TODAS;1200;2000;0.8;295;159;116;4;16;0;164;127;53,898305084745765;60,67796610169491;-50150,0;-170,0;0,7935789257048775;-66200,0;6;1119,3322033898305;29
AJUSTE_GE_8;1400;2500;0.6;190;97;73;9;11;0;101;80;51,05263157894737;61,578947368421055;-50275,0;-264,60526315789474;0,7326153437042946;-60025,0;4;1433,1473684210525;15
AJUSTE_GE_8;2000;2500;0.8;176;73;78;11;14;0;79;86;41,47727272727273;55,68181818181818;-50275,0;-285,65340909090907;0,7504962779156328;-62950,0;5;1602,1875;29
TODAS;1800;2500;0.8;267;126;110;12;19;0;135;120;47,19101123595506;58,80149812734082;-50475,0;-189,04494382022472;0,823266806722689;-63500,0;5;1241,0973782771537;57
AJUSTE_GE_8;1800;2500;0.8;179;79;77;10;13;0;85;84;44,134078212290504;56,98324022346369;-50600,0;-282,6815642458101;0,7444767074864285;-60175,0;4;1555,1620111731843;26
AJUSTE_GE_8;2000;3200;0.7;164;73;62;13;16;0;81;70;44,51219512195122;62,19512195121951;-50675,0;-308,9939024390244;0,7517148456638902;-62650,0;3;1759,4756097560976;41
TODAS;1200;2000;SEM_PROTECAO;293;160;117;0;16;0;165;128;54,60750853242321;60,06825938566553;-50950,0;-173,89078498293514;0,7919983670136762;-68200,0;6;1128,3754266211604;31
TODAS;2000;2500;SEM_PROTECAO;254;118;114;0;22;0;128;126;46,45669291338583;55,118110236220474;-51000,0;-200,78740157480314;0,8281960586154623;-68525,0;7;1329,3110236220473;70
AJUSTE_EQ_12;1200;2900;SEM_PROTECAO;131;75;47;0;9;0;77;54;57,25190839694657;64,12213740458016;-51575,0;-393,7022900763359;0,6377524143985953;-53125,0;4;511,4503816793893;10
AJUSTE_GE_8;2000;3200;0.6;166;72;62;16;16;0;80;70;43,373493975903614;62,65060240963855;-52675,0;-317,3192771084337;0,7419157275845174;-64650,0;3;1734,44578313253;39
AJUSTE_GE_8;1600;2500;0.8;184;88;77;7;12;0;93;84;47,82608695652174;58,15217391304348;-53750,0;-292,1195652173913;0,7285696250473425;-61625,0;4;1479,6847826086957;21
AJUSTE_GE_8;1400;2500;0.8;187;96;74;5;12;0;101;81;51,336898395721924;60,42780748663102;-54150,0;-289,572192513369;0,7157853300091851;-63900,0;4;1463,3796791443851;18
AJUSTE_GE_8;1400;2500;0.7;188;96;74;7;11;0;100;81;51,06382978723404;60,638297872340424;-54175,0;-288,1648936170213;0,7156541136333815;-63925,0;4;1451,345744680851;17
TODAS;1600;2500;SEM_PROTECAO;273;143;111;0;19;0;151;122;52,38095238095238;59,34065934065934;-54400,0;-199,26739926739927;0,8118135431981319;-64225,0;5;1198,3956043956043;51
AJUSTE_GE_8;1600;3200;0.5;180;92;62;13;12;1;97;70;51,111111111111114;65,55555555555556;-54775,0;-304,30555555555554;0,7343598448108632;-65775,0;3;1549,3166666666666;25
AJUSTE_GE_8;2000;3200;0.8;163;73;63;10;17;0;81;72;44,785276073619634;61,34969325153374;-54850,0;-336,50306748466255;0,7366462609530668;-66825,0;4;1772,7546012269938;42
AJUSTE_GE_8;1600;2500;SEM_PROTECAO;183;90;79;0;14;0;96;87;49,18032786885246;56,830601092896174;-55475,0;-303,14207650273227;0,728063725490196;-62850,0;5;1501,7704918032787;22
AJUSTE_GE_8;2000;2900;0.5;176;72;69;22;13;0;78;76;40,90909090909091;60,79545454545455;-55650,0;-316,1931818181818;0,7293617021276596;-72825,0;4;1605,0;29
TODAS;2000;3200;0.8;236;112;86;14;24;0;122;100;47,45762711864407;63,559322033898304;-57150,0;-242,16101694915255;0,8031007751937984;-75750,0;6;1434,542372881356;88
AJUSTE_GE_8;1600;3200;0.7;177;91;62;9;14;1;97;71;51,41242937853107;64,97175141242938;-57225,0;-323,3050847457627;0,723650851140891;-68225,0;3;1578,587570621469;28
AJUSTE_GE_8;1200;2200;SEM_PROTECAO;190;100;79;0;11;0;104;86;52,63157894736842;58,421052631578945;-57375,0;-301,9736842105263;0,6800501882057717;-63225,0;4;1443,2105263157894;15
AJUSTE_GE_8;1800;2500;SEM_PROTECAO;179;82;82;0;15;0;89;90;45,81005586592179;54,18994413407821;-57625,0;-321,92737430167597;0,7275413711583925;-67200,0;6;1575,7150837988827;26
TODAS;1400;2500;0.5;287;153;106;12;16;0;159;116;53,31010452961672;63,066202090592334;-58100,0;-202,4390243902439;0,7891872278664731;-70200,0;5;1135,759581881533;37
TODAS;1800;2500;SEM_PROTECAO;267;130;116;0;21;0;140;127;48,68913857677903;56,554307116104866;-58200,0;-217,97752808988764;0,8070131808007959;-68125,0;6;1253,8726591760299;57
AJUSTE_GE_8;1800;3200;0.6;172;79;62;15;15;1;86;71;45,93023255813954;63,95348837209303;-58875,0;-342,29651162790697;0,7156827236508512;-71475,0;3;1660,7441860465117;33
AJUSTE_GE_8;1800;3200;0.5;175;79;62;19;14;1;85;71;45,142857142857146;64,57142857142857;-58900,0;-336,57142857142856;0,7155619944464566;-71500,0;3;1633,6514285714286;30
TODAS;2000;2900;0.6;254;113;97;23;21;0;123;108;44,488188976377955;61,811023622047244;-59350,0;-233,66141732283464;0,7984377653251825;-78775,0;5;1324,1299212598426;70
AJUSTE_GE_8;1600;2900;0.5;186;90;70;15;11;0;95;76;48,38709677419355;62,365591397849464;-59425,0;-319,48924731182797;0,7138213339754395;-70500,0;4;1470,1451612903227;19
AJUSTE_GE_8;1800;2900;0.5;182;79;70;20;13;0;85;77;43,40659340659341;61,53846153846154;-60350,0;-331,5934065934066;0,710586260640211;-73025,0;4;1540,032967032967;23
AJUSTE_GE_8;1600;3200;0.6;178;91;63;10;13;1;96;72;51,12359550561798;64,6067415730337;-60450,0;-339,60674157303373;0,7125193199381762;-71450,0;3;1569,7808988764045;27
TODAS;2000;2900;0.5;256;112;97;27;20;0;121;108;43,75;62,109375;-61375,0;-239,74609375;0,7915605365936492;-79200,0;5;1310,875;68
AJUSTE_GE_8;2000;2900;0.7;172;72;71;15;14;0;79;78;41,86046511627907;58,72093023255814;-61425,0;-357,1220930232558;0,7094714437743881;-73700,0;4;1654,1976744186047;33
AJUSTE_GE_8;1400;2500;SEM_PROTECAO;185;96;77;0;12;0;101;84;51,891891891891895;58,37837837837838;-61650,0;-333,2432432432432;0,688675672263603;-67500,0;4;1484,254054054054;20
AJUSTE_GE_8;2000;2500;SEM_PROTECAO;173;74;84;0;15;0;81;92;42,774566473988436;51,445086705202314;-61750,0;-356,9364161849711;0,7147806004618937;-74425,0;6;1642,1329479768785;32
TODAS;1400;2500;0.8;282;152;107;6;17;0;159;117;53,90070921985816;62,05673758865248;-61975,0;-219,7695035460993;0,7771485077310321;-74075,0;5;1159,1418439716313;42
TODAS;1400;2500;0.6;286;152;107;11;16;0;158;117;53,14685314685315;62,58741258741259;-62000,0;-216,78321678321677;0,7770586120100683;-74100,0;5;1140,4265734265734;38
TODAS;1200;2200;0.5;296;161;112;7;16;0;166;123;54,391891891891895;62,16216216216216;-62150,0;-209,96621621621622;0,7585000971439674;-72750,0;6;1113,2972972972973;28
TODAS;2000;2900;0.7;251;113;98;19;21;0;123;109;45,0199203187251;60,95617529880478;-62250,0;-248,00796812749005;0,7906507482764419;-78175,0;5;1342,434262948207;73
AJUSTE_GE_8;1800;2900;0.6;179;79;71;15;14;0;86;78;44,134078212290504;60,33519553072626;-63225,0;-353,2122905027933;0,7009577864490955;-75900,0;4;1568,877094972067;26
AJUSTE_GE_8;2000;2900;0.8;171;73;72;11;15;0;80;80;42,69005847953216;57,89473684210526;-63300,0;-370,17543859649123;0,7059916395726893;-75575,0;4;1669,8479532163742;34
AJUSTE_GE_8;2000;2900;0.6;174;71;71;18;14;0;78;78;40,804597701149426;59,195402298850574;-63425,0;-364,51149425287355;0,7000118245240629;-75700,0;4;1631,528735632184;31
AJUSTE_GE_8;1600;2900;0.7;183;89;71;10;13;0;95;78;48,63387978142077;61,202185792349724;-64775,0;-353,9617486338798;0,6936265815300934;-75850,0;4;1501,4426229508197;22
AJUSTE_GE_8;1600;2900;0.6;184;89;71;12;12;0;94;78;48,369565217391305;61,41304347826087;-64800,0;-352,17391304347825;0,6935083362894644;-75875,0;4;1489,0815217391305;21
AJUSTE_GE_8;2000;3200;SEM_PROTECAO;160;75;68;0;17;0;84;76;46,875;57,5;-64975,0;-406,09375;0,7098358825499609;-76950,0;5;1804,65625;45
AJUSTE_GE_8;1800;3200;0.8;169;79;64;10;15;1;86;73;46,74556213017752;62,1301775147929;-65275,0;-386,2426035502959;0,6942264902213374;-72875,0;3;1697,0828402366865;36
TODAS;2000;3200;SEM_PROTECAO;233;115;92;0;26;0;127;106;49,35622317596567;60,51502145922747;-65525,0;-281,22317596566523;0,786910569105691;-84125,0;6;1457,3562231759656;91
TODAS;1200;2200;0.6;295;160;113;6;16;0;165;124;54,23728813559322;61,69491525423729;-65550,0;-222,20338983050848;0,7474475052976305;-76150,0;6;1117,7457627118645;29
TODAS;1200;2200;0.7;295;160;113;6;16;0;165;124;54,23728813559322;61,69491525423729;-65550,0;-222,20338983050848;0,7474475052976305;-76150,0;6;1117,7457627118645;29
TODAS;1400;2500;0.7;284;151;108;9;16;0;157;118;53,16901408450704;61,971830985915496;-65900,0;-232,04225352112675;0,7651461154668567;-78000,0;5;1150,411971830986;40
TODAS;1800;3200;0.6;250;122;87;18;22;1;132;100;48,8;65,2;-66000,0;-264,0;0,7760434340006787;-76025,0;6;1334,212;74
AJUSTE_GE_8;1400;3200;0.5;182;98;62;9;12;1;103;70;53,84615384615385;65,93406593406593;-66275,0;-364,14835164835165;0,6785887487875849;-75550,0;3;1543,857142857143;23
TODAS;1600;3200;0.7;257;139;87;10;20;1;147;100;54,08560311284047;66,147859922179;-66700,0;-259,53307392996106;0,7736681370885646;-79650,0;6;1273,9571984435797;67
TODAS;1600;3200;0.5;260;139;87;14;19;1;146;100;53,46153846153846;66,53846153846153;-66725,0;-256,63461538461536;0,7735833050559892;-79675,0;6;1257,1115384615384;64
AJUSTE_GE_8;1600;3200;SEM_PROTECAO;173;91;65;0;16;1;98;75;52,60115606936416;62,42774566473989;-66750,0;-385,83815028901734;0,6933149552033081;-72950,0;4;1634,057803468208;32
AJUSTE_GE_8;1800;3200;0.7;171;78;64;13;15;1;85;73;45,6140350877193;62,57309941520468;-67075,0;-392,2514619883041;0,68579458953039;-74675,0;3;1674,2280701754387;34
AJUSTE_GE_8;1400;3200;0.6;182;98;62;8;13;1;103;71;53,84615384615385;65,93406593406593;-67150,0;-368,95604395604397;0,6757213569962573;-76425,0;3;1543,857142857143;23
AJUSTE_GE_8;1200;2500;0.5;191;100;74;7;10;0;104;80;52,35602094240838;61,2565445026178;-67700,0;-354,4502617801047;0,6430266279989454;-75650,0;4;1430,4397905759163;14
AJUSTE_GE_8;1200;2500;0.6;191;100;74;7;10;0;104;80;52,35602094240838;61,2565445026178;-67700,0;-354,4502617801047;0,6430266279989454;-75650,0;4;1430,4397905759163;14
TODAS;1800;3200;0.5;253;121;87;23;21;1;130;100;47,82608695652174;65,61264822134387;-67825,0;-268,0830039525692;0,7698506956226672;-77850,0;6;1319,1462450592885;71
AJUSTE_GE_8;1600;3200;0.8;176;90;65;6;14;1;96;74;51,13636363636363;63,06818181818182;-68425,0;-388,77840909090907;0,6842044536748587;-74625,0;3;1593,2443181818182;29
AJUSTE_GE_8;1400;3200;0.8;179;97;62;5;14;1;103;71;54,18994413407821;65,36312849162012;-68525,0;-382,8212290502793;0,6690812507545575;-77800,0;3;1572,7709497206704;26
AJUSTE_GE_8;1200;2500;0.7;191;100;74;6;11;0;104;81;52,35602094240838;61,2565445026178;-68575,0;-359,0314136125655;0,64007348117045;-76525,0;4;1430,4397905759163;14
TODAS;1200;2200;0.8;293;159;114;4;16;0;164;125;54,26621160409557;61,092150170648466;-68950,0;-235,32423208191128;0,7365807067812798;-79550,0;6;1127,269624573379;31
AJUSTE_GE_8;1800;2900;0.8;176;79;73;10;14;0;86;80;44,88636363636363;58,52272727272727;-69025,0;-392,1875;0,6822419150650247;-77000,0;4;1602,1363636363637;29
TODAS;2000;2900;0.8;249;113;100;14;22;0;123;112;45,381526104417674;59,83935742971887;-69025,0;-277,20883534136544;0,7730374023838882;-84950,0;5;1357,5140562248996;75
AJUSTE_GE_8;1400;2900;0.5;188;97;70;10;11;0;102;76;51,59574468085106;62,765957446808514;-69125,0;-367,68617021276594;0,6671081146159403;-78475,0;4;1466,4946808510638;17
TODAS;1800;3200;0.7;250;122;88;17;22;1;132;101;48,8;64,8;-69200,0;-276,8;0,7677072843235985;-79225,0;6;1336,744;74
TODAS;1200;2200;SEM_PROTECAO;291;160;115;0;16;0;165;126;54,982817869415804;60,48109965635739;-69950,0;-240,37800687285224;0,7349876870619435;-80550,0;6;1136,4742268041236;33
AJUSTE_GE_8;1400;2900;0.6;188;97;70;9;12;0;102;77;51,59574468085106;62,765957446808514;-70000,0;-372,3404255319149;0,6643088358709986;-79350,0;4;1466,4946808510638;17
TODAS;1400;2500;SEM_PROTECAO;281;153;111;0;17;0;160;121;54,44839857651245;60,49822064056939;-70575,0;-251,15658362989325;0,7550329746615758;-79575,0;5;1168,797153024911;43
AJUSTE_GE_8;1800;2900;0.7;178;78;73;13;14;0;85;80;43,82022471910113;58,98876404494382;-70825,0;-397,89325842696627;0,6739555760156519;-78800,0;4;1581,247191011236;27
TODAS;1800;2900;0.6;264;124;100;19;21;0;134;111;46,96969696969697;62,121212121212125;-70850,0;-268,3712121212121;0,7662873165099786;-83975,0;5;1263,6325757575758;60
TODAS;1600;3200;0.6;258;138;88;12;19;1;145;101;53,48837209302326;65,89147286821705;-71525,0;-277,22868217054264;0,7599026518966095;-84475,0;6;1268,9651162790697;66
AJUSTE_GE_8;1400;3200;0.7;180;97;63;6;13;1;102;72;53,888888888888886;65,0;-71750,0;-398,6111111111111;0,6587801688265367;-81025,0;3;1564,0944444444444;25
AJUSTE_GE_8;1600;2900;SEM_PROTECAO;179;90;74;0;15;0;97;82;50,279329608938546;58,659217877094974;-71800,0;-401,1173184357542;0,6752600633197648;-78375,0;4;1555,7206703910615;26
AJUSTE_GE_8;1200;2500;0.8;189;99;75;4;11;0;103;82;52,38095238095238;60,317460317460316;-72275,0;-382,4074074074074;0,6255666364460563;-80225,0;4;1448,5132275132275;16
TODAS;1800;2900;0.5;268;123;100;25;20;0;132;111;45,8955223880597;62,6865671641791;-72675,0;-271,17537313432837;0,760267194458189;-85800,0;5;1245,1679104477612;56
AJUSTE_GE_8;1400;3200;SEM_PROTECAO;177;98;64;0;14;1;104;73;55,367231638418076;63,84180790960452;-73525,0;-415,3954802259887;0,6555802787211618;-78600,0;3;1597,7062146892656;28
TODAS;1800;2900;0.7;264;124;101;18;21;0;134;112;46,96969696969697;61,74242424242424;-73750,0;-279,3560606060606;0,7590263028916844;-86875,0;5;1265,9848484848485;60
AJUSTE_GE_8;1400;2900;0.8;185;96;71;5;13;0;102;78;51,891891891891895;61,62162162162162;-74275,0;-401,4864864864865;0,6486933900910489;-83625,0;4;1497,454054054054;20
AJUSTE_GE_8;1400;2900;0.7;186;96;71;7;12;0;101;78;51,61290322580645;61,82795698924731;-74300,0;-399,4623655913978;0,6485751448504198;-83650,0;4;1485,247311827957;19
TODAS;1600;3200;0.8;256;138;89;8;20;1;146;102;53,90625;65,234375;-74700,0;-291,796875;0,751909664563268;-84450,0;6;1280,6640625;68
AJUSTE_GE_8;1800;2900;SEM_PROTECAO;174;82;77;0;15;0;90;84;47,12643678160919;55,747126436781606;-74800,0;-429,88505747126436;0,674003050773589;-82775,0;5;1631,8850574712644;31
AJUSTE_GE_8;1600;2900;0.8;182;88;74;7;13;0;94;81;48,35164835164835;59,34065934065934;-75075,0;-412,5;0,6589437819420784;-81650,0;4;1515,1263736263736;23
TODAS;1600;2900;0.7;270;139;100;12;19;0;147;111;51,48148148148148;62,96296296296296;-75150,0;-278,3333333333333;0,752102919346858;-89175,0;5;1213,2592592592594;54
TODAS;1600;2900;0.5;274;139;100;17;18;0;146;111;50,72992700729927;63,503649635036496;-75175,0;-274,36131386861314;0,752020451921491;-89200,0;5;1193,2007299270074;50
TODAS;1600;3200;SEM_PROTECAO;250;138;90;0;21;1;147;103;55,2;64,0;-75275,0;-301,1;0,7513419770418697;-81825,0;6;1319,78;74
TODAS;1800;3200;0.8;244;120;89;12;22;1;130;102;49,18032786885246;63,52459016393443;-76000,0;-311,4754098360656;0,7475921620724012;-86025,0;6;1371,4590163934427;80
AJUSTE_GE_8;2000;2900;SEM_PROTECAO;167;74;78;0;15;0;82;85;44,31137724550898;53,293413173652695;-76825,0;-460,02994011976045;0,6693565741338497;-89100,0;5;1712,1497005988024;38
AJUSTE_GE_8;1800;3200;SEM_PROTECAO;167;81;69;0;16;1;89;78;48,50299401197605;58,68263473053892;-77250,0;-462,5748502994012;0,6642764015645372;-84850,0;5;1726,7245508982037;38
AJUSTE_GE_8;1200;2500;SEM_PROTECAO;187;98;77;0;12;0;103;84;52,406417112299465;58,8235294117647;-78450,0;-419,5187165775401;0,6038378992551445;-82800,0;4;1471,6631016042782;18
AJUSTE_GE_8;1400;2900;SEM_PROTECAO;183;97;73;0;13;0;103;80;53,005464480874316;60,10928961748634;-78675,0;-429,91803278688525;0,6378179307169985;-83825,0;4;1520,6830601092897;22
TODAS;1600;2900;0.6;272;138;101;15;18;0;145;112;50,73529411764706;62,86764705882353;-79675,0;-292,9227941176471;0,7396667211239993;-93700,0;5;1203,9742647058824;52
TODAS;1600;2900;0.8;269;138;102;10;19;0;146;113;51,301115241635685;62,0817843866171;-82550,0;-306,87732342007433;0,7328046609483735;-93075,0;5;1219,3717472118958;55
TODAS;1800;2900;0.8;258;122;103;12;21;0;132;114;47,286821705426355;60,07751937984496;-83150,0;-322,28682170542635;0,7333654000320667;-94475,0;5;1299,2325581395348;66
TODAS;2000;2900;SEM_PROTECAO;245;115;108;0;22;0;126;119;46,93877551020408;55,91836734693877;-84075,0;-343,16326530612247;0,7410686787804127;-100000,0;6;1385,4326530612245;79
TODAS;1600;2900;SEM_PROTECAO;263;139;104;0;20;0;148;115;52,851711026615966;60,456273764258555;-84125,0;-319,86692015209127;0,7313802187275485;-91950,0;5;1258,851711026616;61
TODAS;1400;3200;0.5;268;150;89;10;18;1;157;101;55,97014925373134;66,7910447761194;-84475,0;-315,20522388059703;0,7170490705074527;-94500,0;6;1232,858208955224;56
AJUSTE_GE_8;1200;3200;0.5;183;101;63;6;12;1;106;71;55,19125683060109;65,57377049180327;-85475,0;-467,07650273224044;0,5918099331423113;-92950,0;4;1540,224043715847;22
AJUSTE_GE_8;1200;3200;0.6;183;101;63;6;12;1;106;71;55,19125683060109;65,57377049180327;-85475,0;-467,07650273224044;0,5918099331423113;-92950,0;4;1540,224043715847;22
TODAS;1800;3200;SEM_PROTECAO;242;123;95;0;23;1;135;107;50,82644628099174;60,743801652892564;-85475,0;-353,202479338843;0,7315272870043188;-95500,0;6;1389,293388429752;82
TODAS;1200;2500;0.5;289;159;107;7;16;0;164;118;55,017301038062286;62,9757785467128;-85650,0;-296,3667820069204;0,6924043813970192;-92950,0;6;1136,01384083045;35
AJUSTE_GE_8;1200;3200;0.7;183;101;63;5;13;1;106;72;55,19125683060109;65,57377049180327;-86350,0;-471,85792349726773;0,5893472833194626;-93825,0;4;1540,224043715847;22
AJUSTE_GE_8;1200;2900;0.5;189;100;71;7;11;0;105;77;52,91005291005291;62,43386243386244;-87825,0;-464,6825396825397;0,5828781762051769;-95375,0;4;1463,5820105820105;16
AJUSTE_GE_8;1200;2900;0.6;189;100;71;7;11;0;105;77;52,91005291005291;62,43386243386244;-87825,0;-464,6825396825397;0,5828781762051769;-95375,0;4;1463,5820105820105;16
TODAS;1400;3200;0.8;264;149;89;5;20;1;157;102;56,43939393939394;66,28787878787878;-88400,0;-334,8484848484849;0,7064098306210561;-98425,0;6;1254,4469696969697;60
TODAS;1400;3200;0.6;267;149;89;9;19;1;156;102;55,80524344569288;66,66666666666667;-88425,0;-331,17977528089887;0,706326801727001;-98450,0;6;1238,2209737827716;57
AJUSTE_GE_8;1200;2900;0.7;189;100;71;6;12;0;105;78;52,91005291005291;62,43386243386244;-88700,0;-469,3121693121693;0,5804658862480785;-96250,0;4;1463,5820105820105;16
TODAS;1200;2500;0.6;288;158;108;6;16;0;163;119;54,861111111111114;62,5;-89350,0;-310,24305555555554;0,6819718811176366;-96650,0;6;1140,6493055555557;36
TODAS;1200;2500;0.7;288;158;108;6;16;0;163;119;54,861111111111114;62,5;-89350,0;-310,24305555555554;0,6819718811176366;-96650,0;6;1140,6493055555557;36
TODAS;1800;2900;SEM_PROTECAO;256;126;109;0;21;0;137;119;49,21875;57,421875;-90375,0;-353,02734375;0,7238982662491408;-100800,0;5;1316,3671875;68
AJUSTE_GE_8;1200;3200;0.8;181;100;64;3;13;1;105;73;55,248618784530386;64,64088397790056;-90750,0;-501,38121546961327;0,5748916734980677;-98225,0;4;1560,3093922651933;24
TODAS;1400;2900;0.5;282;151;102;12;17;0;158;112;53,54609929078014;63,829787234042556;-90925,0;-322,42907801418437;0,7032473890339426;-102025,0;5;1170,1312056737588;42
TODAS;1400;3200;SEM_PROTECAO;260;149;90;0;20;1;157;103;57,30769230769231;65,38461538461539;-91600,0;-352,3076923076923;0,6989812684850476;-99225,0;6;1278,053846153846;64
TODAS;1200;2500;SEM_PROTECAO;284;158;109;0;17;0;164;120;55,63380281690141;61,61971830985915;-91825,0;-323,3274647887324;0,6760451578761686;-99125,0;6;1161,4225352112676;40
