posicao_ranking;id_regra;score_lado_max;score_oposto_min;perda_minima;persistencia_s;mfe_maximo;modo_fluxo;exigir_rompimento_contrario;conjunto_treino;qtd_trades_treino;disparos_treino;taxa_disparo_pct_treino;resultado_real_total_treino;resultado_sombra_total_treino;impacto_liquido_treino;impacto_medio_trade_treino;losses_salvos_treino;gains_prejudicados_treino;protegidos_prejudicados_treino;timeouts_melhorados_treino;score_lado_max_treino;score_oposto_min_treino;perda_minima_treino;persistencia_s_treino;mfe_maximo_treino;modo_fluxo_treino;exigir_rompimento_contrario_treino;conjunto_validacao;qtd_trades_validacao;disparos_validacao;taxa_disparo_pct_validacao;resultado_real_total_validacao;resultado_sombra_total_validacao;impacto_liquido_validacao;impacto_medio_trade_validacao;losses_salvos_validacao;gains_prejudicados_validacao;protegidos_prejudicados_validacao;timeouts_melhorados_validacao;score_lado_max_validacao;score_oposto_min_validacao;perda_minima_validacao;persistencia_s_validacao;mfe_maximo_validacao;modo_fluxo_validacao;exigir_rompimento_contrario_validacao;validacao_positiva;impacto_conservador
1046;761;30;80;900;8;;SOMENTE_SCORES;False;TREINO;42;6;14,285714285714286;-19900,0;-15400,0;4500,0;107,14285714285714;5;0;1;0;30;80;900;8;;SOMENTE_SCORES;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;30;80;900;8;;SOMENTE_SCORES;False;False;-5200,0
1047;1249;40;80;900;2;;SOMENTE_SCORES;False;TREINO;42;6;14,285714285714286;-19900,0;-15400,0;4500,0;107,14285714285714;5;0;1;0;40;80;900;2;;SOMENTE_SCORES;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;40;80;900;2;;SOMENTE_SCORES;False;False;-5200,0
1048;1257;40;80;900;3;;SOMENTE_SCORES;False;TREINO;42;6;14,285714285714286;-19900,0;-15400,0;4500,0;107,14285714285714;5;0;1;0;40;80;900;3;;SOMENTE_SCORES;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;40;80;900;3;;SOMENTE_SCORES;False;False;-5200,0
1049;1265;40;80;900;5;;SOMENTE_SCORES;False;TREINO;42;6;14,285714285714286;-19900,0;-15400,0;4500,0;107,14285714285714;5;0;1;0;40;80;900;5;;SOMENTE_SCORES;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;40;80;900;5;;SOMENTE_SCORES;False;False;-5200,0
1050;1273;40;80;900;8;;SOMENTE_SCORES;False;TREINO;42;6;14,285714285714286;-19900,0;-15400,0;4500,0;107,14285714285714;5;0;1;0;40;80;900;8;;SOMENTE_SCORES;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;40;80;900;8;;SOMENTE_SCORES;False;False;-5200,0
1051;1761;50;80;900;2;;SOMENTE_SCORES;False;TREINO;42;6;14,285714285714286;-19900,0;-15400,0;4500,0;107,14285714285714;5;0;1;0;50;80;900;2;;SOMENTE_SCORES;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;50;80;900;2;;SOMENTE_SCORES;False;False;-5200,0
1052;1769;50;80;900;3;;SOMENTE_SCORES;False;TREINO;42;6;14,285714285714286;-19900,0;-15400,0;4500,0;107,14285714285714;5;0;1;0;50;80;900;3;;SOMENTE_SCORES;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;50;80;900;3;;SOMENTE_SCORES;False;False;-5200,0
1053;1777;50;80;900;5;;SOMENTE_SCORES;False;TREINO;42;6;14,285714285714286;-19900,0;-15400,0;4500,0;107,14285714285714;5;0;1;0;50;80;900;5;;SOMENTE_SCORES;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;50;80;900;5;;SOMENTE_SCORES;False;False;-5200,0
1054;1785;50;80;900;8;;SOMENTE_SCORES;False;TREINO;42;6;14,285714285714286;-19900,0;-15400,0;4500,0;107,14285714285714;5;0;1;0;50;80;900;8;;SOMENTE_SCORES;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;50;80;900;8;;SOMENTE_SCORES;False;False;-5200,0
1055;147;20;80;300;5;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-15425,0;4475,0;106,54761904761905;4;0;1;0;20;80;300;5;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;20;80;300;5;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1056;155;20;80;300;8;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-15425,0;4475,0;106,54761904761905;4;0;1;0;20;80;300;8;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;20;80;300;8;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1057;179;20;80;500;5;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;20;80;500;5;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;20;80;500;5;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1058;187;20;80;500;8;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;20;80;500;8;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;20;80;500;8;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1059;195;20;80;700;2;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;20;80;700;2;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;20;80;700;2;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1060;203;20;80;700;3;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;20;80;700;3;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;20;80;700;3;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1061;211;20;80;700;5;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;20;80;700;5;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;20;80;700;5;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1062;219;20;80;700;8;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;20;80;700;8;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;20;80;700;8;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1063;691;30;80;500;5;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;30;80;500;5;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;30;80;500;5;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1064;699;30;80;500;8;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;30;80;500;8;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;30;80;500;8;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1065;707;30;80;700;2;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;30;80;700;2;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;30;80;700;2;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1066;715;30;80;700;3;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;30;80;700;3;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;30;80;700;3;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1067;723;30;80;700;5;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;30;80;700;5;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;30;80;700;5;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1068;731;30;80;700;8;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;30;80;700;8;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;30;80;700;8;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1069;1203;40;80;500;5;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;40;80;500;5;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;40;80;500;5;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1070;1211;40;80;500;8;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;40;80;500;8;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;40;80;500;8;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1071;1219;40;80;700;2;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;40;80;700;2;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;40;80;700;2;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1072;1227;40;80;700;3;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;40;80;700;3;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;40;80;700;3;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1073;1235;40;80;700;5;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;40;80;700;5;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;40;80;700;5;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1074;1243;40;80;700;8;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;40;80;700;8;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;40;80;700;8;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1075;1715;50;80;500;5;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;50;80;500;5;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;50;80;500;5;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1076;1723;50;80;500;8;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;50;80;500;8;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;50;80;500;8;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1077;1731;50;80;700;2;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;50;80;700;2;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;50;80;700;2;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1078;1739;50;80;700;3;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;50;80;700;3;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;50;80;700;3;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1079;1747;50;80;700;5;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;50;80;700;5;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;50;80;700;5;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1080;1755;50;80;700;8;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-16000,0;3900,0;92,85714285714286;4;0;1;0;50;80;700;8;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;50;80;700;8;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1081;227;20;80;900;2;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-17025,0;2875,0;68,45238095238095;4;0;1;0;20;80;900;2;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;20;80;900;2;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1082;235;20;80;900;3;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-17025,0;2875,0;68,45238095238095;4;0;1;0;20;80;900;3;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;20;80;900;3;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1083;243;20;80;900;5;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-17025,0;2875,0;68,45238095238095;4;0;1;0;20;80;900;5;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;20;80;900;5;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1084;251;20;80;900;8;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-17025,0;2875,0;68,45238095238095;4;0;1;0;20;80;900;8;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;20;80;900;8;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1085;739;30;80;900;2;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-17025,0;2875,0;68,45238095238095;4;0;1;0;30;80;900;2;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;30;80;900;2;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1086;747;30;80;900;3;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-17025,0;2875,0;68,45238095238095;4;0;1;0;30;80;900;3;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;30;80;900;3;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1087;755;30;80;900;5;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-17025,0;2875,0;68,45238095238095;4;0;1;0;30;80;900;5;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;30;80;900;5;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1088;763;30;80;900;8;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-17025,0;2875,0;68,45238095238095;4;0;1;0;30;80;900;8;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;30;80;900;8;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1089;1251;40;80;900;2;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-17025,0;2875,0;68,45238095238095;4;0;1;0;40;80;900;2;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;40;80;900;2;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1090;1259;40;80;900;3;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-17025,0;2875,0;68,45238095238095;4;0;1;0;40;80;900;3;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;40;80;900;3;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1091;1267;40;80;900;5;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-17025,0;2875,0;68,45238095238095;4;0;1;0;40;80;900;5;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;40;80;900;5;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1092;1275;40;80;900;8;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-17025,0;2875,0;68,45238095238095;4;0;1;0;40;80;900;8;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;40;80;900;8;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1093;1763;50;80;900;2;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-17025,0;2875,0;68,45238095238095;4;0;1;0;50;80;900;2;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;50;80;900;2;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1094;1771;50;80;900;3;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-17025,0;2875,0;68,45238095238095;4;0;1;0;50;80;900;3;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;50;80;900;3;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1095;1779;50;80;900;5;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-17025,0;2875,0;68,45238095238095;4;0;1;0;50;80;900;5;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;50;80;900;5;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1096;1787;50;80;900;8;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;5;11,904761904761905;-19900,0;-17025,0;2875,0;68,45238095238095;4;0;1;0;50;80;900;8;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;3;15,789473684210526;6000,0;800,0;-5200,0;-273,6842105263158;1;1;1;0;50;80;900;8;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1097;603;30;70;700;8;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;14;33,333333333333336;-19900,0;-17575,0;2325,0;55,357142857142854;9;2;2;0;30;70;700;8;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;5;26,31578947368421;6000,0;800,0;-5200,0;-273,6842105263158;2;1;2;0;30;70;700;8;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1098;579;30;70;700;2;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;15;35,714285714285715;-19900,0;-20125,0;-225,0;-5,357142857142857;9;3;2;0;30;70;700;2;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;5;26,31578947368421;6000,0;800,0;-5200,0;-273,6842105263158;2;1;2;0;30;70;700;2;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1099;587;30;70;700;3;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;15;35,714285714285715;-19900,0;-20125,0;-225,0;-5,357142857142857;9;3;2;0;30;70;700;3;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;5;26,31578947368421;6000,0;800,0;-5200,0;-273,6842105263158;2;1;2;0;30;70;700;3;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1100;595;30;70;700;5;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;15;35,714285714285715;-19900,0;-20125,0;-225,0;-5,357142857142857;9;3;2;0;30;70;700;5;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;5;26,31578947368421;6000,0;800,0;-5200,0;-273,6842105263158;2;1;2;0;30;70;700;5;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1101;611;30;70;900;2;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;13;30,952380952380953;-19900,0;-20650,0;-750,0;-17,857142857142858;8;2;2;0;30;70;900;2;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;5;26,31578947368421;6000,0;800,0;-5200,0;-273,6842105263158;2;1;2;0;30;70;900;2;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1102;619;30;70;900;3;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;13;30,952380952380953;-19900,0;-20650,0;-750,0;-17,857142857142858;8;2;2;0;30;70;900;3;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;5;26,31578947368421;6000,0;800,0;-5200,0;-273,6842105263158;2;1;2;0;30;70;900;3;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1103;627;30;70;900;5;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;13;30,952380952380953;-19900,0;-20650,0;-750,0;-17,857142857142858;8;2;2;0;30;70;900;5;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;5;26,31578947368421;6000,0;800,0;-5200,0;-273,6842105263158;2;1;2;0;30;70;900;5;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1104;635;30;70;900;8;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;13;30,952380952380953;-19900,0;-20650,0;-750,0;-17,857142857142858;8;2;2;0;30;70;900;8;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;5;26,31578947368421;6000,0;800,0;-5200,0;-273,6842105263158;2;1;2;0;30;70;900;8;;DELTA_E_SALDO_CONTRARIOS;False;False;-5200,0
1105;1029;40;70;300;2;500,0;SOMENTE_SCORES;False;TREINO;42;14;33,333333333333336;-19900,0;-16550,0;3350,0;79,76190476190476;8;3;1;0;40;70;300;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;6;31,57894736842105;6000,0;550,0;-5450,0;-286,8421052631579;3;3;0;0;40;70;300;2;500,0;SOMENTE_SCORES;False;False;-5450,0
1106;1037;40;70;300;3;500,0;SOMENTE_SCORES;False;TREINO;42;14;33,333333333333336;-19900,0;-16550,0;3350,0;79,76190476190476;8;3;1;0;40;70;300;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;6;31,57894736842105;6000,0;550,0;-5450,0;-286,8421052631579;3;3;0;0;40;70;300;3;500,0;SOMENTE_SCORES;False;False;-5450,0
1107;1045;40;70;300;5;500,0;SOMENTE_SCORES;False;TREINO;42;14;33,333333333333336;-19900,0;-16550,0;3350,0;79,76190476190476;8;3;1;0;40;70;300;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;6;31,57894736842105;6000,0;550,0;-5450,0;-286,8421052631579;3;3;0;0;40;70;300;5;500,0;SOMENTE_SCORES;False;False;-5450,0
1108;1053;40;70;300;8;500,0;SOMENTE_SCORES;False;TREINO;42;14;33,333333333333336;-19900,0;-16550,0;3350,0;79,76190476190476;8;3;1;0;40;70;300;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;6;31,57894736842105;6000,0;550,0;-5450,0;-286,8421052631579;3;3;0;0;40;70;300;8;500,0;SOMENTE_SCORES;False;False;-5450,0
1109;1541;50;70;300;2;500,0;SOMENTE_SCORES;False;TREINO;42;14;33,333333333333336;-19900,0;-16550,0;3350,0;79,76190476190476;8;3;1;0;50;70;300;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;6;31,57894736842105;6000,0;550,0;-5450,0;-286,8421052631579;3;3;0;0;50;70;300;2;500,0;SOMENTE_SCORES;False;False;-5450,0
1110;1549;50;70;300;3;500,0;SOMENTE_SCORES;False;TREINO;42;14;33,333333333333336;-19900,0;-16550,0;3350,0;79,76190476190476;8;3;1;0;50;70;300;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;6;31,57894736842105;6000,0;550,0;-5450,0;-286,8421052631579;3;3;0;0;50;70;300;3;500,0;SOMENTE_SCORES;False;False;-5450,0
