grupo;feature;qtd_movimentos;qtd_laterais;media_movimentos;mediana_movimentos;media_lateral;mediana_lateral;diferenca;cohen_d;cohen_d_abs;ks_stat;ks_pvalue;mann_whitney_pvalue;direcao
TODOS;pre_30_0s_razao_bid_ask;175;470;1,0536935465427164;1,0;1,1320505872962896;1,020032051282051;-0,07835704075357319;-0,10799896198925335;0,10799896198925335;0,0947720364741641;0,18750707064863348;0,2438047966884268;MENOR_NO_IMPULSO
TODOS;pre_60_30s_spread_std;173;470;0,3229275811404612;0,29429270632791327;0,3352753208822193;0,32909157959470026;-0,012347739741758068;-0,10514810901121693;0,10514810901121693;0,2578157668183495;6,780845797234856e-08;7,866582218796245e-07;MENOR_NO_IMPULSO
TODOS;pre_30_0s_slope_imbalance_s;175;470;0,0022124429118296207;0,0002801154340897925;-0,03259138103462996;-0,0012188988477434006;0,03480382394645958;0,10388575410915304;0,10388575410915304;0,13337386018237085;0,019122547943868015;0,4187403077151277;MAIOR_NO_IMPULSO
TODOS;pre_120_60s_delta_por_tick;173;471;0,0009089580727958127;0,0;-0,0003209913045975045;0,0;0,0012299493773933173;0,10163199034933731;0,10163199034933731;0,08577249242173224;0,2893542757355661;0,7157752309153357;MAIOR_NO_IMPULSO
TODOS;acel_spread_30_para_5_spread_pct_acima_1_5_diff;175;347;-0,01374775868995557;0,0;0,00668083324766367;0,0;-0,020428591937619242;-0,09876685084574863;0,09876685084574863;0,22626595306710595;1,0018921329809075e-05;0,4807488542801288;MENOR_NO_IMPULSO
TODOS;pre_30_10s_slope_spread_s;173;464;-0,0021476998801624046;-0,0006251995755993951;0,010163134373799829;1,1900078120815008e-05;-0,012310834253962233;-0,09801659874282838;0,09801659874282838;0,15476131154076145;0,004143943770660298;0,345089448306366;MENOR_NO_IMPULSO
TODOS;pre_5_0s_preco_var_pts;175;347;-0,5;-0,5;0,09870317002881844;0,0;-0,5987031700288185;-0,09648660331137753;0,09648660331137753;0,36800329353643474;1,6016600479914504e-14;0,7841139298292803;MENOR_NO_IMPULSO
TODOS;pre_60_30s_slope_imbalance_s;173;470;-0,0009679688329249738;0,0005646618778977092;-0,032446985321407766;-0,0011511014360653226;0,031479016488482794;0,09392883420775644;0,09392883420775644;0,11169597835444589;0,07770038664753394;0,7518580764040681;MAIOR_NO_IMPULSO
TODOS;pre_5_0s_slope_imbalance_s;175;347;-0,023269395075441776;-0,011676855161414049;-0,8017791779770121;-0,009841442066506787;0,7785097829015704;0,09091481824569517;0,09091481824569517;0,19631123919308355;0,0002064428008316165;0,4368151130394916;MAIOR_NO_IMPULSO
TODOS;pre_60_0s_slope_imbalance_s;175;471;0,0014105636266275624;-0,0003253985069264498;-0,0019493438424457853;-0,0008142079573615092;0,0033599074690733475;0,09066693327858649;0,09066693327858649;0,10672732787382466;0,1001240595284475;0,5191497199523067;MAIOR_NO_IMPULSO
TODOS;acel_spread_60_30_para_30_10_spread_pct_acima_1_5_diff;173;464;-0,0073449419337634604;-0,00026817774247567;0,010414858918967628;0,009692146089204934;-0,01775980085273109;-0,08830351885413602;0,08830351885413602;0,2208864859477775;6,969865556115191e-06;0,24523370743875195;MENOR_NO_IMPULSO
TODOS;acel_spread_30_10_para_10_0_spread_pct_acima_2_diff;173;428;-0,011989138995887248;0,0;-0,0022361361139435175;0,0;-0,00975300288194373;-0,08620691770584801;0,08620691770584801;0,07070120468910379;0,5396376414953336;0,832402839199827;MENOR_NO_IMPULSO
TODOS;pre_60_0s_imbalance_medio;175;471;1,2850179836283575;1,228271349862259;1,3602914271247497;1,2114427860696515;-0,0752734434963922;-0,08291379301818717;0,08291379301818717;0,1317076129814983;0,021358158387736782;0,06225485200707096;MENOR_NO_IMPULSO
TODOS;acel_spread_30_para_5_spread_pct_acima_2_diff;175;347;-0,010874075415244898;0,0;-0,0026021087412545314;0,0;-0,008271966673990366;-0,08156937981626396;0,08156937981626396;0,10269246603540547;0,15737751166657282;0,36202745715897844;MENOR_NO_IMPULSO
TODOS;acel_spread_30_para_5_spread_pct_acima_2_ratio;175;347;0,5485311378066757;0,0;0,4448780084398351;0,0;0,10365312936684062;0,08135179583365554;0,08135179583365554;0,1585673116508851;0,004943920102331681;0,0003785851080473121;MAIOR_NO_IMPULSO
TODOS;pre_60_30s_preco_var_pts;173;470;-0,4985549132947977;0,25;0,1776595744680851;0,25;-0,6762144877628828;-0,08034520438093389;0,08034520438093389;0,1884147091378674;0,0002075615922519145;0,7886123904676242;MENOR_NO_IMPULSO
TODOS;pre_10_0s_preco_var_pts;175;434;-0,5314285714285715;-1,5;0,038018433179723504;0,0;-0,569447004608295;-0,08010526049653438;0,08010526049653438;0,3719815668202765;6,620565911727894e-16;0,6281232518335431;MENOR_NO_IMPULSO
TODOS;acel_spread_60_30_para_30_10_spread_medio_diff;173;464;-0,0034764614883393127;-0,0010683760683760646;0,008382729822032316;0,0018421052631578672;-0,01185919131037163;-0,07713406944295066;0,07713406944295066;0,14408511062387874;0,00938989638535338;0,4465478898660904;MENOR_NO_IMPULSO
TODOS;pre_30_10s_slope_imbalance_s;173;464;0,0028630602758507743;0,0030200357017402565;-0,026406477002231768;0,003925580390098052;0,02926953727808254;0,07598145940621796;0,07598145940621796;0,12909856487940996;0,02681627513688539;0,8854945208150938;MAIOR_NO_IMPULSO
TODOS;pre_30_0s_delta_por_tick;175;470;0,0015049202572917759;-0,0006574141709276845;-0,00021167739825561367;0,0;0,0017165976555473896;0,07051997323241686;0,07051997323241686;0,20164133738601822;5,037179829456369e-05;0,36476940559796633;MAIOR_NO_IMPULSO
TODOS;pre_60_30s_imbalance_medio;173;470;1,267616484732845;1,2119162640901773;1,3312410520182205;1,193692414489461;-0,06362456728537547;-0,07011340139837464;0,07011340139837464;0,1488623785512237;0,006438478908854343;0,10872922867076797;MENOR_NO_IMPULSO
TODOS;pre_60_30s_delta_por_tick;173;470;0,0007028821215688639;-0,001017857058035718;-0,0002285117359228549;0,0;0,0009313938574917188;0,06956360344663706;0,06956360344663706;0,10462427745664737;0,11524597936205835;0,3368800589094477;MAIOR_NO_IMPULSO
TODOS;pre_30_0s_bid_size_medio;175;470;1,68815825444555;1,5555555555555556;1,6068896470957923;1,436698717948718;0,08126860734975772;0,06918397839938778;0,06918397839938778;0,26170212765957446;3,4834367340267985e-08;3,7727184769600643e-10;MAIOR_NO_IMPULSO
TODOS;pre_120_60s_slope_imbalance_s;173;471;0,0006561404514936645;0,0005018420150020462;-0,001943552850929138;-0,0008142079573615092;0,0025996933024228027;0,06914326459096845;0,06914326459096845;0,08723291975013192;0,2711745503673789;0,1526717168055692;MAIOR_NO_IMPULSO
TODOS;acel_spread_60_30_para_30_10_spread_medio_ratio;173;464;1,0041681753299805;0,9993131868131868;1,0120251446675126;1,001353944023117;-0,007856969337532105;-0,0686679351358507;0,0686679351358507;0,11449820609926242;0,06673876354253355;0,4953672843435737;MENOR_NO_IMPULSO
TODOS;pre_30_10s_imbalance_medio;173;464;1,2814460943657817;1,2225490196078432;1,3544764937268554;1,1915476190476189;-0,0730303993610737;-0,06656448500496802;0,06656448500496802;0,12567271277655973;0,03353817150124885;0,22252800904784376;MENOR_NO_IMPULSO
TODOS;pre_60_30s_delta_vel_s;173;470;-0,07841829857952304;-0,2006756078798622;0,02403396336032306;0,0;-0,1024522619398461;-0,06634194628944028;0,06634194628944028;0,22008363054974786;7,327411358275317e-06;0,1801717034124316;MENOR_NO_IMPULSO
TODOS;pre_30_0s_imbalance_std;175;470;1,1389777836328914;0,8964838154900249;0,999059134832548;0,6898142358982469;0,13991864880034333;0,06585054949830572;0,06585054949830572;0,3259574468085107;1,6063674001977728e-12;1,8062462655644805e-15;MAIOR_NO_IMPULSO
TODOS;pre_60_30s_delta_fluxo;173;470;-2,815028901734104;-5,0;-0,014893617021276596;0,0;-2,8001352847128276;-0,0640177320207492;0,0640177320207492;0,2399089902840979;6,889541561276402e-07;0,19072189490912417;MENOR_NO_IMPULSO
TODOS;pre_60_30s_saldo_agressor;173;470;-2,815028901734104;-5,0;-0,014893617021276596;0,0;-2,8001352847128276;-0,0640177320207492;0,0640177320207492;0,2399089902840979;6,889541561276402e-07;0,19072189490912417;MENOR_NO_IMPULSO
TODOS;pre_60_30s_slope_spread_s;173;470;-7,327782391192589e-06;-0,00010126054433975745;0,012706785590153154;-0,0006451667645559532;-0,012714113372544347;-0,06288311935556631;0,06288311935556631;0,12389619972943056;0,03709735175463841;0,9208738309372295;MENOR_NO_IMPULSO
TODOS;acel_spread_60_para_15_spread_pct_acima_2_ratio;175;458;0,6888890522825222;0,0;0,6202724223098808;0,0;0,0686166299726414;0,05956017000094052;0,05956017000094052;0,15955084217092952;0,0027385383247619053;0,004585602356158393;MAIOR_NO_IMPULSO
TODOS;pre_120_60s_imbalance_medio;173;471;1,3079622089008616;1,2601626016260161;1,3604719366209297;1,2114427860696515;-0,05250972772006812;-0,057982818661658414;0,057982818661658414;0,13629836898494163;0,016166532982383554;0,0037920798557395047;MENOR_NO_IMPULSO
TODOS;pre_15_0s_spread_std;175;458;0,3218689521947696;0,28996099901949046;0,3150018310102254;0,30778814203426896;0,006867121184544189;0,056803320461871705;0,056803320461871705;0,10598877105427323;0,10663277449231491;0,13176327362641724;MAIOR_NO_IMPULSO
TODOS;acel_spread_60_30_para_30_10_spread_max_ratio;173;464;0,9768551493379285;1,0;0,9903340254094565;1,0;-0,013478876071527979;-0,053604779017846355;0,053604779017846355;0,1476604544548535;0,007207675377034904;0,18895891529917397;MENOR_NO_IMPULSO
TODOS;pre_30_10s_imbalance_std;173;464;1,054471629279442;0,8347769472918123;0,9576444102689327;0,6701059618459084;0,09682721901050939;0,044823807849376875;0,044823807849376875;0,3080775363763205;4,3250004072607525e-11;1,0274443190702265e-13;MAIOR_NO_IMPULSO
TODOS;acel_spread_60_30_para_30_10_spread_std_diff;173;464;-0,016252139738751677;-0,007886469188507106;-0,011395350383874025;-0,01818020190698183;-0,004856789354877652;-0,043321932531957215;0,043321932531957215;0,12967161650388676;0,02584019496360228;0,7163910775078364;MENOR_NO_IMPULSO
TODOS;acel_spread_30_10_para_10_0_spread_pct_acima_1_5_diff;173;428;-0,01754144803025296;-0,0030581039755351682;-0,007441340279711127;-0,0021625411902364833;-0,010100107750541834;-0,041700941978507676;0,041700941978507676;0,19647776997460975;0,00011962778444399155;0,6205897199202549;MENOR_NO_IMPULSO
TODOS;pre_60_0s_spread_std;175;471;0,3456274340721543;0,3118237182234198;0,35026567421477933;0,3420557193544681;-0,004638240142625039;-0,041117783982656246;0,041117783982656246;0,277852593266606;3,4735730817354056e-09;7,825469518611328e-06;MENOR_NO_IMPULSO
TODOS;pre_30_0s_imbalance_medio;175;470;1,2936329029705764;1,2311382878645343;1,3311586990770439;1,193692414489461;-0,037525796106467446;-0,0405349121759792;0,0405349121759792;0,10091185410334347;0,13733723158020184;0,06848428927561366;MENOR_NO_IMPULSO
TODOS;pre_120_60s_bid_size_medio;173;471;1,6889407859462238;1,5612244897959184;1,648346288664847;1,4587155963302751;0,04059449728137676;0,03658757725004384;0,03658757725004384;0,22382582870046513;4,755858819336855e-06;4,2409292415847445e-09;MAIOR_NO_IMPULSO
TODOS;acel_spread_60_30_para_30_10_spread_pct_acima_1_5_ratio;173;464;1,0838446082337012;0,8387573964497042;1,1249968739089515;1,0147257016013953;-0,04115226567525032;-0,03644797069530573;0,03644797069530573;0,28069563484153875;2,940384662889006e-09;1,1531057171526617e-07;MENOR_NO_IMPULSO
TODOS;pre_10_0s_volatilidade_preco;175;434;0,6212844856044946;0,5787580992953792;0,6121861609162298;0,5892556509887895;0,00909832468826477;0,03310785446342444;0,03310785446342444;0,12940092165898617;0,027544588687997477;0,8804564523628161;MAIOR_NO_IMPULSO
TODOS;pre_30_0s_spread_std;175;470;0,3330794325363779;0,30626629150596607;0,33669304718103177;0,32909157959470026;-0,003613614644653873;-0,031874978161372226;0,031874978161372226;0,24097264437689972;5,352466204844828e-07;0,00018746906162362686;MENOR_NO_IMPULSO
TODOS;pre_60_30s_bid_size_medio;173;470;1,6405963509650296;1,5192472198460223;1,6063009111758926;1,436698717948718;0,03429543978913707;0,03034003581812989;0,03034003581812989;0,20683802730291476;3,169302419658236e-05;2,861667825538485e-07;MAIOR_NO_IMPULSO
TODOS;pre_120_60s_imbalance_std;173;471;1,2416529608880353;0,9300451464090194;1,171750746700925;0,746854807072063;0,0699022141871104;0,029056070356571033;0,029056070356571033;0,29258863812083497;4,564009709620435e-10;1,2362397511429957e-14;MAIOR_NO_IMPULSO
TODOS;pre_5_0s_razao_bid_ask;175;347;1,0571903591760958;0,9779411764705882;1,073114466727727;1,0;-0,015924107551631206;-0,027610599221005186;0,027610599221005186;0,09986002470152322;0,18023747230648096;0,40682791334239543;MENOR_NO_IMPULSO
TODOS;pre_5_0s_delta_por_tick;175;347;-0,001219945305831387;0,0;0,0002238464759496073;0,0;-0,0014437917817809944;-0,026349908969531967;0,026349908969531967;0,20517085220255238;8,84364963613102e-05;0,9399648470767842;MENOR_NO_IMPULSO
TODOS;pre_60_0s_bid_size_medio;175;471;1,6775622061105224;1,5718990120746432;1,6484990140054119;1,4588235294117646;0,029063192105110547;0,025961397728303682;0,025961397728303682;0,24624810433727629;2,700719084830643e-07;2,4165142991847267e-09;MAIOR_NO_IMPULSO
TODOS;pre_10_0s_slope_imbalance_s;175;434;0,0038466717753820427;-0,005135052676165138;0,048310763241912566;-9,787715843257326e-17;-0,04446409146653052;-0,02327440445097851;0,02327440445097851;0,14672811059907834;0,008187644804687701;0,5848314958720363;MENOR_NO_IMPULSO
TODOS;pre_15_0s_slope_imbalance_s;175;458;-0,003458847122365508;-0,005252733368934496;-0,015281071071839708;-0,0026750732006536634;0,0118222239494742;0,021502908555967336;0,021502908555967336;0,14726138490330629;0,007219121484095025;0,9529176321855775;MAIOR_NO_IMPULSO
TODOS;pre_10_0s_razao_bid_ask;175;434;1,0499763158388669;0,9818181818181817;1,061542646180518;1,0;-0,01156633034165111;-0,021435205987895493;0,021435205987895493;0,11032258064516132;0,08784558579693234;0,1896788530562361;MENOR_NO_IMPULSO
TODOS;acel_spread_30_10_para_10_0_spread_max_diff;173;428;-0,14450867052023122;0,0;-0,1308411214953271;0,0;-0,013667549024904135;-0,018564053794718167;0,018564053794718167;0,0963211063691859;0,1879448268623163;0,8339200319458591;MENOR_NO_IMPULSO
TODOS;pre_60_30s_imbalance_std;173;470;1,0340962609575242;0,8464867197836252;0,999083357342722;0,6898142358982469;0,03501290361480214;0,01699266974172434;0,01699266974172434;0,3100971590210307;2,867787651516274e-11;1,3549642894323232e-13;MAIOR_NO_IMPULSO
TODOS;acel_spread_60_30_para_30_10_spread_std_ratio;173;464;0,9993368138104082;0,96623055963623;1,004671975891827;0,9460821847442213;-0,0053351620814188205;-0,01556552628577924;0,01556552628577924;0,09775513254933221;0,1659500259686172;0,7392924041937112;MENOR_NO_IMPULSO
TODOS;pre_15_0s_delta_por_tick;175;458;-0,001120636608990904;0,0;-0,0006526029270165595;0,0;-0,0004680336819743446;-0,015418837051910514;0,015418837051910514;0,19373674360573928;0,00012138014031412715;0,6736846328462265;MENOR_NO_IMPULSO
TODOS;pre_15_0s_razao_bid_ask;175;458;1,071630962623105;0,995249406175772;1,077673526448888;1,0;-0,006042563825782832;-0,011741804673269358;0,011741804673269358;0,06311915159076731;0,6647073165776183;0,5238450121202456;MENOR_NO_IMPULSO
TODOS;pre_30_10s_bid_size_medio;173;464;1,6348066736728195;1,5360824742268042;1,6228752621786575;1,4220647773279351;0,011931411494161992;0,009156406698172852;0,009156406698172852;0,21891817819414;8,734024583659894e-06;4,2950535666247847e-07;MAIOR_NO_IMPULSO
TODOS;acel_spread_30_10_para_10_0_spread_pct_acima_1_5_ratio;173;428;1,2466359301418009;0,7075471698113207;1,2297751595695094;0,9942372782446313;0,016860770572291406;0,007242755568125703;0,007242755568125703;0,30377883420668794;1,4745133615560678e-10;3,55032997370687e-09;MAIOR_NO_IMPULSO
TODOS;pre_30_10s_delta_por_tick;173;464;-0,00013405614939797722;-0,0013436345314074571;-0,00027380470432591074;0,0;0,00013974855492793352;0,007015526242405177;0,007015526242405177;0,14052222443691448;0,012215557855308066;0,08443244569581584;MAIOR_NO_IMPULSO
TODOS;pre_120_60s_spread_std;173;471;0,34750273780476804;0,29565437800618805;0,34899911607341677;0,3415006279021661;-0,0014963782686487348;-0,006340460670664224;0,006340460670664224;0,3644072996821423;1,7315622983814014e-15;1,5698056613794304e-13;MENOR_NO_IMPULSO
TODOS;acel_spread_60_30_para_30_10_spread_pct_acima_2_diff;173;464;0,001400184104825972;0,0;0,0018698164420238184;0,0;-0,00046963233719784646;-0,005365498284052545;0,005365498284052545;0,09069164839545546;0,23338547484833955;0,6994230570074501;MENOR_NO_IMPULSO
TODOS;pre_10_0s_delta_por_tick;175;434;3,9658659319445264e-05;0,00043233895373973193;-9,117727420726937e-05;0,0;0,00013083593352671463;0,003574560794424299;0,003574560794424299;0,21963133640553;9,190119965758996e-06;0,9298348126272169;MAIOR_NO_IMPULSO
TODOS;acel_spread_30_10_para_10_0_spread_pct_acima_2_ratio;173;428;0,523252975743734;0,0;0,5302803665286203;0,0;-0,007027390784886345;-0,003177713045099898;0,003177713045099898;0,12300794122413705;0,043366371552396164;0,004380345755369183;MENOR_NO_IMPULSO
TODOS;pre_60_0s_imbalance_std;175;471;1,163528052499153;0,918622443472643;1,1710928762974526;0,746133502495551;-0,007564823798299702;-0,0031344911591439824;0,0031344911591439824;0,3229966636336063;2,6295354265613304e-12;8,350190640585306e-16;MENOR_NO_IMPULSO
ALTA;pre_30_0s_preco_var_pts;89;470;-17,53932584269663;-16,25;0,15372340425531916;0,25;-17,69304924695195;-2,6506528817657533;2,6506528817657533;0,798876404494382;9,519290163148973e-50;7,159673168730242e-44;MENOR_NO_IMPULSO
ALTA;pre_15_0s_ticks_inc;89;458;2745,5476629213504;2182,0;766,649480349353;699,0;1978,8981825719975;2,451577595055583;2,451577595055583;0,6654727442225601;2,38334634197811e-32;3,6578561639984514e-30;MAIOR_NO_IMPULSO
ALTA;pre_10_0s_preco_var_pts;89;434;-10,27808988764045;-8,0;0,038018433179723504;0,0;-10,316108320820174;-2,4512055295993216;2,4512055295993216;0,8026717754880132;1,6433644001830949e-49;4,1237122016282376e-43;MENOR_NO_IMPULSO
ALTA;pre_30_0s_ticks_inc;89;470;5361,020247191017;4108,0;1539,9393914893783;1401,6060000000289;3821,080855701639;2,436241762041354;2,436241762041354;0,6713602677504185;3,824344691097619e-33;1,189354031305558e-29;MAIOR_NO_IMPULSO
ALTA;pre_15_0s_preco_var_pts;89;458;-13,067415730337078;-10,0;0,0005458515283842794;0,0;-13,067961581865463;-2,4023369102747005;2,4023369102747005;0,7903439477945146;3,464632748479004e-48;1,8748868526089205e-44;MENOR_NO_IMPULSO
ALTA;pre_10_0s_ticks_inc;89;434;1861,601460674159;1543,0;535,4838940092222;493,5;1326,1175666649367;2,400493064776019;2,400493064776019;0,6905970071972247;8,5146107261862e-35;1,283549792174691e-29;MAIOR_NO_IMPULSO
ALTA;pre_60_0s_ticks_inc;89;471;10634,524157303378;8748,0;3075,6752186836848;2802,2120000000577;7558,848938619693;2,3659460194724176;2,3659460194724176;0,671246928600396;3,848318501940133e-33;2,5480085901530595e-27;MAIOR_NO_IMPULSO
ALTA;pre_15_0s_linhas;89;458;259,0674157303371;186,0;25,27292576419214;18,5;233,79448996614494;2,3606936736959048;2,3606936736959048;0,7267062460134438;1,854749541558716e-39;1,5035445286824718e-39;MAIOR_NO_IMPULSO
ALTA;pre_60_0s_ticks_vel_s;89;471;178,32124865261176;145,9069984655414;55,152642123800184;51,07533389687285;123,16860652881158;2,3236660977109573;2,3236660977109573;0,6542617905961498;2,618957650484524e-31;6,62222987501356e-26;MAIOR_NO_IMPULSO
ALTA;pre_5_0s_preco_var_pts;89;347;-8,030898876404494;-5,75;0,09870317002881844;0,0;-8,129602046433313;-2,294822190831806;2,294822190831806;0,7899491629699187;1,878409859942637e-45;5,20489667272046e-40;MENOR_NO_IMPULSO
ALTA;pre_10_0s_amplitude_pts;89;434;12,415730337078651;10,75;3,084101382488479;2,75;9,331628954590172;2,2925198485029252;2,2925198485029252;0,7341169160668979;5,354116072070225e-40;7,701066978961875e-36;MAIOR_NO_IMPULSO
ALTA;pre_30_10s_ticks_inc;89;464;3500,2839550561835;2812,0;1044,7725086207006;936,0530000000144;2455,511446435483;2,2718701438438464;2,2718701438438464;0,6333543200309958;4,2840050759911245e-29;8,280027116341861e-27;MAIOR_NO_IMPULSO
ALTA;pre_30_0s_amplitude_pts;89;470;21,46629213483146;20,0;6,98404255319149;6,25;14,48224958163997;2,2717529690585074;2,2717529690585074;0,6877121683002629;5,515115224728723e-35;8,161487792265189e-34;MAIOR_NO_IMPULSO
ALTA;pre_15_0s_trades_inc;89;458;209,02247191011236;142,0;16,746724890829693;12,0;192,27574701928268;2,226499950920123;2,226499950920123;0,7173347725823069;2,6218561108245225e-38;5,524614927273291e-39;MAIOR_NO_IMPULSO
ALTA;pre_120_60s_linhas;89;471;724,7078651685393;471,0;101,1380042462845;85,0;623,5698609222549;2,2211594989809997;2,2211594989809997;0,6763758677449367;1,0398818953631145e-33;9,262753572341272e-31;MAIOR_NO_IMPULSO
ALTA;pre_30_0s_agressor_venda;89;470;264,85393258426967;186,0;20,568085106382977;15,0;244,2858474778867;2,213309745683589;2,213309745683589;0,7748744919913937;3,581902954824831e-46;4,345759978362553e-42;MAIOR_NO_IMPULSO
ALTA;pre_10_0s_linhas;89;434;186,65168539325842;126,0;17,57603686635945;13,5;169,07564852689896;2,1698863919932867;2,1698863919932867;0,7194376844612438;3,2810329823319763e-38;2,469300210261124e-38;MAIOR_NO_IMPULSO
ALTA;pre_15_0s_amplitude_pts;89;458;15,387640449438202;13,5;4,129912663755459;3,625;11,257727785682743;2,1695275459685046;2,1695275459685046;0,7338452480251214;2,2349427876883506e-40;6,415285025637163e-36;MAIOR_NO_IMPULSO
ALTA;pre_60_30s_ticks_inc;89;470;5274,807280898879;4165,0;1541,9138595744846;1408,0530000000144;3732,8934213243947;2,1669610228234903;2,1669610228234903;0,5890509203920631;6,3744013037914745e-25;1,4545782743489215e-22;MAIOR_NO_IMPULSO
ALTA;pre_15_0s_trades_vel_s;89;458;14,074116519114634;9,793778881302158;1,5740664573771819;1,2376761381800279;12,500050061737452;2,1564396985822873;2,1564396985822873;0,6651538197340661;2,592809768186854e-32;1,0299582481412462e-33;MAIOR_NO_IMPULSO
ALTA;pre_120_60s_trades_inc;89;471;557,7752808988764;329,0;67,00849256900213;55,0;490,7667883298743;2,154690474972232;2,154690474972232;0,6954841479997138;6,858440452831932e-36;4,001609292748443e-31;MAIOR_NO_IMPULSO
ALTA;pre_120_60s_trades_vel_s;89;471;9,369860492702223;5,492395786380861;1,1926057417400413;0,9706074736775473;8,177254750962181;2,1542991867409302;2,1542991867409302;0,7012333309477803;1,430602052016481e-36;2,196829677743138e-31;MAIOR_NO_IMPULSO
ALTA;pre_120_60s_agressor_venda;89;471;336,1011235955056;185,0;41,18683651804671;34,0;294,9142870774589;2,1471750701871986;2,1471750701871986;0,6442663231470217;2,9133157551439838e-30;3,2218585008269575e-30;MAIOR_NO_IMPULSO
ALTA;pre_120_60s_ticks_inc;89;471;9967,722831460682;7717,0;3082,9448577495023;2811,106000000029;6884,77797371118;2,1235788228073647;2,1235788228073647;0,5924998210835182;3,060211586926661e-25;3,41220009172574e-21;MAIOR_NO_IMPULSO
ALTA;pre_30_0s_linhas;89;470;482,70786516853934;308,0;50,50425531914894;40,0;432,20360984939043;2,113944366236441;2,113944366236441;0,7089887640449438;1,7467871377413402e-37;1,007348125194008e-38;MAIOR_NO_IMPULSO
ALTA;pre_15_0s_agressor_venda;89;458;154,64044943820224;130,0;10,589519650655022;7,0;144,0509297875472;2,1095881915180437;2,1095881915180437;0,7622295275011038;3,9132788541080214e-44;3,335656938119908e-41;MAIOR_NO_IMPULSO
ALTA;pre_120_60s_ticks_vel_s;89;471;167,9981647542699;131,27634400650743;55,277640763931;51,168719445836494;112,7205239903389;2,098066167597329;2,098066167597329;0,5861303943319258;1,1502104303156508e-24;1,3768695214885022e-20;MAIOR_NO_IMPULSO
ALTA;pre_60_0s_agressor_venda;89;471;478,97752808988764;318,0;41,074309978768575;34,0;437,9032181111191;2,0866692326994056;2,0866692326994056;0,746534984136072;2,95254846280959e-42;7,074109695643104e-42;MAIOR_NO_IMPULSO
ALTA;pre_5_0s_ticks_inc;89;347;962,7788539325852;810,0;315,9363746397725;288,0;646,8424792928126;2,074943064176137;2,074943064176137;0,6173623028850823;4,685369045645978e-26;1,5653992585296267e-25;MAIOR_NO_IMPULSO
ALTA;pre_5_0s_amplitude_pts;89;347;9,101123595505618;7,0;2,0497118155619596;1,75;7,051411779943658;2,0695397103149324;2,0695397103149324;0,6818961888417575;2,3076970310591248e-32;1,1500873766756013e-32;MAIOR_NO_IMPULSO
ALTA;pre_30_0s_ticks_vel_s;89;470;180,33676363474478;139,48171290793923;62,746084259350646;56,33559282101595;117,59067937539413;2,054831558054906;2,054831558054906;0,6407124073631365;6,914274550645149e-30;2,838101651241465e-25;MAIOR_NO_IMPULSO
ALTA;pre_120_60s_agressor_compra;89;471;341,5168539325843;215,0;41,14861995753716;30,0;300,36823397504713;2,0543362224987103;2,0543362224987103;0,6451489777905007;2,3426503453373087e-30;1,613414935963412e-28;MAIOR_NO_IMPULSO
ALTA;pre_15_0s_agressor_compra;89;458;94,7752808988764;67,0;10,203056768558952;7,0;84,57222413031745;2,0488685237629274;2,0488685237629274;0,5899612384083215;6,8230694916304635e-25;7,041974730650271e-31;MAIOR_NO_IMPULSO
ALTA;pre_10_0s_trades_inc;89;434;152,46067415730337;104,0;11,672811059907835;8,0;140,78786309739553;2,01917146733897;2,01917146733897;0,7107906591415108;3,749424868907794e-37;1,0099233036009298e-37;MAIOR_NO_IMPULSO
ALTA;pre_60_0s_linhas;89;471;930,2808988764045;557,0;100,88535031847134;85,0;829,3955485579332;2,009317241560762;2,009317241560762;0,7316729883823565;2,604882737572398e-40;1,230912755921049e-38;MAIOR_NO_IMPULSO
ALTA;pre_60_0s_amplitude_pts;89;471;30,528089887640448;25,25;10,595010615711253;9,5;19,933079271929195;1,9986521440869538;1,9986521440869538;0,7346787852763663;1,0480860190098944e-40;1,700620328564361e-34;MAIOR_NO_IMPULSO
ALTA;pre_30_0s_trades_inc;89;470;387,82022471910113;224,0;33,47872340425532;26,0;354,3415013148458;1,9807167309358604;1,9807167309358604;0,7049246951948362;5,657499382385389e-37;1,533231085356742e-38;MAIOR_NO_IMPULSO
ALTA;pre_30_0s_trades_vel_s;89;470;12,995674627193507;7,490131245993455;1,3022117674148086;1,0182055368863048;11,693462859778698;1,9586706674577046;1,9586706674577046;0,6795362180253407;4,7239879433993835e-34;1,4041783635136358e-37;MAIOR_NO_IMPULSO
ALTA;pre_30_10s_agressor_venda;89;464;147,79775280898878;79,0;13,963362068965518;10,0;133,83439074002325;1,9416884457281691;1,9416884457281691;0,6772084463386284;1,0531494665659721e-33;3,0085814693986408e-36;MAIOR_NO_IMPULSO
ALTA;pre_10_0s_agressor_compra;89;434;66,12359550561797;45,0;7,184331797235023;5,0;58,939263708382946;1,927041643592242;1,927041643592242;0,6021591674001968;9,196879894218136e-26;1,830750673000206e-29;MAIOR_NO_IMPULSO
ALTA;pre_60_0s_preco_var_pts;89;471;-20,626404494382022;-18,5;0,24203821656050956;0,0;-20,86844271094253;-1,9176815246092584;1,9176815246092584;0,7426465325985829;9,934815177378822e-42;2,0012765692570546e-35;MENOR_NO_IMPULSO
