regra_bloqueio,componentes,trades_bloqueados,pct_trades_bloqueados,losses_evitados,gains_perdidos,saldo_eventos,pontos_dos_trades_bloqueados,trades_restantes,resultado_novo,melhoria_resultado,pf_novo,melhoria_pf,expectancia_nova,winrate_novo,dd_novo,reducao_dd,score_rank
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__delta <= -0.0625,1,52,26.262626262626267,20,32,-12,3200.0000000029104,146,4160.00000000713,-3200.0000000029104,1.0838709677420792,-0.02832415420929335,28.493150684980346,57.534246575342465,17199.999999997817,959.9999999991269,-5744.994492528792
13a_features_tempo_real__w60__pre_15s_spread_minimo__max >= 1.75,1,33,16.666666666666664,12,21,-9,4080.0000000017462,165,3280.0000000082946,-4080.0000000017462,1.0585714285715766,-0.053623693379796,19.87878787883815,57.57575757575758,17039.999999997235,1119.999999999709,-5766.174216029725
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__min <= 0.76020597,1,119,60.1010101010101,49,70,-21,4480.000000006112,79,2880.000000003929,-4480.000000006112,1.109090909091058,-0.0031042128603147034,36.45569620258138,58.22784810126582,6159.999999999127,11999.999999997817,-5769.862527723065
13a_features_tempo_real__w60__pre_15s_spread_medio__min <= 1.508474,1,119,60.1010101010101,49,70,-21,4480.000000006112,79,2880.000000003929,-4480.000000006112,1.109090909091058,-0.0031042128603147034,36.45569620258138,58.22784810126582,6159.999999999127,11999.999999997817,-5769.862527723065
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__std <= 0.09928787,1,79,39.8989898989899,33,46,-13,3840.0000000037835,119,3520.0000000062573,-3840.0000000037835,1.0897959183675066,-0.022399203583866045,29.57983193282569,58.82352941176471,13999.99999999709,4159.9999999998545,-5885.4395221541545
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__mean <= 0.91269851,1,66,33.33333333333333,25,41,-16,4240.0000000037835,132,3120.0000000062573,-4240.0000000037835,1.0684210526317162,-0.04377406931965644,23.63636363641104,56.81818181818182,12079.999999998108,6079.999999998836,-5900.264441595985
13a_features_tempo_real__last__pre_60s_bid_size_medio_soma >= 76.533427,1,99,50.0,41,58,-17,4160.000000004948,99,3200.000000005093,-4160.000000004948,1.0975609756099114,-0.014634146341461207,32.32323232328377,58.58585858585859,10319.999999997526,7839.999999999418,-5912.780487810028
13a_features_tempo_real__last__cobertura_60s <= 46,1,53,26.767676767676768,21,32,-11,4320.000000002619,145,3040.0000000074215,-4320.000000002619,1.062295081967365,-0.049900039984007494,20.965517241430494,57.931034482758626,14879.999999998836,3279.9999999981083,-5917.940023993686
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__min <= 1.0583171,1,178,89.8989898989899,75,103,-28,4080.000000009022,20,3280.0000000010186,-4080.000000009022,1.5857142857144677,0.4735191637630951,164.00000000005093,65.0,2400.0,15759.999999996944,-5925.888501752235
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__std >= 0.15254236,1,66,33.33333333333333,25,41,-16,4240.0000000037835,132,3120.0000000062573,-4240.0000000037835,1.0684210526317162,-0.04377406931965644,23.63636363641104,56.81818181818182,12159.9999999984,5999.999999998545,-5928.264441596087
13a_features_tempo_real__last__pre_60s_bid_size_medio_soma <= 84.04762,1,132,66.66666666666666,55,77,-22,3280.0000000068394,66,4080.0000000032014,-3280.0000000068394,1.1888888888890372,0.07669376693766461,61.81818181823032,59.09090909090909,9119.999999998981,9039.999999997963,-5943.983739844954
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__min >= 0.40719685,1,119,60.1010101010101,49,70,-21,3520.0000000062573,79,3840.0000000037835,-3520.0000000062573,1.1454545454546887,0.03325942350331612,48.607594936756755,58.22784810126582,9519.999999998981,8639.999999997963,-5964.04434590498
13a_features_tempo_real__w60__pre_15s_spread_medio__min >= 1.3481445,1,119,60.1010101010101,49,70,-21,3520.0000000062573,79,3840.0000000037835,-3520.0000000062573,1.1454545454546887,0.03325942350331612,48.607594936756755,58.22784810126582,9519.999999998981,8639.999999997963,-5964.04434590498
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__min <= 0.62100842,1,99,50.0,41,58,-17,5120.000000004802,99,2240.0000000052387,-5120.000000004802,1.068292682926989,-0.04390243902438362,22.626262626315544,58.58585858585859,7759.999999997672,10399.999999999272,-5994.341463419687
13a_features_tempo_real__w60__pre_15s_spread_medio__min <= 1.4452534,1,99,50.0,41,58,-17,5120.000000004802,99,2240.0000000052387,-5120.000000004802,1.068292682926989,-0.04390243902438362,22.626262626315544,58.58585858585859,7759.999999997672,10399.999999999272,-5994.341463419687
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__std >= 0.16123076,1,132,66.66666666666666,55,77,-22,4240.000000006694,66,3120.000000003347,-4240.000000006694,1.1444444444445994,0.03224932249322676,47.272727272777985,59.09090909090909,6479.999999998108,11679.999999998836,-6006.650406511166
13a_features_tempo_real__w60__pre_15s_spread_minimo__max >= 1.2250714,1,132,66.66666666666666,56,76,-20,4160.000000006403,66,3200.000000003638,-4160.000000006403,1.1538461538463287,0.041651031894956114,48.48484848490361,60.60606060606061,7759.999999999127,10399.999999997817,-6039.009380870193
13a_features_tempo_real__last__cobertura_30s >= 24,1,140,70.70707070707071,60,80,-20,4800.000000006548,58,2560.0000000034925,-4800.000000006548,1.1454545454547438,0.03325942350337119,44.13793103454297,62.06896551724138,5759.999999999127,12399.999999997817,-6120.044345905289
13a_features_tempo_real__last__cobertura_30s >= 26,1,88,44.44444444444444,36,52,-16,3840.000000004511,110,3520.0000000055297,-3840.000000004511,1.0956521739131937,-0.016542948038178906,32.00000000005027,58.18181818181818,12959.999999997672,5199.999999999272,-6165.925768827674
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__std <= 0.23267387,1,132,66.66666666666666,55,77,-22,3280.0000000068394,66,4080.0000000032014,-3280.0000000068394,1.1888888888890372,0.07669376693766461,61.81818181823032,59.09090909090909,9839.999999999418,8319.999999997526,-6195.983739845106
13a_features_tempo_real__w60__pre_15s_spread_medio__std <= 0.1056757,1,132,66.66666666666666,55,77,-22,3280.0000000068394,66,4080.0000000032014,-3280.0000000068394,1.1888888888890372,0.07669376693766461,61.81818181823032,59.09090909090909,9839.999999999418,8319.999999997526,-6195.983739845106
13a_features_tempo_real__last__cobertura_60s >= 51,1,81,40.909090909090914,32,49,-17,3440.000000004511,117,3920.0000000055297,-3440.000000004511,1.0980000000001382,-0.014195121951234402,33.504273504320764,57.26495726495726,14079.999999998108,4079.999999998836,-6202.517073175659
13a_features_tempo_real__last__adv_z_pre_15s_spread_medio >= -0.22362902,1,178,89.8989898989899,76,102,-26,4960.000000008586,20,2400.000000001455,-4960.000000008586,1.500000000000303,0.3878048780489305,120.00000000007276,70.0,1600.0,16559.999999996944,-6247.317073180297
13a_features_tempo_real__last__pre_15s_spread_medio >= 1.0616364,1,178,89.8989898989899,76,102,-26,4960.000000008586,20,2400.000000001455,-4960.000000008586,1.500000000000303,0.3878048780489305,120.00000000007276,70.0,1600.0,16559.999999996944,-6247.317073180297
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__last >= -0.22362902,1,178,89.8989898989899,76,102,-26,4960.000000008586,20,2400.000000001455,-4960.000000008586,1.500000000000303,0.3878048780489305,120.00000000007276,70.0,1600.0,16559.999999996944,-6247.317073180297
13a_features_tempo_real__w60__pre_15s_spread_medio__last >= 1.0616364,1,178,89.8989898989899,76,102,-26,4960.000000008586,20,2400.000000001455,-4960.000000008586,1.500000000000303,0.3878048780489305,120.00000000007276,70.0,1600.0,16559.999999996944,-6247.317073180297
13a_features_tempo_real__last__adv_z_pre_15s_spread_medio <= 2.0603842,1,178,89.8989898989899,74,104,-30,4160.000000009313,20,3200.0000000007276,-4160.000000009313,1.5000000000001137,0.3878048780487411,160.00000000003638,60.0,2000.0,16159.999999996944,-6247.317073181139
13a_features_tempo_real__last__pre_15s_spread_medio <= 2.0989883,1,178,89.8989898989899,74,104,-30,4160.000000009313,20,3200.0000000007276,-4160.000000009313,1.5000000000001137,0.3878048780487411,160.00000000003638,60.0,2000.0,16159.999999996944,-6247.317073181139
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__last <= 2.0603842,1,178,89.8989898989899,74,104,-30,4160.000000009313,20,3200.0000000007276,-4160.000000009313,1.5000000000001137,0.3878048780487411,160.00000000003638,60.0,2000.0,16159.999999996944,-6247.317073181139
13a_features_tempo_real__w60__pre_15s_spread_medio__last <= 2.0989883,1,178,89.8989898989899,74,104,-30,4160.000000009313,20,3200.0000000007276,-4160.000000009313,1.5000000000001137,0.3878048780487411,160.00000000003638,60.0,2000.0,16159.999999996944,-6247.317073181139
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__delta >= -0.0625,1,149,75.25252525252525,63,86,-23,4800.000000007276,49,2560.000000002765,-4800.000000007276,1.1684210526317609,0.05622593068038828,52.2448979592401,61.224489795918366,4319.999999999709,13839.999999997235,-6250.264441600011
13a_features_tempo_real__last__cobertura_60s <= 48,1,83,41.91919191919192,35,48,-13,4640.0000000037835,115,2720.0000000062573,-4640.0000000037835,1.0723404255320814,-0.03985469641929118,23.65217391309789,59.130434782608695,12639.999999997963,5519.999999998981,-6287.912817855715
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__std >= 0.21149263,1,40,20.2020202020202,13,27,-14,3760.000000002765,158,3600.000000007276,-3760.000000002765,1.0652173913044796,-0.046977730646893034,22.78481012662833,56.32911392405063,16799.999999997817,1359.9999999991269,-6302.186638391206
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__mean >= 1.5929134,1,40,20.2020202020202,15,25,-10,4560.000000002037,158,2800.0000000080036,-4560.000000002037,1.0522388059702985,-0.05995631598107409,17.72151898739243,57.59493670886076,16399.999999997817,1759.9999999991269,-6309.9737895909875
13a_features_tempo_real__w60__pre_15s_spread_medio__mean >= 1.8866726,1,40,20.2020202020202,15,25,-10,4560.000000002037,158,2800.0000000080036,-4560.000000002037,1.0522388059702985,-0.05995631598107409,17.72151898739243,57.59493670886076,16399.999999997817,1759.9999999991269,-6309.9737895909875
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__std <= 0.042625433,1,20,10.1010101010101,6,14,-8,4320.000000001164,178,3040.0000000088767,-4320.000000001164,1.050000000000146,-0.06219512195122667,17.078651685443127,57.30337078651685,19119.999999997526,-960.0000000005821,-6353.317073172104
13a_features_tempo_real__w60__pre_15s_spread_medio__std <= 0.019359597,1,20,10.1010101010101,6,14,-8,4320.000000001164,178,3040.0000000088767,-4320.000000001164,1.050000000000146,-0.06219512195122667,17.078651685443127,57.30337078651685,19119.999999997526,-960.0000000005821,-6353.317073172104
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__std >= 0.09928787,1,119,60.1010101010101,49,70,-21,3520.0000000062573,79,3840.0000000037835,-3520.0000000062573,1.1454545454546887,0.03325942350331612,48.607594936756755,58.22784810126582,10719.999999998254,7439.99999999869,-6384.044345904726
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__std <= 0.19084646,1,99,50.0,40,59,-19,4240.000000005239,99,3120.000000004802,-4240.000000005239,1.0928571428572857,-0.019337979094086855,31.51515151520002,57.57575757575758,10559.9999999984,7599.999999998545,-6409.6027874622
13a_features_tempo_real__w60__pre_15s_spread_medio__std <= 0.086678545,1,99,50.0,40,59,-19,4240.000000005239,99,3120.000000004802,-4240.000000005239,1.0928571428572857,-0.019337979094086855,31.51515151520002,57.57575757575758,10559.9999999984,7599.999999998545,-6409.6027874622
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__slope >= 0.0050930797,1,92,46.464646464646464,37,55,-18,4720.000000004802,106,2640.0000000052387,-4720.000000004802,1.073333333333479,-0.03886178861789369,24.905660377407912,57.54716981132076,9999.999999998545,8159.999999998399,-6421.317073176098
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__min <= 0.43267144,1,20,10.1010101010101,6,14,-8,5280.000000001019,178,2080.000000009022,-5280.000000001019,1.0342105263159378,-0.0779845956354348,11.685393258477653,57.30337078651685,16559.999999996944,1600.0,-6426.7907573822795
13a_features_tempo_real__last__cobertura_30s >= 30,1,23,11.616161616161616,8,15,-7,4880.000000001019,175,2480.000000009022,-4880.000000001019,1.0418918918920443,-0.07030323005932826,14.171428571480126,57.714285714285715,18159.999999996944,0.0,-6468.181938036616
13a_features_tempo_real__last__pre_60s_bid_size_medio_soma <= 86.083974,1,148,74.74747474747475,61,87,-26,3760.000000007858,50,3600.000000002183,-3760.000000007858,1.2142857142858443,0.10209059233447171,72.00000000004366,57.99999999999999,6639.999999999418,11519.999999997526,-6472.745644608041
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__max <= 0.27676768,1,79,39.8989898989899,31,48,-17,4000.0000000043656,119,3360.0000000056752,-4000.0000000043656,1.0823529411766097,-0.02984218077476286,28.23529411769475,57.14285714285714,13359.9999999984,4799.999999998545,-6485.9053084697325
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__max <= 2.0832903,1,158,79.7979797979798,66,92,-26,4800.000000008004,40,2560.0000000020373,-4800.000000008004,1.2000000000001592,0.08780487804878656,64.00000000005093,60.0,3279.9999999995634,14879.99999999738,-6515.317073179649
13a_features_tempo_real__w60__pre_15s_spread_medio__max <= 2.1093918,1,158,79.7979797979798,66,92,-26,4800.000000008004,40,2560.0000000020373,-4800.000000008004,1.2000000000001592,0.08780487804878656,64.00000000005093,60.0,3279.9999999995634,14879.99999999738,-6515.317073179649
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= 0.15922187,1,132,66.66666666666666,53,79,-26,3440.0000000074215,66,3920.0000000026193,-3440.0000000074215,1.1689655172414921,0.05677039529011951,59.39393939397908,56.060606060606055,8479.999999998836,9679.999999998108,-6551.937762834012
13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= 0.072315304,1,132,66.66666666666666,53,79,-26,3440.0000000074215,66,3920.0000000026193,-3440.0000000074215,1.1689655172414921,0.05677039529011951,59.39393939397908,56.060606060606055,8479.999999998836,9679.999999998108,-6551.937762834012
13a_features_tempo_real__last__pre_15s_volatilidade_close_pontos >= 281.28765,1,79,39.8989898989899,34,45,-11,4720.000000003347,119,2640.000000006694,-4720.000000003347,1.0687500000001744,-0.04344512195119821,22.18487394963608,59.66386554621849,14399.999999998545,3759.9999999983993,-6588.067073174627
13a_features_tempo_real__w60__pre_15s_spread_minimo__max >= 1,1,172,86.86868686868688,74,98,-24,5600.000000008004,26,1760.0000000020373,-5600.000000008004,1.2750000000003183,0.16280487804894572,67.69230769238605,69.23076923076923,1600.0,16559.999999996944,-6590.317073179705
13a_features_tempo_real__last__cobertura_30s <= 24,1,82,41.41414141414141,32,50,-18,4640.000000004511,116,2720.0000000055297,-4640.000000004511,1.0680000000001382,-0.04419512195123443,23.448275862116635,56.896551724137936,11199.999999999272,6959.999999997672,-6594.517073176066
13a_features_tempo_real__last__pre_60s_bid_size_medio_soma >= 70.820963,1,132,66.66666666666666,55,77,-22,5200.000000006548,66,2160.0000000034925,-5200.000000006548,1.1000000000001617,-0.012195121951210863,32.72727272732564,59.09090909090909,5359.9999999998545,12799.99999999709,-6601.317073178294
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__max <= 1.3161931,1,50,25.252525252525253,20,30,-10,4640.000000002328,148,2720.0000000077125,-4640.000000002328,1.0548387096775749,-0.05735641227379773,18.37837837843049,58.108108108108105,16799.999999997817,1359.9999999991269,-6698.413847366913
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__max <= 1.4608421,1,148,74.74747474747475,62,86,-24,4640.0000000074215,50,2720.0000000026193,-4640.0000000074215,1.1700000000001638,0.0578048780487912,54.40000000005239,60.0,5679.999999998836,12479.999999998108,-6713.317073178809
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__slope >= -0.00030046546,1,137,69.1919191919192,57,80,-23,4320.000000006985,61,3040.000000003056,-4320.000000006985,1.152000000000153,0.0398048780487803,49.83606557382059,59.01639344262295,7679.999999998836,10479.999999998108,-6752.1170731783795
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__first <= 0.027142857,1,119,60.1010101010101,49,70,-21,4480.000000006112,79,2880.000000003929,-4480.000000006112,1.109090909091058,-0.0031042128603147034,36.45569620258138,58.22784810126582,9039.999999997963,9119.999999998981,-6777.862527722657
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__mean <= 1.1960342,1,132,66.66666666666666,55,77,-22,5200.000000006548,66,2160.0000000034925,-5200.000000006548,1.1000000000001617,-0.012195121951210863,32.72727272732564,59.09090909090909,5919.999999998981,12239.999999997963,-6797.317073177988
13a_features_tempo_real__w60__pre_15s_spread_medio__mean <= 1.7064183,1,132,66.66666666666666,55,77,-22,5200.000000006548,66,2160.0000000034925,-5200.000000006548,1.1000000000001617,-0.012195121951210863,32.72727272732564,59.09090909090909,5919.999999998981,12239.999999997963,-6797.317073177988
13a_features_tempo_real__w60__pre_15s_spread_minimo__max <= 1.25,1,90,45.45454545454545,36,54,-18,4320.000000004802,108,3040.0000000052387,-4320.000000004802,1.0826086956523162,-0.02958642629905639,28.148148148196654,57.407407407407405,12479.999999998836,5679.999999998108,-6849.751855784898
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__std <= 0.28092969,1,178,89.8989898989899,75,103,-28,5040.000000008877,20,2320.000000001164,-5040.000000008877,1.4142857142859222,0.3020905923345496,116.00000000005821,65.0,2079.9999999995634,16079.99999999738,-6876.745644609064
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__min <= 0.61152164,1,99,50.0,38,61,-23,5360.000000005675,99,2000.0000000043656,-5360.000000005675,1.0568181818183058,-0.05537694013306682,20.2020202020643,55.55555555555556,6799.999999997817,11359.999999999127,-6895.226164085821
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__min >= 0.75353147,1,50,25.252525252525253,20,30,-10,4640.000000002328,148,2720.0000000077125,-4640.000000002328,1.0548387096775749,-0.05735641227379773,18.37837837843049,58.108108108108105,17519.99999999607,640.0000000008731,-6950.4138473663015
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__first >= -0.2636379,1,178,89.8989898989899,75,103,-28,5040.000000008877,20,2320.000000001164,-5040.000000008877,1.4142857142859222,0.3020905923345496,116.00000000005821,65.0,2319.999999999709,15839.999999997235,-6960.745644609115
13a_features_tempo_real__w60__pre_15s_spread_medio__first >= 1.0434651,1,178,89.8989898989899,75,103,-28,5040.000000008877,20,2320.000000001164,-5040.000000008877,1.4142857142859222,0.3020905923345496,116.00000000005821,65.0,2319.999999999709,15839.999999997235,-6960.745644609115
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta >= 0.65805588,1,20,10.1010101010101,6,14,-8,6240.000000000873,178,1120.0000000091677,-6240.000000000873,1.0184210526317297,-0.09377406931964294,6.292134831512178,57.30337078651685,15359.999999996944,2800.0,-6976.264441592659
13a_features_tempo_real__w60__pre_15s_spread_medio__delta >= 0.29887548,1,20,10.1010101010101,6,14,-8,6240.000000000873,178,1120.0000000091677,-6240.000000000873,1.0184210526317297,-0.09377406931964294,6.292134831512178,57.30337078651685,15359.999999996944,2800.0,-6976.264441592659
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__mean <= -0.25321859,1,20,10.1010101010101,6,14,-8,5280.000000001019,178,2080.000000009022,-5280.000000001019,1.0342105263159378,-0.0779845956354348,11.685393258477653,57.30337078651685,18159.999999996944,0.0,-6986.7907573822795
13a_features_tempo_real__w60__pre_15s_spread_medio__mean <= 1.0481974,1,20,10.1010101010101,6,14,-8,5280.000000001019,178,2080.000000009022,-5280.000000001019,1.0342105263159378,-0.0779845956354348,11.685393258477653,57.30337078651685,18159.999999996944,0.0,-6986.7907573822795
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__std >= 0.14001976,1,158,79.7979797979798,66,92,-26,4800.000000008004,40,2560.0000000020373,-4800.000000008004,1.2000000000001592,0.08780487804878656,64.00000000005093,60.0,4639.999999999418,13519.999999997526,-6991.317073179598
13a_features_tempo_real__last__cobertura_15s <= 13,1,126,63.63636363636363,52,74,-22,4960.000000006403,72,2400.000000003638,-4960.000000006403,1.1000000000001515,-0.012195121951221077,33.33333333338386,58.333333333333336,7519.999999998254,10639.99999999869,-7015.3170731775945
13a_features_tempo_real__last__pre_15s_volatilidade_close_pontos <= 302.16228,1,132,66.66666666666666,54,78,-24,4320.000000006985,66,3040.000000003056,-4320.000000006985,1.1357142857144222,0.023519163763049633,46.06060606065236,57.57575757575758,8239.999999997963,9919.999999998981,-7037.888501749511
13a_features_tempo_real__last__adv_z_pre_15s_spread_medio >= 1.208585,1,66,33.33333333333333,27,39,-12,5040.000000003056,132,2320.000000006985,-5040.000000003056,1.0527272727274315,-0.059467849223941105,17.575757575810492,58.333333333333336,14959.999999996944,3200.0,-7057.680709537421
13a_features_tempo_real__last__pre_15s_spread_medio >= 1.7121186,1,66,33.33333333333333,27,39,-12,5040.000000003056,132,2320.000000006985,-5040.000000003056,1.0527272727274315,-0.059467849223941105,17.575757575810492,58.333333333333336,14959.999999996944,3200.0,-7057.680709537421
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__last >= 1.208585,1,66,33.33333333333333,27,39,-12,5040.000000003056,132,2320.000000006985,-5040.000000003056,1.0527272727274315,-0.059467849223941105,17.575757575810492,58.333333333333336,14959.999999996944,3200.0,-7057.680709537421
13a_features_tempo_real__w60__pre_15s_spread_medio__last >= 1.7121186,1,66,33.33333333333333,27,39,-12,5040.000000003056,132,2320.000000006985,-5040.000000003056,1.0527272727274315,-0.059467849223941105,17.575757575810492,58.333333333333336,14959.999999996944,3200.0,-7057.680709537421
13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos >= 311.93914,1,20,10.1010101010101,6,14,-8,5280.000000001019,178,2080.000000009022,-5280.000000001019,1.0342105263159378,-0.0779845956354348,11.685393258477653,57.30337078651685,18399.99999999709,-240.00000000014552,-7070.79075738233
13a_features_tempo_real__w60__pre_15s_spread_minimo__mean <= 0.83842829,1,40,20.2020202020202,13,27,-14,4720.000000002619,158,2640.0000000074215,-4720.000000002619,1.0478260869566562,-0.06436903499471636,16.70886075954064,56.32911392405063,16239.999999997235,1919.999999999709,-7076.6214209995505
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= -0.019565287,1,178,89.8989898989899,75,103,-28,5040.000000008877,20,2320.000000001164,-5040.000000008877,1.4142857142859222,0.3020905923345496,116.00000000005821,65.0,2719.999999999709,15439.999999997235,-7100.745644609115
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__mean <= 1.4243314,1,148,74.74747474747475,62,86,-24,5600.000000007276,50,1760.0000000027649,-5600.000000007276,1.1100000000001728,-0.002195121951199752,35.2000000000553,60.0,3999.9999999992724,14159.999999997672,-7121.3170731788105
13a_features_tempo_real__w60__pre_15s_spread_medio__mean <= 1.8101062,1,148,74.74747474747475,62,86,-24,5600.000000007276,50,1760.0000000027649,-5600.000000007276,1.1100000000001728,-0.002195121951199752,35.2000000000553,60.0,3999.9999999992724,14159.999999997672,-7121.3170731788105
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__std >= 0.21593253,1,79,39.8989898989899,31,48,-17,5920.0000000040745,119,1440.0000000059663,-5920.0000000040745,1.035294117647205,-0.07690100430416758,12.100840336184591,57.14285714285714,9679.999999998108,8479.999999998836,-7146.140602586982
13a_features_tempo_real__w60__pre_15s_spread_medio__std >= 0.098072125,1,79,39.8989898989899,31,48,-17,5920.0000000040745,119,1440.0000000059663,-5920.0000000040745,1.035294117647205,-0.07690100430416758,12.100840336184591,57.14285714285714,9679.999999998108,8479.999999998836,-7146.140602586982
13a_features_tempo_real__window__n >= 50,1,81,40.909090909090914,31,50,-19,4480.000000004657,117,2880.000000005384,-4480.000000004657,1.0705882352942495,-0.04160688665712309,24.615384615430635,56.41025641025641,12879.99999999738,5279.999999999563,-7168.964131999083
13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos <= 151.06993,1,50,25.252525252525253,17,33,-16,4880.000000003201,148,2480.0000000068394,-4880.000000003201,1.0476923076924392,-0.06450281425893345,16.756756756802968,56.08108108108109,14639.999999997235,3519.999999999709,-7176.701688558664
13a_features_tempo_real__last__cobertura_30s <= 28,1,168,84.84848484848484,70,98,-28,4960.000000008586,30,2400.000000001455,-4960.000000008586,1.2500000000001517,0.13780487804877906,80.0000000000485,60.0,3439.999999999418,14719.999999997526,-7201.317073180184
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__std <= 0.084522817,1,66,33.33333333333333,26,40,-14,5120.000000003347,132,2240.000000006694,-5120.000000003347,1.0500000000001495,-0.06219512195122312,16.96969696974768,57.57575757575758,14239.999999997235,3919.999999999709,-7217.317073174183
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__std <= 0.22219268,1,132,66.66666666666666,57,75,-18,5040.000000005966,66,2320.0000000040745,-5040.000000005966,1.1160000000002037,0.0038048780488311174,35.15151515157689,62.121212121212125,9519.999999998254,8639.99999999869,-7227.717073177126
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__mean <= 0.89598621,1,99,50.0,39,60,-21,5280.000000005384,99,2080.0000000046566,-5280.000000005384,1.0604651162792051,-0.051730005672167456,21.01010101014805,56.56565656565656,9039.99999999869,9119.999999998254,-7267.038003409296
13a_features_tempo_real__w60__pre_15s_spread_medio__mean <= 1.5701426,1,99,50.0,39,60,-21,5280.000000005384,99,2080.0000000046566,-5280.000000005384,1.0604651162792051,-0.051730005672167456,21.01010101014805,56.56565656565656,9039.99999999869,9119.999999998254,-7267.038003409296
13a_features_tempo_real__last__pre_60s_bid_size_medio_soma <= 64.069987,1,20,10.1010101010101,5,15,-10,5360.00000000131,178,2000.0000000087311,-5360.00000000131,1.0324675324676742,-0.0797275894836984,11.235955056228827,56.74157303370787,17839.999999997235,319.99999999970896,-7285.836553691631
13a_features_tempo_real__last__pre_15s_volatilidade_close_pontos >= 208.02299,1,148,74.74747474747475,63,85,-22,5520.000000006985,50,1840.000000003056,-5520.000000006985,1.1210526315791485,0.008857509627775872,36.80000000006112,62.0,5679.999999998836,12479.999999998108,-7292.685494230982
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__slope <= 0.0050930797,1,92,46.464646464646464,38,54,-16,5600.000000004366,106,1760.0000000056752,-5600.000000004366,1.0500000000001612,-0.06219512195121135,16.6037735849592,58.490566037735846,10879.99999999738,7279.999999999563,-7293.317073175245
13a_features_tempo_real__w60__pre_15s_spread_minimo__max <= 1.4190476,1,119,60.1010101010101,49,70,-21,5440.000000005966,79,1920.0000000040745,-5440.000000005966,1.072727272727427,-0.03946784922394553,24.303797468406007,58.22784810126582,7759.999999999127,10399.999999997817,-7311.680709541098
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__max <= 1.420396,1,132,66.66666666666666,55,77,-22,4240.000000006694,66,3120.000000003347,-4240.000000006694,1.1444444444445994,0.03224932249322676,47.272727272777985,59.09090909090909,10239.99999999869,7919.999999998254,-7322.6504065113695
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__std >= 0.1026589,1,178,89.8989898989899,74,104,-30,5120.000000009168,20,2240.000000000873,-5120.000000009168,1.3500000000001364,0.23780487804876382,112.00000000004366,60.0,2079.9999999995634,16079.99999999738,-7325.317073180826
