regra_bloqueio,componentes,trades_bloqueados,pct_trades_bloqueados,losses_evitados,gains_perdidos,saldo_eventos,pontos_dos_trades_bloqueados,trades_restantes,resultado_novo,melhoria_resultado,pf_novo,melhoria_pf,expectancia_nova,winrate_novo,dd_novo,reducao_dd,score_rank
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.60099524) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.010134602),2,10,5.05050505050505,8,2,6,-5919.999999999709,188,13280.00000000975,5919.999999999709,1.224324324324489,0.11212920237311641,70.63829787239229,60.63829787234043,14959.999999996944,3200.0,7927.277521423579
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.60099524) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.0079604878),2,10,5.05050505050505,8,2,6,-5919.999999999709,188,13280.00000000975,5919.999999999709,1.224324324324489,0.11212920237311641,70.63829787239229,60.63829787234043,14959.999999996944,3200.0,7927.277521423579
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.60099524) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0046029285),2,10,5.05050505050505,8,2,6,-5919.999999999709,188,13280.00000000975,5919.999999999709,1.224324324324489,0.11212920237311641,70.63829787239229,60.63829787234043,14959.999999996944,3200.0,7927.277521423579
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.60099524) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,10,5.05050505050505,8,2,6,-5919.999999999709,188,13280.00000000975,5919.999999999709,1.224324324324489,0.11212920237311641,70.63829787239229,60.63829787234043,14959.999999996944,3200.0,7927.277521423579
(13a_features_tempo_real__last__preco <= 27828.875) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.88386897),2,15,7.575757575757576,10,5,5,-4879.999999999563,183,12240.000000009604,4879.999999999563,1.2125000000001667,0.10030487804879407,66.88524590169183,60.65573770491803,11439.999999997235,6719.999999999709,7862.182926828738
(13a_features_tempo_real__last__preco <= 27828.875) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.54031236),2,10,5.05050505050505,8,2,6,-4959.9999999998545,188,12320.000000009895,4959.9999999998545,1.2081081081082752,0.09591298615690258,65.53191489366965,60.63829787234043,12559.999999996944,5600.0,7797.547791693996
(13a_features_tempo_real__last__preco <= 27828.875) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.60099524),2,10,5.05050505050505,8,2,6,-4959.9999999998545,188,12320.000000009895,4959.9999999998545,1.2081081081082752,0.09591298615690258,65.53191489366965,60.63829787234043,12559.999999996944,5600.0,7797.547791693996
(13a_features_tempo_real__last__pre_30s_spread_minimo >= 1) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.60099524),2,23,11.616161616161616,13,10,3,-5119.999999998981,175,12480.000000009022,5119.999999998981,1.2260869565219026,0.11389183457052998,71.31428571433727,60.57142857142858,11039.999999997963,7119.999999998981,7784.335100740944
(13a_features_tempo_real__last__pre_30s_spread_minimo >= 1) E (13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__first >= 0.14000484),2,26,13.131313131313133,14,12,2,-6399.999999998545,172,13760.000000008586,6399.999999998545,1.252941176470746,0.1407460545193735,80.00000000004992,60.46511627906976,14319.999999997526,3839.999999999418,7716.447632709966
(13a_features_tempo_real__last__preco <= 27934.05) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.0079604878),2,29,14.646464646464647,17,12,5,-4959.999999999127,169,12320.000000009168,4959.999999999127,1.2369230769232533,0.12472795497188072,72.89940828407792,61.53846153846154,11519.999999998254,6639.99999999869,7690.836772981798
(13a_features_tempo_real__last__preco <= 27934.05) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,29,14.646464646464647,17,12,5,-4959.999999999127,169,12320.000000009168,4959.999999999127,1.2369230769232533,0.12472795497188072,72.89940828407792,61.53846153846154,11519.999999998254,6639.99999999869,7690.836772981798
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.0079604878) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,46,23.232323232323232,25,21,4,-5359.999999998399,152,12720.00000000844,5359.999999998399,1.2789473684212378,0.1667522464698652,83.68421052637132,62.5,11519.999999998254,6639.99999999869,7662.05134787986
(13a_features_tempo_real__last__preco <= 27881.5) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.0079604878),2,17,8.585858585858585,11,6,5,-5439.999999999418,181,12800.000000009459,5439.999999999418,1.2253521126762228,0.11315699072485019,70.71823204425115,60.773480662983424,13679.999999998108,4479.999999998836,7611.89419443392
(13a_features_tempo_real__last__preco <= 27881.5) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,17,8.585858585858585,11,6,5,-5439.999999999418,181,12800.000000009459,5439.999999999418,1.2253521126762228,0.11315699072485019,70.71823204425115,60.773480662983424,13679.999999998108,4479.999999998836,7611.89419443392
(13a_features_tempo_real__last__pre_30s_spread_minimo >= 1) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.019074994),2,13,6.565656565656567,9,4,5,-5279.999999999563,185,12640.000000009604,5279.999999999563,1.216438356164548,0.10424323421317538,68.32432432437624,60.54054054054055,13599.99999999709,4559.9999999998545,7542.545940527418
(13a_features_tempo_real__last__pre_30s_spread_minimo >= 1) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.008663471),2,13,6.565656565656567,9,4,5,-5279.999999999563,185,12640.000000009604,5279.999999999563,1.216438356164548,0.10424323421317538,68.32432432437624,60.54054054054055,13599.99999999709,4559.9999999998545,7542.545940527418
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.60099524) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= -0.32389333),2,8,4.040404040404041,7,1,6,-5359.9999999998545,190,12720.000000009895,5359.9999999998545,1.212000000000165,0.09980487804879234,66.94736842110471,60.526315789473685,14559.999999997672,3599.9999999992724,7533.8829268288755
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.60099524) E (13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= -0.1471057),2,8,4.040404040404041,7,1,6,-5359.9999999998545,190,12720.000000009895,5359.9999999998545,1.212000000000165,0.09980487804879234,66.94736842110471,60.526315789473685,14559.999999997672,3599.9999999992724,7533.8829268288755
(13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__delta >= 0.035119048) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.93528101),2,27,13.636363636363635,16,11,5,-5359.999999999127,171,12720.000000009168,5359.999999999127,1.2409090909092646,0.128713968957892,74.38596491233432,61.40350877192983,13359.999999996944,4800.0,7483.228381373861
(13a_features_tempo_real__last__preco <= 27881.5) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.010134602),2,13,6.565656565656567,9,4,5,-5279.999999999563,185,12640.000000009604,5279.999999999563,1.216438356164548,0.10424323421317538,68.32432432437624,60.54054054054055,13839.999999997963,4319.999999998981,7458.545940527112
(13a_features_tempo_real__last__preco <= 27881.5) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0046029285),2,13,6.565656565656567,9,4,5,-5279.999999999563,185,12640.000000009604,5279.999999999563,1.216438356164548,0.10424323421317538,68.32432432437624,60.54054054054055,13839.999999997963,4319.999999998981,7458.545940527112
(13a_features_tempo_real__last__preco <= 27865.528) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= -0.32389333),2,14,7.07070707070707,10,4,6,-5119.999999999709,184,12480.00000000975,5119.999999999709,1.216666666666836,0.10447154471546338,67.82608695657473,60.86956521739131,13839.999999997963,4319.999999998981,7446.682926828631
(13a_features_tempo_real__last__preco <= 27865.528) E (13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= -0.1471057),2,14,7.07070707070707,10,4,6,-5119.999999999709,184,12480.00000000975,5119.999999999709,1.216666666666836,0.10447154471546338,67.82608695657473,60.86956521739131,13839.999999997963,4319.999999998981,7446.682926828631
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.41182767) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= -0.32389333),2,12,6.0606060606060606,8,4,4,-5439.999999999418,186,12800.000000009459,5439.999999999418,1.216216216216376,0.1040210942650035,68.81720430112613,60.215053763440864,13999.999999997817,4159.999999999127,7414.412656558115
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.41182767) E (13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= -0.1471057),2,12,6.0606060606060606,8,4,4,-5439.999999999418,186,12800.000000009459,5439.999999999418,1.216216216216376,0.1040210942650035,68.81720430112613,60.215053763440864,13999.999999997817,4159.999999999127,7414.412656558115
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.48870926) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= -0.32389333),2,12,6.0606060606060606,8,4,4,-5439.999999999418,186,12800.000000009459,5439.999999999418,1.216216216216376,0.1040210942650035,68.81720430112613,60.215053763440864,13999.999999997817,4159.999999999127,7414.412656558115
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.48870926) E (13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= -0.1471057),2,12,6.0606060606060606,8,4,4,-5439.999999999418,186,12800.000000009459,5439.999999999418,1.216216216216376,0.1040210942650035,68.81720430112613,60.215053763440864,13999.999999997817,4159.999999999127,7414.412656558115
(13a_features_tempo_real__last__preco <= 27989.375) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.019074994),2,15,7.575757575757576,10,5,5,-4879.999999999563,183,12240.000000009604,4879.999999999563,1.2125000000001667,0.10030487804879407,66.88524590169183,60.65573770491803,12719.999999997526,5439.999999999418,7414.1829268286365
(13a_features_tempo_real__last__preco <= 27989.375) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.008663471),2,15,7.575757575757576,10,5,5,-4879.999999999563,183,12240.000000009604,4879.999999999563,1.2125000000001667,0.10030487804879407,66.88524590169183,60.65573770491803,12719.999999997526,5439.999999999418,7414.1829268286365
(13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__delta >= 0.035119048) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.48870926),2,23,11.616161616161616,14,9,5,-5199.999999999272,175,12560.000000009313,5199.999999999272,1.2308823529413477,0.11868723098997513,71.77142857148179,61.142857142857146,13359.999999996944,4800.0,7385.212338593257
(13a_features_tempo_real__last__preco <= 27901.75) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.0079604878),2,25,12.626262626262626,15,10,5,-4799.999999999272,173,12160.000000009313,4799.999999999272,1.2268656716419648,0.1146705496905922,70.2890173410943,61.27167630057804,12159.999999996944,6000.0,7368.802329813629
(13a_features_tempo_real__last__preco <= 27901.75) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,25,12.626262626262626,15,10,5,-4799.999999999272,173,12160.000000009313,4799.999999999272,1.2268656716419648,0.1146705496905922,70.2890173410943,61.27167630057804,12159.999999996944,6000.0,7368.802329813629
(13a_features_tempo_real__last__preco <= 27989.375) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.0079604878),2,35,17.67676767676768,20,15,5,-4719.999999998981,163,12080.000000009022,4719.999999998981,1.2435483870969561,0.13135326514558354,74.11042944790812,61.963190184049076,11519.999999998254,6639.99999999869,7352.811959085873
(13a_features_tempo_real__last__preco <= 27989.375) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,35,17.67676767676768,20,15,5,-4719.999999998981,163,12080.000000009022,4719.999999998981,1.2435483870969561,0.13135326514558354,74.11042944790812,61.963190184049076,11519.999999998254,6639.99999999869,7352.811959085873
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.54031236) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.010134602),2,13,6.565656565656567,9,4,5,-5279.999999999563,185,12640.000000009604,5279.999999999563,1.216438356164548,0.10424323421317538,68.32432432437624,60.54054054054055,14159.999999996944,4000.0,7346.545940527469
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.54031236) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.0079604878),2,13,6.565656565656567,9,4,5,-5279.999999999563,185,12640.000000009604,5279.999999999563,1.216438356164548,0.10424323421317538,68.32432432437624,60.54054054054055,14159.999999996944,4000.0,7346.545940527469
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.54031236) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0046029285),2,13,6.565656565656567,9,4,5,-5279.999999999563,185,12640.000000009604,5279.999999999563,1.216438356164548,0.10424323421317538,68.32432432437624,60.54054054054055,14159.999999996944,4000.0,7346.545940527469
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.54031236) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,13,6.565656565656567,9,4,5,-5279.999999999563,185,12640.000000009604,5279.999999999563,1.216438356164548,0.10424323421317538,68.32432432437624,60.54054054054055,14159.999999996944,4000.0,7346.545940527469
(13a_features_tempo_real__last__preco <= 27901.75) E (13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__delta >= 0.035119048),2,31,15.656565656565657,17,14,3,-5439.99999999869,167,12800.000000008731,5439.99999999869,1.246153846154014,0.13395872420264143,76.64670658687864,61.07784431137725,13039.999999997963,5119.999999998981,7280.375234519919
(13a_features_tempo_real__last__preco <= 27881.5) E (13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__slope <= -0.0024077951),2,23,11.616161616161616,14,9,5,-5199.999999999272,175,12560.000000009313,5199.999999999272,1.2308823529413477,0.11868723098997513,71.77142857148179,61.142857142857146,13679.99999999738,4479.999999999563,7273.2123385931045
(13a_features_tempo_real__last__preco <= 27901.75) E (13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__slope <= -0.0024077951),2,23,11.616161616161616,14,9,5,-5199.999999999272,175,12560.000000009313,5199.999999999272,1.2308823529413477,0.11868723098997513,71.77142857148179,61.142857142857146,13679.99999999738,4479.999999999563,7273.2123385931045
(13a_features_tempo_real__last__preco <= 27961.495) E (13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__first >= 0.14000484),2,33,16.666666666666664,18,15,3,-5999.999999998545,165,13360.000000008586,5999.999999998545,1.2609375000001677,0.1487423780487951,80.96969696974901,61.212121212121204,14799.999999997817,3359.999999999127,7199.245426827516
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.34707626) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.0079604878),2,21,10.606060606060606,13,8,5,-4639.999999999418,177,12000.000000009459,4639.999999999418,1.2173913043479974,0.10519618239662476,67.79661016954496,61.016949152542374,12639.999999996508,5520.000000000437,7103.117709437545
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.34707626) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,21,10.606060606060606,13,8,5,-4639.999999999418,177,12000.000000009459,4639.999999999418,1.2173913043479974,0.10519618239662476,67.79661016954496,61.016949152542374,12639.999999996508,5520.000000000437,7103.117709437545
(13a_features_tempo_real__last__preco <= 27901.75) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.019074994),2,10,5.05050505050505,7,3,4,-4879.999999999563,188,12240.000000009604,4879.999999999563,1.20400000000016,0.09180487804878745,65.10638297877449,60.1063829787234,13439.999999997963,4719.999999998981,7077.08292682848
(13a_features_tempo_real__last__preco <= 27901.75) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.008663471),2,10,5.05050505050505,7,3,4,-4879.999999999563,188,12240.000000009604,4879.999999999563,1.20400000000016,0.09180487804878745,65.10638297877449,60.1063829787234,13439.999999997963,4719.999999998981,7077.08292682848
(13a_features_tempo_real__last__preco <= 27881.5) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= -0.32389333),2,18,9.090909090909092,11,7,4,-5199.999999999272,180,12560.000000009313,5199.999999999272,1.2211267605635443,0.1089316386121717,69.77777777782951,60.55555555555555,14079.999999998108,4079.999999998836,7047.358983166168
(13a_features_tempo_real__last__preco <= 27881.5) E (13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= -0.1471057),2,18,9.090909090909092,11,7,4,-5199.999999999272,180,12560.000000009313,5199.999999999272,1.2211267605635443,0.1089316386121717,69.77777777782951,60.55555555555555,14079.999999998108,4079.999999998836,7047.358983166168
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= -0.32389333) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.010134602),2,26,13.131313131313133,15,11,4,-5519.999999998981,172,12880.000000009022,5519.999999998981,1.240298507462855,0.12810338551148237,74.88372093028501,61.04651162790697,14639.999999997963,3519.9999999989814,7046.862031305514
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= -0.32389333) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0046029285),2,26,13.131313131313133,15,11,4,-5519.999999998981,172,12880.000000009022,5519.999999998981,1.240298507462855,0.12810338551148237,74.88372093028501,61.04651162790697,14639.999999997963,3519.9999999989814,7046.862031305514
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.010134602) E (13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= -0.1471057),2,26,13.131313131313133,15,11,4,-5519.999999998981,172,12880.000000009022,5519.999999998981,1.240298507462855,0.12810338551148237,74.88372093028501,61.04651162790697,14639.999999997963,3519.9999999989814,7046.862031305514
(13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= -0.1471057) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0046029285),2,26,13.131313131313133,15,11,4,-5519.999999998981,172,12880.000000009022,5519.999999998981,1.240298507462855,0.12810338551148237,74.88372093028501,61.04651162790697,14639.999999997963,3519.9999999989814,7046.862031305514
(13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__delta >= 0.035119048) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= -0.32389333),2,9,4.545454545454546,7,2,5,-5119.999999999709,189,12480.00000000975,5119.999999999709,1.2080000000001625,0.0958048780487899,66.03174603179762,60.317460317460316,14799.999999997817,3359.999999999127,7025.482926828678
(13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__delta >= 0.035119048) E (13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= -0.1471057),2,9,4.545454545454546,7,2,5,-5119.999999999709,189,12480.00000000975,5119.999999999709,1.2080000000001625,0.0958048780487899,66.03174603179762,60.317460317460316,14799.999999997817,3359.999999999127,7025.482926828678
(13a_features_tempo_real__last__preco <= 27881.5) E (13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__delta >= 0.035119048),2,25,12.626262626262626,15,10,5,-4799.999999999272,173,12160.000000009313,4799.999999999272,1.2268656716419648,0.1146705496905922,70.2890173410943,61.27167630057804,13839.999999997963,4319.999999998981,6780.802329813272
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= -0.32389333) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.0079604878),2,27,13.636363636363635,15,12,3,-5279.999999998836,171,12640.000000008877,5279.999999998836,1.2358208955225536,0.12362577357118099,73.91812865502267,60.81871345029239,14639.999999997963,3519.9999999989814,6622.175464141188
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= -0.32389333) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,27,13.636363636363635,15,12,3,-5279.999999998836,171,12640.000000008877,5279.999999998836,1.2358208955225536,0.12362577357118099,73.91812865502267,60.81871345029239,14639.999999997963,3519.9999999989814,6622.175464141188
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.0079604878) E (13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= -0.1471057),2,27,13.636363636363635,15,12,3,-5279.999999998836,171,12640.000000008877,5279.999999998836,1.2358208955225536,0.12362577357118099,73.91812865502267,60.81871345029239,14639.999999997963,3519.9999999989814,6622.175464141188
(13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= -0.1471057) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,27,13.636363636363635,15,12,3,-5279.999999998836,171,12640.000000008877,5279.999999998836,1.2358208955225536,0.12362577357118099,73.91812865502267,60.81871345029239,14639.999999997963,3519.9999999989814,6622.175464141188
(13a_features_tempo_real__last__pre_30s_spread_minimo >= 1) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.54031236),2,29,14.646464646464647,15,14,1,-3839.9999999986903,169,11200.000000008731,3839.9999999986903,1.20895522388076,0.09676010192938733,66.2721893491641,60.35502958579882,9439.999999997963,8719.999999998981,6622.056061155967
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= -0.32389333) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.019074994),2,14,7.07070707070707,9,5,4,-5039.999999999418,184,12400.000000009459,5039.999999999418,1.2123287671234497,0.10013364517207712,67.3913043478775,60.32608695652174,15039.999999997963,3119.9999999989814,6614.080187102308
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= -0.32389333) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.008663471),2,14,7.07070707070707,9,5,4,-5039.999999999418,184,12400.000000009459,5039.999999999418,1.2123287671234497,0.10013364517207712,67.3913043478775,60.32608695652174,15039.999999997963,3119.9999999989814,6614.080187102308
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.019074994) E (13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= -0.1471057),2,14,7.07070707070707,9,5,4,-5039.999999999418,184,12400.000000009459,5039.999999999418,1.2123287671234497,0.10013364517207712,67.3913043478775,60.32608695652174,15039.999999997963,3119.9999999989814,6614.080187102308
(13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= -0.1471057) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.008663471),2,14,7.07070707070707,9,5,4,-5039.999999999418,184,12400.000000009459,5039.999999999418,1.2123287671234497,0.10013364517207712,67.3913043478775,60.32608695652174,15039.999999997963,3119.9999999989814,6614.080187102308
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.88386897) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.0079604878),2,16,8.080808080808081,10,6,4,-4639.999999999418,182,12000.000000009459,4639.999999999418,1.2083333333334976,0.09613821138212497,65.93406593411791,60.43956043956044,13839.999999996508,4320.000000000437,6597.682926828846
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.88386897) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,16,8.080808080808081,10,6,4,-4639.999999999418,182,12000.000000009459,4639.999999999418,1.2083333333334976,0.09613821138212497,65.93406593411791,60.43956043956044,13839.999999996508,4320.000000000437,6597.682926828846
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.41182767) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.0079604878),2,16,8.080808080808081,10,6,4,-4639.999999999418,182,12000.000000009459,4639.999999999418,1.2083333333334976,0.09613821138212497,65.93406593411791,60.43956043956044,13839.999999996508,4320.000000000437,6597.682926828846
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.41182767) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,16,8.080808080808081,10,6,4,-4639.999999999418,182,12000.000000009459,4639.999999999418,1.2083333333334976,0.09613821138212497,65.93406593411791,60.43956043956044,13839.999999996508,4320.000000000437,6597.682926828846
(13a_features_tempo_real__last__preco <= 27934.05) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.010134602),2,24,12.121212121212121,14,10,4,-3999.9999999992724,174,11360.000000009313,3999.9999999992724,1.2088235294119358,0.09662840746056323,65.2873563218926,60.91954022988506,11679.999999998108,6479.999999998836,6577.977044475203
(13a_features_tempo_real__last__preco <= 27934.05) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0046029285),2,24,12.121212121212121,14,10,4,-3999.9999999992724,174,11360.000000009313,3999.9999999992724,1.2088235294119358,0.09662840746056323,65.2873563218926,60.91954022988506,11679.999999998108,6479.999999998836,6577.977044475203
(13a_features_tempo_real__last__preco <= 27934.05) E (13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__first >= 0.14000484),2,27,13.636363636363635,15,12,3,-5279.999999998836,171,12640.000000008877,5279.999999998836,1.2358208955225536,0.12362577357118099,73.91812865502267,60.81871345029239,14799.999999997817,3359.999999999127,6566.175464141239
(13a_features_tempo_real__last__preco <= 27934.05) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= -0.32389333),2,25,12.626262626262626,14,11,3,-4719.999999998981,173,12080.000000009022,4719.999999998981,1.2220588235295775,0.10986370157820491,69.82658959542788,60.69364161849711,13279.999999998108,4879.999999998836,6563.918220945496
(13a_features_tempo_real__last__preco <= 27934.05) E (13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= -0.1471057),2,25,12.626262626262626,14,11,3,-4719.999999998981,173,12080.000000009022,4719.999999998981,1.2220588235295775,0.10986370157820491,69.82658959542788,60.69364161849711,13279.999999998108,4879.999999998836,6563.918220945496
(13a_features_tempo_real__last__preco <= 27828.875) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.78725951),2,9,4.545454545454546,7,2,5,-4159.9999999998545,189,11520.000000009895,4159.9999999998545,1.192000000000165,0.07980487804879233,60.95238095243331,60.317460317460316,13359.999999996944,4800.0,6559.88292682913
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= -0.32389333) E (13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= -0.1471057),2,40,20.2020202020202,20,20,0,-5439.999999997963,158,12800.000000008004,5439.999999997963,1.2580645161291937,0.14586939417782108,81.01265822789875,60.75949367088608,13279.999999998108,4879.999999998836,6555.521636504247
(13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__delta >= 0.035119048) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.60099524),2,11,5.555555555555555,8,3,5,-4719.999999999709,187,12080.00000000975,4719.999999999709,1.2040540540542188,0.09185893210284624,64.59893048133556,60.42780748663101,14959.999999996944,3200.0,6533.115359261416
