variavel,n_stop,n_nao_stop,media_stop,media_nao_stop,mediana_stop,mediana_nao_stop,diferenca_medias,efeito_padronizado,correlacao_resultado,abs_efeito
06_evolucao_score_eventos__w60__qtd_hard_gates_venda_ok__mean,51,65,3.206550802139038,3.304920634920635,3.0,3.0,-0.09836983278159694,-0.07269335032252688,-0.0018744001015982264,0.07269335032252688
bloqueios_c7_dna_fluxo_v5_2__w60__saldo30__delta,49,69,9.408163265306122,2.681159420289855,0.0,0.0,6.727003845016267,0.07269212057914248,-0.07671265330100493,0.07269212057914248
estados_c7_dna_fluxo_v5_2__w60__ajuste_estrutura__delta,57,81,-0.8070175438596491,-0.14814814814814814,0.0,0.0,-0.6588693957115009,-0.07265849958260268,0.005932953707150938,0.07265849958260268
07_bloqueios_auditoria_completa__w60__score_venda__max,43,54,58.81395348837209,61.2037037037037,73.0,76.0,-2.3897502153316097,-0.0726201142952239,0.0010608150490730287,0.0726201142952239
05_estrutura_eventos_enriquecidos__w60__f_velocidade__max,51,65,0.4305954522505149,0.39479170993574964,0.4898187670561892,0.3185140481459129,0.03580374231476524,0.0726117110433909,-0.00255604302570138,0.0726117110433909
05_estrutura_eventos_enriquecidos__w60__vel15__max,51,65,0.4305954522505149,0.39479170993574964,0.4898187670561892,0.3185140481459129,0.03580374231476524,0.0726117110433909,-0.00255604302570138,0.0726117110433909
06_evolucao_score_eventos__w60__f_velocidade__max,51,65,0.4305954522505149,0.39479170993574964,0.4898187670561892,0.3185140481459129,0.03580374231476524,0.0726117110433909,-0.00255604302570138,0.0726117110433909
06_evolucao_score_eventos__w60__vel15__max,51,65,0.4305954522505149,0.39479170993574964,0.4898187670561892,0.3185140481459129,0.03580374231476524,0.0726117110433909,-0.00255604302570138,0.0726117110433909
07_bloqueios_auditoria_completa__last__base,17,17,27884.617647058825,27875.058823529413,27842.5,27885.75,9.55882352941262,0.07250246716955773,-0.0793444202778675,0.07250246716955773
07_bloqueios_auditoria_completa__last__preco,17,17,27884.617647058825,27875.058823529413,27842.5,27885.75,9.55882352941262,0.07250246716955773,-0.0793444202778675,0.07250246716955773
07_bloqueios_auditoria_completa__last__preco_2,17,17,27884.617647058825,27875.058823529413,27842.5,27885.75,9.55882352941262,0.07250246716955773,-0.0793444202778675,0.07250246716955773
05_estrutura_eventos_enriquecidos__w60__campanha_entradas__mean,51,65,0.24288826641767816,0.20644078144078146,0.0,0.0,0.036447484976896705,0.07208768763322378,-0.013853147926274378,0.07208768763322378
06_evolucao_score_eventos__w60__campanha_entradas__mean,51,65,0.24288826641767816,0.20644078144078146,0.0,0.0,0.036447484976896705,0.07208768763322378,-0.013853147926274378,0.07208768763322378
estados_c7_dna_fluxo_v5_2__w60__continuidade_2s__last,57,81,-0.10087719298245613,0.1388888888888889,-0.25,0.75,-0.23976608187134502,-0.07201623803348281,0.05260123709550973,0.07201623803348281
05_estrutura_eventos_enriquecidos__w60__saldo10__first,51,65,5.588235294117647,1.6923076923076923,0.0,-4.0,3.8959276018099542,0.07201620711889961,-0.015267800026742244,0.07201620711889961
06_evolucao_score_eventos__w60__saldo10__first,51,65,5.588235294117647,1.6923076923076923,0.0,-4.0,3.8959276018099542,0.07201620711889961,-0.015267800026742244,0.07201620711889961
estados_c7_dna_fluxo_v5_2__w60__razao_compra30__last,57,81,1.2025060943675965,1.156373366962471,1.021505376344086,0.9904534606205252,0.04613272740512553,0.07198303128434956,-0.027863253124699203,0.07198303128434956
estados_c7_dna_fluxo_v5_2__w60__qtd_hard_gates_compra_ok__last,57,81,3.543859649122807,3.3950617283950617,4.0,3.0,0.14879792072774523,0.07194860976956573,0.025655162742145285,0.07194860976956573
bloqueios_c7_dna_fluxo_v5_2__w60__vel15__delta,49,69,0.011492979379504316,-0.04328202914922519,0.0,0.0,0.054775008528729505,0.07184118738819446,-0.07754527178381909,0.07184118738819446
estados_c7_dna_fluxo_v5_2__w60__gate_vel15__first,57,81,0.8070175438596491,0.7777777777777778,1.0,1.0,0.029239766081871288,0.07176963415486398,-0.04098085846140362,0.07176963415486398
07_bloqueios_auditoria_completa__w60__f_velocidade__min,43,54,-0.2995488868155997,-0.2650998117516148,-0.3883560718627583,-0.16939445612021686,-0.034449075063984924,-0.07168280414476433,-0.03142197215549599,0.07168280414476433
07_bloqueios_auditoria_completa__w60__vel15__min,43,54,-0.2995488868155997,-0.2650998117516148,-0.3883560718627583,-0.16939445612021686,-0.034449075063984924,-0.07168280414476433,-0.03142197215549599,0.07168280414476433
bloqueios_c7_dna_fluxo_v5_2__w60__gate_aceleracao__true_count,49,69,2.4489795918367347,2.3333333333333335,2.0,2.0,0.11564625850340127,0.07159963072677608,-0.029334317321861283,0.07159963072677608
05_estrutura_eventos_enriquecidos__w60__spread_pct_15__mean,51,65,0.5077824310352149,0.4872858671831419,0.5723296811668777,0.5609723795279036,0.020496563852073046,0.07150161642974058,0.023517399492092035,0.07150161642974058
06_evolucao_score_eventos__w60__spread_pct_15__mean,51,65,0.5077824310352149,0.4872858671831419,0.5723296811668777,0.5609723795279036,0.020496563852073046,0.07150161642974058,0.023517399492092035,0.07150161642974058
07_bloqueios_auditoria_completa__w60__ajuste_estrutura__min,43,54,3.5813953488372094,4.074074074074074,8.0,8.0,-0.49267872523686496,-0.07140418744932248,0.028843137127163968,0.07140418744932248
05_estrutura_eventos_enriquecidos__w60__gate_saldo30__all_true,51,65,0.37254901960784315,0.3384615384615385,0.0,0.0,0.034087481146304666,0.07130670027885791,0.03044031886155494,0.07130670027885791
06_evolucao_score_eventos__w60__gate_saldo30__all_true,51,65,0.37254901960784315,0.3384615384615385,0.0,0.0,0.034087481146304666,0.07130670027885791,0.03044031886155494,0.07130670027885791
estados_c7_dna_fluxo_v5_2__w60__score_venda_base__mean,57,81,40.80404040404041,42.34851557907113,37.44444444444444,40.22222222222222,-1.5444751750307262,-0.07129358391736844,0.007297907033730989,0.07129358391736844
07_bloqueios_auditoria_completa__w60__mov_favor_120s__mean,43,54,997.6993355481729,931.866482283149,616.6666666666666,745.8333333333333,65.83285326502391,0.07117480271324124,-0.04386379517292428,0.07117480271324124
bloqueios_c7_dna_fluxo_v5_2__w60__diferenca_score__last,49,69,61.55102040816327,62.84057971014493,61.0,65.0,-1.2895593019816616,-0.07086696753459919,0.03762563443086436,0.07086696753459919
05_estrutura_eventos_enriquecidos__w60__gate_vel15__ever_true,51,65,0.9803921568627451,0.9692307692307692,1.0,1.0,0.011161387631975828,0.0703195902497613,-0.042338886291920244,0.0703195902497613
06_evolucao_score_eventos__w60__gate_vel15__ever_true,51,65,0.9803921568627451,0.9692307692307692,1.0,1.0,0.011161387631975828,0.0703195902497613,-0.042338886291920244,0.0703195902497613
05_estrutura_eventos_enriquecidos__w60__f_razao_fluxo__min,51,65,0.8081909945682167,0.8500405696711674,0.6595744680851063,0.7086092715231788,-0.04184957510295062,-0.070106133070619,0.06064271404613718,0.070106133070619
05_estrutura_eventos_enriquecidos__w60__razao_venda30__min,51,65,0.8081909945682167,0.8500405696711674,0.6595744680851063,0.7086092715231788,-0.04184957510295062,-0.070106133070619,0.06064271404613718,0.070106133070619
06_evolucao_score_eventos__w60__f_razao_fluxo__min,51,65,0.8081909945682167,0.8500405696711674,0.6595744680851063,0.7086092715231788,-0.04184957510295062,-0.070106133070619,0.06064271404613718,0.070106133070619
06_evolucao_score_eventos__w60__razao_venda30__min,51,65,0.8081909945682167,0.8500405696711674,0.6595744680851063,0.7086092715231788,-0.04184957510295062,-0.070106133070619,0.06064271404613718,0.070106133070619
estados_c7_dna_fluxo_v5_2__w60__hard_gates_compra_ok__first,57,81,0.03508771929824561,0.04938271604938271,0.0,0.0,-0.014294996751137101,-0.07009718159580174,0.04445981117908763,0.07009718159580174
estados_c7_dna_fluxo_v5_2__w60__score_compra_base__std,57,81,14.955953628541204,14.38273881329153,15.270478054075452,14.38963962005518,0.5732148152496741,0.07000779503991235,-0.020185794606513402,0.07000779503991235
05_estrutura_eventos_enriquecidos__w60__rompimento_compra__std,51,65,3.2170717584134336,3.3964166310715656,2.97137705999307,3.0414840127806033,-0.17934487265813193,-0.06996897352053974,0.06095102439236915,0.06996897352053974
06_evolucao_score_eventos__w60__rompimento_compra__std,51,65,3.2170717584134336,3.3964166310715656,2.97137705999307,3.0414840127806033,-0.17934487265813193,-0.06996897352053974,0.06095102439236915,0.06996897352053974
estados_c7_dna_fluxo_v5_2__w60__estrutura__nunique,57,81,1.3157894736842106,1.2839506172839505,1.0,1.0,0.031838856400260074,0.06967207597156144,-0.004873709390092872,0.06967207597156144
estados_c7_dna_fluxo_v5_2__w60__estrutura_confirmada__nunique,57,81,1.3157894736842106,1.2839506172839505,1.0,1.0,0.031838856400260074,0.06967207597156144,-0.004873709390092872,0.06967207597156144
bloqueios_c7_dna_fluxo_v5_2__w60__diferenca_score__first,49,69,62.91836734693877,61.53623188405797,65.0,63.0,1.3821354628808038,0.06942850199535622,-0.055339599937474636,0.06942850199535622
05_estrutura_eventos_enriquecidos__w60__qtd_hard_gates_venda_ok__min,51,65,1.8235294117647058,1.9230769230769231,1.0,1.0,-0.09954751131221728,-0.06916289577839523,0.03130977747590155,0.06916289577839523
06_evolucao_score_eventos__w60__qtd_hard_gates_venda_ok__min,51,65,1.8235294117647058,1.9230769230769231,1.0,1.0,-0.09954751131221728,-0.06916289577839523,0.03130977747590155,0.06916289577839523
07_bloqueios_auditoria_completa__w60__score_venda_base__delta,43,54,2.0232558139534884,-0.3333333333333333,0.0,0.0,2.356589147286822,0.06898799807415007,-0.053236206951353955,0.06898799807415007
07_bloqueios_auditoria_completa__w60__gate_rompimento__all_true,43,54,0.09302325581395349,0.07407407407407407,0.0,0.0,0.018949181739879417,0.06888460914371958,-0.013870727196888002,0.06888460914371958
07_bloqueios_auditoria_completa__w60__gate_continuidade__true_pct,43,54,73.33333333333334,71.26543209876543,80.0,80.0,2.0679012345679126,0.06835988637024416,-0.06351907300722223,0.06835988637024416
bloqueios_c7_dna_fluxo_v5_2__w60__gate_aceleracao__ever_true,49,69,0.9183673469387755,0.8985507246376812,1.0,1.0,0.019816622301094378,0.06815903104294267,0.0030944019323152186,0.06815903104294267
estados_c7_dna_fluxo_v5_2__w60__score_venda_base__std,57,81,15.550224615001374,14.958541265317834,15.784036317404233,15.244671200127604,0.5916833496835405,0.06814767395179518,-0.028119710522999213,0.06814767395179518
estado_mercado_tempo_real__last__score_venda,81,110,63.82716049382716,62.54545454545455,50.0,50.0,1.2817059483726112,0.06808994317382859,-0.029070468124869485,0.06808994317382859
estados_c7_dna_fluxo_v5_2__w60__qtd_hard_gates_ok__min,57,81,3.3333333333333335,3.419753086419753,3.0,3.0,-0.08641975308641969,-0.06803715760518947,0.0554261867372012,0.06803715760518947
05_estrutura_eventos_enriquecidos__w60__aceleracao__delta,51,65,0.0644925076046706,-0.050568535566768234,0.0,0.0,0.11506104317143884,0.06797999921688165,0.01527649807494925,0.06797999921688165
06_evolucao_score_eventos__w60__aceleracao__delta,51,65,0.0644925076046706,-0.050568535566768234,0.0,0.0,0.11506104317143884,0.06797999921688165,0.01527649807494925,0.06797999921688165
05_estrutura_eventos_enriquecidos__w60__f_aceleracao__delta,51,65,0.0644925076046706,-0.050568535566768234,0.0,0.0,0.11506104317143884,0.06797999921688165,0.015276498074949239,0.06797999921688165
06_evolucao_score_eventos__w60__f_aceleracao__delta,51,65,0.0644925076046706,-0.050568535566768234,0.0,0.0,0.11506104317143884,0.06797999921688165,0.015276498074949239,0.06797999921688165
estados_c7_dna_fluxo_v5_2__w60__ajuste_estrutura_venda__mean,57,81,1.9622769043821675,2.404281795022536,1.5555555555555556,3.111111111111111,-0.4420048906403684,-0.06790284865796027,-0.019770972566276874,0.06790284865796027
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__mean,82,116,0.9944534530045497,0.9840827611308901,0.9700976661382418,0.9651706814411021,0.010370691873659577,0.06777998803181645,-0.03289253724193494,0.06777998803181645
estados_c7_dna_fluxo_v5_2__w60__saldo30__std,57,81,42.722233996275406,40.11292485203919,33.0,30.399652775794806,2.6093091442362137,0.06742837995241638,0.040894378127610265,0.06742837995241638
bloqueios_c7_dna_fluxo_v5_2__w60__score_compra_base__delta,49,69,-2.5306122448979593,-4.478260869565218,0.0,0.0,1.9476486246672584,0.06740727972946564,-0.025057450884626103,0.06740727972946564
07_bloqueios_auditoria_completa__w60__f_saldo__delta,43,54,6.069767441860465,11.462962962962964,0.0,0.0,-5.3931955211024984,-0.06730766603497601,0.018103879892272155,0.06730766603497601
07_bloqueios_auditoria_completa__w60__saldo30__delta,43,54,6.069767441860465,11.462962962962964,0.0,0.0,-5.3931955211024984,-0.06730766603497601,0.018103879892272155,0.06730766603497601
05_estrutura_eventos_enriquecidos__w60__score_compra_base__last,51,65,43.549019607843135,41.41538461538462,44.0,32.0,2.133634992458518,0.06730153529571338,0.05089276088613947,0.06730153529571338
06_evolucao_score_eventos__w60__score_compra_base__last,51,65,43.549019607843135,41.41538461538462,44.0,32.0,2.133634992458518,0.06730153529571338,0.05089276088613947,0.06730153529571338
estados_c7_dna_fluxo_v5_2__w60__spread_max_30__delta,57,81,0.19298245614035087,0.09259259259259259,0.0,0.0,0.10038986354775828,0.06727742768991682,0.02660710537955937,0.06727742768991682
13a_features_tempo_real__last__pre_60s_bid_size_medio_soma,82,116,78.97800944229881,78.12229815988476,76.53342712842714,76.54659316455208,0.8557112824140489,0.06709449475095085,-0.039194435646358654,0.06709449475095085
13a_features_tempo_real__w60__pre_60s_bid_size_medio_soma__last,82,116,78.97800944229881,78.12229815988476,76.53342712842714,76.54659316455208,0.8557112824140489,0.06709449475095085,-0.039194435646358654,0.06709449475095085
estados_c7_dna_fluxo_v5_2__w60__vel5__min,57,81,-1.005646158671032,-0.9230509053107849,-1.0105721393034826,-0.85806581869574,-0.08259525336024698,-0.06676204226242852,0.03230455902310318,0.06676204226242852
05_estrutura_eventos_enriquecidos__w60__aprovado__all_true,51,65,0.0784313725490196,0.06153846153846154,0.0,0.0,0.016892911010558065,0.06666618639651214,0.06616890132955192,0.06666618639651214
05_estrutura_eventos_enriquecidos__w60__hard_gates_ok__all_true,51,65,0.0784313725490196,0.06153846153846154,0.0,0.0,0.016892911010558065,0.06666618639651214,0.06616890132955192,0.06666618639651214
06_evolucao_score_eventos__w60__aprovado__all_true,51,65,0.0784313725490196,0.06153846153846154,0.0,0.0,0.016892911010558065,0.06666618639651214,0.06616890132955192,0.06666618639651214
06_evolucao_score_eventos__w60__hard_gates_ok__all_true,51,65,0.0784313725490196,0.06153846153846154,0.0,0.0,0.016892911010558065,0.06666618639651214,0.06616890132955192,0.06666618639651214
05_estrutura_eventos_enriquecidos__w60__campanha_ativa__changed,51,65,0.0784313725490196,0.06153846153846154,0.0,0.0,0.016892911010558065,0.06666618639651214,0.02519598733900702,0.06666618639651214
06_evolucao_score_eventos__w60__campanha_ativa__changed,51,65,0.0784313725490196,0.06153846153846154,0.0,0.0,0.016892911010558065,0.06666618639651214,0.02519598733900702,0.06666618639651214
07_bloqueios_auditoria_completa__w60__f_saldo__max,43,54,41.116279069767444,36.351851851851855,51.0,25.0,4.764427217915589,0.06661225357381462,0.005623175335921692,0.06661225357381462
07_bloqueios_auditoria_completa__w60__saldo30__max,43,54,41.116279069767444,36.351851851851855,51.0,25.0,4.764427217915589,0.06661225357381462,0.005623175335921692,0.06661225357381462
05_estrutura_eventos_enriquecidos__w60__desloc15__last,51,65,0.8088235294117647,0.3230769230769231,1.0,0.25,0.4857466063348416,0.06656073269306426,-0.011064782190145771,0.06656073269306426
06_evolucao_score_eventos__w60__desloc15__last,51,65,0.8088235294117647,0.3230769230769231,1.0,0.25,0.4857466063348416,0.06656073269306426,-0.011064782190145771,0.06656073269306426
estados_c7_dna_fluxo_v5_2__w60__spread_max_30__max,57,81,3.254385964912281,3.1481481481481484,3.0,2.75,0.10623781676413246,0.06655128321854335,0.08258875518336163,0.06655128321854335
bloqueios_c7_dna_fluxo_v5_2__w60__ajuste_estrutura__mean,49,69,7.123226433430515,7.412865717213544,8.0,9.0,-0.2896392837830284,-0.06646370011931048,0.01595229926364861,0.06646370011931048
05_estrutura_eventos_enriquecidos__w60__spread_pct_5__mean,51,65,0.504113955628167,0.4845454966637068,0.5787419822957666,0.54729817317326,0.01956845896446019,0.06642178528542704,0.0019193493900876804,0.06642178528542704
06_evolucao_score_eventos__w60__spread_pct_5__mean,51,65,0.504113955628167,0.4845454966637068,0.5787419822957666,0.54729817317326,0.01956845896446019,0.06642178528542704,0.0019193493900876804,0.06642178528542704
estados_c7_dna_fluxo_v5_2__w60__score_compra_base__slope,45,67,-0.09700336700336613,-0.5681785875815737,0.8928571428571436,-0.6333333333333302,0.47117522057820754,0.06632338258419053,0.03506340622605471,0.06632338258419053
13a_features_tempo_real__w60__pre_60s_bid_size_medio_soma__slope,75,108,-0.03468832805551032,0.013635101092888145,0.04355955426987739,0.04239863554627699,-0.04832342914839847,-0.0662173001029359,0.013672654480286432,0.0662173001029359
estados_c7_dna_fluxo_v5_2__w60__nivel_invalidation__std,57,81,3.19359958140473,2.9315605820215658,2.251885355501249,1.3591255358583407,0.2620389993831642,0.066110976750192,0.04781869353452458,0.066110976750192
bloqueios_c7_dna_fluxo_v5_2__w60__qtd_hard_gates_compra_ok__min,49,69,2.306122448979592,2.4057971014492754,2.0,2.0,-0.09967465246968343,-0.06573193534695441,0.07074513902588574,0.06573193534695441
estados_c7_dna_fluxo_v5_2__w60__qtd_hard_gates_ok__std,57,81,0.9192116986082784,0.9491918848041154,0.9897433186107868,1.0497813183356477,-0.029980186195836978,-0.06557978325208876,0.04885463351452234,0.06557978325208876
bloqueios_c7_dna_fluxo_v5_2__w60__gate_saldo30__ever_true,49,69,0.9591836734693877,0.9710144927536232,1.0,1.0,-0.011830819284235461,-0.06537540713791194,0.019726688972137092,0.06537540713791194
05_estrutura_eventos_enriquecidos__w60__sucesso250_60s__true_count,51,65,3.980392156862745,3.8,4.0,4.0,0.18039215686274535,0.0651142340207981,-0.07617441590112733,0.0651142340207981
05_estrutura_eventos_enriquecidos__w60__continuidade_2s__mean,51,65,-0.09368899074781425,0.023568376068376078,0.0,-0.075,-0.11725736681619034,-0.06506788904377035,0.07991232492948751,0.06506788904377035
06_evolucao_score_eventos__w60__continuidade_2s__mean,51,65,-0.09368899074781425,0.023568376068376078,0.0,-0.075,-0.11725736681619034,-0.06506788904377035,0.07991232492948751,0.06506788904377035
estados_c7_dna_fluxo_v5_2__w60__qtd_hard_gates_compra_ok__std,57,81,1.0469687779211532,1.012356480293504,1.004987562112089,1.0540925533894598,0.03461229762764928,0.06492968129366518,-0.0219578292606272,0.06492968129366518
estado_mercado_tempo_real__w60__imbalance__min,82,116,0.36597464188927603,0.37472053350737433,0.3333333333333333,0.3333333333333333,-0.0087458916180983,-0.06465809413246182,0.023072472802237964,0.06465809413246182
estados_c7_dna_fluxo_v5_2__w60__score_venda__last,57,81,44.280701754385966,46.50617283950617,36.0,39.0,-2.225471085120205,-0.06463541936014153,-0.0064056997560907845,0.06463541936014153
07_bloqueios_auditoria_completa__w60__score_base_dna__last,43,54,68.55813953488372,69.25925925925925,69.0,69.0,-0.7011197243755305,-0.06460897681193405,0.0015131324266805647,0.06460897681193405
05_estrutura_eventos_enriquecidos__w60__spread_pct_30__min,51,65,0.42544320152659765,0.407748146735547,0.4540229885057471,0.4305555555555556,0.017695054791050657,0.06457526689758307,0.050703286396147816,0.06457526689758307
06_evolucao_score_eventos__w60__spread_pct_30__min,51,65,0.42544320152659765,0.407748146735547,0.4540229885057471,0.4305555555555556,0.017695054791050657,0.06457526689758307,0.050703286396147816,0.06457526689758307
bloqueios_c7_dna_fluxo_v5_2__last__score_base_dna,20,22,69.65,68.95454545454545,70.5,69.0,0.6954545454545524,0.06436969187469531,-0.09897626324030975,0.06436969187469531
estados_c7_dna_fluxo_v5_2__w60__imbalance_atual__max,57,81,2.2573099415204676,2.1487979207277452,2.0,2.0,0.10851202079272237,0.06401644174929462,-0.048678491666067844,0.06401644174929462
06_evolucao_score_eventos__w60__score_variacao_15__last,51,65,11.411764705882353,13.507692307692308,14.0,18.0,-2.0959276018099544,-0.06386526365727455,0.09682583026363382,0.06386526365727455
estados_c7_dna_fluxo_v5_2__w60__rompimento_compra__last,57,81,-6.285087719298246,-6.811728395061729,-4.75,-5.25,0.526640675763483,0.06380076882982368,-0.09415381217782562,0.06380076882982368
05_estrutura_eventos_enriquecidos__last__eficiencia_swings,29,34,0.14280243531935358,0.13561775714917154,0.1213872832369942,0.12185325970020795,0.007184678170182035,0.06377606651663972,-0.03917419671378546,0.06377606651663972
06_evolucao_score_eventos__last__eficiencia_swings,29,34,0.14280243531935358,0.13561775714917154,0.1213872832369942,0.12185325970020795,0.007184678170182035,0.06377606651663972,-0.03917419671378546,0.06377606651663972
estados_c7_dna_fluxo_v5_2__w60__gate_aceleracao__true_count,57,81,3.7017543859649122,3.567901234567901,4.0,3.0,0.13385315139701115,0.06374872042821107,-0.058302046549810534,0.06374872042821107
07_bloqueios_auditoria_completa__w60__f_saldo__min,43,54,-23.11627906976744,-28.12962962962963,-24.0,-27.0,5.0133505598621895,0.06352947705408449,-0.04980815808169592,0.06352947705408449
07_bloqueios_auditoria_completa__w60__saldo30__min,43,54,-23.11627906976744,-28.12962962962963,-24.0,-27.0,5.0133505598621895,0.06352947705408449,-0.04980815808169592,0.06352947705408449
05_estrutura_eventos_enriquecidos__w60__score_oposto__min,51,65,4.882352941176471,5.323076923076923,0.0,2.0,-0.4407239819004518,-0.06352717116258617,-0.016232952488012674,0.06352717116258617
06_evolucao_score_eventos__w60__score_oposto__min,51,65,4.882352941176471,5.323076923076923,0.0,2.0,-0.4407239819004518,-0.06352717116258617,-0.016232952488012674,0.06352717116258617
07_bloqueios_auditoria_completa__w60__gate_aceleracao__transitions,43,54,1.069767441860465,1.1481481481481481,1.0,1.0,-0.07838070628768312,-0.06350786414870861,0.02565348195572648,0.06350786414870861
estados_c7_dna_fluxo_v5_2__w60__gate_saldo30__all_true,57,81,0.3508771929824561,0.32098765432098764,0.0,0.0,0.029889538661468484,0.06340528642218554,0.010789500872998651,0.06340528642218554
05_estrutura_eventos_enriquecidos__w60__razao_compra30__min,51,65,0.8353895569291461,0.8072842586007813,0.5973154362416108,0.7596153846153846,0.028105298328364725,0.06335017915090507,0.005737425301821408,0.06335017915090507
06_evolucao_score_eventos__w60__razao_compra30__min,51,65,0.8353895569291461,0.8072842586007813,0.5973154362416108,0.7596153846153846,0.028105298328364725,0.06335017915090507,0.005737425301821408,0.06335017915090507
estados_c7_dna_fluxo_v5_2__w60__gate_aceleracao__transitions,57,81,2.56140350877193,2.4444444444444446,3.0,2.0,0.11695906432748515,0.06334275653870769,-0.07079829218183131,0.06334275653870769
estados_c7_dna_fluxo_v5_2__w60__razao_venda30__max,57,81,1.521617053904102,1.4743279799797988,1.377814845704754,1.2758620689655171,0.04728907392430326,0.0632799186680159,-0.029240838535498,0.0632799186680159
06_evolucao_score_eventos__w60__score_aceleracao__first,51,65,0.006907588029487739,0.005219769993883882,0.0014450571895424,0.0012005381797735,0.0016878180356038565,0.06303005434478962,0.06594665783956652,0.06303005434478962
05_estrutura_eventos_enriquecidos__w60__gate_vel15__true_count,51,65,4.411764705882353,4.2615384615384615,5.0,4.0,0.15022624434389176,0.06300142528694862,-0.023928886985715308,0.06300142528694862
06_evolucao_score_eventos__w60__gate_vel15__true_count,51,65,4.411764705882353,4.2615384615384615,5.0,4.0,0.15022624434389176,0.06300142528694862,-0.023928886985715308,0.06300142528694862
13a_features_tempo_real__w60__pre_60s_bid_size_medio_soma__mean,82,116,79.30987649700458,78.62254320464113,75.19648071956055,78.81762861314792,0.6873332923634479,0.06294786754368914,-0.045576799949839854,0.06294786754368914
13a_features_tempo_real__w60__cobertura_60s__delta,82,116,0.8658536585365854,0.5775862068965517,1.0,0.5,0.28826745164003365,0.06284605894360648,-0.021062654574670336,0.06284605894360648
05_estrutura_eventos_enriquecidos__w60__f_velocidade__last,51,65,0.05444658460567561,0.02244678379060016,0.0669612963706977,0.0166666666666666,0.03199980081507545,0.06281424564954723,-0.008432828603859115,0.06281424564954723
05_estrutura_eventos_enriquecidos__w60__vel15__last,51,65,0.05444658460567561,0.02244678379060016,0.0669612963706977,0.0166666666666666,0.03199980081507545,0.06281424564954723,-0.008432828603859115,0.06281424564954723
06_evolucao_score_eventos__w60__f_velocidade__last,51,65,0.05444658460567561,0.02244678379060016,0.0669612963706977,0.0166666666666666,0.03199980081507545,0.06281424564954723,-0.008432828603859115,0.06281424564954723
06_evolucao_score_eventos__w60__vel15__last,51,65,0.05444658460567561,0.02244678379060016,0.0669612963706977,0.0166666666666666,0.03199980081507545,0.06281424564954723,-0.008432828603859115,0.06281424564954723
estados_c7_dna_fluxo_v5_2__w60__ajuste_estrutura_venda__min,57,81,-1.0526315789473684,-0.6172839506172839,-6.0,-6.0,-0.43534762833008445,-0.06274086380576584,-0.0315649228810682,0.06274086380576584
bloqueios_c7_dna_fluxo_v5_2__w60__saldo30__min,49,69,-33.673469387755105,-40.333333333333336,-30.0,-28.0,6.6598639455782305,0.06271489437455507,-0.05712768139800391,0.06271489437455507
estados_c7_dna_fluxo_v5_2__w60__rompimento_compra__mean,57,81,-8.070433976355028,-7.581826866549088,-6.194444444444445,-5.5,-0.48860710980594035,-0.06237484691952574,-0.02216171082599442,0.06237484691952574
estados_c7_dna_fluxo_v5_2__w60__hard_gates_venda_ok__all_true,57,81,0.03508771929824561,0.024691358024691357,0.0,0.0,0.010396361273554255,0.06196950889160634,0.03314198992434866,0.06196950889160634
05_estrutura_eventos_enriquecidos__w60__ajuste_estrutura_venda__min,51,65,-1.0196078431372548,-0.5846153846153846,-6.0,-6.0,-0.4349924585218702,-0.06191252438734354,-0.04962892845710368,0.06191252438734354
06_evolucao_score_eventos__w60__ajuste_estrutura_venda__min,51,65,-1.0196078431372548,-0.5846153846153846,-6.0,-6.0,-0.4349924585218702,-0.06191252438734354,-0.04962892845710368,0.06191252438734354
07_bloqueios_auditoria_completa__w60__mov_favor_120s__first,43,54,1122.093023255814,1045.8333333333333,625.0,937.5,76.25968992248067,0.061817229033801546,-0.024571873601258936,0.061817229033801546
05_estrutura_eventos_enriquecidos__w60__desloc15__slope,39,53,0.1570901320901321,0.02539818671894149,0.15000000000000008,0.23333333333333345,0.1316919453711906,0.06171803620772286,0.05191212637038939,0.06171803620772286
06_evolucao_score_eventos__w60__desloc15__slope,39,53,0.1570901320901321,0.02539818671894149,0.15000000000000008,0.23333333333333345,0.1316919453711906,0.06171803620772286,0.05191212637038939,0.06171803620772286
estado_mercado_tempo_real__w60__spread_qt__delta,82,116,0.01524390243902439,-0.010775862068965518,0.0,0.0,0.026019764507989908,0.06166750761630495,0.031176021407929036,0.06166750761630495
05_estrutura_eventos_enriquecidos__w60__ultimo_fundo__delta,51,65,1.1666666666666667,0.5538461538461539,0.0,0.0,0.6128205128205129,0.06147978787844593,-0.057756722458766535,0.06147978787844593
06_evolucao_score_eventos__w60__ultimo_fundo__delta,51,65,1.1666666666666667,0.5538461538461539,0.0,0.0,0.6128205128205129,0.06147978787844593,-0.057756722458766535,0.06147978787844593
07_bloqueios_auditoria_completa__w60__score_compra__min,43,54,29.25581395348837,27.444444444444443,16.0,11.5,1.811369509043928,0.06147967414483958,0.017184365479317794,0.06147967414483958
05_estrutura_eventos_enriquecidos__w60__score_compra__min,51,65,20.96078431372549,19.50769230769231,12.0,12.0,1.453092006033181,0.06125154367587756,0.047290245828782516,0.06125154367587756
06_evolucao_score_eventos__w60__score_compra__min,51,65,20.96078431372549,19.50769230769231,12.0,12.0,1.453092006033181,0.06125154367587756,0.047290245828782516,0.06125154367587756
