dna_id,classe_dna,sequencia,lado_norm,aparicoes,gains,stops,winrate_pct,wilson_95_inferior_pct,profit_factor_r,expectancia_r,sequencia_max_stops,max_drawdown_r,dias_ativos,taxa_acerto_alvo_pct
DNA_DD51CE690AD9,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,COMPRA,5,0,5,0.0,0.0,0.0,-1.0,5,5.0,2,100.0
DNA_DD51CE690AD9,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,VENDA,4,0,4,0.0,0.0,0.0,-1.0,4,4.0,2,100.0
DNA_DDA6363F8912,DNA_STOP,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,COMPRA,2,0,2,0.0,0.0,0.0,-1.0,2,2.0,1,100.0
DNA_DDA6363F8912,DNA_STOP,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,VENDA,12,3,9,25.0,8.894003962896138,0.3333333333333333,-0.5,5,6.0,3,75.0
DNA_DF8EBE9D9DFF,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,COMPRA,13,0,13,0.0,0.0,0.0,-1.0,13,13.0,4,100.0
DNA_DF8EBE9D9DFF,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,VENDA,14,3,11,21.428571428571427,7.57124833691637,0.2727272727272727,-0.5714285714285714,5,8.0,4,78.57142857142857
DNA_DFE2AD29CDBA,DNA_GAIN,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,VENDA,8,4,4,50.0,21.52125268244419,1.0,0.0,2,2.0,4,50.0
DNA_E0406E437ED4,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,VENDA,9,1,8,11.11111111111111,1.9890371327130516,0.125,-0.7777777777777778,7,7.0,4,88.88888888888889
DNA_E07B8E568077,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,VENDA,8,2,6,25.0,7.1477688858027655,0.3333333333333333,-0.5,4,4.0,2,75.0
DNA_E23451CCC141,DNA_STOP,CAMPANHA_ENTRADAS_CAIU > CONFIRMACOES_CANDIDATA_ESTAVEL,COMPRA,8,1,7,12.5,2.2416908863296183,0.14285714285714285,-0.75,6,6.0,3,87.5
DNA_E23451CCC141,DNA_STOP,CAMPANHA_ENTRADAS_CAIU > CONFIRMACOES_CANDIDATA_ESTAVEL,VENDA,16,2,14,12.5,3.4976749337057127,0.14285714285714285,-0.75,12,13.0,4,87.5
DNA_E29FF0440092,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_SUBIU,COMPRA,2,0,2,0.0,0.0,0.0,-1.0,2,2.0,2,100.0
DNA_E29FF0440092,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_SUBIU,VENDA,5,0,5,0.0,0.0,0.0,-1.0,5,5.0,2,100.0
DNA_E3336332A6D5,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,VENDA,9,0,9,0.0,0.0,0.0,-1.0,9,9.0,2,100.0
DNA_E3A1FE45AED7,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,COMPRA,15,5,10,33.333333333333336,15.176100694691234,0.5,-0.3333333333333333,4,6.0,4,66.66666666666667
DNA_E3A1FE45AED7,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,VENDA,13,1,12,7.6923076923076925,1.3710066379696304,0.08333333333333333,-0.8461538461538461,10,11.0,4,92.3076923076923
DNA_E3E076C0C2A8,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_SUBIU,VENDA,7,0,7,0.0,0.0,0.0,-1.0,7,7.0,4,100.0
DNA_E3F37591A376,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,VENDA,13,0,13,0.0,0.0,0.0,-1.0,13,13.0,4,100.0
DNA_E744B5FCC88E,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,VENDA,3,0,3,0.0,0.0,0.0,-1.0,3,3.0,2,100.0
DNA_E851B889C196,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,COMPRA,6,1,5,16.666666666666668,3.005258587173029,0.2,-0.6666666666666666,3,4.0,4,83.33333333333333
DNA_EA8B627CAB0A,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,COMPRA,4,1,3,25.0,4.558606264463622,0.3333333333333333,-0.5,2,2.0,2,75.0
DNA_EBA78324FDA9,DNA_GAIN,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,COMPRA,4,2,2,50.0,15.003570882017145,1.0,0.0,1,1.0,3,50.0
DNA_EBA78324FDA9,DNA_GAIN,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,VENDA,2,1,1,50.0,9.452865480086611,1.0,0.0,1,1.0,1,50.0
DNA_EBF35E328EE8,DNA_GAIN,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,COMPRA,6,4,2,66.66666666666667,29.998832134152863,2.0,0.3333333333333333,2,2.0,2,66.66666666666667
DNA_EBF35E328EE8,DNA_GAIN,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,VENDA,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,0.0
DNA_EDAF64BFBF50,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,VENDA,4,1,3,25.0,4.558606264463622,0.3333333333333333,-0.5,2,2.0,3,25.0
DNA_EF2D362205FC,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CAMPANHA_ENTRADAS_ESTAVEL,COMPRA,7,1,6,14.285714285714286,2.567895594897479,0.16666666666666666,-0.7142857142857143,3,5.0,2,85.71428571428571
DNA_EF2D362205FC,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CAMPANHA_ENTRADAS_ESTAVEL,VENDA,4,1,3,25.0,4.558606264463622,0.3333333333333333,-0.5,3,3.0,3,75.0
DNA_EF361E9CFF98,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,VENDA,8,1,7,12.5,2.2416908863296183,0.14285714285714285,-0.75,4,6.0,3,87.5
DNA_EF5299932931,DNA_GAIN,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,VENDA,6,3,3,50.0,18.76128068994087,1.0,0.0,3,3.0,3,50.0
DNA_F086F40D1616,DNA_GAIN,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,VENDA,9,5,4,55.55555555555556,26.664734574402967,1.25,0.1111111111111111,3,3.0,2,55.55555555555556
DNA_F31DAF631022,DNA_GAIN,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,COMPRA,13,7,6,53.84615384615385,29.143432431832043,1.1666666666666667,0.07692307692307693,3,3.0,4,53.84615384615385
DNA_F39FC5A561B0,DNA_STOP,CAMPANHA_ENTRADAS_CAIU > CONFIRMACOES_CANDIDATA_ESTAVEL,COMPRA,3,0,3,0.0,0.0,0.0,-1.0,3,3.0,2,100.0
DNA_F39FC5A561B0,DNA_STOP,CAMPANHA_ENTRADAS_CAIU > CONFIRMACOES_CANDIDATA_ESTAVEL,VENDA,8,1,7,12.5,2.2416908863296183,0.14285714285714285,-0.75,7,7.0,3,87.5
DNA_F4AED977ED52,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,COMPRA,6,2,4,33.333333333333336,9.676933255921684,0.5,-0.3333333333333333,3,3.0,3,66.66666666666667
DNA_F4EFDE913E65,DNA_GAIN,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,VENDA,5,2,3,40.0,11.761823115925326,0.6666666666666666,-0.2,2,2.0,4,40.0
DNA_F545FC110364,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,COMPRA,12,5,7,41.666666666666664,19.32574619052465,0.7142857142857143,-0.16666666666666666,4,4.0,3,58.333333333333336
DNA_F545FC110364,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,VENDA,21,6,15,28.571428571428573,13.813675745628203,0.4,-0.42857142857142855,5,11.0,4,71.42857142857143
DNA_F7CCC5382459,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_SUBIU,VENDA,16,3,13,18.75,6.591478773586764,0.23076923076923078,-0.625,7,10.0,4,81.25
DNA_F8D212E57228,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL,VENDA,14,4,10,28.571428571428573,11.721187910109101,0.4,-0.42857142857142855,5,8.0,4,71.42857142857143
DNA_F91142E96C6B,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,COMPRA,5,0,5,0.0,0.0,0.0,-1.0,5,5.0,3,100.0
DNA_FA7BD00B022E,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,COMPRA,4,1,3,25.0,4.558606264463622,0.3333333333333333,-0.5,2,2.0,2,25.0
DNA_FA7BD00B022E,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,VENDA,3,3,0,100.0,43.84939195509822,inf,1.0,0,0.0,2,100.0
DNA_FBEDD15D0B95,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,VENDA,6,1,5,16.666666666666668,3.005258587173029,0.2,-0.6666666666666666,5,5.0,3,83.33333333333333
DNA_FD7242040785,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,COMPRA,10,5,5,50.0,23.65895936154873,1.0,0.0,3,3.0,3,50.0
DNA_FD7242040785,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,VENDA,4,3,1,75.0,30.063605244263663,3.0,0.5,1,1.0,2,75.0
