reconstructed_dna_id,rank_reconstruction,source_type,source_candidate_id,gene_signature,families,taxa_gain_pct,lift_gain,reconstruction_score_0_100,narrative_id,assignment_method,operational_status
RDNA_A06AEC09EF16,1738,TRIPLET,CTRIP_FA0FAAE07E28,GENE_18BF3F5C97E0 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_E723E2D3D808,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A09015E41FA4,1739,TRIPLET,CTRIP_21FB1DBA480F,GENE_6C2EEC3CDEEE + GENE_773483BF6143 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A0DFD29BE885,1740,TRIPLET,CTRIP_7F554DDEB08D,GENE_1B7B64EFC091 + GENE_7F3DEF113C57 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A1516553DAF5,1741,TRIPLET,CTRIP_5AEB28C146E1,GENE_276A34905D7D + GENE_8DF207020BCE + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A1A76C0353AF,1742,TRIPLET,CTRIP_C5E820D8F533,GENE_4A0FB2BB16B7 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_B0AD99872F63,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A1ED1AEAA588,1743,TRIPLET,CTRIP_74FE39A1760B,GENE_1B37942BEB41 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_B81B8E3617B1,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A1F3E95A069A,1744,TRIPLET,CTRIP_99D0469733F9,GENE_1B37942BEB41 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_C8659A968DF1,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A3231E4A1DC5,1745,TRIPLET,CTRIP_31268378165C,GENE_69DAB69CABB1 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_9BAFBDF14400,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A3C090BB92C0,1746,TRIPLET,CTRIP_BDB582964667,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_A0AD854DCA9C + GENE_F9E633166998,NUM|DESCONHECIDA|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A4007D155ABB,1747,TRIPLET,CTRIP_54EDC9FF0092,GENE_1B37942BEB41 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_F206ABCF3D62,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A4073B71A6AD,1748,TRIPLET,CTRIP_E41F01E9874A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_9A65B167E88D + GENE_9F81AAC8272C,NUM|DESCONHECIDA|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A43830A1C30B,1749,TRIPLET,CTRIP_A0206465C783,GENE_39C0D2FA8D0F + GENE_61447D78C854 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A4A2E40ABC34,1750,TRIPLET,CTRIP_B34D4C22F89E,GENE_1B7B64EFC091 + GENE_375C727503E6 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A4E8815C3C51,1751,TRIPLET,CTRIP_838AD32AC406,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_C8659A968DF1 + GENE_F788D1793F39,NUM|DESCONHECIDA|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A5048C393AF8,1752,TRIPLET,CTRIP_D5F2672DDEBA,GENE_1B37942BEB41 + GENE_8DF207020BCE + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A55BCBDE00CB,1753,TRIPLET,CTRIP_C9CA17CCC099,GENE_3B3714C087ED + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_BAEE17666C06,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A55BDD8B841B,1754,TRIPLET,CTRIP_D09F2269BF27,GENE_4A0FB2BB16B7 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_C2B6AA9300BD,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A62E9F00C215,1755,TRIPLET,CTRIP_3C1F0B6EA059,GENE_035C4B2B0FFF + GENE_773483BF6143 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A63429615ADC,1756,TRIPLET,CTRIP_5EBECA6FF55B,GENE_1B7B64EFC091 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_F1375B0170A9,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A68D3D52AE09,1757,TRIPLET,CTRIP_753B916F0286,GENE_76AB2074B639 + GENE_8DF207020BCE + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A6ACF2B3848B,1758,TRIPLET,CTRIP_9AA9397A6E1C,GENE_7093592BE550 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_BAEE17666C06,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A6F8A41287CD,1759,TRIPLET,CTRIP_C231BA616957,GENE_39C0D2FA8D0F + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_9F81AAC8272C,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A6FC0C5FBC01,1760,TRIPLET,CTRIP_E431DA895A1C,GENE_14882DFD3B6D + GENE_1B7B64EFC091 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A74B90433145,1761,TRIPLET,CTRIP_1FAA6013F31F,GENE_1B37942BEB41 + GENE_4A231073E368 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A7D4FDDF22DC,1762,TRIPLET,CTRIP_2CB712C38E0B,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_9BAFBDF14400 + GENE_C2B6AA9300BD,NUM|DESCONHECIDA|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A800C867331A,1763,TRIPLET,CTRIP_B5E7308DAA5A,GENE_1B37942BEB41 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_EFF8628D99DA,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A918DFAE7038,1764,TRIPLET,CTRIP_074E63C7FF9A,GENE_7093592BE550 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_F206ABCF3D62,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A952D0CC9D6E,1765,TRIPLET,CTRIP_6D0387E232EF,GENE_1B7B64EFC091 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_9BAFBDF14400,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A96860417828,1766,TRIPLET,CTRIP_1C684B2104C9,GENE_18BF3F5C97E0 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_B5B05E989AB1,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A97ED9F04C18,1767,TRIPLET,CTRIP_996F7CF451B6,GENE_67B04509C20C + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_9F81AAC8272C,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_AA2D42F03860,1768,TRIPLET,CTRIP_F4976F8EF334,GENE_2224BF0E6480 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_B72467C5FDE9,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_AAA0BCC93E3D,1769,TRIPLET,CTRIP_67663E7E4B1F,GENE_035C4B2B0FFF + GENE_6C2EEC3CDEEE + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_AB9AA37261FE,1770,TRIPLET,CTRIP_EBF22752C441,GENE_6C2EEC3CDEEE + GENE_7093592BE550 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_AC402A7FF366,1771,TRIPLET,CTRIP_849D6038CFB6,GENE_1B7B64EFC091 + GENE_76AB2074B639 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_ACD172410CE1,1772,TRIPLET,CTRIP_F6190D83680A,GENE_67B04509C20C + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_C8659A968DF1,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_ACDA693F88D8,1773,TRIPLET,CTRIP_433DAF43E38A,GENE_8DF207020BCE + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_9A65B167E88D,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_AD2E019E0C3F,1774,TRIPLET,CTRIP_0E7E5432BAA2,GENE_773483BF6143 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_A0AD854DCA9C,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_AD2F8FFCE91D,1775,TRIPLET,CTRIP_CBE9E43491E8,GENE_39C0D2FA8D0F + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_D458F8F86E0D,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_AE3A260D5018,1776,TRIPLET,CTRIP_6AD447AD80AD,GENE_4A231073E368 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_9A65B167E88D,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_AEE8C7FAFC30,1777,TRIPLET,CTRIP_AD672F16ADAC,GENE_2224BF0E6480 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_A46719CEF957,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_AF02EA041059,1778,TRIPLET,CTRIP_5F785C413D1F,GENE_7F3DEF113C57 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_DC7ACBC144F9,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_AF0604044532,1779,TRIPLET,CTRIP_AD2003D87856,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_B5B05E989AB1 + GENE_E723E2D3D808,NUM|DESCONHECIDA|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_AF37CDC9782C,1780,TRIPLET,CTRIP_C69F70A155AE,GENE_035C4B2B0FFF + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_F788D1793F39,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_AF386CCBF60E,1781,TRIPLET,CTRIP_8EB494EBEB72,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_92D9825D8693 + GENE_C2B6AA9300BD,NUM|DESCONHECIDA|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B03D908244E1,1782,TRIPLET,CTRIP_D8A3EE9FD698,GENE_18BF3F5C97E0 + GENE_4A0FB2BB16B7 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B05624FF4345,1783,TRIPLET,CTRIP_FEB31A7D53FD,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_A0AD854DCA9C + GENE_B72467C5FDE9,NUM|DESCONHECIDA|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B0A732F53C92,1784,TRIPLET,CTRIP_6E425A301DC0,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_92D9825D8693 + GENE_C8659A968DF1,NUM|DESCONHECIDA|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B186C1A0EAED,1785,TRIPLET,CTRIP_FA9548EC204B,GENE_61447D78C854 + GENE_773483BF6143 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B197203E7787,1786,TRIPLET,CTRIP_4E98C2991330,GENE_276A34905D7D + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_F9E633166998,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B1CE69CC1149,1787,TRIPLET,CTRIP_2219651E58D5,GENE_67B04509C20C + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_B72467C5FDE9,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B1E364D715C4,1788,TRIPLET,CTRIP_4AC8CE97EF4B,GENE_375C727503E6 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_F1375B0170A9,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B1F476BD1AA1,1789,TRIPLET,CTRIP_E892F3032CF8,GENE_69DAB69CABB1 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_EFF8628D99DA,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B2E0150C8770,1790,TRIPLET,CTRIP_CAADD28009F9,GENE_18BF3F5C97E0 + GENE_69DAB69CABB1 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B31377E7E08F,1791,TRIPLET,CTRIP_0AE664EA9FAB,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_92D9825D8693 + GENE_B0AD99872F63,NUM|DESCONHECIDA|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B3A5847EB95D,1792,TRIPLET,CTRIP_1385FF3CEB5D,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_92D9825D8693 + GENE_F788D1793F39,NUM|DESCONHECIDA|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B40840744260,1793,TRIPLET,CTRIP_F11C3EA78330,GENE_18BF3F5C97E0 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_C2B6AA9300BD,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B45632E2DBE4,1794,TRIPLET,CTRIP_14173FB45055,GENE_61447D78C854 + GENE_8DF207020BCE + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B4C1C8F98F2A,1795,TRIPLET,CTRIP_827EF1628E71,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_B5B05E989AB1 + GENE_B72467C5FDE9,NUM|DESCONHECIDA|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B508233FF705,1796,TRIPLET,CTRIP_169584D2A1B8,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_C2B6AA9300BD + GENE_E723E2D3D808,NUM|DESCONHECIDA|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B6891600EF62,1797,TRIPLET,CTRIP_C38C0381F334,GENE_61447D78C854 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_B0AD99872F63,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B69A88880C0F,1798,TRIPLET,CTRIP_9036977F45CB,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_9F81AAC8272C + GENE_F206ABCF3D62,NUM|DESCONHECIDA|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B6A63D95C240,1799,TRIPLET,CTRIP_94A8E47F9E5D,GENE_3B3714C087ED + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_B81B8E3617B1,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B6CBEA449035,1800,TRIPLET,CTRIP_AD7C6FBD3DB7,GENE_1BD5018BF085 + GENE_61447D78C854 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B6D78B3143F1,1801,TRIPLET,CTRIP_AA59E9C1054B,GENE_035C4B2B0FFF + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_D849FDF0A923,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B830E5CB0B3A,1802,TRIPLET,CTRIP_91C57ABEFA66,GENE_7F3DEF113C57 + GENE_8DF207020BCE + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B976BD17E6B9,1803,TRIPLET,CTRIP_66F3BD896A7A,GENE_2224BF0E6480 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_9F81AAC8272C,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_BA1225DBFE34,1804,TRIPLET,CTRIP_177CF4D7E1CF,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_A46719CEF957 + GENE_E723E2D3D808,NUM|DESCONHECIDA|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_BA27814278B9,1805,TRIPLET,CTRIP_3D9743E9DCE0,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_BAEE17666C06 + GENE_C8659A968DF1,NUM|DESCONHECIDA|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_BADBAAE7B11B,1806,TRIPLET,CTRIP_6B63FE3D7B70,GENE_2224BF0E6480 + GENE_276A34905D7D + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_BB2AD09DCD18,1807,TRIPLET,CTRIP_F34182657533,GENE_1B37942BEB41 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_A0AD854DCA9C,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_BB7E5F0BCEB9,1808,TRIPLET,CTRIP_8B0CFA9627AB,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_9A65B167E88D + GENE_B81B8E3617B1,NUM|DESCONHECIDA|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_BBCDFA567160,1809,TRIPLET,CTRIP_FA9D486AAB51,GENE_6C2EEC3CDEEE + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_F788D1793F39,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_BC125D20E679,1810,TRIPLET,CTRIP_F1A27F452014,GENE_3EBC37E5543F + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_DC7ACBC144F9,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_BC544B9DFAE0,1811,TRIPLET,CTRIP_4658D088D535,GENE_528B08C898F3 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_F9E633166998,DESCONHECIDA|NUM|DESCONHECIDA,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_BC80C35C43AE,1812,TRIPLET,CTRIP_89C08416C8B5,GENE_3EBC37E5543F + GENE_69DAB69CABB1 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_BC96DC164AFF,1813,TRIPLET,CTRIP_2B206E292261,GENE_375C727503E6 + GENE_67B04509C20C + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_BCC778D5D4FB,1814,TRIPLET,CTRIP_23E34DA03EBC,GENE_375C727503E6 + GENE_39C0D2FA8D0F + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,32.301980198,1.01310756076,54.8285519743,NARRATIVA_003,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
