dna_id,classe_dna,escopo,motor_catalogo,lado_catalogo,tamanho,sequencia,evidencia_16e,score_descoberta_16e,aparicoes,gains,stops,winrate_pct,wilson_95_inferior_pct,profit_factor_r,expectancia_r,sequencia_max_stops,max_drawdown_r,dias_ativos,classe_alvo,acertos_classe_alvo,taxa_acerto_classe_alvo_pct,taxa_erro_classe_alvo_pct
DNA_17E1B7EE1B7F,DNA_GAIN,MOTOR,motor_operacional_c7_v3_1,,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_POS,FRACA,53.8464,4,2,2,50.0,15.003570882017145,1.0,0.0,2,2.0,3,GAIN,2,50.0,50.0
DNA_449B83635188,DNA_GAIN,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,3,CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,FRACA,54.3456,4,2,2,50.0,15.003570882017145,1.0,0.0,2,2.0,2,GAIN,2,50.0,50.0
DNA_3F23B4C3387B,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,3,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU,FRACA,35.4783,2,1,1,50.0,9.452865480086611,1.0,0.0,1,1.0,1,GAIN,1,50.0,50.0
DNA_CC438BE29159,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,2,AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_CAIU,FRACA,72.0138,2,1,1,50.0,9.452865480086611,1.0,0.0,1,1.0,1,GAIN,1,50.0,50.0
DNA_098752346F64,DNA_GAIN,LADO,,COMPRA,2,AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_CAIU,FRACA,53.543,2,1,1,50.0,9.452865480086611,1.0,0.0,1,1.0,1,GAIN,1,50.0,50.0
DNA_52D724F93647,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_ESTAVEL,FRACA,40.6753,2,1,1,50.0,9.452865480086611,1.0,0.0,1,1.0,2,STOP,1,50.0,50.0
DNA_354C40710B58,DNA_GAIN,GLOBAL,,,6,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,MODERADA,42.6473,9,4,5,44.44444444444444,18.8775429471914,0.8,-0.1111111111111111,5,5.0,3,GAIN,4,44.44444444444444,55.55555555555556
DNA_628F787ED9B5,DNA_GAIN,LADO,,COMPRA,6,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,MODERADA,47.7637,7,3,4,42.857142857142854,15.821692226262684,0.75,-0.14285714285714285,4,4.0,3,GAIN,3,42.857142857142854,57.142857142857146
DNA_3CD537351738,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,6,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,MODERADA,39.9469,7,3,4,42.857142857142854,15.821692226262684,0.75,-0.14285714285714285,4,4.0,3,GAIN,3,42.857142857142854,57.142857142857146
DNA_3B02ABC63B44,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,3,AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_SUBIU,FRACA,44.1685,5,2,3,40.0,11.761823115925326,0.6666666666666666,-0.2,3,3.0,3,GAIN,2,40.0,60.0
DNA_F4EFDE913E65,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,2,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,FRACA,49.0596,5,2,3,40.0,11.761823115925326,0.6666666666666666,-0.2,2,2.0,4,GAIN,2,40.0,60.0
DNA_8CDBB36CBCBF,DNA_GAIN,LADO,,COMPRA,4,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,FRACA,42.5106,5,2,3,40.0,11.761823115925326,0.6666666666666666,-0.2,2,2.0,2,GAIN,2,40.0,60.0
DNA_16D7C5F77E91,DNA_STOP,MOTOR,motor_operacional_c7_v3_1,,4,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,MODERADA,46.6346,5,3,2,60.0,23.0719932208837,1.5,0.2,1,1.0,2,STOP,2,40.0,60.0
DNA_BB7A3B9B65D5,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,3,AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_SUBIU,MODERADA,35.3167,8,3,5,37.5,13.684175946152106,0.6,-0.25,3,4.0,4,GAIN,3,37.5,62.5
DNA_C3E62B6C5269,DNA_GAIN,GLOBAL,,,6,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,MODERADA,46.3272,8,3,5,37.5,13.684175946152106,0.6,-0.25,5,5.0,3,GAIN,3,37.5,62.5
DNA_BDF11E9FD35A,DNA_GAIN,MOTOR,motor_operacional_c7_v3_1,,5,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,FRACA,36.3233,6,2,4,33.333333333333336,9.676933255921684,0.5,-0.3333333333333333,4,4.0,4,GAIN,2,33.333333333333336,66.66666666666666
DNA_41595B69E85D,DNA_GAIN,LADO,,VENDA,3,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,MODERADA,34.5745,6,2,4,33.333333333333336,9.676933255921684,0.5,-0.3333333333333333,4,4.0,2,GAIN,2,33.333333333333336,66.66666666666666
DNA_CBF35243CF41,DNA_GAIN,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,3,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,FRACA,49.5677,3,1,2,33.333333333333336,6.149031527616051,0.5,-0.3333333333333333,2,2.0,2,GAIN,1,33.333333333333336,66.66666666666666
DNA_5F17EEA638BA,DNA_GAIN,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,FRACA,35.913,3,1,2,33.333333333333336,6.149031527616051,0.5,-0.3333333333333333,1,1.0,2,GAIN,1,33.333333333333336,66.66666666666666
DNA_B908787D59CD,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,3,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,FRACA,51.1758,3,2,1,66.66666666666667,20.765495512648787,2.0,0.3333333333333333,1,1.0,1,STOP,1,33.333333333333336,66.66666666666666
DNA_B9FBE776D570,DNA_GAIN,MOTOR,motor_operacional_c7_v3_1,,2,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_SUBIU,FRACA,36.3233,3,1,2,33.333333333333336,6.149031527616051,0.5,-0.3333333333333333,2,2.0,2,GAIN,1,33.333333333333336,66.66666666666666
DNA_2C7C4EEB27F8,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,3,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,FRACA,39.6109,3,1,2,33.333333333333336,6.149031527616051,0.5,-0.3333333333333333,2,2.0,2,GAIN,1,33.333333333333336,66.66666666666666
DNA_7DEF0FCAEF00,DNA_GAIN,LADO,,VENDA,3,AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_SUBIU,FRACA,33.6298,7,2,5,28.571428571428573,8.221716570901553,0.4,-0.42857142857142855,5,5.0,4,GAIN,2,28.571428571428573,71.42857142857143
DNA_B608926487D8,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,2,AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_CAIU,FRACA,54.2698,4,1,3,25.0,4.558606264463622,0.3333333333333333,-0.5,3,3.0,3,GAIN,1,25.0,75.0
DNA_EDAF64BFBF50,DNA_GAIN,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,4,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,FRACA,36.5323,4,1,3,25.0,4.558606264463622,0.3333333333333333,-0.5,2,2.0,3,GAIN,1,25.0,75.0
DNA_38356210FAE7,DNA_GAIN,MOTOR,motor_operacional_c7_v3_1,,5,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,FRACA,34.3197,5,1,4,20.0,3.6223160969787456,0.25,-0.6,3,3.0,3,GAIN,1,20.0,80.0
DNA_64024AA702F7,DNA_GAIN,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,5,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,FRACA,37.8244,3,0,3,0.0,0.0,0.0,-1.0,3,3.0,2,GAIN,0,0.0,100.0
DNA_97AD30D78ABB,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,2,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_CAIU,FRACA,38.5021,2,0,2,0.0,0.0,0.0,-1.0,2,2.0,2,GAIN,0,0.0,100.0
