id;data_hora;data_qt;lado;preco_entrada;gain;stop;stop_protegido;protecionado;tp_mt5;sl_mt5;protecao_pontos;regra;status;mfe_mt5;mae_mt5;tempo_mfe_s;tempo_mae_s;tempo_resultado_s;preco_resultado;resultado_mt5;score_entrada;score_base_dna;ajuste_estrutura;score_oposto;score_compra_base;score_venda_base;ajuste_estrutura_compra;ajuste_estrutura_venda;diferenca_score;hard_gates_ok;qtd_hard_gates_ok;hard_gates_faltantes;gate_delta30;gate_saldo30;gate_vel15;gate_aceleracao;gate_rompimento;gate_continuidade;gate_atividade;hard_gates_compra_ok;qtd_hard_gates_compra_ok;hard_gates_compra_faltantes;hard_gates_venda_ok;qtd_hard_gates_venda_ok;hard_gates_venda_faltantes;score_spread;dna_spread;estrutura;estrutura_bruta;estrutura_candidata;confirmacoes_candidata;nivel_invalidation;ultima_mudanca_confirmada;motivo_estrutura;motivo_estrutura_bruta;qtd_swings_confirmados;ultimo_topo;topo_anterior;ultimo_fundo;fundo_anterior;eficiencia_swings;amplitude_swings;ultima_mudanca_estrutura;swing_mais_recente_tipo;swing_mais_recente_preco;swing_mais_recente_hora;tipo_entrada_campanha;campanha_entradas_antes;delta30;delta10;saldo30;saldo10;vel15;vel5;aceleracao;rompimento_compra;rompimento_venda;continuidade_2s;ticks_s;motivos;bloqueios_no_momento;score_minimo_config;diferenca_minima_config;modo_sombra
20260720192806225776;2026-07-20 19:28:06;2026-07-20 19:27:55.300;VENDA;28713,25;28697,25;28742,25;28713,25;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;PROTEGIDO;1150,0;-2100,0;384,14;248,64;577,19;28714,0;0;94;100;-6;15;7;100;8;-6;79;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;3;FRACO;ALTA;TRANSICAO;BAIXA;1;28725,0;2026-07-20 19:24:40.386000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28723.75->28713.25; 28710.00->28710.50";12;28713,25;28723,75;28710,5;28710,0;0,29;18,0;TRANSICAO confirmada em 2026-07-20 19:27:55.267000;FUNDO;28710,5;2026-07-20 19:27:55.267000;NOVA_CAMPANHA;0;-78,0;-69,0;-77,0;-70,0;-0,584526;-1,666667;-1,666667;-10,5;2,75;-2,75;31,1747;spread FRACO +3 | delta30 favorável 78.0 | delta10 crescente 69.0 | saldo agressor30 77.0 | saldo10 favorável 70.0 | razão fluxo 4.67 | vel15 0.5845 | vel5 acelerando 1.6667 | aceleração 1.6667 | desloc15 8.25 | ticks/s 31.17 | rompimento 2.75 | continuidade 2.75 | estrutura confirmada contrária -6;;72;12;True
20260720193914345983;2026-07-20 19:39:14;2026-07-20 19:39:03.454;COMPRA;28716,25;28732,25;28687,25;28716,25;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1600,0;-300,0;358,4;123,25;358,4;28732,25;1600;94;100;-6;18;100;6;-6;12;76;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;2;FRACO;BAIXA;BAIXA;;0;28712,25;2026-07-20 19:38:40.703000;"BAIXA mantida; estrutura bruta alinhada";topo 28712.25<28714.75 e fundo 28709.25<28710.50;12;28712,25;28714,75;28709,25;28710,5;0,013514;7,0;BAIXA confirmada em 2026-07-20 19:38:48.804000;FUNDO;28709,25;2026-07-20 19:38:48.804000;NOVA_CAMPANHA;0;21,0;11,0;20,0;10,0;0,406697;1,287612;1,287612;3,5;-7,0;2,0;18,8436;spread FRACO +2 | delta30 favorável 21.0 | delta10 crescente 11.0 | saldo agressor30 20.0 | saldo10 favorável 10.0 | razão fluxo 1.69 | vel15 0.4067 | vel5 acelerando 1.2876 | aceleração 1.2876 | desloc15 6.00 | ticks/s 18.84 | rompimento 3.50 | continuidade 2.00 | estrutura confirmada contrária -6;;72;12;True
20260720195439888786;2026-07-20 19:54:39;2026-07-20 19:54:28.848;COMPRA;28720,75;28736,75;28691,75;28720,75;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1675,0;-875,0;643,21;378,35;643,21;28737,5;1600;97;99;-2;12;99;4;-2;8;85;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;0;FRACO;BAIXA;ALTA;ALTA;1;28712,5;2026-07-20 19:46:58.651000;"BAIXA mantida; candidata ALTA 1/2; rompeu_invalidação=True";topo 28717.75>28714.75 e fundo 28715.50>28712.25;12;28717,75;28714,75;28715,5;28712,25;0,218935;11,5;ALTA confirmada em 2026-07-20 19:53:55.379000;FUNDO;28715,5;2026-07-20 19:53:55.379000;NOVA_CAMPANHA;0;29,0;29,0;30,0;30,0;0,560329;1,145244;1,145244;4,25;-4,5;3,25;9,5878;spread sem bônus | delta30 favorável 29.0 | delta10 crescente 29.0 | saldo agressor30 30.0 | saldo10 favorável 30.0 | razão fluxo 7.00 | vel15 0.5603 | vel5 acelerando 1.1452 | aceleração 1.1452 | desloc15 4.50 | ticks/s 9.59 | rompimento 4.25 | continuidade 3.25 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;True
20260720200716800217;2026-07-20 20:07:16;2026-07-20 20:07:05.751;COMPRA;28751,25;28767,25;28722,25;28751,25;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1775,0;0,0;136,45;0,0;136,45;28769,0;1600;100;100;12;4;100;10;12;-6;96;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;6;MODERADO;ALTA;ALTA;;0;28746,5;2026-07-20 20:04:44.850000;"ALTA mantida; estrutura bruta alinhada";topo 28750.00>28748.00 e fundo 28746.50>28745.25;12;28750,0;28748,0;28746,5;28745,25;0,189189;12,75;ALTA confirmada em 2026-07-20 20:07:00.835000;FUNDO;28746,5;2026-07-20 20:07:00.835000;NOVA_CAMPANHA;0;52,0;47,0;53,0;46,0;0,769334;0,863821;0,107315;1,25;-13,25;1,75;29,3685;spread MODERADO +6 | delta30 favorável 52.0 | delta10 crescente 47.0 | saldo agressor30 53.0 | saldo10 favorável 46.0 | razão fluxo 2.33 | vel15 0.7693 | vel5 acelerando 0.8638 | aceleração 0.1073 | desloc15 11.50 | ticks/s 29.37 | rompimento 1.25 | continuidade 1.75 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True
20260720201441439401;2026-07-20 20:14:41;2026-07-20 20:14:29.992;COMPRA;28766,5;28782,5;28737,5;28766,5;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1725,0;-200,0;273,05;7,92;273,05;28783,75;1600;98;100;-2;18;100;10;-2;8;80;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;6;MODERADO;BAIXA;ALTA;ALTA;1;28760,75;2026-07-20 20:13:10.828000;"BAIXA mantida; candidata ALTA 1/2; rompeu_invalidação=True";topo 28764.50>28760.75 e fundo 28762.25>28756.50;12;28764,5;28760,75;28762,25;28756,5;0,215054;18,25;ALTA confirmada em 2026-07-20 20:14:25.533000;FUNDO;28762,25;2026-07-20 20:14:25.533000;NOVA_CAMPANHA;0;32,0;20,0;31,0;21,0;0,513104;0,939227;0,058428;2,0;-10,0;2,25;18,156;spread MODERADO +6 | delta30 favorável 32.0 | delta10 crescente 20.0 | saldo agressor30 31.0 | saldo10 favorável 21.0 | razão fluxo 2.72 | vel15 0.5131 | vel5 acelerando 0.9392 | aceleração 0.0584 | desloc15 6.50 | ticks/s 18.16 | rompimento 2.00 | continuidade 2.25 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;True
20260720202056319647;2026-07-20 20:20:56;2026-07-20 20:20:42.290;VENDA;28796,75;28780,75;28825,75;28796,75;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;TIMEOUT;1275,0;-2825,0;1806,26;1520,45;1806,26;28784,0;1275,0;94;96;-2;17;9;96;8;-2;77;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;5;MODERADO;ALTA;BAIXA;BAIXA;1;28800,5;2026-07-20 20:17:30.856000;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=True";topo 28799.00<28802.50 e fundo 28797.00<28800.50;12;28799,0;28802,5;28797,0;28800,5;0,026667;7,5;BAIXA confirmada em 2026-07-20 20:20:31.976000;TOPO;28799,0;2026-07-20 20:20:31.976000;NOVA_CAMPANHA;0;-30,0;-3,0;-29,0;-4,0;-0,07566;-0,267953;-0,267953;-5,75;0,25;-0,25;9,3819;spread MODERADO +5 | delta30 favorável 30.0 | saldo agressor30 29.0 | saldo10 favorável 4.0 | razão fluxo 3.23 | vel15 0.0757 | vel5 acelerando 0.2680 | aceleração 0.2680 | desloc15 1.00 | ticks/s 9.38 | rompimento 0.25 | continuidade 0.25 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;True
20260720205231547129;2026-07-20 20:52:31;2026-07-20 20:52:19.550;VENDA;28760,0;28744,0;28789,0;;False;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;LOSS;100,0;-3525,0;127,32;230,72;230,72;28795,25;-2900;100;100;12;0;5;100;-6;12;100;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;1;FRACO;BAIXA;BAIXA;;0;28767,5;2026-07-20 20:48:30.942000;"BAIXA mantida; estrutura bruta alinhada";topo 28768.00<28770.00 e fundo 28763.25<28765.75;12;28768,0;28770,0;28763,25;28765,75;0,10828;8,75;BAIXA confirmada em 2026-07-20 20:52:12.204000;FUNDO;28763,25;2026-07-20 20:52:12.204000;NOVA_CAMPANHA;0;-50,0;-23,0;-50,0;-24,0;-0,38495;-1,028571;-0,769182;-12,5;2,25;-2,25;63,8013;spread FRACO +1 | delta30 favorável 50.0 | delta10 crescente 23.0 | saldo agressor30 50.0 | saldo10 favorável 24.0 | razão fluxo 1.67 | vel15 0.3850 | vel5 acelerando 1.0286 | aceleração 0.7692 | desloc15 5.75 | ticks/s 63.80 | rompimento 2.25 | continuidade 2.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True
20260720210011827330;2026-07-20 21:00:11;2026-07-20 21:00:00.723;VENDA;28770,75;28754,75;28799,75;28770,75;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;2150,0;0,0;11,61;0,0;11,61;28749,25;1600;97;99;-2;12;4;99;8;-2;85;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;0;FRACO;ALTA;BAIXA;BAIXA;1;28796,5;2026-07-20 20:58:50.110000;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=True";topo 28773.50<28781.25 e fundo 28769.25<28771.25;12;28773,5;28781,25;28769,25;28771,25;0,202614;15,75;BAIXA confirmada em 2026-07-20 21:00:00.481000;FUNDO;28769,25;2026-07-20 21:00:00.481000;NOVA_CAMPANHA;0;-39,0;-46,0;-21,0;-26,0;-0,729061;-1,78535;-1,578866;-14,25;7,75;-8,75;93,0485;spread sem bônus | delta30 favorável 39.0 | delta10 crescente 46.0 | saldo agressor30 21.0 | saldo10 favorável 26.0 | razão fluxo 1.46 | vel15 0.7291 | vel5 acelerando 1.7853 | aceleração 1.5789 | desloc15 10.75 | ticks/s 93.05 | rompimento 7.75 | continuidade 8.75 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;True
20260720210155962597;2026-07-20 21:01:55;2026-07-20 21:01:44.907;VENDA;28734,0;28718,0;28763,0;28734,0;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;2000,0;-1225,0;358,64;196,31;358,64;28714,0;1600;100;99;12;0;4;99;-6;12;100;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;0;FRACO;BAIXA;BAIXA;;0;28738,25;2026-07-20 21:00:47.034000;"BAIXA mantida; estrutura bruta alinhada";topo 28738.25<28742.25 e fundo 28735.00<28735.25;12;28738,25;28742,25;28735,0;28735,25;0,329341;19,0;BAIXA confirmada em 2026-07-20 21:01:44.805000;TOPO;28738,25;2026-07-20 21:01:44.805000;NOVA_CAMPANHA;0;-46,0;-57,0;-28,0;-39,0;-1,39379;-3,239373;-2,789176;-29,75;6,0;-6,0;209,7389;spread sem bônus | delta30 favorável 46.0 | delta10 crescente 57.0 | saldo agressor30 28.0 | saldo10 favorável 39.0 | razão fluxo 1.44 | vel15 1.3938 | vel5 acelerando 3.2394 | aceleração 2.7892 | desloc15 19.75 | ticks/s 209.74 | rompimento 6.00 | continuidade 6.00 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True
20260720210915847192;2026-07-20 21:09:15;2026-07-20 21:09:04.240;COMPRA;28728,75;28744,75;28699,75;28728,75;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;2000,0;-1450,0;254,3;116,1;254,3;28748,75;1600;97;99;-2;12;99;4;-2;8;85;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;0;FRACO;BAIXA;ALTA;ALTA;1;28713,25;2026-07-20 21:07:18.421000;"BAIXA mantida; candidata ALTA 1/2; rompeu_invalidação=True";topo 28730.75>28730.50 e fundo 28728.25>28723.75;12;28730,75;28730,5;28728,25;28723,75;0,380711;21,0;ALTA confirmada em 2026-07-20 21:09:03.541000;TOPO;28730,75;2026-07-20 21:09:03.541000;NOVA_CAMPANHA;0;46,0;36,0;38,0;29,0;0,967838;2,0;1,642687;1,75;-19,0;2,5;128,2758;spread sem bônus | delta30 favorável 46.0 | delta10 crescente 36.0 | saldo agressor30 38.0 | saldo10 favorável 29.0 | razão fluxo 2.90 | vel15 0.9678 | vel5 acelerando 2.0000 | aceleração 1.6427 | desloc15 13.00 | ticks/s 128.28 | rompimento 1.75 | continuidade 2.50 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;True
20260720211341060105;2026-07-20 21:13:41;2026-07-20 21:13:30.040;COMPRA;28758,75;28774,75;28729,75;;False;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;LOSS;350,0;-3125,0;11,5;102,3;102,3;28727,5;-2900;100;99;12;0;99;4;12;-6;100;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;0;FRACO;ALTA;ALTA;;0;28748,5;2026-07-20 21:11:22.541000;"ALTA mantida; estrutura bruta alinhada";topo 28757.75>28752.75 e fundo 28748.50>28747.50;12;28757,75;28752,75;28748,5;28747,5;0,287805;17,25;ALTA confirmada em 2026-07-20 21:13:29.064000;TOPO;28757,75;2026-07-20 21:13:29.064000;NOVA_CAMPANHA;0;84,0;35,0;61,0;30,0;0,837893;1,35;0,776067;3,25;-22,0;2,0;133,1737;spread sem bônus | delta30 favorável 84.0 | delta10 crescente 35.0 | saldo agressor30 61.0 | saldo10 favorável 30.0 | razão fluxo 2.17 | vel15 0.8379 | vel5 acelerando 1.3500 | aceleração 0.7761 | desloc15 12.25 | ticks/s 133.17 | rompimento 3.25 | continuidade 2.00 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True
20260720211536346683;2026-07-20 21:15:36;2026-07-20 21:15:25.285;VENDA;28719,0;28703,0;28748,0;;False;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;LOSS;150,0;-2900,0;69,17;127,17;127,17;28748,0;-2900;100;99;8;0;4;99;-6;8;100;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;0;FRACO;BAIXA;TRANSICAO;;0;28734,5;2026-07-20 21:15:12.341000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28734.50->28734.50; 28727.50->28723.25";12;28734,5;28734,5;28723,25;28727,5;0,34715;16,75;TRANSICAO confirmada em 2026-07-20 21:15:23.908000;FUNDO;28723,25;2026-07-20 21:15:23.908000;NOVA_CAMPANHA;0;-30,0;-26,0;-28,0;-20,0;-0,91472;-3,389226;-3,32946;-21,0;8,5;-8,0;111,1737;spread sem bônus | delta30 favorável 30.0 | delta10 crescente 26.0 | saldo agressor30 28.0 | saldo10 favorável 20.0 | razão fluxo 1.55 | vel15 0.9147 | vel5 acelerando 3.3892 | aceleração 3.3295 | desloc15 13.00 | ticks/s 111.17 | rompimento 8.50 | continuidade 8.00 | estrutura confirmada alinhada +8;;72;12;True
20260720211915693127;2026-07-20 21:19:15;2026-07-20 21:19:04.168;COMPRA;28773,5;28789,5;28744,5;28773,5;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1900,0;0,0;23,51;0,0;23,51;28792,5;1600;100;91;12;0;91;4;12;-6;100;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;0;FRACO;ALTA;ALTA;;0;28768,75;2026-07-20 21:17:32.451000;"ALTA mantida; estrutura bruta alinhada";topo 28771.50>28768.75 e fundo 28768.75>28766.75;12;28771,5;28768,75;28768,75;28766,75;0,079812;14,5;ALTA confirmada em 2026-07-20 21:19:01.168000;FUNDO;28768,75;2026-07-20 21:19:01.168000;NOVA_CAMPANHA;0;29,0;5,0;24,0;7,0;0,577563;1,205956;0,76566;1,0;-9,75;1,25;95,6037;spread sem bônus | delta30 favorável 29.0 | saldo agressor30 24.0 | saldo10 favorável 7.0 | razão fluxo 1.43 | vel15 0.5776 | vel5 acelerando 1.2060 | aceleração 0.7657 | desloc15 8.50 | ticks/s 95.60 | rompimento 1.00 | continuidade 1.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True
20260720212111102289;2026-07-20 21:21:11;2026-07-20 21:20:59.877;VENDA;28794,0;28778,0;28823,0;28794,0;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1650,0;-600,0;103,52;11,7;103,52;28777,5;1600;94;100;-6;19;11;100;8;-6;75;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;7;FORTE;ALTA;TRANSICAO;;0;28803,0;2026-07-20 21:17:32.451000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28807.50->28805.50; 28800.00->28803.25";12;28805,5;28807,5;28803,25;28800,0;0,175676;8,5;TRANSICAO confirmada em 2026-07-20 21:20:51.778000;TOPO;28805,5;2026-07-20 21:20:51.778000;MUDANCA_ESTRUTURAL_DE_CAMPANHA;1;-20,0;-28,0;-17,0;-25,0;-0,577668;-1,390293;-1,359494;-13,5;3,0;-3,75;129,025;spread FORTE +7 | delta30 favorável 20.0 | delta10 crescente 28.0 | saldo agressor30 17.0 | saldo10 favorável 25.0 | razão fluxo 1.24 | vel15 0.5777 | vel5 acelerando 1.3903 | aceleração 1.3595 | desloc15 7.75 | ticks/s 129.03 | rompimento 3.00 | continuidade 3.75 | estrutura confirmada contrária -6;;72;12;True
20260720212818627378;2026-07-20 21:28:18;2026-07-20 21:28:07.345;COMPRA;28831,0;28847,0;28802,0;28831,0;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;2925,0;-1350,0;300,38;68,79;300,38;28860,25;1600;100;100;12;2;100;8;12;-6;98;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;4;FRACO;ALTA;ALTA;;0;28826,5;2026-07-20 21:26:32.241000;"ALTA mantida; estrutura bruta alinhada";topo 28833.25>28829.75 e fundo 28826.50>28825.00;12;28833,25;28829,75;28826,5;28825,0;0,188811;11,0;ALTA confirmada em 2026-07-20 21:28:06.766000;TOPO;28833,25;2026-07-20 21:28:06.766000;NOVA_CAMPANHA;0;44,0;31,0;30,0;27,0;0,270911;0,570895;0,624873;1,0;-8,75;1,75;94,5479;spread FRACO +4 | delta30 favorável 44.0 | delta10 crescente 31.0 | saldo agressor30 30.0 | saldo10 favorável 27.0 | razão fluxo 1.42 | vel15 0.2709 | vel5 acelerando 0.5709 | aceleração 0.6249 | desloc15 4.00 | ticks/s 94.55 | rompimento 1.00 | continuidade 1.75 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True
20260720213405976365;2026-07-20 21:34:05;2026-07-20 21:33:54.522;VENDA;28852,25;28836,25;28881,25;;False;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;LOSS;900,0;-2950,0;196,91;680,82;680,82;28881,75;-2900;100;100;12;7;13;100;-6;12;93;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;9;FORTE;BAIXA;BAIXA;;0;28857,25;2026-07-20 21:33:54.522000;mudança ALTA->BAIXA: 3 swings opostos e rompimento do nível 28857.0;topo 28857.25<28857.50 e fundo 28853.00<28853.75;12;28857,25;28857,5;28853,0;28853,75;0,310345;11,25;BAIXA confirmada em 2026-07-20 21:33:52.420000;FUNDO;28853,0;2026-07-20 21:33:52.420000;NOVA_CAMPANHA;0;-39,0;-9,0;-38,0;-8,0;-0,385828;-0,653135;-0,365779;-12,0;0,75;-2,25;78,4406;spread FORTE +9 | delta30 favorável 39.0 | saldo agressor30 38.0 | saldo10 favorável 8.0 | razão fluxo 1.75 | vel15 0.3858 | vel5 acelerando 0.6531 | aceleração 0.3658 | desloc15 5.75 | ticks/s 78.44 | rompimento 0.75 | continuidade 2.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True
20260720214601363439;2026-07-20 21:46:01;2026-07-20 21:45:50.133;VENDA;28864,5;28848,5;28893,5;;False;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;LOSS;650,0;-2975,0;34,63;301,41;301,41;28894,25;-2900;94;100;-6;13;5;100;8;-6;81;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;1;FRACO;ALTA;TRANSICAO;BAIXA;1;28876,75;2026-07-20 21:37:34.699000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28874.75->28875.25; 28869.25->28868.75";12;28875,25;28874,75;28868,75;28869,25;0,151515;13,0;TRANSICAO confirmada em 2026-07-20 21:45:43.431000;FUNDO;28868,75;2026-07-20 21:45:43.431000;NOVA_CAMPANHA;0;-22,0;-14,0;-21,0;-12,0;-0,480326;-0,836982;-0,730007;-13,75;0,5;-0,5;96,9105;spread FRACO +1 | delta30 favorável 22.0 | delta10 crescente 14.0 | saldo agressor30 21.0 | saldo10 favorável 12.0 | razão fluxo 1.95 | vel15 0.4803 | vel5 acelerando 0.8370 | aceleração 0.7300 | desloc15 6.25 | ticks/s 96.91 | rompimento 0.50 | continuidade 0.50 | estrutura confirmada contrária -6;;72;12;True
20260720215343853515;2026-07-20 21:53:43;2026-07-20 21:53:32.857;VENDA;28884,25;28868,25;28913,25;28884,25;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1625,0;-525,0;196,73;45,9;196,73;28868,0;1600;100;100;8;0;5;100;-6;8;100;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;1;FRACO;BAIXA;TRANSICAO;;0;28891,75;2026-07-20 21:52:57.624000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28891.75->28890.00; 28887.50->28887.75";12;28890,0;28891,75;28887,75;28887,5;0,069182;10,75;TRANSICAO confirmada em 2026-07-20 21:53:16.857000;TOPO;28890,0;2026-07-20 21:53:16.857000;NOVA_CAMPANHA;0;-21,0;-12,0;-19,0;-11,0;-0,277951;-0,65366;-0,721393;-7,5;0,5;-0,75;24,6682;spread FRACO +1 | delta30 favorável 21.0 | delta10 crescente 12.0 | saldo agressor30 19.0 | saldo10 favorável 11.0 | razão fluxo 2.27 | vel15 0.2780 | vel5 acelerando 0.6537 | aceleração 0.7214 | desloc15 4.00 | ticks/s 24.67 | rompimento 0.50 | continuidade 0.75 | estrutura confirmada alinhada +8;;72;12;True
20260720220214660987;2026-07-20 22:02:14;2026-07-20 22:02:03.443;VENDA;28841,5;28825,5;28870,5;;False;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-4100,0;0,0;332,41;332,41;28882,5;-2900;100;94;12;1;7;94;-6;12;99;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;3;FRACO;BAIXA;BAIXA;;0;28844,25;2026-07-20 21:59:20.042000;"BAIXA mantida; estrutura bruta alinhada";topo 28844.25<28849.00 e fundo 28842.00<28846.00;12;28844,25;28849,0;28842,0;28846,0;0,100775;8,0;BAIXA confirmada em 2026-07-20 22:02:02.379000;TOPO;28844,25;2026-07-20 22:02:02.379000;NOVA_CAMPANHA;0;-25,0;-5,0;-25,0;-5,0;-0,468196;-0,840619;-0,320619;-8,5;0,5;-2,25;84,6766;spread FRACO +3 | delta30 favorável 25.0 | saldo agressor30 25.0 | saldo10 favorável 5.0 | razão fluxo 2.09 | vel15 0.4682 | vel5 acelerando 0.8406 | aceleração 0.3206 | desloc15 7.00 | ticks/s 84.68 | rompimento 0.50 | continuidade 2.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True
20260720220957753916;2026-07-20 22:09:57;2026-07-20 22:09:44.939;VENDA;28897,0;28881,0;28926,0;28897,0;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1750,0;-1375,0;531,58;403,24;531,58;28879,5;1600;98;100;-2;15;7;100;8;-2;83;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;3;FRACO;ALTA;BAIXA;BAIXA;1;28903,5;2026-07-20 22:07:59.613000;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=True";topo 28901.50<28908.75 e fundo 28898.00<28905.50;12;28901,5;28908,75;28898,0;28905,5;0,038674;10,75;BAIXA confirmada em 2026-07-20 22:09:38.028000;TOPO;28901,5;2026-07-20 22:09:38.028000;NOVA_CAMPANHA;0;-21,0;-15,0;-19,0;-16,0;-0,23158;-0,373055;-0,402349;-11,75;1,0;-0,5;71,8968;spread FRACO +3 | delta30 favorável 21.0 | delta10 crescente 15.0 | saldo agressor30 19.0 | saldo10 favorável 16.0 | razão fluxo 1.73 | vel15 0.2316 | vel5 acelerando 0.3731 | aceleração 0.4023 | desloc15 3.25 | ticks/s 71.90 | rompimento 1.00 | continuidade 0.50 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;True
