gene_id,gene_key,family,description,value_type,source_plugin,rule_version,signature,status_elegibilidade,motivo_elegibilidade,historias_total,historias_com_gene,historias_sem_gene,gain_com_gene,stop_com_gene,gain_sem_gene,stop_sem_gene,cobertura_pct,taxa_gain_gene_pct,taxa_gain_base_pct,lift_gain,leverage,conviction,entropia_alvo,information_gain,mutual_information,odds_ratio,fisher_p,chi2,chi2_p,phi_mcc,bayes_media_pct,bayes_ic_inferior_pct,bayes_ic_superior_pct,bootstrap_media_pct,bootstrap_ic_inferior_pct,bootstrap_ic_superior_pct,bootstrap_desvio_pp,candidate_id,rank_cientifico,indice_candidato_0_100,faixa_evidencia,status_lab16i4,dna_count,nucleus_count,mean_reconstruction_score,max_reconstruction_score,global_role,status_lab16i5
GENE_16914B32AE1D,FAIXA_POS_02::AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,FAIXA_POS_02,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,fe91278cf5aa8800b3a7118b7085b30e03a1326f4da5acb0af662795bb080c42,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,33,795,19,14,245,550,3.98550724638,57.5757575758,31.884057971,1.80578512397,0.0102394454946,1.60559006211,0.903116172157,0.00837992882491,0.00837992882491,3.04664723032,0.00200324960995,10.4457700615,0.00122930645833,0.112319474382,57.1428571429,40.6969432971,72.8149803585,57.5424242424,39.3939393939,75.7575757576,8.6387588417,CGENE_42B900DF0CC5,42,77.4114827856,FAIXA_EVIDENCIA_ALTA,CANDIDATO_CIENTIFICO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_A0180B54309F,FAIXA_POS_03::AJUSTE_ESTRUTURA_CAIU,FAIXA_POS_03,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,3c459c08c3bbc1655eb6ef9aec2b3386cc845ad7a6d1393af9cd696ef415bc5c,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,72,756,26,46,238,518,8.69565217391,36.1111111111,31.884057971,1.13257575758,0.00367569838269,1.06616257089,0.903116172157,0.000554252500156,0.000554252500156,1.23017902813,0.428970147067,0.648774983881,0.420550995509,0.0279918678641,36.4864864865,25.9736649735,47.6913842407,36.3305555556,26.3888888889,47.2569444444,5.67471679858,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_8C62628F0026,FAIXA_POS_03::AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG,FAIXA_POS_03,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,f04a2f51f20a555a4f44e59aae78e2438b1a49582f38bd8fe6911f1081d86318,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,26,802,12,14,252,550,3.14009661836,46.1538461538,31.884057971,1.44755244755,0.00448085136176,1.26501035197,0.903116172157,0.00206818130849,0.00206818130849,1.87074829932,0.134195332736,2.51676121406,0.112641723179,0.0551322653593,46.4285714286,28.6672548132,64.6735769678,45.4192307692,26.9230769231,65.3846153846,9.77935875972,CGENE_9F854105DE6B,132,65.9482589984,FAIXA_EVIDENCIA_MODERADA,CANDIDATO_CIENTIFICO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_1545FEBD54BD,FAIXA_POS_03::AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS,FAIXA_POS_03,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,8919c03aa672afd1f00b8964003a2816374a197f7dc95e8e2a2046bf442d78e5,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,53,775,17,36,247,528,6.40096618357,32.0754716981,31.884057971,1.00600343053,0.000122523279423,1.00281803543,0.903116172157,8.31406592017e-07,8.31406592017e-07,1.00944669366,1,0.000955274766285,0.975343293036,0.00107411055569,32.7272727273,21.0919905359,45.5523994873,32.3905660377,20.7547169811,45.2830188679,6.58739216186,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_595F5A7D2FF2,FAIXA_POS_03::AJUSTE_ESTRUTURA_COMPRA_CAIU,FAIXA_POS_03,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,3f79e968bac61d2584b6ed0f6c1e906f3dd5d922f0a4ae3adce9fb5b84bf10ca,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,36,792,7,29,257,535,4.34782608696,19.4444444444,31.884057971,0.609848484848,-0.00540852762025,0.845577211394,0.903116172157,0.00254499799058,0.00254499799058,0.502482221924,0.142025858059,2.68163135221,0.10151169016,-0.0569094474405,21.0526315789,9.82656358354,35.1552378369,19.5166666667,8.33333333333,33.3333333333,6.49120058755,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_2F3A600AA981,FAIXA_POS_03::AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,FAIXA_POS_03,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,8270273f2f7658b5a6c8cedf2f00b9359032607b85df625314fdcf7ea5bc726b,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,30,798,13,17,251,547,3.6231884058,43.3333333333,31.884057971,1.35909090909,0.00414828817475,1.20204603581,0.903116172157,0.00155821463583,0.00155821463583,1.66651042887,0.229887828685,1.8788077544,0.170469716112,0.0476349817972,43.75,27.3164986004,60.9240777508,43.5466666667,26.6666666667,60,8.99950195733,CGENE_BACCA3417251,178,62.5694444444,FAIXA_EVIDENCIA_MODERADA,CANDIDATO_CIENTIFICO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_FA1DC2B13497,FAIXA_POS_03::AJUSTE_ESTRUTURA_COMPRA_SUBIU,FAIXA_POS_03,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,aed9211149f062921b2041c783373aaedd7fbd902053f6a22a9f547eb9bac7af,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,6,822,3,3,261,561,0.724637681159,50,31.884057971,1.56818181818,0.00131274942239,1.36231884058,0.903116172157,0.000741380151956,0.000741380151956,2.14942528736,0.38988186551,0.913291166048,0.339242680966,0.0332115741067,50,18.405156764,81.594843236,49.6833333333,16.6666666667,83.3333333333,20.4405856022,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_7694EDD4DAFE,FAIXA_POS_03::AJUSTE_ESTRUTURA_ESTAVEL,FAIXA_POS_03,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,72fc9bda6b54c306312f38b0f226f78913b314f33b14df4bcd45cdef17c62be5,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,155,673,38,117,226,447,18.7198067633,24.5161290323,31.884057971,0.768914956012,-0.0137926205979,0.902390684999,0.903116172157,0.00430971489436,0.00430971489436,0.642387111414,0.0351583157431,4.76667421646,0.0290158258705,-0.075873927791,24.8407643312,18.4210141923,31.8674587258,24.5612903226,18.064516129,31.6129032258,3.51768706699,CGENE_9EFD167BBE07,243,58.4365219092,FAIXA_EVIDENCIA_BAIXA,CANDIDATO_CIENTIFICO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_94DB534F7DBC,FAIXA_POS_03::AJUSTE_ESTRUTURA_SUBIU,FAIXA_POS_03,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,c02bb9bf065ad6b6f039264351a087732e96cb0b1edabdc14815a5d6806b7f03,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,22,806,14,8,250,556,2.65700483092,63.6363636364,31.884057971,1.9958677686,0.00843660295456,1.8731884058,0.903116172157,0.00835305851561,0.00835305851561,3.892,0.002098366497,10.4917069578,0.00119911538961,0.112566174621,62.5,42.7343963036,80.2923576031,64.05,45.4545454545,81.8181818182,9.96639656372,CGENE_9E2DFE40D082,53,75.5169209703,FAIXA_EVIDENCIA_ALTA,CANDIDATO_CIENTIFICO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_62C30EABFCDF,FAIXA_POS_03::AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,FAIXA_POS_03,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,81f32060fca295274dd0c775323efd54d307e4e7f30add93160705743b3e8861,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,14,814,5,9,259,555,1.69082125604,35.7142857143,31.884057971,1.12012987013,0.000647623048379,1.05958132045,0.903116172157,8.21919437057e-05,8.21919437057e-05,1.19047619048,0.775897611529,0.0961968399106,0.756442211441,0.0107786714555,37.5,16.336432386,61.6196267459,35.7142857143,14.2857142857,64.2857142857,12.7278723056,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_580D6ABEE650,FAIXA_POS_03::AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,FAIXA_POS_03,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,89220a5a8116d576674f337998cc2d5e6efed06ac27103a6aa14bd1f1dbcaf0b,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,31,797,8,23,256,541,3.74396135266,25.8064516129,31.884057971,0.809384164223,-0.00227543233214,0.918084436043,0.903116172157,0.00049501752791,0.00049501752791,0.735054347826,0.557972843376,0.547742560214,0.459241552593,-0.0257201250226,27.2727272727,13.7456903296,43.4049374922,25.7129032258,9.67741935484,41.935483871,7.80752926247,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_7962C16CBF51,FAIXA_POS_03::AJUSTE_ESTRUTURA_VENDA_CAIU,FAIXA_POS_03,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,713b14f46fe957a77ccec0925c65659bb42dad56ce0be841bd14e88a58499881,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,52,776,13,39,251,525,6.28019323671,25,31.884057971,0.784090909091,-0.00432332143107,0.908212560386,0.903116172157,0.00109896276453,0.00109896276453,0.697211155378,0.356182629257,1.21070584658,0.27119237583,-0.0382387908898,25.9259259259,15.2568360097,38.2824658227,25.0134615385,13.4615384615,38.4615384615,6.17522196804,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_4E6533C24276,FAIXA_POS_03::AJUSTE_ESTRUTURA_VENDA_ESTAVEL,FAIXA_POS_03,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,4e95b12fb8509d426cc76cd4f17361351cf1fa9aa9f9f19b3b070a878f75fa40,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,2,826,1,1,263,563,0.24154589372,50,31.884057971,1.56818181818,0.000437583140797,1.36231884058,0.903116172157,0.000245841109267,0.000245841109267,2.14068441065,0.536284457529,0.302956149512,0.582035088277,0.0191282270339,50,9.42993240502,90.570067595,50.75,0,100,35.116529878,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_531638025A8F,FAIXA_POS_03::AJUSTE_ESTRUTURA_VENDA_SUBIU,FAIXA_POS_03,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,fb7837b8a971a8e696713216cd8328238ce88bd8d6bbd043bc6941bbdff70b60,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,12,816,1,11,263,553,1.44927536232,8.33333333333,31.884057971,0.261363636364,-0.00341314849821,0.743083003953,0.903116172157,0.00339254724296,0.00339254724296,0.191151054269,0.116368700707,3.10962211287,0.077831016309,-0.0612828055976,14.2857142857,1.92066719825,36.0297435268,7.95833333333,0,25,7.83448067333,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_EDBA3D896005,FAIXA_POS_04::AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS,FAIXA_POS_04,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,226be734adcb283a06fee7e21be4e6f09db6e28f447468f17348c9f5e0071abc,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,14,814,2,12,262,552,1.69082125604,14.2857142857,31.884057971,0.448051948052,-0.00297556535742,0.794685990338,0.903116172157,0.00203710265383,0.00203710265383,0.351145038168,0.246238408489,2.03074410038,0.15414512173,-0.0495236256065,18.75,4.33120051058,40.4602696603,14.5642857143,0,35.7142857143,9.5224124887,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_14BE9C0A2B1A,FAIXA_POS_04::AJUSTE_ESTRUTURA_COMPRA_CAIU,FAIXA_POS_04,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,34e5c171bcfbe34a239a411d140fe6f24a15dff8e5b93a01bac8f5afa1b33c5b,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,12,816,4,8,260,556,1.44927536232,33.3333333333,31.884057971,1.04545454545,0.000210039907582,1.02173913043,0.903116172157,1.01803262849e-05,1.01803262849e-05,1.06923076923,1,0.011776083741,0.913585068164,0.00377124957524,35.7142857143,13.857933889,61.4261661751,33.2416666667,8.33333333333,58.3333333333,13.9485181428,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_882C3758B6D8,FAIXA_POS_04::AJUSTE_ESTRUTURA_COMPRA_SUBIU,FAIXA_POS_04,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,c9ac64579276030105fe3a51c37ccc86f5d2c3db828dc2486f9cfe560e81c663,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,36,792,9,27,255,537,4.34782608696,25,31.884057971,0.784090909091,-0.00299306868305,0.908212560386,0.903116172157,0.000746131207108,0.000746131207108,0.701960784314,0.465245070664,0.821248021804,0.364815526137,-0.0314935777098,26.3157894737,13.7902584414,41.1991692424,24.9972222222,11.1111111111,38.8888888889,7.23384789771,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_174E36BB666F,FAIXA_POS_04::AJUSTE_ESTRUTURA_ESTAVEL,FAIXA_POS_04,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,2fcc5ee0fce47e9fa7e51a6a416fd26a4adce538af77d08920031b59e4d74675,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,32,796,9,23,255,541,3.86473429952,28.125,31.884057971,0.882102272727,-0.00145277602745,0.947700063012,0.903116172157,0.000192798363229,0.000192798363229,0.830179028133,0.703474382368,0.216572313939,0.641664146925,-0.0161728403698,29.4117647059,15.5916602397,45.5238427761,28.221875,12.5,43.75,7.7258640996,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_4C3D92869369,FAIXA_POS_04::AJUSTE_ESTRUTURA_SUBIU,FAIXA_POS_04,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,8a06c45fa197d29e8585fb528e02e9edb7ff2ed81b83281e400a785054a39198,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,8,820,3,5,261,559,0.966183574879,37.5,31.884057971,1.17613636364,0.000542603094588,1.08985507246,0.903116172157,9.93989759752e-05,9.93989759752e-05,1.28505747126,0.714706186994,0.117308463462,0.731972212649,0.0119028100984,40,13.6995662265,70.0704943791,37.425,12.1875,75,17.1384246826,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_510E020FC083,FAIXA_POS_04::AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,FAIXA_POS_04,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,fe9a2cc1d322f17d725f9f5f742493623b659bd25b451a7c4f112982d37990df,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,9,819,4,5,260,559,1.08695652174,44.4444444444,31.884057971,1.39393939394,0.00136525939929,1.22608695652,0.903116172157,0.000545351703021,0.000545351703021,1.72,0.476928207653,0.660956065211,0.416222619111,0.0282534266489,45.4545454545,18.7086028447,73.7621923393,44.2666666667,11.1111111111,77.7777777778,16.1316032584,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_D89106B6CFF4,FAIXA_POS_05::AJUSTE_ESTRUTURA_CAIU,FAIXA_POS_05,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,de8485a17ecc4e70b7fd89ed7f1d1196e410fe4ac2c4c5809a29bece00218b22,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,48,780,13,35,251,529,5.79710144928,27.0833333333,31.884057971,0.849431818182,-0.00278302877547,0.934161490683,0.903116172157,0.000484238243297,0.000484238243297,0.7828116107,0.525734129549,0.54071473739,0.462136666984,-0.0255545910249,28,16.5841791655,41.0817141156,26.8145833333,14.5833333333,39.5833333333,6.46437452228,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_A28BF3A4F0D7,FAIXA_POS_05::AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG,FAIXA_POS_05,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,f74ad084550ed6cda08e016587a8fe34d99e64d25ddf9c7667788d063dc0243d,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,57,771,18,39,246,525,6.88405797101,31.5789473684,31.884057971,0.99043062201,-0.000210039907582,0.995540691193,0.903116172157,2.28951646164e-06,2.28951646164e-06,0.984990619137,1,0.002623874485,0.95914721198,-0.00178014902113,32.2033898305,21.005384863,44.5441787684,31.4245614035,19.298245614,43.8596491228,6.25333668051,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_11067BDEAC07,FAIXA_POS_05::AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS,FAIXA_POS_05,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,343434814f66ef2d8cb99a3dbe6a371c230a2fde1a0869a2ce673ec4d5f0a75f,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,86,742,29,57,235,507,10.38647343,33.7209302326,31.884057971,1.05761099366,0.00190786249387,1.02771421307,0.903116172157,0.000128763717913,0.000128763717913,1.09764837626,0.71462169867,0.149094093008,0.699402582886,0.0134188423391,34.0909090909,24.6139640466,44.252897709,34.0337209302,24.4186046512,44.1860465116,4.90229212808,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_35B5E614BC79,FAIXA_POS_05::AJUSTE_ESTRUTURA_COMPRA_CAIU,FAIXA_POS_05,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,af5d3957ee13e31f3605fd493d737f0b1ac2050e8a853aeec50c012b9fa1ca6f,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,63,765,15,48,249,516,7.60869565217,23.8095238095,31.884057971,0.746753246753,-0.00614366729679,0.89402173913,0.903116172157,0.00187218232944,0.00187218232944,0.647590361446,0.16242767629,2.04701981373,0.152504457521,-0.0497216869368,24.6153846154,15.0155574085,35.6934110396,23.7492063492,14.2857142857,34.9206349206,5.38094021819,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_10EE0AEDA5EF,FAIXA_POS_05::AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,FAIXA_POS_05,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,922360fd617db894ddf72f38facd7b2d1544b9a0304b44c7e9b0c21ebba6f20f,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,74,754,28,46,236,518,8.93719806763,37.8378378378,31.884057971,1.18673218673,0.00532101099209,1.09577819786,0.903116172157,0.00112519825126,0.00112519825126,1.33603537214,0.295425713281,1.32633704461,0.249457908191,0.0400231974493,38.1578947368,27.6368129745,49.2695369989,37.622972973,27.027027027,48.6486486486,5.65589155394,CGENE_67BA326E3F90,169,63.2927425665,FAIXA_EVIDENCIA_MODERADA,CANDIDATO_CIENTIFICO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_48A31CBF2034,FAIXA_POS_05::AJUSTE_ESTRUTURA_COMPRA_SUBIU,FAIXA_POS_05,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,a727ea81fd53e8beba17da9eae653155888c6e77369b45525f060364f0215749,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,24,804,6,18,258,546,2.89855072464,25,31.884057971,0.784090909091,-0.00199537912203,0.908212560386,0.903116172157,0.000490322092332,0.000490322092332,0.705426356589,0.515068670369,0.539327059095,0.462711748833,-0.0255217785917,26.9230769231,12.0716688504,45.1288017817,25.1791666667,8.33333333333,41.7708333333,8.88946659628,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_E0F74C617F29,FAIXA_POS_05::AJUSTE_ESTRUTURA_ESTAVEL,FAIXA_POS_05,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,1c19cc06a002c2498c35501f716a28cedf8b09a0da495c8de907e8b5b18d4471,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,121,707,22,99,242,465,14.61352657,18.1818181818,31.884057971,0.570247933884,-0.0200238045229,0.832528180354,0.903116172157,0.0116260946155,0.0116260946155,0.426997245179,0.000321290517266,12.2505916245,0.000465110667247,-0.121636345361,18.6991869919,12.3422956604,26.0190983335,18.1603305785,11.5702479339,24.7933884298,3.51792889007,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_373868D0A254,FAIXA_POS_05::AJUSTE_ESTRUTURA_SUBIU,FAIXA_POS_05,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,ebfe8a9a319322a969f63ad5591fbe2f22a0b78e78421acc07d04e2d456c87a0,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,51,777,12,39,252,525,6.15942028986,23.5294117647,31.884057971,0.737967914439,-0.00514597773577,0.890746934225,0.903116172157,0.00160207653308,0.00160207653308,0.641025641026,0.216132654729,1.74667966408,0.186294689891,-0.0459294731355,24.5283018868,14.0348603588,36.8402771642,23.4862745098,11.7647058824,35.2941176471,5.85103441218,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_CE1152373985,FAIXA_POS_05::AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,FAIXA_POS_05,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,2fc15a757b2456137dd13b4dd6ad4bad0864cdffaef9e3748aa012db3c3fc8de,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,67,761,14,53,250,511,8.09178743961,20.8955223881,31.884057971,0.655359565807,-0.00889168942099,0.861088323763,0.903116172157,0.00378742995691,0.00378742995691,0.539924528302,0.0547382266225,4.0530108198,0.0440926378892,-0.0699638521211,21.7391304348,12.9040264399,32.1237867943,20.7313432836,11.9402985075,29.8507462687,4.83646586827,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_D8958041A04E,FAIXA_POS_05::AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,FAIXA_POS_05,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,334a8abc0f18c9730f1049f034270f1b5d67356438e2a4ade627d9b1afbe659e,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,63,765,21,42,243,522,7.60869565217,33.3333333333,31.884057971,1.04545454545,0.00110270951481,1.02173913043,0.903116172157,5.70402625976e-05,5.70402625976e-05,1.07407407407,0.780228181647,0.0659460689498,0.797333427182,0.00892440534764,33.8461538462,22.9463242499,45.6876786779,33.2095238095,20.6349206349,46.0317460317,6.24949832553,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_6111127521FC,FAIXA_POS_05::AJUSTE_ESTRUTURA_VENDA_CAIU,FAIXA_POS_05,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,e51430a1feb7f919f36fa3e75701998aff2e061b2e6249f4185dd48fa89c8aba,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,92,736,27,65,237,499,11.1111111111,29.347826087,31.884057971,0.920454545455,-0.00281803542673,0.964102564103,0.903116172157,0.000270553125757,0.000270553125757,0.87458617332,0.636012062202,0.306546179884,0.579807361365,-0.0192412279996,29.7872340426,21.0259352672,39.3631196557,29.197826087,20.652173913,38.0434782609,4.60629999709,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_336C2570F4BD,FAIXA_POS_05::AJUSTE_ESTRUTURA_VENDA_ESTAVEL,FAIXA_POS_05,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,9bee26c35fa94129f9a35394e7b73606ee3e7eaa16ee269445fa0ff1cc64739a,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,104,724,28,76,236,488,12.5603864734,26.9230769231,31.884057971,0.844405594406,-0.00623118392495,0.932112890923,0.903116172157,0.0012053705681,0.0012053705681,0.761819803747,0.262415745882,1.3478385961,0.245656332021,-0.0403463057966,27.358490566,19.3403502613,36.1856750594,26.8855769231,19.2307692308,35.5769230769,4.22976712671,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_F36D9A8ED621,FAIXA_POS_05::AJUSTE_ESTRUTURA_VENDA_SUBIU,FAIXA_POS_05,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,e8da756e638a259843d5e2735edd93a3de0382535bb061f6961d9e61bf967c56,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,49,779,18,31,246,533,5.91787439614,36.7346938776,31.884057971,1.15213358071,0.00287054540363,1.07667134175,0.903116172157,0.000480381408518,0.000480381408518,1.25806451613,0.434932976199,0.564240111193,0.452556864327,0.0261045859889,37.2549019608,24.65010778,50.8068647714,36.7693877551,22.4489795918,51.0204081633,7.0633150408,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
