variavel,elegivel_regra,motivo
estados_c7_dna_fluxo_v5_2__post30__vel15__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post30__vel15__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post30__vel5__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post30__vel5__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post30__vel5__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post30__vel5__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post30__vel_anterior__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post30__vel_anterior__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post30__vel_anterior__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post30__vel_anterior__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post30__venda10__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post30__venda10__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post30__venda10__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post30__venda10__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post30__venda30__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post30__venda30__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post30__venda30__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post30__venda30__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__n,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__aceleracao__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__aceleracao__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__aceleracao__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__aceleracao__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ajuste_estrutura__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ajuste_estrutura__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ajuste_estrutura__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ajuste_estrutura__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ajuste_estrutura_compra__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ajuste_estrutura_compra__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ajuste_estrutura_compra__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ajuste_estrutura_compra__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ajuste_estrutura_venda__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ajuste_estrutura_venda__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ajuste_estrutura_venda__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ajuste_estrutura_venda__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__campanha_entradas__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__campanha_entradas__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__campanha_entradas__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__campanha_entradas__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__delta10__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__delta10__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__delta10__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__delta10__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__delta30__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__delta30__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__delta30__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__delta30__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__diferenca_score__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__diferenca_score__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__diferenca_score__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__diferenca_score__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__imbalance_atual__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__imbalance_atual__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__imbalance_atual__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__imbalance_atual__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__nivel_invalidation__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__nivel_invalidation__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__nivel_invalidation__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__nivel_invalidation__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__razao_compra30__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__razao_compra30__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__razao_compra30__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__razao_compra30__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__razao_venda30__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__razao_venda30__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__razao_venda30__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__razao_venda30__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__rompimento_compra__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__rompimento_compra__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__rompimento_compra__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__rompimento_compra__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__rompimento_venda__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__rompimento_venda__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__rompimento_venda__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__rompimento_venda__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__saldo10__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__saldo10__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__saldo10__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__saldo10__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__saldo30__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__saldo30__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__saldo30__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__saldo30__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_base_dna__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_base_dna__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_base_dna__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_base_dna__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_compra__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_compra__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_compra__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_compra__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_compra_base__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_compra_base__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_compra_base__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_compra_base__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_oposto__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_oposto__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_oposto__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_oposto__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_spread__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_spread__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_spread__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_spread__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_venda__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_venda__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_venda__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_venda__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_venda_base__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_venda_base__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_venda_base__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__score_venda_base__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_atual__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_atual__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_atual__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_atual__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_max_30__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_max_30__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_max_30__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_max_30__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_medio_30__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_medio_30__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_medio_30__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_medio_30__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_120_60__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_120_60__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_120_60__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_120_60__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_15__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_15__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_15__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_15__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_30__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_30__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_30__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_30__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_5__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_5__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_5__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_5__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_60__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_60__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_60__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__spread_pct_60__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ticks_s__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ticks_s__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ticks_s__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ticks_s__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__amplitude_swings__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__amplitude_swings__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__amplitude_swings__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__amplitude_swings__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__compra10__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__compra10__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__compra10__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__compra10__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__compra30__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__compra30__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__compra30__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__compra30__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__confirmacoes_candidata__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__confirmacoes_candidata__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__confirmacoes_candidata__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__confirmacoes_candidata__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__continuidade_2s__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__continuidade_2s__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__continuidade_2s__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__continuidade_2s__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__desloc15__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__desloc15__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__desloc15__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__desloc15__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__eficiencia_swings__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__eficiencia_swings__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__eficiencia_swings__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__eficiencia_swings__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__fundo_30s__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__fundo_30s__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__fundo_30s__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__fundo_30s__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__fundo_anterior__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__fundo_anterior__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__fundo_anterior__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__fundo_anterior__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__preco__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__preco__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__preco__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__preco__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__qtd_hard_gates_compra_ok__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__qtd_hard_gates_compra_ok__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__qtd_hard_gates_compra_ok__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__qtd_hard_gates_compra_ok__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__qtd_hard_gates_ok__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__qtd_hard_gates_ok__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__qtd_hard_gates_ok__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__qtd_hard_gates_ok__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__qtd_hard_gates_venda_ok__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__qtd_hard_gates_venda_ok__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__qtd_hard_gates_venda_ok__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__qtd_hard_gates_venda_ok__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__swing_mais_recente_preco__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__swing_mais_recente_preco__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__swing_mais_recente_preco__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__swing_mais_recente_preco__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__topo_30s__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__topo_30s__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__topo_30s__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__topo_30s__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__topo_anterior__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__topo_anterior__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__topo_anterior__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__topo_anterior__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ultimo_fundo__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ultimo_fundo__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ultimo_fundo__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ultimo_fundo__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ultimo_topo__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ultimo_topo__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ultimo_topo__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__ultimo_topo__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__vel15__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__vel15__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__vel15__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__vel15__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__vel5__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__vel5__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__vel5__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__vel5__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__vel_anterior__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__vel_anterior__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__vel_anterior__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__vel_anterior__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__venda10__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__venda10__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__venda10__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__venda10__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__venda30__delta,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__venda30__min,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__venda30__max,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__post60__venda30__range,False,FUTURO_OU_RESULTADO
estados_c7_dna_fluxo_v5_2__pre60__estrutura_candidata__last,True,OK
estados_c7_dna_fluxo_v5_2__pre60__estrutura_candidata__nunique,True,OK
estados_c7_dna_fluxo_v5_2__pre60__estrutura_candidata__mode,True,OK
estados_c7_dna_fluxo_v5_2__pre60__campanha_lado__last,True,OK
estados_c7_dna_fluxo_v5_2__pre60__campanha_lado__nunique,False,BAIXA_COBERTURA_OU_CONSTANTE
estados_c7_dna_fluxo_v5_2__pre60__campanha_lado__mode,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__aceleracao,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__ajuste_estrutura,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__ajuste_estrutura_compra,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__ajuste_estrutura_venda,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__campanha_entradas,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__delta30,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__diferenca_score,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__rompimento_compra,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__rompimento_venda,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__saldo30,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__score,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__score_base_dna,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__score_compra,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__score_compra_base,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__score_oposto,False,FUTURO_OU_RESULTADO
bloqueios_c7_dna_fluxo_v5_2__last__score_spread,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__score_venda,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__score_venda_base,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__continuidade_2s,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__preco,False,PRECO_ABSOLUTO
bloqueios_c7_dna_fluxo_v5_2__last__qtd_hard_gates_compra_ok,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__qtd_hard_gates_ok,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__qtd_hard_gates_venda_ok,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__vel15,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__campanha_ativa,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__campanha_pullback,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__gate_aceleracao,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__gate_delta30,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__gate_rompimento,True,OK
bloqueios_c7_dna_fluxo_v5_2__last__gate_saldo30,True,OK
