variavel,n_stop,n_nao_stop,media_stop,media_nao_stop,mediana_stop,mediana_nao_stop,diferenca_medias,efeito_padronizado,correlacao_resultado,abs_efeito
estados_c7_dna_fluxo_v5_2__pre60__ultimo_fundo__slope,48,72,0.08918087121207785,-0.2005877224629029,0.06458333333098801,-0.012499999998623746,0.28976859367498076,0.1332918526776513,-0.10721490486867086,0.1332918526776513
estados_c7_dna_fluxo_v5_2__pre60__ultimo_topo__range,61,86,10.184426229508198,11.531976744186046,9.25,9.125,-1.3475505146778488,-0.13327296447979148,0.16630052683410612,0.13327296447979148
07_bloqueios_auditoria_completa__pre60__max_baixa_120s__repique_min,43,54,362.2093023255814,301.3888888888889,175.0,0.0,60.82041343669249,0.13311521445171673,-0.028697077735291943,0.13311521445171673
estados_c7_dna_fluxo_v5_2__pre60__aceleracao__range,61,86,2.884686633793247,2.6098655134084554,2.578296412577126,2.0534604437339814,0.2748211203847917,0.13289390501116002,-0.04316176795821578,0.13289390501116002
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__delta,86,121,-0.05213451978138718,-0.024532153717531053,0.0,0.0,-0.02760236606385613,-0.13285607646985925,0.08920434827099262,0.13285607646985925
bloqueios_c7_dna_fluxo_v5_2__pre60__aceleracao__last,53,73,0.13603737692138365,-0.016219768848833593,0.3032330481417311,-0.1267459437670059,0.15225714577021723,0.1328078910455326,0.005268127454252351,0.1328078910455326
estado_mercado_tempo_real__pre60__delta_acumulado__ret_pct,86,121,3.753545222030127,9.715583279209614,1.1847459597721195,0.5,-5.9620380571794875,-0.13268687571235577,0.029999282209062107,0.13268687571235577
05_estrutura_eventos_enriquecidos__pre60__saldo10__ret_pct,50,65,-87.8354281171629,-21.433995141816812,0.0,0.0,-66.4014329753461,-0.13251439578328694,0.08637943639465176,0.13251439578328694
06_evolucao_score_eventos__pre60__saldo10__ret_pct,50,65,-87.8354281171629,-21.433995141816812,0.0,0.0,-66.4014329753461,-0.13251439578328694,0.08637943639465176,0.13251439578328694
05_estrutura_eventos_enriquecidos__pre60__campanha_entradas__slope,39,53,-0.0018925518925519014,-0.011096136567834675,0.0,0.0,0.009203584675282773,0.1324503539418846,-0.0965741160029529,0.1324503539418846
06_evolucao_score_eventos__pre60__campanha_entradas__slope,39,53,-0.0018925518925519014,-0.011096136567834675,0.0,0.0,0.009203584675282773,0.1324503539418846,-0.0965741160029529,0.1324503539418846
estados_c7_dna_fluxo_v5_2__pre60__desloc15__delta,61,86,1.1844262295081966,-0.3808139534883721,0.0,0.0,1.5652401829965688,0.1321941987837518,-0.029524278885911356,0.1321941987837518
estados_c7_dna_fluxo_v5_2__pre60__score_spread__recuo_max,61,86,-0.5081967213114754,-0.686046511627907,0.0,0.0,0.17784979031643156,0.13198950446372854,-0.029385672076959433,0.13198950446372854
bloqueios_c7_dna_fluxo_v5_2__pre60__score_compra_base__first,53,73,46.54716981132076,42.863013698630134,54.0,50.0,3.684156112690623,0.13193506802390428,-0.025333632038058676,0.13193506802390428
05_estrutura_eventos_enriquecidos__pre60__campanha_ativa__ever_true,51,65,0.2549019607843137,0.2,0.0,0.0,0.0549019607843137,0.13165516926331663,-0.06850232837174972,0.13165516926331663
06_evolucao_score_eventos__pre60__campanha_ativa__ever_true,51,65,0.2549019607843137,0.2,0.0,0.0,0.0549019607843137,0.13165516926331663,-0.06850232837174972,0.13165516926331663
estados_c7_dna_fluxo_v5_2__pre60__compra30__last,61,86,261.27868852459017,310.3139534883721,143.0,140.0,-49.03526496378191,-0.1316383788457257,0.1155959754873464,0.1316383788457257
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__mean,86,121,0.8813984946629837,0.7738713824029574,0.8710099956757329,0.8444630025314381,0.10752711226002631,0.1316318446132915,-0.044884305531652895,0.1316318446132915
13a_features_tempo_real__pre60__pre_15s_spread_medio__mean,86,121,1.5635171840537903,1.5146805762610789,1.558798940999253,1.5467418414918415,0.04883660779271137,0.13163184461329133,-0.04488430553165307,0.13163184461329133
estados_c7_dna_fluxo_v5_2__pre60__qtd_hard_gates_compra_ok__ret_pct,61,86,26.58469945355191,14.443521594684386,0.0,0.0,12.141177858867524,0.13157697319231673,-0.03852329116134866,0.13157697319231673
estados_c7_dna_fluxo_v5_2__pre60__topo_30s__repique_min,61,86,3.2459016393442623,4.1773255813953485,0.0,0.0,-0.9314239420510861,-0.1315086585197644,0.13157173274291503,0.1315086585197644
05_estrutura_eventos_enriquecidos__pre60__spread_pct_120_60__std,51,65,0.03759661641376285,0.03295727550099816,0.025955870504240506,0.022378099902922548,0.004639340912764689,0.13146683691397065,-0.014183169526124913,0.13146683691397065
06_evolucao_score_eventos__pre60__spread_pct_120_60__std,51,65,0.03759661641376285,0.03295727550099816,0.025955870504240506,0.022378099902922548,0.004639340912764689,0.13146683691397065,-0.014183169526124913,0.13146683691397065
estado_mercado_tempo_real__pre60__spread_qt__first,86,121,1.7005813953488371,1.6322314049586777,1.75,1.75,0.06834999039015943,0.13144367667375556,-0.04615504045440526,0.13144367667375556
estados_c7_dna_fluxo_v5_2__pre60__swing_mais_recente_tipo__nunique,61,86,1.8524590163934427,1.802325581395349,2.0,2.0,0.05013343499809375,0.13139094549227684,-0.07664098126331806,0.13139094549227684
estados_c7_dna_fluxo_v5_2__pre60__razao_compra30__std,61,86,0.25564595468077117,0.22842954202010188,0.22103233618323034,0.17103039314374652,0.027216412660669292,0.13133770772025144,-0.040392933463544,0.13133770772025144
estados_c7_dna_fluxo_v5_2__pre60__rompimento_compra__first,61,86,-9.700819672131148,-8.430232558139535,-7.75,-6.125,-1.2705871139916134,-0.1313315108450987,0.021451011631927405,0.1313315108450987
estados_c7_dna_fluxo_v5_2__pre60__vel15__delta,61,86,0.07668802906759145,-0.030846401080465425,0.0,0.0,0.10753443014805687,0.13081453338861992,-0.03365248292652379,0.13081453338861992
05_estrutura_eventos_enriquecidos__pre60__swing_mais_recente_preco__ret_pct,51,65,0.005370207752711504,0.0005578233545556625,0.0017935932847867417,0.0,0.004812384398155842,0.13070505060720675,-0.08403033717521213,0.13070505060720675
06_evolucao_score_eventos__pre60__swing_mais_recente_preco__ret_pct,51,65,0.005370207752711504,0.0005578233545556625,0.0017935932847867417,0.0,0.004812384398155842,0.13070505060720675,-0.08403033717521213,0.13070505060720675
05_estrutura_eventos_enriquecidos__pre60__score_venda__slope,39,53,0.3884115884115879,1.5898554275912768,-0.18787878787878767,6.938762521947631e-16,-1.2014438391796889,-0.13051174806422738,0.030159081775047357,0.13051174806422738
06_evolucao_score_eventos__pre60__score_venda__slope,39,53,0.3884115884115879,1.5898554275912768,-0.18787878787878767,6.938762521947631e-16,-1.2014438391796889,-0.13051174806422738,0.030159081775047357,0.13051174806422738
05_estrutura_eventos_enriquecidos__pre60__rompimento_compra__max,51,65,-2.8186274509803924,-2.0,0.0,-0.75,-0.8186274509803924,-0.1303538818689579,0.031513221114857215,0.1303538818689579
06_evolucao_score_eventos__pre60__rompimento_compra__max,51,65,-2.8186274509803924,-2.0,0.0,-0.75,-0.8186274509803924,-0.1303538818689579,0.031513221114857215,0.1303538818689579
estado_mercado_tempo_real__pre60__spread_qt__dist_media,86,121,0.04331668986757997,0.009470408195957025,0.0669642857142857,0.03125,0.033846281671622944,0.1302298349166553,0.019703943802710865,0.1302298349166553
05_estrutura_eventos_enriquecidos__pre60__swing_mais_recente_preco__delta,51,65,1.4950980392156863,0.1576923076923077,0.5,0.0,1.3374057315233787,0.13001935262622738,-0.0838146051086705,0.13001935262622738
06_evolucao_score_eventos__pre60__swing_mais_recente_preco__delta,51,65,1.4950980392156863,0.1576923076923077,0.5,0.0,1.3374057315233787,0.13001935262622738,-0.0838146051086705,0.13001935262622738
07_bloqueios_auditoria_completa__pre60__max_alta_30s__pos_range,43,54,0.4961920934473731,0.44453728952367794,0.5,0.5,0.05165480392369515,0.13001363220076226,-0.044620938796428124,0.13001363220076226
estados_c7_dna_fluxo_v5_2__pre60__compra10__min,61,86,57.59016393442623,70.70930232558139,22.0,21.5,-13.119138391155161,-0.1299878625948987,0.09709881888307388,0.1299878625948987
estados_c7_dna_fluxo_v5_2__pre60__continuidade_2s__slope,48,72,0.009733495670995684,-0.13900162337662336,-0.004166666666667117,-0.0386363636363637,0.14873511904761905,0.1299845441527595,-0.0007067102343213498,0.1299845441527595
estados_c7_dna_fluxo_v5_2__pre60__ajuste_estrutura_compra__range,61,86,7.377049180327869,6.488372093023256,4.0,4.0,0.8886770873046128,0.1299753737356646,-0.03738699385809617,0.1299753737356646
estado_mercado_tempo_real__last__agressor_venda,85,115,0.2823529411764706,0.22608695652173913,0.0,0.0,0.056265984654731455,0.12994072554651423,-0.11090191491744068,0.12994072554651423
estados_c7_dna_fluxo_v5_2__pre60__gate_rompimento__true_count,61,86,1.180327868852459,1.058139534883721,1.0,1.0,0.12218833396873796,0.1298031908773838,-0.03168693477811989,0.1298031908773838
07_bloqueios_auditoria_completa__pre60__rompimento_compra__mean,43,54,-6.062624584717609,-6.843155763989097,-4.5,-6.052083333333334,0.7805311792714882,0.1297874774845204,-0.12576048054394445,0.1297874774845204
05_estrutura_eventos_enriquecidos__pre60__amplitude_swings__first,51,65,14.92156862745098,14.123076923076923,14.25,12.25,0.798491704374058,0.12976748664970542,0.06450148707979593,0.12976748664970542
06_evolucao_score_eventos__pre60__amplitude_swings__first,51,65,14.92156862745098,14.123076923076923,14.25,12.25,0.798491704374058,0.12976748664970542,0.06450148707979593,0.12976748664970542
05_estrutura_eventos_enriquecidos__pre60__rompimento_venda__first,51,65,-7.5,-6.492307692307692,-6.0,-4.75,-1.0076923076923077,-0.12972246881059085,0.031678089840120466,0.12972246881059085
06_evolucao_score_eventos__pre60__rompimento_venda__first,51,65,-7.5,-6.492307692307692,-6.0,-4.75,-1.0076923076923077,-0.12972246881059085,0.031678089840120466,0.12972246881059085
bloqueios_c7_dna_fluxo_v5_2__pre60__vel15__slope,35,44,0.03639735167822033,0.002918480804197598,0.022312747329782064,-0.003450660651399824,0.03347887087402273,0.12971008299733275,-0.10248416260997181,0.12971008299733275
estados_c7_dna_fluxo_v5_2__pre60__eficiencia_swings__recuo_max,61,86,-0.13561326223825826,-0.11946017807094071,-0.11782945736434108,-0.09176718661705675,-0.016153084167317547,-0.12932425168586567,0.05575265627822599,0.12932425168586567
05_estrutura_eventos_enriquecidos__pre60__venda30__recuo_max,51,65,-55.549019607843135,-45.738461538461536,-19.0,-17.0,-9.8105580693816,-0.12932123654626898,0.05886588180927697,0.12932123654626898
06_evolucao_score_eventos__pre60__venda30__recuo_max,51,65,-55.549019607843135,-45.738461538461536,-19.0,-17.0,-9.8105580693816,-0.12932123654626898,0.05886588180927697,0.12932123654626898
05_estrutura_eventos_enriquecidos__pre60__eficiencia_swings__recuo_max,51,65,-0.13562648115297063,-0.11909585521849449,-0.11627347135291288,-0.0774200325647355,-0.016530625934476142,-0.12914602082899737,0.07442287895933776,0.12914602082899737
06_evolucao_score_eventos__pre60__eficiencia_swings__recuo_max,51,65,-0.13562648115297063,-0.11909585521849449,-0.11627347135291288,-0.0774200325647355,-0.016530625934476142,-0.12914602082899737,0.07442287895933776,0.12914602082899737
07_bloqueios_auditoria_completa__pre60__gate_aceleracao__first,43,54,0.6046511627906976,0.6666666666666666,1.0,1.0,-0.06201550387596899,-0.1291344579903439,0.0661511748260858,0.1291344579903439
05_estrutura_eventos_enriquecidos__pre60__confirmacoes_candidata__recuo_max,51,65,-0.6862745098039216,-0.5692307692307692,-1.0,0.0,-0.11704374057315237,-0.12912405824939396,0.038739314111190366,0.12912405824939396
06_evolucao_score_eventos__pre60__confirmacoes_candidata__recuo_max,51,65,-0.6862745098039216,-0.5692307692307692,-1.0,0.0,-0.11704374057315237,-0.12912405824939396,0.038739314111190366,0.12912405824939396
05_estrutura_eventos_enriquecidos__pre60__compra30__slope,39,53,-6.663186813186814,-4.158903046638896,-4.736363636363629,-1.8833333333333309,-2.5042837665479185,-0.12900361157944068,0.053789012716986634,0.12900361157944068
06_evolucao_score_eventos__pre60__compra30__slope,39,53,-6.663186813186814,-4.158903046638896,-4.736363636363629,-1.8833333333333309,-2.5042837665479185,-0.12900361157944068,0.053789012716986634,0.12900361157944068
05_estrutura_eventos_enriquecidos__pre60__dna_spread__nunique,51,65,1.2352941176470589,1.1692307692307693,1.0,1.0,0.06606334841628958,0.12896436157349864,-0.06888403476882532,0.12896436157349864
06_evolucao_score_eventos__pre60__dna_spread__nunique,51,65,1.2352941176470589,1.1692307692307693,1.0,1.0,0.06606334841628958,0.12896436157349864,-0.06888403476882532,0.12896436157349864
estados_c7_dna_fluxo_v5_2__pre60__compra10__dist_media,61,86,-8.037173254796206,-0.05747046880767694,0.0,-2.4250000000000007,-7.97970278598853,-0.12858654784616658,0.1481182129198356,0.12858654784616658
13a_features_tempo_real__pre60__pre_15s_spread_medio__delta,86,121,-0.00022300768560276952,0.026562013589881042,0.0,0.0,-0.026785021275483812,-0.12842574945593904,0.10270859673046703,0.12842574945593904
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__delta,86,121,-0.0004910122452901854,0.05848351771798827,0.0,0.0,-0.058974529963278455,-0.12842574945593893,0.10270859673046706,0.12842574945593893
05_estrutura_eventos_enriquecidos__last__spread_medio_30,29,34,1.6352699276852176,1.5964904106431435,1.6198770491803278,1.6073028012362447,0.03877951704207416,0.12827124153445443,0.0074764035023868886,0.12827124153445443
06_evolucao_score_eventos__last__spread_medio_30,29,34,1.6352699276852176,1.5964904106431435,1.6198770491803278,1.6073028012362447,0.03877951704207416,0.12827124153445443,0.0074764035023868886,0.12827124153445443
05_estrutura_eventos_enriquecidos__pre60__confirmacoes_candidata__range,51,65,1.1176470588235294,0.9846153846153847,1.0,1.0,0.13303167420814477,0.12826369881188704,-0.04286712167234953,0.12826369881188704
06_evolucao_score_eventos__pre60__confirmacoes_candidata__range,51,65,1.1176470588235294,0.9846153846153847,1.0,1.0,0.13303167420814477,0.12826369881188704,-0.04286712167234953,0.12826369881188704
05_estrutura_eventos_enriquecidos__pre60__ajuste_estrutura_venda__recuo_max,51,65,-4.03921568627451,-3.3230769230769233,0.0,0.0,-0.7161387631975864,-0.12818119668407923,0.0862174410916776,0.12818119668407923
06_evolucao_score_eventos__pre60__ajuste_estrutura_venda__recuo_max,51,65,-4.03921568627451,-3.3230769230769233,0.0,0.0,-0.7161387631975864,-0.12818119668407923,0.0862174410916776,0.12818119668407923
estados_c7_dna_fluxo_v5_2__pre60__vel5__recuo_max,61,86,-1.0799071323477951,-0.9389340796266754,-0.7237448002892097,-0.6306728937180868,-0.1409730527211197,-0.12789759430154937,0.04623543773586842,0.12789759430154937
estados_c7_dna_fluxo_v5_2__pre60__topo_anterior__recuo_max,61,86,-4.799180327868853,-5.950581395348837,-0.5,-1.375,1.1514010674799842,0.12784012547909154,-0.1277462324054233,0.12784012547909154
05_estrutura_eventos_enriquecidos__pre60__ultimo_topo__dist_media,51,65,0.7098642234671513,-0.020728021978049162,0.5,0.0,0.7305922454452004,0.1278018558164118,-0.09459170732307545,0.1278018558164118
06_evolucao_score_eventos__pre60__ultimo_topo__dist_media,51,65,0.7098642234671513,-0.020728021978049162,0.5,0.0,0.7305922454452004,0.1278018558164118,-0.09459170732307545,0.1278018558164118
estados_c7_dna_fluxo_v5_2__pre60__confirmacoes_candidata__range,61,86,1.1147540983606556,0.9883720930232558,1.0,1.0,0.12638200533739985,0.12780041847339874,-0.036068604482961265,0.12780041847339874
07_bloqueios_auditoria_completa__pre60__max_baixa_60s__recuo_max,43,54,-194.1860465116279,-246.75925925925927,0.0,0.0,52.57321274763137,0.12776172362575205,-0.124226774890271,0.12776172362575205
estados_c7_dna_fluxo_v5_2__pre60__vel5__std,61,86,0.7415990131622083,0.6806755012307857,0.700662054756707,0.6085135874138223,0.06092351193142265,0.12770432972794762,-0.03443765409333458,0.12770432972794762
05_estrutura_eventos_enriquecidos__pre60__nivel_invalidation__std,51,65,2.792384663058164,2.406249051838963,2.375,1.1,0.3861356112192009,0.12762921524069532,-0.024484991387442603,0.12762921524069532
06_evolucao_score_eventos__pre60__nivel_invalidation__std,51,65,2.792384663058164,2.406249051838963,2.375,1.1,0.3861356112192009,0.12762921524069532,-0.024484991387442603,0.12762921524069532
estados_c7_dna_fluxo_v5_2__pre60__ticks_s__first,61,86,137.30940104533693,155.65316886306317,87.34487931269602,93.8498109203517,-18.343767817726246,-0.12760960466437699,0.10503485558587934,0.12760960466437699
bloqueios_c7_dna_fluxo_v5_2__pre60__score__std,53,73,6.793779190689173,6.20814978568341,6.5,6.5,0.5856294050057631,0.12757480867177112,-0.07814941642160357,0.12757480867177112
05_estrutura_eventos_enriquecidos__pre60__sucesso250_30s__true_pct,51,65,51.47221514868573,47.74847374847374,50.0,60.0,3.723741400211985,0.12755606038805695,-0.09396564722827942,0.12755606038805695
13a_features_tempo_real__pre60__cobertura_15s__min,86,121,11.30232558139535,11.520661157024794,11.0,11.0,-0.21833557562944428,-0.12752942593930827,0.09529141001020824,0.12752942593930827
05_estrutura_eventos_enriquecidos__pre60__aceleracao__repique_min,51,65,1.203363494151827,1.0358135226601504,0.722462796679716,0.5861160337601314,0.1675499714916766,0.1273334342795165,-0.03597303597841177,0.1273334342795165
05_estrutura_eventos_enriquecidos__pre60__f_aceleracao__repique_min,51,65,1.203363494151827,1.0358135226601504,0.722462796679716,0.5861160337601314,0.1675499714916766,0.1273334342795165,-0.03597303597841177,0.1273334342795165
