regra_bloqueio,componentes,variaveis,validacao_temporal,score_rank,treino_trades_base,treino_trades_bloqueados,treino_losses_evitados,treino_gains_perdidos,treino_resultado_base,treino_resultado_novo,treino_melhoria_resultado,treino_pf_base,treino_pf_novo,treino_melhoria_pf,treino_dd_base,treino_dd_novo,treino_reducao_dd,treino_expectancia_nova,treino_winrate_novo,teste_trades_base,teste_trades_bloqueados,teste_losses_evitados,teste_gains_perdidos,teste_resultado_base,teste_resultado_novo,teste_melhoria_resultado,teste_pf_base,teste_pf_novo,teste_melhoria_pf,teste_dd_base,teste_dd_novo,teste_reducao_dd,teste_expectancia_nova,teste_winrate_novo,estabilidade_resultado,saldo_eventos_teste,tipo_regra,candidata_conservadora
13a_features_tempo_real__last__cobertura_60s >= 52,1,13a_features_tempo_real__last__cobertura_60s,False,-9926.060606063094,144,42,16,26,-2239.9999999928696,-1439.99999999578,799.9999999970896,0.9562500000001393,0.9625000000001099,0.006249999999970668,18159.999999996944,16239.999999997963,1919.9999999989814,-14.117647058782156,52.94117647058824,63,35,13,22,9520.000000003347,3120.0000000018917,-6400.000000001455,1.540909090909281,1.433333333333596,-0.10757575757568505,5439.999999999418,4079.9999999995634,1359.9999999998545,111.42857142863899,67.85714285714286,-6400.000000001455,-9,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__dist_media <= 0.02137843,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__dist_media,False,-9946.573426577164,144,72,36,36,-2239.9999999928696,7360.0000000034925,9599.999999996362,0.9562500000001393,1.3285714285715844,0.3723214285714451,18159.999999996944,6719.999999998981,11439.999999997963,102.22222222227073,61.111111111111114,63,34,9,25,9520.000000003347,1120.0000000011642,-8400.000000002183,1.540909090909281,1.1076923076924197,-0.4332167832168614,5439.999999999418,4559.9999999998545,879.9999999995634,38.62068965521256,55.172413793103445,-8400.000000002183,-16,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__ret_pct <= 21.811163,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__ret_pct,False,-9948.727272731448,144,96,47,49,-2239.9999999928696,6320.000000002619,8559.999999995489,0.9562500000001393,1.4647058823531338,0.5084558823529945,18159.999999996944,6799.999999999272,11359.999999997672,131.66666666672123,64.58333333333334,63,40,12,28,9520.000000003347,880.0000000010186,-8640.000000002328,1.540909090909281,1.1100000000001273,-0.43090909090915375,5439.999999999418,2159.9999999998545,3279.9999999995634,38.26086956526168,56.52173913043478,-8640.000000002328,-16,SIMPLES,False
13a_features_tempo_real__window__n >= 52,1,13a_features_tempo_real__window__n,False,-9980.727272729964,144,39,14,25,-2239.9999999928696,-2799.9999999956344,-560.0000000027649,0.9562500000001393,0.9300000000001092,-0.026250000000030083,18159.999999996944,16559.99999999767,1599.9999999992724,-26.66666666662509,52.38095238095239,63,34,12,22,9520.000000003347,3280.0000000017462,-6240.000000001601,1.540909090909281,1.4100000000002182,-0.1309090909090629,5439.999999999418,3519.999999999709,1919.999999999709,113.10344827592229,65.51724137931035,-6240.000000001601,-10,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__range <= 0.25339286,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__range,False,-9983.804195807114,144,48,25,23,-2239.9999999928696,1680.0000000053842,3919.9999999982538,0.9562500000001393,1.0538461538463264,0.09759615384618714,18159.999999996944,12719.999999998254,5439.99999999869,17.500000000056087,59.375,63,32,9,23,9520.000000003347,2560.0000000013097,-6960.000000002037,1.540909090909281,1.246153846153972,-0.294755244755309,5439.999999999418,4559.9999999998545,879.9999999995634,82.58064516133257,58.06451612903226,-6960.000000002037,-14,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__recuo_max >= -0.20101786,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__recuo_max,False,-10024.727272729844,144,48,26,22,-2239.9999999928696,4640.000000005239,6879.999999998108,0.9562500000001393,1.1526315789475408,0.1963815789474015,18159.999999996944,11119.999999998254,7039.99999999869,48.333333333387905,60.416666666666664,63,33,10,23,9520.000000003347,1440.0000000016007,-8080.000000001746,1.540909090909281,1.1500000000001667,-0.3909090909091144,5439.999999999418,4319.999999999709,1119.999999999709,48.000000000053355,60.0,-8080.000000001746,-13,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__range >= 0.7615179,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__range,False,-10062.060606062256,144,72,32,40,-2239.9999999928696,-1599.999999996362,639.9999999965075,0.9562500000001393,0.9375000000001421,-0.018749999999997158,18159.999999996944,8479.999999998108,9679.999999998836,-22.222222222171695,55.55555555555556,63,16,4,12,9520.000000003347,1200.0000000029104,-8320.000000000437,1.540909090909281,1.0833333333335355,-0.45757575757574553,5439.999999999418,3839.999999999418,1600.0,25.531914893678945,61.702127659574465,-8320.000000000437,-8,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__std >= 0.20843686,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__std,False,-10090.060606062358,144,72,31,41,-2239.9999999928696,-1679.999999996653,559.9999999962165,0.9562500000001393,0.9363636363637632,-0.01988636363637608,18159.999999996944,9519.999999998254,8639.99999999869,-23.33333333328685,54.166666666666664,63,16,4,12,9520.000000003347,1200.0000000029104,-8320.000000000437,1.540909090909281,1.0833333333335355,-0.45757575757574553,5439.999999999418,3839.999999999418,1600.0,25.531914893678945,61.702127659574465,-8320.000000000437,-8,SIMPLES,False
13a_features_tempo_real__pre60__pre_15s_spread_medio__std >= 0.094667744,1,13a_features_tempo_real__pre60__pre_15s_spread_medio__std,False,-10090.060606062358,144,72,31,41,-2239.9999999928696,-1679.999999996653,559.9999999962165,0.9562500000001393,0.9363636363637632,-0.01988636363637608,18159.999999996944,9519.999999998254,8639.99999999869,-23.33333333328685,54.166666666666664,63,16,4,12,9520.000000003347,1200.0000000029104,-8320.000000000437,1.540909090909281,1.0833333333335355,-0.45757575757574553,5439.999999999418,3839.999999999418,1600.0,25.531914893678945,61.702127659574465,-8320.000000000437,-8,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__pos_range <= 0.36418374,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__pos_range,False,-10148.727272730195,144,48,23,25,-2239.9999999928696,4400.000000004366,6639.999999997235,0.9562500000001393,1.1341463414635478,0.1778963414634085,18159.999999996944,12239.99999999869,5919.999999998254,45.83333333337881,57.291666666666664,63,23,4,19,9520.000000003347,1440.0000000016007,-8080.000000001746,1.540909090909281,1.1000000000001111,-0.44090909090916997,5439.999999999418,5919.999999999709,-480.00000000029104,36.00000000004002,55.00000000000001,-8080.000000001746,-15,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__mean <= -0.0088144554,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__mean,False,-10204.727272728935,144,15,4,11,-2239.9999999928696,-4559.999999994034,-2320.000000001164,0.9562500000001393,0.9050000000001243,-0.051250000000015006,18159.999999996944,17359.999999996944,800.0,-35.348837209256075,53.48837209302325,63,26,8,18,9520.000000003347,3920.0000000018917,-5600.000000001455,1.540909090909281,1.3500000000001688,-0.19090909090911223,5439.999999999418,5519.999999998981,-79.99999999956344,105.94594594599707,62.16216216216216,-5600.000000001455,-10,SIMPLES,False
13a_features_tempo_real__pre60__pre_15s_spread_medio__mean <= 1.1592007,1,13a_features_tempo_real__pre60__pre_15s_spread_medio__mean,False,-10204.727272728935,144,15,4,11,-2239.9999999928696,-4559.999999994034,-2320.000000001164,0.9562500000001393,0.9050000000001243,-0.051250000000015006,18159.999999996944,17359.999999996944,800.0,-35.348837209256075,53.48837209302325,63,26,8,18,9520.000000003347,3920.0000000018917,-5600.000000001455,1.540909090909281,1.3500000000001688,-0.19090909090911223,5439.999999999418,5519.999999998981,-79.99999999956344,105.94594594599707,62.16216216216216,-5600.000000001455,-10,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__repique_min <= 0.82698247,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__repique_min,False,-10222.441558445213,144,96,46,50,-2239.9999999928696,4320.000000002619,6559.999999995489,0.9562500000001393,1.300000000000182,0.34375000000004263,18159.999999996944,8399.999999999272,9759.999999997672,90.00000000005457,62.5,63,43,15,28,9520.000000003347,1360.0000000013097,-8160.000000002037,1.540909090909281,1.2428571428573767,-0.2980519480519044,5439.999999999418,2479.9999999995634,2959.9999999998545,68.00000000006548,65.0,-8160.000000002037,-13,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__repique_min <= 0.083333333,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__repique_min,False,-10300.727272731965,144,116,47,69,-2239.9999999928696,-7119.999999998981,-4880.000000006112,0.9562500000001393,0.47647058823536903,-0.47977941176477024,18159.999999996944,10479.999999999563,7679.999999997381,-254.2857142856779,39.285714285714285,63,42,15,27,9520.000000003347,4480.000000001019,-5040.000000002328,1.540909090909281,1.800000000000182,0.2590909090909008,5439.999999999418,2159.9999999998545,3279.9999999995634,213.33333333338183,66.66666666666666,-5040.000000002328,-12,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__std >= 0.17369753,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__std,False,-10301.29870130137,144,86,38,48,-2239.9999999928696,-639.9999999972351,1599.9999999956344,0.9562500000001393,0.9692307692309021,0.012980769230762856,18159.999999996944,6399.999999999272,11759.999999997672,-11.03448275857302,55.172413793103445,63,25,8,17,9520.000000003347,1280.0000000024738,-8240.000000000873,1.540909090909281,1.1142857142859353,-0.4266233766233458,5439.999999999418,3200.0,2239.999999999418,33.68421052638089,63.1578947368421,-8240.000000000873,-9,SIMPLES,False
13a_features_tempo_real__pre60__pre_15s_spread_medio__std >= 0.078889855,1,13a_features_tempo_real__pre60__pre_15s_spread_medio__std,False,-10301.29870130137,144,86,38,48,-2239.9999999928696,-639.9999999972351,1599.9999999956344,0.9562500000001393,0.9692307692309021,0.012980769230762856,18159.999999996944,6399.999999999272,11759.999999997672,-11.03448275857302,55.172413793103445,63,25,8,17,9520.000000003347,1280.0000000024738,-8240.000000000873,1.540909090909281,1.1142857142859353,-0.4266233766233458,5439.999999999418,3200.0,2239.999999999418,33.68421052638089,63.1578947368421,-8240.000000000873,-9,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__pos_range <= 0.22858333,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__pos_range,False,-10308.727272730903,144,96,37,59,-2239.9999999928696,-8879.999999998108,-6640.000000005239,0.9562500000001393,0.5888888888889765,-0.36736111111116276,18159.999999996944,14399.999999998545,3759.9999999983993,-184.99999999996058,43.75,63,33,12,21,9520.000000003347,4480.000000001746,-5040.000000001601,1.540909090909281,1.5600000000002183,0.019090909090937247,5439.999999999418,2959.9999999998545,2479.9999999995634,149.33333333339155,66.66666666666666,-6640.000000005239,-9,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__std >= 0.14712686,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__std,False,-10340.727272730292,144,96,43,53,-2239.9999999928696,-719.9999999975262,1519.9999999953434,0.9562500000001393,0.9571428571430044,0.0008928571428651333,18159.999999996944,5199.999999999272,12959.999999997672,-14.999999999948463,56.25,63,33,12,21,9520.000000003347,1600.0000000021828,-7920.000000001164,1.540909090909281,1.2000000000002728,-0.3409090909090082,5439.999999999418,2400.0,3039.999999999418,53.333333333406095,66.66666666666666,-7920.000000001164,-9,SIMPLES,False
13a_features_tempo_real__pre60__pre_15s_spread_medio__std >= 0.066821999,1,13a_features_tempo_real__pre60__pre_15s_spread_medio__std,False,-10340.727272730292,144,96,43,53,-2239.9999999928696,-719.9999999975262,1519.9999999953434,0.9562500000001393,0.9571428571430044,0.0008928571428651333,18159.999999996944,5199.999999999272,12959.999999997672,-14.999999999948463,56.25,63,33,12,21,9520.000000003347,1600.0000000021828,-7920.000000001164,1.540909090909281,1.2000000000002728,-0.3409090909090082,5439.999999999418,2400.0,3039.999999999418,53.333333333406095,66.66666666666666,-7920.000000001164,-9,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__std <= 0.067186139,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__std,False,-10388.727272729691,144,29,14,15,-2239.9999999928696,-1359.9999999940337,879.9999999988358,0.9562500000001393,0.9660000000001492,0.009750000000009917,18159.999999996944,17039.999999997235,1119.999999999709,-11.826086956469858,56.52173913043478,63,27,7,20,9520.000000003347,2640.0000000016007,-6880.000000001746,1.540909090909281,1.2200000000001334,-0.32090909090914765,5439.999999999418,4559.9999999998545,879.9999999995634,73.3333333333778,58.333333333333336,-6880.000000001746,-13,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__pos_range <= 0.15050967,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__pos_range,False,-10517.87012987172,144,29,14,15,-2239.9999999928696,2480.000000005384,4719.999999998254,0.9562500000001393,1.0620000000001346,0.10574999999999535,18159.999999996944,16559.9999999984,1599.9999999985448,21.565217391351165,56.52173913043478,63,14,1,13,9520.000000003347,480.0000000024738,-9040.000000000873,1.540909090909281,1.028571428571576,-0.5123376623377052,5439.999999999418,5679.999999999563,-240.00000000014552,9.795918367397425,57.14285714285714,-9040.000000000873,-12,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range >= 0.6602356,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range,False,-10528.727272731976,144,96,42,54,-2239.9999999928696,-799.9999999978172,1439.9999999950523,0.9562500000001393,0.9545454545455786,-0.0017045454545606686,18159.999999996944,5759.999999998399,12399.999999998545,-16.666666666621193,54.166666666666664,63,43,14,29,9520.000000003347,3200.0000000007276,-6320.000000002619,1.540909090909281,1.5000000000001137,-0.04090909090916739,5439.999999999418,3200.0,2239.999999999418,160.00000000003638,60.0,-6320.000000002619,-15,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__dist_media >= -0.051411472,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__dist_media,False,-10646.060606063722,144,58,34,24,-2239.9999999928696,10560.000000004948,12799.999999997817,0.9562500000001393,1.4400000000002062,0.48375000000006696,18159.999999996944,7919.999999998254,10239.99999999869,122.79069767447614,65.11627906976744,63,42,13,29,9520.000000003347,-479.99999999883585,-10000.000000002183,1.540909090909281,0.933333333333495,-0.6075757575757861,5439.999999999418,3119.999999999709,2319.999999999709,-22.85714285708742,57.14285714285714,-10000.000000002183,-16,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__pos_range >= 0.46846624,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__pos_range,False,-10664.727272730095,144,86,34,52,-2239.9999999928696,-10559.999999996944,-8320.000000004075,0.9562500000001393,0.5600000000001273,-0.396250000000012,18159.999999996944,12479.999999998836,5679.999999998108,-182.0689655171887,48.275862068965516,63,34,13,21,9520.000000003347,4320.000000001892,-5200.000000001455,1.540909090909281,1.6000000000002628,0.05909090909098169,5439.999999999418,2239.999999999418,3200.0,148.96551724144453,68.96551724137932,-8320.000000004075,-8,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__delta <= 0,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__delta,False,-10692.155844159222,144,74,36,38,-2239.9999999928696,6880.000000003201,9119.999999996071,0.9562500000001393,1.3071428571430002,0.3508928571428609,18159.999999996944,9519.999999998981,8639.999999997963,98.28571428576002,60.0,63,31,8,23,9520.000000003347,-159.9999999983993,-9680.000000001746,1.540909090909281,0.9857142857144287,-0.5551948051948524,5439.999999999418,3759.9999999998545,1679.9999999995634,-4.999999999949978,56.25,-9680.000000001746,-15,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__ret_pct <= 0,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__ret_pct,False,-10692.155844159222,144,74,36,38,-2239.9999999928696,6880.000000003201,9119.999999996071,0.9562500000001393,1.3071428571430002,0.3508928571428609,18159.999999996944,9519.999999998981,8639.999999997963,98.28571428576002,60.0,63,31,8,23,9520.000000003347,-159.9999999983993,-9680.000000001746,1.540909090909281,0.9857142857144287,-0.5551948051948524,5439.999999999418,3759.9999999998545,1679.9999999995634,-4.999999999949978,56.25,-9680.000000001746,-15,SIMPLES,False
13a_features_tempo_real__pre60__pre_15s_spread_medio__delta <= 0,1,13a_features_tempo_real__pre60__pre_15s_spread_medio__delta,False,-10692.155844159222,144,74,36,38,-2239.9999999928696,6880.000000003201,9119.999999996071,0.9562500000001393,1.3071428571430002,0.3508928571428609,18159.999999996944,9519.999999998981,8639.999999997963,98.28571428576002,60.0,63,31,8,23,9520.000000003347,-159.9999999983993,-9680.000000001746,1.540909090909281,0.9857142857144287,-0.5551948051948524,5439.999999999418,3759.9999999998545,1679.9999999995634,-4.999999999949978,56.25,-9680.000000001746,-15,SIMPLES,False
13a_features_tempo_real__last__pre_30s_spread_minimo <= 0.91666667,1,13a_features_tempo_real__last__pre_30s_spread_minimo,False,-10716.727272729804,144,38,13,25,-2239.9999999928696,-5519.999999995343,-3280.000000002474,0.9562500000001393,0.8647058823530553,-0.09154411764708392,18159.999999996944,18959.99999999767,-800.0000000007276,-52.07547169806928,51.886792452830186,63,34,12,22,9520.000000003347,4240.000000001601,-5280.000000001746,1.540909090909281,1.5300000000002,-0.010909090909080987,5439.999999999418,5199.999999999272,240.00000000014552,146.20689655177932,65.51724137931035,-5280.000000001746,-10,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__std <= 0.077790393,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__std,False,-10728.727272729897,144,36,20,16,-2239.9999999928696,3200.0000000058208,5439.99999999869,0.9562500000001393,1.0909090909092563,0.13465909090911699,18159.999999996944,14399.999999997817,3759.999999999127,29.629629629683524,59.25925925925925,63,29,7,22,9520.000000003347,1200.0000000014552,-8320.000000001892,1.540909090909281,1.1000000000001213,-0.44090909090915975,5439.999999999418,4559.9999999998545,879.9999999995634,35.29411764710162,55.88235294117647,-8320.000000001892,-15,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__min <= -0.29910924,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__min,False,-10956.727272728738,144,15,4,11,-2239.9999999928696,-5519.999999993888,-3280.0000000010186,0.9562500000001393,0.8850000000001274,-0.07125000000001191,18159.999999996944,17359.999999996944,800.0,-42.79069767437122,53.48837209302325,63,24,7,17,9520.000000003347,3360.0000000020373,-6160.00000000131,1.540909090909281,1.2800000000001697,-0.2609090909091114,5439.999999999418,5519.999999998981,-79.99999999956344,86.15384615389839,61.53846153846154,-6160.00000000131,-10,SIMPLES,False
13a_features_tempo_real__pre60__pre_15s_spread_medio__min <= 1.0273548,1,13a_features_tempo_real__pre60__pre_15s_spread_medio__min,False,-10956.727272728738,144,15,4,11,-2239.9999999928696,-5519.999999993888,-3280.0000000010186,0.9562500000001393,0.8850000000001274,-0.07125000000001191,18159.999999996944,17359.999999996944,800.0,-42.79069767437122,53.48837209302325,63,24,7,17,9520.000000003347,3360.0000000020373,-6160.00000000131,1.540909090909281,1.2800000000001697,-0.2609090909091114,5439.999999999418,5519.999999998981,-79.99999999956344,86.15384615389839,61.53846153846154,-6160.00000000131,-10,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__dist_media <= 0,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__dist_media,False,-10968.727272732172,144,121,51,70,-2239.9999999928696,-3199.9999999992724,-960.0000000064028,0.9562500000001393,0.6923076923077622,-0.26394230769237703,18159.999999996944,7279.999999999563,10879.99999999738,-139.13043478257705,43.47826086956522,63,40,13,27,9520.000000003347,2880.0000000010186,-6640.000000002328,1.540909090909281,1.4000000000001416,-0.1409090909091395,5439.999999999418,2400.0,3039.999999999418,125.21739130439211,60.86956521739131,-6640.000000002328,-14,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__slope <= 0.0019658072,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__slope,False,-11025.727272729137,144,43,19,24,-2239.9999999928696,-4319.999999994616,-2080.0000000017462,0.9562500000001393,0.8800000000001496,-0.07624999999998971,18159.999999996944,15279.99999999738,2879.9999999995634,-42.77227722766946,55.44554455445545,63,22,6,16,9520.000000003347,2800.000000002183,-6720.000000001164,1.540909090909281,1.2187500000001705,-0.32215909090911055,5439.999999999418,5679.999999999563,-240.00000000014552,68.2926829268825,60.97560975609756,-6720.000000001164,-10,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__dist_media <= -0.11038931,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__dist_media,False,-11039.01298701516,144,36,17,19,-2239.9999999928696,1040.0000000052387,3279.9999999981083,0.9562500000001393,1.0276595744682244,0.07140957446808516,18159.999999996944,12879.99999999738,5279.999999999563,9.629629629678137,56.481481481481474,63,16,1,15,9520.000000003347,960.0000000020373,-8560.00000000131,1.540909090909281,1.0571428571429784,-0.4837662337663027,5439.999999999418,5919.999999999709,-480.00000000029104,20.425531914936965,55.319148936170215,-8560.00000000131,-14,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__slope >= -0.00038962648,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__slope,False,-11112.727272731609,144,79,33,46,-2239.9999999928696,-7039.9999999965075,-4800.000000003638,0.9562500000001393,0.7161290322582053,-0.24012096774193392,18159.999999996944,11199.999999998545,6959.999999998399,-108.30769230763858,52.307692307692314,63,43,14,29,9520.000000003347,4160.000000000582,-5360.000000002765,1.540909090909281,1.650000000000091,0.10909090909080987,5439.999999999418,2159.9999999998545,3279.9999999995634,208.0000000000291,60.0,-5360.000000002765,-15,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range <= 0.82697709,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range,False,-11384.727272730634,144,86,41,45,-2239.9999999928696,3440.000000003056,5679.9999999959255,0.9562500000001393,1.1869565217392966,0.2307065217391573,18159.999999996944,8559.999999999127,9599.999999997817,59.31034482763889,60.3448275862069,63,41,14,27,9520.000000003347,800.0000000014552,-8720.000000001892,1.540909090909281,1.1250000000002274,-0.4159090909090537,5439.999999999418,3279.9999999995634,2159.9999999998545,36.36363636370251,63.63636363636363,-8720.000000001892,-13,SIMPLES,False
13a_features_tempo_real__last__cobertura_30s >= 27,1,13a_features_tempo_real__last__cobertura_30s,False,-11400.727272729902,144,41,16,25,-2239.9999999928696,-3119.9999999953434,-880.0000000024738,0.9562500000001393,0.9187500000001213,-0.03750000000001796,18159.999999996944,17519.999999997526,639.9999999994179,-30.29126213587712,53.398058252427184,63,32,10,22,9520.000000003347,2640.0000000016007,-6880.000000001746,1.540909090909281,1.2750000000001667,-0.2659090909091144,5439.999999999418,4639.999999999418,800.0,85.16129032263228,61.29032258064516,-6880.000000001746,-12,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__pos_range >= 1,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__pos_range,False,-11419.393939397745,144,93,43,50,-2239.9999999928696,960.0000000027649,3199.9999999956344,0.9562500000001393,1.0571428571430217,0.10089285714288243,18159.999999996944,4639.99999999869,13519.999999998254,18.823529411818917,58.82352941176471,63,40,13,27,9520.000000003347,1920.0000000011642,-7600.000000002183,1.540909090909281,1.2666666666668283,-0.2742424242424528,5439.999999999418,4079.9999999995634,1359.9999999998545,83.47826086961584,60.86956521739131,-7600.000000002183,-14,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__slope <= 0.0031377236,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__slope,False,-11572.727272729691,144,53,24,29,-2239.9999999928696,-1519.9999999953434,719.9999999975262,0.9562500000001393,0.9525000000001456,-0.003749999999993703,18159.999999996944,12879.99999999738,5279.999999999563,-16.70329670324553,56.043956043956044,63,26,7,19,9520.000000003347,1920.0000000018917,-7600.000000001455,1.540909090909281,1.1600000000001576,-0.3809090909091235,5439.999999999418,5679.999999999563,-240.00000000014552,51.89189189194302,59.45945945945946,-7600.000000001455,-12,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__delta <= 0.19589312,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__delta,False,-11588.727272729375,144,48,23,25,-2239.9999999928696,-399.99999999490683,1839.9999999979627,0.9562500000001393,0.9878048780489358,0.03155487804879653,18159.999999996944,15599.999999997817,2559.999999999127,-4.1666666666136125,57.291666666666664,63,25,7,18,9520.000000003347,1200.0000000021828,-8320.000000001164,1.540909090909281,1.100000000000182,-0.44090909090909913,5439.999999999418,5359.9999999998545,79.99999999956344,31.578947368478495,60.526315789473685,-8320.000000001164,-11,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__ret_pct <= 17.351805,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__ret_pct,False,-11588.727272729375,144,48,23,25,-2239.9999999928696,-399.99999999490683,1839.9999999979627,0.9562500000001393,0.9878048780489358,0.03155487804879653,18159.999999996944,15599.999999997817,2559.999999999127,-4.1666666666136125,57.291666666666664,63,25,7,18,9520.000000003347,1200.0000000021828,-8320.000000001164,1.540909090909281,1.100000000000182,-0.44090909090909913,5439.999999999418,5359.9999999998545,79.99999999956344,31.578947368478495,60.526315789473685,-8320.000000001164,-11,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__dist_media <= -0.054537059,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__dist_media,False,-11667.043062203782,144,48,23,25,-2239.9999999928696,2480.0000000046566,4719.999999997526,0.9562500000001393,1.075609756097703,0.11935975609756366,18159.999999996944,11519.999999998254,6639.99999999869,25.83333333338184,57.291666666666664,63,22,3,19,9520.000000003347,640.0000000016007,-8880.000000001746,1.540909090909281,1.0421052631580001,-0.49880382775128096,5439.999999999418,5919.999999999709,-480.00000000029104,15.609756097600018,53.65853658536586,-8880.000000001746,-16,SIMPLES,False
13a_features_tempo_real__window__n >= 53,1,13a_features_tempo_real__window__n,False,-11680.727272729662,144,35,13,22,-2239.9999999928696,-1919.9999999953434,319.9999999975262,0.9562500000001393,0.9529411764707024,-0.003308823529436844,18159.999999996944,17359.99999999767,799.9999999992724,-17.61467889903985,53.21100917431193,63,31,10,21,9520.000000003347,1920.0000000018917,-7600.000000001455,1.540909090909281,1.2000000000001971,-0.34090909090908394,5439.999999999418,4879.999999999563,559.9999999998545,60.00000000005912,62.5,-7600.000000001455,-11,SIMPLES,False
