scenario;entry_seq;source_id;source_type;campaign_source_id;signal_time;entry_time;exit_time;direction;side;entry_price;exit_price;tp_price;sl_original_price;sl_final_price;tp_mt5;sl_mt5;protection_active;protection_armed;protection_time;protection_trigger_mt5;protection_lock_mt5;timeout_minutes;bars_held;duration_seconds;exit_reason;result_price_units;result_mt5_points;mfe_price_units;mae_price_units;mfe_mt5_points;mae_mt5_points;score_source;is_win;is_loss;is_protected
REFERENCIA_TP1500_SL2500_P70;12;20260719202654438596;sinais;;2026-07-19 20:26:42.683;2026-07-19 20:36:00;2026-07-19 20:43:00;-1;VENDA;28820,5;28845,5;28805,5;28845,5;28845,5;1500,0;2500,0;True;False;;1050,0;0,0;180;3;420,0;SL;-25,0;-2500,0;7,75;-35,0;775,0;-3500,0;85;False;True;False
REFERENCIA_TP1500_SL2500_P70;13;20260719203744672227;sinais;;2026-07-19 20:37:33.186;2026-07-19 20:46:00;2026-07-19 20:59:00;-1;VENDA;28832,25;28857,25;28817,25;28857,25;28857,25;1500,0;2500,0;True;False;;1050,0;0,0;180;7;780,0;SL;-25,0;-2500,0;6,25;-39,25;625,0;-3925,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;14;20260719204315949265;sinais;;2026-07-19 20:43:04.042;2026-07-19 20:47:00;2026-07-19 20:49:00;1;COMPRA;28833,75;28848,75;28848,75;28808,75;28833,75;1500,0;2500,0;True;True;2026-07-19 20:49:00;1050,0;0,0;180;3;120,0;TP;15,0;1500,0;16,0;-5,75;1600,0;-575,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;15;20260719205146907878;sinais;;2026-07-19 20:51:34.616;2026-07-19 21:00:00;2026-07-19 21:03:00;1;COMPRA;28831,25;28846,25;28846,25;28806,25;28831,25;1500,0;2500,0;True;True;2026-07-19 21:03:00;1050,0;0,0;180;3;180,0;TP;15,0;1500,0;19,25;-8,75;1925,0;-875,0;99;True;False;False
REFERENCIA_TP1500_SL2500_P70;16;20260719205942325280;sinais;;2026-07-19 20:59:30.631;2026-07-19 21:02:00;2026-07-19 21:03:00;-1;VENDA;28825,0;28850,0;28810,0;28850,0;28850,0;1500,0;2500,0;True;False;;1050,0;0,0;180;2;60,0;SL;-25,0;-2500,0;2,5;-25,5;250,0;-2550,0;85;False;True;False
REFERENCIA_TP1500_SL2500_P70;17;20260719210053904942;sinais;;2026-07-19 21:00:42.434;2026-07-19 21:03:00;2026-07-19 21:04:00;-1;VENDA;28844,0;28869,0;28829,0;28869,0;28869,0;1500,0;2500,0;True;False;;1050,0;0,0;180;2;60,0;SL;-25,0;-2500,0;0,0;-25,75;0,0;-2575,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;18;20260719210241773001;sinais;;2026-07-19 21:02:28.733;2026-07-19 21:04:00;2026-07-19 21:05:00;1;COMPRA;28869,75;28884,75;28884,75;28844,75;28869,75;1500,0;2500,0;True;True;2026-07-19 21:05:00;1050,0;0,0;180;2;60,0;TP;15,0;1500,0;24,5;-17,25;2450,0;-1725,0;93;True;False;False
REFERENCIA_TP1500_SL2500_P70;19;20260719210453020465;sinais;;2026-07-19 21:04:41.333;2026-07-19 21:06:00;2026-07-19 21:07:00;1;COMPRA;28900,25;28900,25;28915,25;28875,25;28900,25;1500,0;2500,0;True;True;2026-07-19 21:07:00;1050,0;0,0;180;2;60,0;PROTECAO;0,0;0,0;16,25;-4,0;1625,0;-400,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;20;20260719210851794749;sinais;;2026-07-19 21:08:39.651;2026-07-19 21:13:00;2026-07-19 21:16:00;1;COMPRA;28939,5;28954,5;28954,5;28914,5;28939,5;1500,0;2500,0;True;True;2026-07-19 21:16:00;1050,0;0,0;180;2;180,0;TP;15,0;1500,0;17,0;-7,25;1700,0;-725,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;21;20260719211314121576;sinais;;2026-07-19 21:13:02.550;2026-07-19 21:17:00;2026-07-19 21:30:00;1;COMPRA;28945,25;28920,25;28960,25;28920,25;28920,25;1500,0;2500,0;True;False;;1050,0;0,0;180;3;780,0;SL;-25,0;-2500,0;8,0;-29,25;800,0;-2925,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;22;20260719211713775189;sinais;;2026-07-19 21:17:02.129;2026-07-19 21:30:00;2026-07-19 21:31:00;-1;VENDA;28916,0;28916,0;28901,0;28941,0;28916,0;1500,0;2500,0;True;True;2026-07-19 21:31:00;1050,0;0,0;180;2;60,0;PROTECAO;-0,0;-0,0;12,25;-20,75;1225,0;-2075,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;23;20260719213222979138;sinais;;2026-07-19 21:32:10.529;2026-07-19 21:36:00;2026-07-19 21:36:00;-1;VENDA;28914,25;28914,25;28899,25;28939,25;28914,25;1500,0;2500,0;True;True;2026-07-19 21:36:00;1050,0;0,0;180;1;0,0;PROTECAO;-0,0;-0,0;22,75;0,0;2275,0;0,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;24;20260719214012253573;sinais;;2026-07-19 21:40:00.625;2026-07-19 21:43:00;2026-07-19 21:44:00;-1;VENDA;28914,75;28899,75;28899,75;28939,75;28914,75;1500,0;2500,0;True;True;2026-07-19 21:44:00;1050,0;0,0;180;2;60,0;TP;15,0;1500,0;24,5;0,0;2450,0;0,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;25;20260719214311868699;sinais;;2026-07-19 21:43:00.378;2026-07-19 21:45:00;2026-07-19 22:02:00;-1;VENDA;28868,5;28868,5;28853,5;28893,5;28868,5;1500,0;2500,0;True;True;2026-07-19 22:02:00;1050,0;0,0;180;4;1020,0;PROTECAO;-0,0;-0,0;14,25;-18,75;1425,0;-1875,0;93;False;False;True
REFERENCIA_TP1500_SL2500_P70;26;20260719214524333360;sinais;;2026-07-19 21:45:12.681;2026-07-19 22:01:00;2026-07-19 22:02:00;-1;VENDA;28878,25;28863,25;28863,25;28903,25;28878,25;1500,0;2500,0;True;True;2026-07-19 22:02:00;1050,0;0,0;180;2;60,0;TP;15,0;1500,0;24,0;-4,25;2400,0;-425,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;27;20260719220541437636;sinais;;2026-07-19 22:05:29.181;2026-07-19 22:07:00;2026-07-19 22:07:00;1;COMPRA;28890,75;28890,75;28905,75;28865,75;28890,75;1500,0;2500,0;True;True;2026-07-19 22:07:00;1050,0;0,0;180;1;0,0;PROTECAO;0,0;0,0;13,25;0,0;1325,0;0,0;85;False;False;True
REFERENCIA_TP1500_SL2500_P70;28;20260719222001119823;sinais;;2026-07-19 22:19:49.320;2026-07-19 22:22:00;2026-07-19 22:29:00;-1;VENDA;28861,0;28846,0;28846,0;28886,0;28861,0;1500,0;2500,0;True;True;2026-07-19 22:29:00;1050,0;0,0;180;5;420,0;TP;15,0;1500,0;29,25;-15,5;2925,0;-1550,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;29;20260719222516448503;sinais;;2026-07-19 22:25:04.573;2026-07-19 22:30:00;2026-07-19 22:34:00;-1;VENDA;28816,5;28816,5;28801,5;28841,5;28816,5;1500,0;2500,0;True;True;2026-07-19 22:34:00;1050,0;0,0;180;5;240,0;PROTECAO;-0,0;-0,0;11,75;-11,0;1175,0;-1100,0;97;False;False;True
REFERENCIA_TP1500_SL2500_P70;30;20260719222906755467;sinais;;2026-07-19 22:28:53.718;2026-07-19 22:30:00;2026-07-19 22:34:00;-1;VENDA;28816,5;28816,5;28801,5;28841,5;28816,5;1500,0;2500,0;True;True;2026-07-19 22:34:00;1050,0;0,0;180;5;240,0;PROTECAO;-0,0;-0,0;11,75;-11,0;1175,0;-1100,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;31;20260719224858559240;sinais;;2026-07-19 22:48:44.716;2026-07-19 22:55:00;2026-07-19 22:58:00;1;COMPRA;28773,5;28788,5;28788,5;28748,5;28773,5;1500,0;2500,0;True;True;2026-07-19 22:58:00;1050,0;0,0;180;4;180,0;TP;15,0;1500,0;24,0;-8,25;2400,0;-825,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;32;20260719225706163244;sinais;;2026-07-19 22:56:54.214;2026-07-19 22:58:00;2026-07-19 23:00:00;1;COMPRA;28796,75;28811,75;28811,75;28771,75;28796,75;1500,0;2500,0;True;True;2026-07-19 23:00:00;1050,0;0,0;180;3;120,0;TP;15,0;1500,0;34,0;-3,0;3400,0;-300,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;33;20260719230058443642;sinais;;2026-07-19 23:00:46.300;2026-07-19 23:02:00;2026-07-19 23:03:00;1;COMPRA;28856,75;28871,75;28871,75;28831,75;28856,75;1500,0;2500,0;True;True;2026-07-19 23:03:00;1050,0;0,0;180;2;60,0;TP;15,0;1500,0;15,0;-5,75;1500,0;-575,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;34;20260719230337416752;sinais;;2026-07-19 23:03:25.610;2026-07-19 23:15:00;2026-07-19 23:20:00;-1;VENDA;28824,75;28809,75;28809,75;28849,75;28824,75;1500,0;2500,0;True;True;2026-07-19 23:20:00;1050,0;0,0;180;2;300,0;TP;15,0;1500,0;18,75;-16,25;1875,0;-1625,0;93;True;False;False
REFERENCIA_TP1500_SL2500_P70;35;20260719231552667252;sinais;;2026-07-19 23:15:40.397;2026-07-19 23:21:00;2026-07-19 23:28:00;-1;VENDA;28794,0;28819,0;28779,0;28819,0;28819,0;1500,0;2500,0;True;False;;1050,0;0,0;180;8;420,0;SL;-25,0;-2500,0;0,0;-26,25;0,0;-2625,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;36;20260719233118035500;sinais;;2026-07-19 23:31:06.083;2026-07-19 23:34:00;2026-07-19 23:36:00;1;COMPRA;28867,75;28867,75;28882,75;28842,75;28867,75;1500,0;2500,0;True;True;2026-07-19 23:36:00;1050,0;0,0;180;3;120,0;PROTECAO;0,0;0,0;13,0;-8,75;1300,0;-875,0;98;False;False;True
REFERENCIA_TP1500_SL2500_P70;37;20260719233628135186;sinais;;2026-07-19 23:36:16.200;2026-07-19 23:44:00;2026-07-19 23:44:00;1;COMPRA;28902,5;28902,5;28917,5;28877,5;28902,5;1500,0;2500,0;True;True;2026-07-19 23:44:00;1050,0;0,0;180;1;0,0;PROTECAO;0,0;0,0;12,5;0,0;1250,0;0,0;97;False;False;True
REFERENCIA_TP1500_SL2500_P70;38;20260719234655782257;sinais;;2026-07-19 23:46:43.604;2026-07-19 23:51:00;2026-07-19 23:51:00;1;COMPRA;28912,0;28912,0;28927,0;28887,0;28912,0;1500,0;2500,0;True;True;2026-07-19 23:51:00;1050,0;0,0;180;1;0,0;PROTECAO;0,0;0,0;13,5;0,0;1350,0;0,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;39;20260719235755504546;sinais;;2026-07-19 23:57:43.417;2026-07-20 00:08:00;2026-07-20 00:14:00;-1;VENDA;28858,0;28883,0;28843,0;28883,0;28883,0;1500,0;2500,0;True;False;;1050,0;0,0;180;7;360,0;SL;-25,0;-2500,0;0,0;-29,75;0,0;-2975,0;97;False;True;False
REFERENCIA_TP1500_SL2500_P70;40;20260720002333496725;sinais;;2026-07-20 00:23:20.063;2026-07-20 00:26:00;2026-07-20 00:27:00;-1;VENDA;28888,25;28873,25;28873,25;28913,25;28888,25;1500,0;2500,0;True;True;2026-07-20 00:27:00;1050,0;0,0;180;2;60,0;TP;15,0;1500,0;15,25;-5,75;1525,0;-575,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;41;20260720002720989444;sinais;;2026-07-20 00:27:08.653;2026-07-20 00:38:00;2026-07-20 00:41:00;-1;VENDA;28885,75;28885,75;28870,75;28910,75;28885,75;1500,0;2500,0;True;True;2026-07-20 00:41:00;1050,0;0,0;180;4;180,0;PROTECAO;-0,0;-0,0;16,0;-7,25;1600,0;-725,0;97;False;False;True
REFERENCIA_TP1500_SL2500_P70;42;20260720003622797890;sinais;;2026-07-20 00:36:10.488;2026-07-20 00:39:00;2026-07-20 00:47:00;1;COMPRA;28888,5;28888,5;28903,5;28863,5;28888,5;1500,0;2500,0;True;True;2026-07-20 00:44:00;1050,0;0,0;180;9;480,0;PROTECAO;0,0;0,0;14,0;-18,75;1400,0;-1875,0;97;False;False;True
REFERENCIA_TP1500_SL2500_P70;43;20260720005107687419;sinais;;2026-07-20 00:50:55.579;2026-07-20 00:54:00;2026-07-20 00:56:00;1;COMPRA;28933,25;28908,25;28948,25;28908,25;28908,25;1500,0;2500,0;True;False;;1050,0;0,0;180;3;120,0;SL;-25,0;-2500,0;2,5;-28,0;250,0;-2800,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;44;20260720005532413511;sinais;;2026-07-20 00:55:20.191;2026-07-20 00:57:00;2026-07-20 01:00:00;-1;VENDA;28899,5;28899,5;28884,5;28924,5;28899,5;1500,0;2500,0;True;True;2026-07-20 00:58:00;1050,0;0,0;180;4;180,0;PROTECAO;-0,0;-0,0;14,75;-4,75;1475,0;-475,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;45;20260720010640405951;sinais;;2026-07-20 01:06:26.171;2026-07-20 01:16:00;2026-07-20 01:27:00;-1;VENDA;28865,25;28865,25;28850,25;28890,25;28865,25;1500,0;2500,0;True;True;2026-07-20 01:17:00;1050,0;0,0;180;3;660,0;PROTECAO;-0,0;-0,0;10,5;-31,25;1050,0;-3125,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;46;20260720011735255141;sinais;;2026-07-20 01:17:22.151;2026-07-20 01:28:00;2026-07-20 01:33:00;-1;VENDA;28899,0;28924,0;28884,0;28924,0;28924,0;1500,0;2500,0;True;False;;1050,0;0,0;180;6;300,0;SL;-25,0;-2500,0;8,5;-30,25;850,0;-3025,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;47;20260720013403447846;sinais;;2026-07-20 01:33:50.186;2026-07-20 01:48:00;2026-07-20 01:53:00;-1;VENDA;28938,0;28923,0;28923,0;28963,0;28938,0;1500,0;2500,0;True;True;2026-07-20 01:53:00;1050,0;0,0;180;6;300,0;TP;15,0;1500,0;19,0;-2,75;1900,0;-275,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;48;20260720020054973288;sinais;;2026-07-20 02:00:42.753;2026-07-20 02:06:00;2026-07-20 02:11:00;-1;VENDA;28868,5;28853,5;28853,5;28893,5;28868,5;1500,0;2500,0;True;True;2026-07-20 02:11:00;1050,0;0,0;180;2;300,0;TP;15,0;1500,0;42,5;0,0;4250,0;0,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;49;20260720020636911090;sinais;;2026-07-20 02:06:24.334;2026-07-20 02:13:00;2026-07-20 02:14:00;1;COMPRA;28836,0;28851,0;28851,0;28811,0;28836,0;1500,0;2500,0;True;True;2026-07-20 02:14:00;1050,0;0,0;180;2;60,0;TP;15,0;1500,0;29,75;0,0;2975,0;0,0;98;True;False;False
REFERENCIA_TP1500_SL2500_P70;50;20260720021141104355;sinais;;2026-07-20 02:11:28.764;2026-07-20 02:14:00;2026-07-20 02:20:00;-1;VENDA;28854,75;28854,75;28839,75;28879,75;28854,75;1500,0;2500,0;True;True;2026-07-20 02:18:00;1050,0;0,0;180;7;360,0;PROTECAO;-0,0;-0,0;16,75;-11,0;1675,0;-1100,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;51;20260720021347535383;sinais;;2026-07-20 02:13:35.261;2026-07-20 02:15:00;2026-07-20 02:23:00;1;COMPRA;28855,0;28830,0;28870,0;28830,0;28830,0;1500,0;2500,0;True;False;;1050,0;0,0;180;9;480,0;SL;-25,0;-2500,0;1,0;-25,5;100,0;-2550,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;52;20260720023016855270;sinais;;2026-07-20 02:30:04.722;2026-07-20 02:44:00;2026-07-20 02:46:00;-1;VENDA;28817,0;28817,0;28802,0;28842,0;28817,0;1500,0;2500,0;True;True;2026-07-20 02:46:00;1050,0;0,0;180;3;120,0;PROTECAO;-0,0;-0,0;10,5;-2,25;1050,0;-225,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;53;20260720025516639755;sinais;;2026-07-20 02:55:03.468;2026-07-20 02:59:00;2026-07-20 03:10:00;-1;VENDA;28799,75;28799,75;28784,75;28824,75;28799,75;1500,0;2500,0;True;True;2026-07-20 03:10:00;1050,0;0,0;180;12;660,0;PROTECAO;-0,0;-0,0;12,25;-22,75;1225,0;-2275,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;54;20260720031528158996;sinais;;2026-07-20 03:15:15.568;2026-07-20 03:21:00;2026-07-20 03:24:00;-1;VENDA;28799,5;28784,5;28784,5;28824,5;28799,5;1500,0;2500,0;True;True;2026-07-20 03:24:00;1050,0;0,0;180;2;180,0;TP;15,0;1500,0;23,25;-12,75;2325,0;-1275,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;55;20260720032135101578;sinais;;2026-07-20 03:21:23.157;2026-07-20 03:25:00;2026-07-20 03:36:00;-1;VENDA;28778,0;28778,0;28763,0;28803,0;28778,0;1500,0;2500,0;True;True;2026-07-20 03:36:00;1050,0;0,0;180;12;660,0;PROTECAO;-0,0;-0,0;10,75;-17,75;1075,0;-1775,0;97;False;False;True
REFERENCIA_TP1500_SL2500_P70;56;20260720033929046619;sinais;;2026-07-20 03:39:15.363;2026-07-20 03:42:00;2026-07-20 04:00:00;-1;VENDA;28790,25;28815,25;28775,25;28815,25;28815,25;1500,0;2500,0;True;False;;1050,0;0,0;180;4;1080,0;SL;-25,0;-2500,0;2,5;-32,0;250,0;-3200,0;87;False;True;False
REFERENCIA_TP1500_SL2500_P70;57;20260720034420405410;sinais;;2026-07-20 03:44:06.561;2026-07-20 04:01:00;2026-07-20 04:18:00;1;COMPRA;28827,75;28802,75;28842,75;28802,75;28802,75;1500,0;2500,0;True;False;;1050,0;0,0;180;5;1020,0;SL;-25,0;-2500,0;5,75;-27,25;575,0;-2725,0;93;False;True;False
REFERENCIA_TP1500_SL2500_P70;58;20260720040426677232;sinais;;2026-07-20 04:04:14.367;2026-07-20 04:19:00;2026-07-20 04:22:00;1;COMPRA;28809,25;28809,25;28824,25;28784,25;28809,25;1500,0;2500,0;True;True;2026-07-20 04:22:00;1050,0;0,0;180;4;180,0;PROTECAO;0,0;0,0;29,0;-9,75;2900,0;-975,0;93;False;False;True
REFERENCIA_TP1500_SL2500_P70;59;20260720042632731672;sinais;;2026-07-20 04:26:20.221;2026-07-20 04:28:00;2026-07-20 04:29:00;1;COMPRA;28866,0;28866,0;28881,0;28841,0;28866,0;1500,0;2500,0;True;True;2026-07-20 04:29:00;1050,0;0,0;180;2;60,0;PROTECAO;0,0;0,0;16,5;-2,25;1650,0;-225,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;60;20260720043113960537;sinais;;2026-07-20 04:31:01.111;2026-07-20 04:36:00;2026-07-20 04:49:00;-1;VENDA;28902,75;28887,75;28887,75;28927,75;28902,75;1500,0;2500,0;True;True;2026-07-20 04:49:00;1050,0;0,0;180;4;780,0;TP;15,0;1500,0;17,75;-10,75;1775,0;-1075,0;92;True;False;False
REFERENCIA_TP1500_SL2500_P70;61;20260720043608644546;sinais;;2026-07-20 04:35:56.278;2026-07-20 04:44:00;2026-07-20 04:49:00;-1;VENDA;28903,5;28888,5;28888,5;28928,5;28903,5;1500,0;2500,0;True;True;2026-07-20 04:49:00;1050,0;0,0;180;3;300,0;TP;15,0;1500,0;18,5;-10,0;1850,0;-1000,0;94;True;False;False
REFERENCIA_TP1500_SL2500_P70;62;20260720044557883501;sinais;;2026-07-20 04:45:45.277;2026-07-20 04:50:00;2026-07-20 04:52:00;1;COMPRA;28882,5;28897,5;28897,5;28857,5;28882,5;1500,0;2500,0;True;True;2026-07-20 04:52:00;1050,0;0,0;180;3;120,0;TP;15,0;1500,0;15,25;-2,0;1525,0;-200,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;63;20260720045611819943;sinais;;2026-07-20 04:55:52.368;2026-07-20 04:58:00;2026-07-20 05:08:00;1;COMPRA;28920,0;28895,0;28935,0;28895,0;28895,0;1500,0;2500,0;True;False;;1050,0;0,0;180;5;600,0;SL;-25,0;-2500,0;7,0;-28,25;700,0;-2825,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;64;20260720050132058748;sinais;;2026-07-20 05:01:18.859;2026-07-20 05:09:00;2026-07-20 05:13:00;-1;VENDA;28898,0;28923,0;28883,0;28923,0;28923,0;1500,0;2500,0;True;False;;1050,0;0,0;180;5;240,0;SL;-25,0;-2500,0;7,5;-27,5;750,0;-2750,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;65;20260720051811773601;sinais;;2026-07-20 05:17:55.161;2026-07-20 05:27:00;2026-07-20 05:31:00;-1;VENDA;28896,75;28881,75;28881,75;28921,75;28896,75;1500,0;2500,0;True;True;2026-07-20 05:31:00;1050,0;0,0;180;5;240,0;TP;15,0;1500,0;15,75;-11,5;1575,0;-1150,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;66;20260720062442929088;sinais;;2026-07-20 06:24:27.734;2026-07-20 06:44:00;2026-07-20 06:52:00;-1;VENDA;28936,0;28961,0;28921,0;28961,0;28961,0;1500,0;2500,0;True;False;;1050,0;0,0;180;4;480,0;SL;-25,0;-2500,0;0,0;-57,0;0,0;-5700,0;94;False;True;False
REFERENCIA_TP1500_SL2500_P70;67;20260720064610271919;sinais;;2026-07-20 06:45:57.891;2026-07-20 06:52:00;2026-07-20 06:55:00;-1;VENDA;28993,0;28978,0;28978,0;29018,0;28993,0;1500,0;2500,0;True;True;2026-07-20 06:55:00;1050,0;0,0;180;3;180,0;TP;15,0;1500,0;38,0;-5,0;3800,0;-500,0;94;True;False;False
REFERENCIA_TP1500_SL2500_P70;68;20260720065312842030;sinais;;2026-07-20 06:52:59.931;2026-07-20 06:55:00;2026-07-20 06:55:00;1;COMPRA;28955,0;28955,0;28970,0;28930,0;28955,0;1500,0;2500,0;True;True;2026-07-20 06:55:00;1050,0;0,0;180;1;0,0;PROTECAO;0,0;0,0;15,5;0,0;1550,0;0,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;69;20260720070054382906;sinais;;2026-07-20 07:00:42.063;2026-07-20 07:08:00;2026-07-20 07:16:00;-1;VENDA;28936,75;28936,75;28921,75;28961,75;28936,75;1500,0;2500,0;True;True;2026-07-20 07:15:00;1050,0;0,0;180;9;480,0;PROTECAO;-0,0;-0,0;13,25;-6,5;1325,0;-650,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;70;20260720074140713693;sinais;;2026-07-20 07:41:27.723;2026-07-20 08:02:00;2026-07-20 08:09:00;1;COMPRA;28972,0;28987,0;28987,0;28947,0;28972,0;1500,0;2500,0;True;True;2026-07-20 08:09:00;1050,0;0,0;180;2;420,0;TP;15,0;1500,0;30,25;0,0;3025,0;0,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;71;20260720080214473837;sinais;;2026-07-20 08:02:02.002;2026-07-20 08:10:00;2026-07-20 08:30:00;-1;VENDA;29003,75;29003,75;28988,75;29028,75;29003,75;1500,0;2500,0;True;True;2026-07-20 08:27:00;1050,0;0,0;180;10;1200,0;PROTECAO;-0,0;-0,0;13,25;-52,5;1325,0;-5250,0;92;False;False;True
REFERENCIA_TP1500_SL2500_P70;72;20260720081547827424;sinais;;2026-07-20 08:15:35.574;2026-07-20 08:28:00;2026-07-20 08:30:00;-1;VENDA;28995,25;29020,25;28980,25;29020,25;29020,25;1500,0;2500,0;True;False;;1050,0;0,0;180;3;120,0;SL;-25,0;-2500,0;4,75;-61,0;475,0;-6100,0;94;False;True;False
REFERENCIA_TP1500_SL2500_P70;73;20260720082907365898;sinais;;2026-07-20 08:28:54.401;2026-07-20 08:30:00;2026-07-20 08:31:00;1;COMPRA;29056,25;29056,25;29071,25;29031,25;29056,25;1500,0;2500,0;True;True;2026-07-20 08:31:00;1050,0;0,0;180;2;60,0;PROTECAO;0,0;0,0;13,0;-23,5;1300,0;-2350,0;90;False;False;True
REFERENCIA_TP1500_SL2500_P70;74;20260720083234721818;sinais;;2026-07-20 08:32:21.942;2026-07-20 08:34:00;2026-07-20 08:48:00;1;COMPRA;29100,75;29075,75;29115,75;29075,75;29075,75;1500,0;2500,0;True;False;;1050,0;0,0;180;5;840,0;SL;-25,0;-2500,0;1,5;-36,25;150,0;-3625,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;75;20260720083750882971;sinais;;2026-07-20 08:37:38.062;2026-07-20 08:49:00;2026-07-20 08:52:00;-1;VENDA;29065,25;29065,25;29050,25;29090,25;29065,25;1500,0;2500,0;True;True;2026-07-20 08:51:00;1050,0;0,0;180;4;180,0;PROTECAO;-0,0;-0,0;13,25;-7,5;1325,0;-750,0;98;False;False;True
REFERENCIA_TP1500_SL2500_P70;76;20260720085454484295;sinais;;2026-07-20 08:54:41.693;2026-07-20 10:09:00;2026-07-20 10:14:00;1;COMPRA;29044,5;29044,5;29059,5;29019,5;29044,5;1500,0;2500,0;True;True;2026-07-20 10:11:00;1050,0;0,0;180;4;300,0;PROTECAO;0,0;0,0;12,5;-16,5;1250,0;-1650,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;77;20260720101138173863;sinais;;2026-07-20 10:11:26.412;2026-07-20 10:15:00;2026-07-20 10:21:00;1;COMPRA;29030,0;29045,0;29045,0;29005,0;29030,0;1500,0;2500,0;True;True;2026-07-20 10:20:00;1050,0;0,0;180;7;360,0;TP;15,0;1500,0;18,0;-5,5;1800,0;-550,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;78;20260720102627951099;sinais;;2026-07-20 10:26:15.793;2026-07-20 10:32:00;2026-07-20 10:32:00;1;COMPRA;29103,75;29078,75;29118,75;29078,75;29078,75;1500,0;2500,0;True;False;;1050,0;0,0;180;1;0,0;SL;-25,0;-2500,0;5,5;-49,0;550,0;-4900,0;98;False;True;False
REFERENCIA_TP1500_SL2500_P70;79;20260720103400851322;sinais;;2026-07-20 10:33:48.991;2026-07-20 10:35:00;2026-07-20 10:38:00;1;COMPRA;29144,75;29159,75;29159,75;29119,75;29144,75;1500,0;2500,0;True;True;2026-07-20 10:38:00;1050,0;0,0;180;4;180,0;TP;15,0;1500,0;15,25;-15,5;1525,0;-1550,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;80;20260720103704993619;sinais;;2026-07-20 10:36:53.091;2026-07-20 10:38:00;2026-07-20 10:39:00;1;COMPRA;29158,5;29133,5;29173,5;29133,5;29133,5;1500,0;2500,0;True;False;;1050,0;0,0;180;2;60,0;SL;-25,0;-2500,0;1,5;-37,5;150,0;-3750,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;81;20260720104335138607;sinais;;2026-07-20 10:43:23.491;2026-07-20 10:46:00;2026-07-20 10:46:00;1;COMPRA;29167,75;29167,75;29182,75;29142,75;29167,75;1500,0;2500,0;True;True;2026-07-20 10:46:00;1050,0;0,0;180;1;0,0;PROTECAO;0,0;0,0;20,5;0,0;2050,0;0,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;82;20260720104613661127;sinais;;2026-07-20 10:46:02.026;2026-07-20 10:48:00;2026-07-20 10:49:00;-1;VENDA;29137,5;29137,5;29122,5;29162,5;29137,5;1500,0;2500,0;True;True;2026-07-20 10:49:00;1050,0;0,0;180;2;60,0;PROTECAO;-0,0;-0,0;10,75;-10,0;1075,0;-1000,0;98;False;False;True
