_source_category;_source_file;_source_sheet;_source_row;data_hora_sistema;price;spread_atual;imbalance_atual;delta30;delta10;compra30;venda30;saldo30;compra10;venda10;saldo10;razao_compra30;razao_venda30;vel15;vel5;vel_anterior;aceleracao;desloc15;topo_30s;fundo_30s;rompimento_compra;rompimento_venda;continuidade_2s;ticks_s;score_spread;spread_pct_120_60;spread_pct_60;spread_pct_30;spread_pct_15;spread_pct_5;spread_medio_30;spread_max_30;dna_spread;estrutura;motivo_estrutura;qtd_swings_confirmados;ultimo_topo;topo_anterior;ultimo_fundo;fundo_anterior;amplitude_swings;eficiencia_swings;ultima_mudanca_estrutura;swing_mais_recente_tipo;swing_mais_recente_preco;swing_mais_recente_hora;estrutura_bruta;motivo_estrutura_bruta;estrutura_confirmada;estrutura_candidata;confirmacoes_candidata;nivel_invalidation;ultima_mudanca_confirmada;aprovado;lado;score;score_base_dna;ajuste_estrutura;score_oposto;diferenca_score;gate_delta30;gate_saldo30;gate_vel15;gate_aceleracao;gate_rompimento;gate_continuidade;gate_atividade;hard_gates_ok;qtd_hard_gates_ok;hard_gates_faltantes;hard_gates_compra_ok;qtd_hard_gates_compra_ok;hard_gates_compra_faltantes;hard_gates_venda_ok;qtd_hard_gates_venda_ok;hard_gates_venda_faltantes;positivos;bloqueios;score_compra;score_venda;score_compra_base;score_venda_base;ajuste_estrutura_compra;ajuste_estrutura_venda;tipo_entrada_campanha;campanha_ativa;campanha_lado;campanha_entradas;campanha_pullback
estados;estados_c7_dna_fluxo_v5_2.csv;;164;2026-07-19 20:15:07;28812.75;3.0;3.0;-8;-3;9.0;18.0;-9;0.0;4.0;-4;0.5263157894736842;1.9;-1.07342206955775;-1.07342206955775;0.0;-1.07342206955775;-2.5;28822.75;28813.25;-10.0;0.5;0.0;66.5521683125805;0;0.8435374149659864;0.9935483870967742;1.0;1.0;1.0;2.716216216216216;3.25;FRACO;ALTA;ALTA mantida durante TRANSICAO;12;28822.75;28819.25;28813.25;28814.0;15.75;0.0825688073394495;TRANSICAO confirmada em 2026-07-19 20:14:32.460000;TOPO;28822.75;2026-07-19 20:14:32.460;TRANSICAO;"topos/fundos divergentes: 28819.25->28822.75; 28814.00->28813.25";ALTA;;0.0;28830.5;2026-07-19 20:13:09.558000;False;VENDA;47;53;-6.0;12;35;False;False;True;True;True;False;True;False;4;delta30 | saldo30 | continuidade;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;False;4;delta30 | saldo30 | continuidade;spread sem bônus | saldo10 favorável 4.0 | razão fluxo 1.90 | vel15 1.0734 | aceleração 1.0734 | desloc15 2.50 | ticks/s 66.55 | rompimento 0.50 | estrutura confirmada contrária -6;delta30 insuficiente 8.0 | saldo30 insuficiente 9.0 | sem continuidade -0.00 | hard-gate DNA incompleto | score 47 < 72;12;47;4;53;8.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;165;2026-07-19 20:15:18;28812.25;2.0;2.0;-16;-1;7.0;22.0;-15;4.0;6.0;-2;0.3478260869565217;2.875;-0.2139800285306704;-0.6839945280437757;-0.0840618695359784;-0.5999326585077972;-3.0;28820.0;28812.0;-7.75;-0.25;0.0;35.09272467902996;0;0.8865248226950354;0.9830508474576272;0.972972972972973;0.9473684210526316;0.875;2.581081081081081;3.25;FRACO;ALTA;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=True";12;28814.5;28822.75;28812.5;28813.25;15.75;0.037037037037037;BAIXA confirmada em 2026-07-19 20:15:01.972000;TOPO;28814.5;2026-07-19 20:15:01.972;BAIXA;topo 28814.50<28822.75 e fundo 28812.50<28813.25;ALTA;BAIXA;1.0;28830.5;2026-07-19 20:13:09.558000;False;VENDA;47;49;-2.0;12;35;False;True;True;True;False;False;True;False;4;delta30 | rompimento | continuidade;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;False;4;delta30 | rompimento | continuidade;spread sem bônus | saldo agressor30 15.0 | saldo10 favorável 2.0 | razão fluxo 2.88 | vel15 0.2140 | vel5 acelerando 0.6840 | aceleração 0.5999 | desloc15 3.00 | ticks/s 35.09 | estrutura confirmada contrária -6 | estrutura local alinhada +4;delta30 insuficiente 16.0 | sem rompimento confirmado -0.25 | sem continuidade -0.00 | hard-gate DNA incompleto | score 47 < 72;12;47;4;49;8.0;-2.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;166;2026-07-19 20:15:30;28815.0;3.0;0.5;-6;-3;11.0;18.0;-7;6.0;8.0;-2;0.631578947368421;1.5833333333333333;0.0502546234253551;0.6533618436683298;-0.4462293618920125;1.0995912055603425;0.75;28815.25;28809.75;-0.25;-5.25;-2.5;23.385151433931924;0;0.940119760479042;0.9361702127659576;0.8636363636363636;0.8181818181818182;0.9285714285714286;2.340909090909091;3.25;FRACO;ALTA;ALTA mantida durante TRANSICAO;12;28817.5;28814.5;28809.75;28812.0;13.75;0.1531531531531531;TRANSICAO confirmada em 2026-07-19 20:15:17.570000;TOPO;28817.5;2026-07-19 20:15:17.570;TRANSICAO;"topos/fundos divergentes: 28814.50->28817.50; 28812.00->28809.75";ALTA;BAIXA;1.0;28830.5;2026-07-19 20:13:09.558000;False;COMPRA;37;29;8.0;18;19;False;False;True;True;False;False;True;False;3;delta30 | saldo30 | rompimento | continuidade;False;3;delta30 | saldo30 | rompimento | continuidade;False;2;delta30 | saldo30 | vel15 | aceleracao | rompimento;spread sem bônus | vel15 0.0503 | vel5 acelerando 0.6534 | aceleração 1.0996 | desloc15 0.75 | ticks/s 23.39 | estrutura confirmada alinhada +8;delta30 insuficiente -6.0 | saldo30 insuficiente -7.0 | sem rompimento confirmado -0.25 | sem continuidade -2.50 | hard-gate DNA incompleto | score 37 < 72;37;18;29;24;8.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;167;2026-07-19 20:15:42;28813.5;2.5;1.0;-8;-8;12.0;21.0;-9;2.0;9.0;-7;0.5909090909090909;1.6923076923076923;0.111507582515611;0.2527805864509606;0.6533618436683298;-0.4005812572173692;1.25;28817.5;28809.75;-4.0;-3.75;0.5;19.35771632471008;0;0.9555555555555556;0.9285714285714286;0.8775510204081632;0.9583333333333334;1.0;2.341836734693877;3.25;FRACO;ALTA;"ALTA mantida; estrutura bruta alinhada";12;28817.5;28814.5;28810.25;28809.75;13.0;0.0468085106382978;ALTA confirmada em 2026-07-19 20:15:25.768000;FUNDO;28810.25;2026-07-19 20:15:25.768;ALTA;topo 28817.50>28814.50 e fundo 28810.25>28809.75;ALTA;;0.0;28830.5;2026-07-19 20:13:09.558000;False;COMPRA;45;33;12.0;14;31;False;False;True;False;False;True;True;False;3;delta30 | saldo30 | aceleracao | rompimento;False;3;delta30 | saldo30 | aceleracao | rompimento;False;2;delta30 | saldo30 | vel15 | rompimento | continuidade;spread sem bônus | vel15 0.1115 | vel5 acelerando 0.2528 | desloc15 1.25 | ticks/s 19.36 | continuidade 0.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;delta30 insuficiente -8.0 | saldo30 insuficiente -9.0 | aceleração insuficiente -0.4006 | sem rompimento confirmado -4.00 | hard-gate DNA incompleto | score 45 < 72;45;14;33;20;12.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;168;2026-07-19 20:15:53;28812.25;2.5;1.0;-5;-1;12.0;16.0;-4;6.0;6.0;0;0.7647058823529411;1.3076923076923077;-0.6978809795711204;-1.114714227807053;3.1055900621118013;-4.220304289918854;-5.5;28818.25;28810.25;-6.0;-2.0;0.0;25.88503996954701;0;0.9720670391061452;0.9166666666666666;0.9761904761904762;1.0;1.0;2.619047619047619;3.0;FRACO;ALTA;"ALTA mantida; estrutura bruta alinhada";12;28818.25;28817.5;28810.25;28809.75;13.0;0.0276679841897233;ALTA confirmada em 2026-07-19 20:15:34.291000;TOPO;28818.25;2026-07-19 20:15:34.291;ALTA;topo 28818.25>28817.50 e fundo 28810.25>28809.75;ALTA;;0.0;28830.5;2026-07-19 20:13:09.558000;False;VENDA;28;34;-6.0;16;12;False;False;True;True;False;False;True;False;3;delta30 | saldo30 | rompimento | continuidade;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;False;3;delta30 | saldo30 | rompimento | continuidade;spread sem bônus | razão fluxo 1.31 | vel15 0.6979 | vel5 acelerando 1.1147 | aceleração 4.2203 | desloc15 5.50 | ticks/s 25.89 | estrutura confirmada contrária -6;delta30 insuficiente 5.0 | saldo30 insuficiente 4.0 | sem rompimento confirmado -2.00 | sem continuidade -0.00 | hard-gate DNA incompleto | score 28 < 72;16;28;4;34;12.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;169;2026-07-19 20:16:05;28811.5;3.25;3.0;-8;-8;9.0;18.0;-9;1.0;8.0;-7;0.5263157894736842;1.9;-0.5491608821720411;-0.21210407239819;-0.8078231292517007;0.5957190568535107;-6.25;28818.25;28810.25;-6.75;-1.25;0.0;21.35137509884896;0;0.993939393939394;0.918918918918919;1.0;1.0;1.0;2.673076923076923;3.25;FRACO;ALTA;"ALTA mantida; estrutura bruta alinhada";12;28818.25;28817.5;28810.25;28809.75;13.0;0.0276679841897233;ALTA confirmada em 2026-07-19 20:15:34.291000;TOPO;28818.25;2026-07-19 20:15:34.291;ALTA;topo 28818.25>28817.50 e fundo 28810.25>28809.75;ALTA;;0.0;28830.5;2026-07-19 20:13:09.558000;False;COMPRA;22;10;12.0;21;1;False;False;False;True;False;False;True;False;2;delta30 | saldo30 | vel15 | rompimento | continuidade;False;2;delta30 | saldo30 | vel15 | rompimento | continuidade;False;2;delta30 | saldo30 | aceleracao | rompimento | continuidade;spread sem bônus | aceleração 0.5957 | ticks/s 21.35 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;delta30 insuficiente -8.0 | saldo30 insuficiente -9.0 | vel15 insuficiente -0.5492 | sem rompimento confirmado -6.75 | sem continuidade 0.00 | hard-gate DNA incompleto | lados próximos: diferença 1 | score 22 < 72;22;21;10;27;12.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;170;2026-07-19 20:16:17;28807.75;3.0;0.5;-14;-7;4.0;17.0;-13;3.0;9.0;-6;0.2777777777777778;3.6;-0.6106968372332219;-3.25;0.0;-3.25;-4.75;28817.75;28811.5;-10.0;3.75;-3.25;24.813576754949857;0;0.9916666666666668;0.9078947368421052;0.9666666666666668;0.9333333333333332;1.0;2.5416666666666665;3.25;FRACO;ALTA;ALTA mantida durante TRANSICAO;12;28818.25;28817.5;28804.5;28810.25;18.25;0.1275167785234899;TRANSICAO confirmada em 2026-07-19 20:16:03.826000;FUNDO;28804.5;2026-07-19 20:16:03.826;TRANSICAO;"topos/fundos divergentes: 28817.50->28818.25; 28810.25->28804.50";ALTA;;0.0;28830.5;2026-07-19 20:13:09.558000;False;VENDA;73;79;-6.0;12;61;False;True;True;True;True;True;True;False;6;delta30;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;False;6;delta30;spread sem bônus | saldo agressor30 13.0 | saldo10 favorável 6.0 | razão fluxo 3.60 | vel15 0.6107 | vel5 acelerando 3.2500 | aceleração 3.2500 | desloc15 4.75 | ticks/s 24.81 | rompimento 3.75 | continuidade 3.25 | estrutura confirmada contrária -6;delta30 insuficiente 14.0 | hard-gate DNA incompleto;12;73;4;79;8.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;171;2026-07-19 20:16:29;28809.25;2.5;1.0;-6;0;4.0;9.0;-5;1.0;0.0;1;0.5;2.0;-0.1314307172361997;0.0;-3.25;3.25;-1.75;28812.5;28804.5;-3.25;-4.75;0.0;19.451746150957568;0;0.9375;0.9807692307692308;0.9411764705882352;1.0;1.0;2.411764705882353;3.0;FRACO;ALTA;ALTA mantida durante TRANSICAO;12;28818.25;28817.5;28804.5;28810.25;18.25;0.1275167785234899;TRANSICAO confirmada em 2026-07-19 20:16:03.826000;FUNDO;28804.5;2026-07-19 20:16:03.826;TRANSICAO;"topos/fundos divergentes: 28817.50->28818.25; 28810.25->28804.50";ALTA;;0.0;28830.5;2026-07-19 20:13:09.558000;False;COMPRA;23;15;8.0;16;7;False;False;False;True;False;False;True;False;2;delta30 | saldo30 | vel15 | rompimento | continuidade;False;2;delta30 | saldo30 | vel15 | rompimento | continuidade;False;2;delta30 | saldo30 | aceleracao | rompimento | continuidade;spread sem bônus | saldo10 favorável 1.0 | aceleração 3.2500 | ticks/s 19.45 | estrutura confirmada alinhada +8;delta30 insuficiente -6.0 | saldo30 insuficiente -5.0 | vel15 insuficiente -0.1314 | sem rompimento confirmado -3.25 | sem continuidade 0.00 | hard-gate DNA incompleto | lados próximos: diferença 7 | score 23 < 72;23;16;15;22;8.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;172;2026-07-19 20:16:41;28812.25;3.0;1.0;-11;-7;7.0;19.0;-12;3.0;10.0;-7;0.4;2.5;0.2248369931799445;0.0634517766497461;0.066728947017216;-0.0032771703674698;3.0;28812.0;28804.5;0.25;-7.75;2.25;15.363861200629543;0;0.9285714285714286;0.9821428571428572;1.0;1.0;1.0;2.551470588235294;3.0;FRACO;ALTA;ALTA mantida durante TRANSICAO;12;28812.0;28818.25;28809.75;28804.5;18.25;0.047945205479452;TRANSICAO confirmada em 2026-07-19 20:16:28.428000;FUNDO;28809.75;2026-07-19 20:16:28.428;TRANSICAO;"topos/fundos divergentes: 28818.25->28812.00; 28804.50->28809.75";ALTA;;0.0;28830.5;2026-07-19 20:13:09.558000;False;COMPRA;55;47;8.0;18;37;False;False;True;False;True;True;True;False;4;delta30 | saldo30 | aceleracao;False;4;delta30 | saldo30 | aceleracao;False;2;delta30 | vel15 | aceleracao | rompimento | continuidade;spread sem bônus | vel15 0.2248 | desloc15 3.00 | ticks/s 15.36 | rompimento 0.25 | continuidade 2.25 | estrutura confirmada alinhada +8;delta30 insuficiente -11.0 | saldo30 insuficiente -12.0 | aceleração insuficiente -0.0033 | hard-gate DNA incompleto | score 55 < 72;55;18;47;24;8.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;173;2026-07-19 20:16:53;28804.0;3.25;1.0;-19;-12;10.0;28.0;-18;4.0;17.0;-13;0.3793103448275862;2.636363636363636;-0.4589612177770978;-0.1513317191283293;-0.5397510795021591;0.3884193603738297;-6.0;28812.5;28803.25;-8.5;-0.75;0.5;28.60858257477243;0;0.9142857142857144;0.986842105263158;1.0;1.0;1.0;2.8421052631578947;3.5;FRACO;ALTA;ALTA mantida durante TRANSICAO;12;28806.0;28806.0;28803.5;28803.25;15.0;0.0566037735849056;TRANSICAO confirmada em 2026-07-19 20:16:41.237000;TOPO;28806.0;2026-07-19 20:16:41.237;TRANSICAO;"topos/fundos divergentes: 28806.00->28806.00; 28803.25->28803.50";ALTA;;0.0;28830.5;2026-07-19 20:13:09.558000;False;VENDA;39;45;-6.0;28;11;False;True;True;False;False;False;True;False;3;delta30 | aceleracao | rompimento | continuidade;False;3;delta30 | saldo30 | vel15 | rompimento;False;3;delta30 | aceleracao | rompimento | continuidade;spread sem bônus | delta10 crescente 12.0 | saldo agressor30 18.0 | saldo10 favorável 13.0 | razão fluxo 2.64 | vel15 0.4590 | desloc15 6.00 | ticks/s 28.61 | estrutura confirmada contrária -6;delta30 insuficiente 19.0 | aceleração insuficiente -0.3884 | sem rompimento confirmado -0.75 | sem continuidade -0.50 | hard-gate DNA incompleto | lados próximos: diferença 11 | score 39 < 72;28;39;20;45;8.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;174;2026-07-19 20:17:04;28807.75;3.0;0.5;-17;3;18.0;34.0;-16;10.0;8.0;2;0.5428571428571428;1.8421052631578947;-0.0690560044195842;0.5211047420531527;-0.5804953560371516;1.1016000980903042;-1.0;28812.5;28802.75;-4.75;-5.0;0.0;34.873282231890066;0;0.918918918918919;0.967741935483871;0.9736842105263158;0.96;0.9090909090909092;2.8453947368421053;3.5;FRACO;ALTA;"ALTA mantida; estrutura bruta alinhada";12;28807.75;28806.0;28805.0;28802.75;15.5;0.2442396313364055;ALTA confirmada em 2026-07-19 20:16:48.209000;FUNDO;28805.0;2026-07-19 20:16:48.209;ALTA;topo 28807.75>28806.00 e fundo 28805.00>28802.75;ALTA;;0.0;28830.5;2026-07-19 20:13:09.558000;False;COMPRA;33;21;12.0;26;7;False;False;False;True;False;False;True;False;2;delta30 | saldo30 | vel15 | rompimento | continuidade;False;2;delta30 | saldo30 | vel15 | rompimento | continuidade;False;3;delta30 | aceleracao | rompimento | continuidade;spread sem bônus | saldo10 favorável 2.0 | vel5 acelerando 0.5211 | aceleração 1.1016 | ticks/s 34.87 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;delta30 insuficiente -17.0 | saldo30 insuficiente -16.0 | vel15 insuficiente -0.0691 | sem rompimento confirmado -4.75 | sem continuidade 0.00 | hard-gate DNA incompleto | lados próximos: diferença 7 | score 33 < 72;33;26;21;32;12.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;175;2026-07-19 20:17:16;28801.5;2.25;2.0;-28;-22;19.0;48.0;-29;6.0;29.0;-23;0.4081632653061224;2.45;-0.4301938740392336;-0.906394199077126;-0.4254594962559564;-0.4809347028211694;-3.75;28807.75;28801.0;-6.25;-0.5;-2.0;43.47826086956521;0;0.9166666666666666;0.983739837398374;0.978021978021978;1.0;1.0;2.8736263736263736;3.5;FRACO;ALTA;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=True";12;28803.0;28804.25;28799.25;28801.0;8.5;0.1205673758865248;BAIXA confirmada em 2026-07-19 20:17:04.835000;FUNDO;28799.25;2026-07-19 20:17:04.835;BAIXA;topo 28803.00<28804.25 e fundo 28799.25<28801.00;ALTA;BAIXA;1.0;28830.5;2026-07-19 20:13:09.558000;False;VENDA;77;79;-2.0;12;65;True;True;True;True;False;True;True;False;6;rompimento;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;False;6;rompimento;spread sem bônus | delta30 favorável 28.0 | delta10 crescente 22.0 | saldo agressor30 29.0 | saldo10 favorável 23.0 | razão fluxo 2.45 | vel15 0.4302 | vel5 acelerando 0.9064 | aceleração 0.4809 | desloc15 3.75 | ticks/s 43.48 | continuidade 2.00 | estrutura confirmada contrária -6 | estrutura local alinhada +4;sem rompimento confirmado -0.50 | hard-gate DNA incompleto;12;77;4;79;8.0;-2.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;176;2026-07-19 20:17:28;28799.75;2.75;1.0;-45;-30;31.0;75.0;-44;21.0;52.0;-31;0.4210526315789473;2.375;-0.3528581510232886;0.5847331490537954;-1.1537352177675224;1.738468366821318;-4.5;28807.75;28789.0;-8.0;-10.75;0.0;40.38265506155415;0;0.9661016949152542;0.9698492462311558;0.9621212121212122;0.9636363636363636;0.9090909090909092;2.708333333333333;3.75;FRACO;ALTA;ALTA mantida durante TRANSICAO;12;28794.25;28794.25;28792.25;28791.75;14.0;0.2516129032258064;TRANSICAO confirmada em 2026-07-19 20:17:08.105000;FUNDO;28792.25;2026-07-19 20:17:08.105;TRANSICAO;"topos/fundos divergentes: 28794.25->28794.25; 28791.75->28792.25";ALTA;BAIXA;1.0;28830.5;2026-07-19 20:13:09.558000;False;VENDA;51;57;-6.0;24;27;True;True;True;False;False;False;True;False;4;aceleracao | rompimento | continuidade;False;2;delta30 | saldo30 | vel15 | rompimento | continuidade;False;4;aceleracao | rompimento | continuidade;spread sem bônus | delta30 favorável 45.0 | delta10 crescente 30.0 | saldo agressor30 44.0 | saldo10 favorável 31.0 | razão fluxo 2.38 | vel15 0.3529 | desloc15 4.50 | ticks/s 40.38 | estrutura confirmada contrária -6;aceleração insuficiente -1.7385 | sem rompimento confirmado -10.75 | sem continuidade -0.00 | hard-gate DNA incompleto | score 51 < 72;24;51;16;57;8.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;177;2026-07-19 20:17:40;28794.75;3.25;3.0;-49;1;35.0;85.0;-50;11.0;11.0;0;0.4186046511627907;2.388888888888889;-0.4028684231729917;0.0535790827261037;-0.4385964912280701;0.4921755739541739;-5.0;28804.25;28789.0;-9.5;-5.75;4.25;25.30013697526388;0;0.9777777777777776;0.9723502304147466;0.9727891156462584;1.0;1.0;2.653061224489796;3.75;FRACO;ALTA;ALTA mantida durante TRANSICAO;12;28799.75;28794.25;28790.5;28792.25;14.0;0.238095238095238;TRANSICAO confirmada em 2026-07-19 20:17:25.474000;FUNDO;28790.5;2026-07-19 20:17:25.474;TRANSICAO;"topos/fundos divergentes: 28794.25->28799.75; 28792.25->28790.50";ALTA;BAIXA;1.0;28830.5;2026-07-19 20:13:09.558000;False;VENDA;38;44;-6.0;34;4;True;True;True;False;False;False;True;False;4;aceleracao | rompimento | continuidade;False;3;delta30 | saldo30 | vel15 | rompimento;False;4;aceleracao | rompimento | continuidade;spread sem bônus | delta30 favorável 49.0 | saldo agressor30 50.0 | razão fluxo 2.39 | vel15 0.4029 | desloc15 5.00 | ticks/s 25.30 | estrutura confirmada contrária -6;aceleração insuficiente -0.4922 | sem rompimento confirmado -5.75 | sem continuidade -4.25 | hard-gate DNA incompleto | lados próximos: diferença 4 | score 38 < 72;34;38;26;44;8.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;178;2026-07-19 20:17:51;28798.25;3.0;1.0;1;-2;20.0;20.0;0;5.0;6.0;-1;1.0;1.0;0.520343762588962;0.495049504950495;0.7650719167601754;-0.2700224118096803;7.75;28799.75;28790.5;-1.5;-7.75;0.75;26.386464348059626;0;0.9859154929577464;0.96875;0.9814814814814816;1.0;1.0;2.5694444444444446;3.25;FRACO;ALTA;"ALTA mantida; estrutura bruta alinhada";12;28798.0;28794.75;28795.25;28791.75;10.75;0.0462962962962962;ALTA confirmada em 2026-07-19 20:17:35.696000;FUNDO;28795.25;2026-07-19 20:17:35.696;ALTA;topo 28798.00>28794.75 e fundo 28795.25>28791.75;ALTA;;0.0;28830.5;2026-07-19 20:13:09.558000;False;COMPRA;39;27;12.0;9;30;False;False;True;False;False;True;True;False;3;delta30 | saldo30 | aceleracao | rompimento;False;3;delta30 | saldo30 | aceleracao | rompimento;False;2;delta30 | saldo30 | vel15 | rompimento | continuidade;spread sem bônus | vel15 0.5203 | desloc15 7.75 | ticks/s 26.39 | continuidade 0.75 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;delta30 insuficiente 1.0 | saldo30 insuficiente 0.0 | aceleração insuficiente -0.2700 | sem rompimento confirmado -1.50 | hard-gate DNA incompleto | score 39 < 72;39;9;27;15;12.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;179;2026-07-19 20:18:03;28796.25;3.25;0.3333333333333333;7;5;22.0;14.0;8;7.0;1.0;6;1.5333333333333334;0.6521739130434783;-0.1076194575979337;-3.048780487804878;-0.3888024883359253;-2.6599779994689525;-1.25;28798.25;28790.5;-2.0;-5.75;-2.0;19.974171330176496;0;0.967741935483871;0.9774011299435028;1.0;1.0;1.0;2.700980392156863;3.75;FRACO;ALTA;"ALTA mantida; estrutura bruta alinhada";12;28799.0;28798.25;28796.25;28795.25;9.25;0.1602209944751381;ALTA confirmada em 2026-07-19 20:17:51.022000;TOPO;28799.0;2026-07-19 20:17:51.022;ALTA;topo 28799.00>28798.25 e fundo 28796.25>28795.25;ALTA;;0.0;28830.5;2026-07-19 20:13:09.558000;False;VENDA;33;39;-6.0;26;7;False;False;True;True;False;True;True;False;4;delta30 | saldo30 | rompimento;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;False;4;delta30 | saldo30 | rompimento;spread sem bônus | vel15 0.1076 | vel5 acelerando 3.0488 | aceleração 2.6600 | desloc15 1.25 | ticks/s 19.97 | continuidade 2.00 | estrutura confirmada contrária -6;delta30 insuficiente -7.0 | saldo30 insuficiente -8.0 | sem rompimento confirmado -5.75 | hard-gate DNA incompleto | lados próximos: diferença 7 | score 33 < 72;26;33;14;39;12.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;180;2026-07-19 20:18:15;28792.0;3.25;1.0;4;0;20.0;15.0;5;8.0;8.0;0;1.3125;0.7619047619047619;-0.5886230928611791;-1.7338534893801474;0.0;-1.7338534893801474;-6.25;28800.0;28791.75;-8.0;-0.25;0.0;25.145978527029573;0;0.9803921568627452;0.9787234042553192;1.0;1.0;1.0;2.725;3.75;FRACO;ALTA;ALTA mantida durante TRANSICAO;12;28800.0;28799.0;28793.25;28796.25;9.5;0.1397849462365591;TRANSICAO confirmada em 2026-07-19 20:17:57.984000;FUNDO;28793.25;2026-07-19 20:17:57.984;TRANSICAO;"topos/fundos divergentes: 28799.00->28800.00; 28796.25->28793.25";ALTA;;0.0;28830.5;2026-07-19 20:13:09.558000;False;VENDA;23;29;-6.0;17;6;False;False;True;True;False;False;True;False;3;delta30 | saldo30 | rompimento | continuidade;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;False;3;delta30 | saldo30 | rompimento | continuidade;spread sem bônus | vel15 0.5886 | vel5 acelerando 1.7339 | aceleração 1.7339 | desloc15 6.25 | ticks/s 25.15 | estrutura confirmada contrária -6;delta30 insuficiente -4.0 | saldo30 insuficiente -5.0 | sem rompimento confirmado -0.25 | sem continuidade -0.00 | hard-gate DNA incompleto | lados próximos: diferença 6 | score 23 < 72;17;23;9;29;8.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;181;2026-07-19 20:18:27;28798.25;2.25;0.25;1;2;15.0;13.0;2;5.0;4.0;1;1.1428571428571428;0.875;0.4430110575559965;0.6585879873551106;0.5885122410546139;0.0700757463004967;6.25;28800.0;28792.0;-1.75;-6.25;1.25;18.21661468670258;0;0.9698492462311558;0.9888888888888888;0.9743589743589745;0.9285714285714286;1.0;2.551282051282051;3.25;FRACO;ALTA;ALTA mantida durante TRANSICAO;12;28800.0;28800.0;28792.0;28793.25;8.25;0.1242603550295858;TRANSICAO confirmada em 2026-07-19 20:18:15.579000;TOPO;28800.0;2026-07-19 20:18:15.579;TRANSICAO;"topos/fundos divergentes: 28800.00->28800.00; 28793.25->28792.00";ALTA;;0.0;28830.5;2026-07-19 20:13:09.558000;False;COMPRA;57;49;8.0;0;57;False;False;True;True;False;True;True;False;4;delta30 | saldo30 | rompimento;False;4;delta30 | saldo30 | rompimento;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;spread sem bônus | saldo10 favorável 1.0 | razão fluxo 1.14 | vel15 0.4430 | vel5 acelerando 0.6586 | aceleração 0.0701 | desloc15 6.25 | ticks/s 18.22 | continuidade 1.25 | estrutura confirmada alinhada +8;delta30 insuficiente 1.0 | saldo30 insuficiente 2.0 | sem rompimento confirmado -1.75 | hard-gate DNA incompleto | score 57 < 72;57;0;49;4;8.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
