escopo,motor_id,lado_norm,classe_dna,tamanho,sequencia,historias_total,historias_gain,historias_stop,ocorrencias,suporte_total_pct,suporte_gain_pct,suporte_stop_pct,confianca_gain_pct,confianca_stop_pct,lift_gain,lift_stop,diferenca_suporte_pp,log_odds_gain,evidencia,score_dna
GLOBAL,,,NEUTRO,6,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_SUBIU,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,6,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,5,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,5,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,5,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,5,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,5,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,5,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,5,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,5,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_CAIU,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,5,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,5,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,5,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,5,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,5,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,5,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_CAIU,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,4,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,4,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_CAIU,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,4,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_SUBIU,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,3,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,2154,3,7,10,0.464253,0.343249,0.546875,30.0,70.0,0.739359,1.177969,-0.203626,-0.382832,FRACA,36.0177
GLOBAL,,,NEUTRO,6,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_ESTAVEL,2154,4,9,13,0.603528,0.457666,0.703125,30.769231,69.230769,0.758317,1.165024,-0.245459,-0.36833,FRACA,35.9936
GLOBAL,,,NEUTRO,5,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,2154,4,9,13,0.603528,0.457666,0.703125,30.769231,69.230769,0.758317,1.165024,-0.245459,-0.36833,FRACA,35.9936
GLOBAL,,,NEUTRO,5,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,2154,4,9,13,0.603528,0.457666,0.703125,30.769231,69.230769,0.758317,1.165024,-0.245459,-0.36833,FRACA,35.9936
GLOBAL,,,NEUTRO,4,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS,2154,4,9,13,0.603528,0.457666,0.703125,30.769231,69.230769,0.758317,1.165024,-0.245459,-0.36833,FRACA,35.9936
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,NEUTRO,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_SUBIU,612,3,7,10,1.633987,1.229508,1.902174,30.0,70.0,0.752459,1.16413,-0.672666,-0.358747,FRACA,35.9723
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,NEUTRO,4,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,612,3,7,10,1.633987,1.229508,1.902174,30.0,70.0,0.752459,1.16413,-0.672666,-0.358747,FRACA,35.9723
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,NEUTRO,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,612,3,7,10,1.633987,1.229508,1.902174,30.0,70.0,0.752459,1.16413,-0.672666,-0.358747,FRACA,35.9723
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,NEUTRO,3,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_SUBIU,612,3,7,10,1.633987,1.229508,1.902174,30.0,70.0,0.752459,1.16413,-0.672666,-0.358747,FRACA,35.9723
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,NEUTRO,3,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,612,3,7,10,1.633987,1.229508,1.902174,30.0,70.0,0.752459,1.16413,-0.672666,-0.358747,FRACA,35.9723
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,NEUTRO,3,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,612,3,7,10,1.633987,1.229508,1.902174,30.0,70.0,0.752459,1.16413,-0.672666,-0.358747,FRACA,35.9723
MOTOR,motor_operacional_c7_v3_1,,NEUTRO,3,AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_CAIU,870,7,15,22,2.528736,2.077151,2.814259,31.818182,68.181818,0.821419,1.112911,-0.737108,-0.275604,FRACA,35.9588
MOTOR,motor_operacional_c7_v3_1,,NEUTRO,2,AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ESTAVEL,870,7,15,22,2.528736,2.077151,2.814259,31.818182,68.181818,0.821419,1.112911,-0.737108,-0.275604,FRACA,35.9588
GLOBAL,,,NEUTRO,3,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,2154,20,37,57,2.64624,2.28833,2.890625,35.087719,64.912281,0.864748,1.092352,-0.602295,-0.228747,FRACA,35.951
LADO,,VENDA,NEUTRO,2,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU,1123,36,60,96,8.548531,7.659574,9.188361,37.5,62.5,0.896011,1.074847,-1.528787,-0.19349,FRACA,35.9359
GLOBAL,,,NEUTRO,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,2154,14,27,41,1.903435,1.601831,2.109375,34.146341,65.853659,0.841547,1.108194,-0.507544,-0.263856,FRACA,35.915
MOTOR,motor_c7_dna_fluxo_v5_2,,NEUTRO,2,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL,1284,46,76,122,9.501558,8.566108,10.174029,37.704918,62.295082,0.901548,1.070775,-1.607921,-0.185786,FRACA,35.8455
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,NEUTRO,4,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,451,4,9,13,2.882483,2.259887,3.284672,30.769231,69.230769,0.784007,1.139528,-1.024785,-0.321777,FRACA,35.8354
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,NEUTRO,3,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_SUBIU,451,4,9,13,2.882483,2.259887,3.284672,30.769231,69.230769,0.784007,1.139528,-1.024785,-0.321777,FRACA,35.8354
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,NEUTRO,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,451,4,9,13,2.882483,2.259887,3.284672,30.769231,69.230769,0.784007,1.139528,-1.024785,-0.321777,FRACA,35.8354
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,NEUTRO,2,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,451,4,9,13,2.882483,2.259887,3.284672,30.769231,69.230769,0.784007,1.139528,-1.024785,-0.321777,FRACA,35.8354
LADO,,COMPRA,NEUTRO,3,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU,1031,15,29,44,4.267701,3.712871,4.625199,34.090909,65.909091,0.869993,1.083768,-0.912328,-0.213988,FRACA,35.8351
LADO,,COMPRA,NEUTRO,3,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,1031,6,13,19,1.842871,1.485149,2.073365,31.578947,68.421053,0.805888,1.125073,-0.588217,-0.297786,FRACA,35.8349
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,NEUTRO,3,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU,612,21,38,59,9.640523,8.606557,10.326087,35.59322,64.40678,0.892748,1.071113,-1.71953,-0.19141,FRACA,35.8189
LADO,,COMPRA,NEUTRO,3,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,1031,18,34,52,5.043647,4.455446,5.422648,34.615385,65.384615,0.883378,1.075144,-0.967202,-0.194283,FRACA,35.7899
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,NEUTRO,2,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU,612,44,74,118,19.281046,18.032787,20.108696,37.288136,62.711864,0.93526,1.042926,-2.075909,-0.130845,FRACA,35.7815
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,NEUTRO,2,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU,419,11,22,33,7.875895,6.875,8.494208,33.333333,66.666667,0.872917,1.078507,-1.619208,-0.208297,FRACA,35.7745
GLOBAL,,,NEUTRO,5,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,2154,10,20,30,1.392758,1.144165,1.5625,33.333333,66.666667,0.82151,1.121875,-0.418335,-0.291937,FRACA,35.7591
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,NEUTRO,4,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,451,3,7,10,2.217295,1.694915,2.554745,30.0,70.0,0.764407,1.15219,-0.859829,-0.334945,FRACA,35.7549
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,NEUTRO,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_ESTAVEL,451,3,7,10,2.217295,1.694915,2.554745,30.0,70.0,0.764407,1.15219,-0.859829,-0.334945,FRACA,35.7549
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,NEUTRO,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,451,3,7,10,2.217295,1.694915,2.554745,30.0,70.0,0.764407,1.15219,-0.859829,-0.334945,FRACA,35.7549
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,NEUTRO,3,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,451,3,7,10,2.217295,1.694915,2.554745,30.0,70.0,0.764407,1.15219,-0.859829,-0.334945,FRACA,35.7549
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,NEUTRO,3,AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,451,3,7,10,2.217295,1.694915,2.554745,30.0,70.0,0.764407,1.15219,-0.859829,-0.334945,FRACA,35.7549
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,NEUTRO,2,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_SUBIU,451,3,7,10,2.217295,1.694915,2.554745,30.0,70.0,0.764407,1.15219,-0.859829,-0.334945,FRACA,35.7549
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,NEUTRO,2,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_CAIU,451,3,7,10,2.217295,1.694915,2.554745,30.0,70.0,0.764407,1.15219,-0.859829,-0.334945,FRACA,35.7549
LADO,,COMPRA,NEUTRO,6,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,1031,6,4,10,0.969932,1.485149,0.637959,60.0,40.0,1.531188,0.657735,0.84719,0.815366,FRACA,35.7275
LADO,,COMPRA,NEUTRO,5,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_SUBIU,1031,6,4,10,0.969932,1.485149,0.637959,60.0,40.0,1.531188,0.657735,0.84719,0.815366,FRACA,35.7275
LADO,,COMPRA,NEUTRO,4,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU,1031,6,4,10,0.969932,1.485149,0.637959,60.0,40.0,1.531188,0.657735,0.84719,0.815366,FRACA,35.7275
MOTOR,motor_c7_dna_fluxo_v5_2,,NEUTRO,3,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_CAIU,1284,8,16,24,1.869159,1.489758,2.141901,33.333333,66.666667,0.79702,1.145917,-0.652143,-0.34013,FRACA,35.724
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,NEUTRO,2,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,451,28,49,77,17.073171,15.819209,17.883212,36.363636,63.636364,0.926554,1.047445,-2.064003,-0.141045,FRACA,35.7186
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,NEUTRO,2,AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,672,16,28,44,6.547619,5.460751,7.387863,36.363636,63.636364,0.834006,1.128328,-1.927112,-0.310155,FRACA,35.6955
GLOBAL,,,NEUTRO,2,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,2154,65,110,175,8.12442,7.437071,8.59375,37.142857,62.857143,0.915397,1.057768,-1.156679,-0.154196,FRACA,35.651
MOTOR,motor_operacional_c7_v3_1,,NEUTRO,4,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,870,6,13,19,2.183908,1.780415,2.439024,31.578947,68.421053,0.815243,1.116816,-0.658609,-0.279725,FRACA,35.6322
MOTOR,motor_operacional_c7_v3_1,,NEUTRO,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,870,6,13,19,2.183908,1.780415,2.439024,31.578947,68.421053,0.815243,1.116816,-0.658609,-0.279725,FRACA,35.6322
MOTOR,motor_operacional_c7_v3_1,,NEUTRO,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_ESTAVEL,870,6,13,19,2.183908,1.780415,2.439024,31.578947,68.421053,0.815243,1.116816,-0.658609,-0.279725,FRACA,35.6322
LADO,,COMPRA,NEUTRO,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_SUBIU,1031,5,11,16,1.551891,1.237624,1.754386,31.25,68.75,0.797494,1.130482,-0.516762,-0.303754,FRACA,35.544
LADO,,COMPRA,NEUTRO,3,CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,1031,5,11,16,1.551891,1.237624,1.754386,31.25,68.75,0.797494,1.130482,-0.516762,-0.303754,FRACA,35.544
LADO,,COMPRA,NEUTRO,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ESTAVEL,1031,5,11,16,1.551891,1.237624,1.754386,31.25,68.75,0.797494,1.130482,-0.516762,-0.303754,FRACA,35.544
MOTOR,motor_c7_dna_fluxo_v5_2,,NEUTRO,3,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL,1284,14,26,40,3.115265,2.607076,3.480589,35.0,65.0,0.836872,1.117269,-0.873513,-0.282201,FRACA,35.5046
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,NEUTRO,2,CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_SUBIU,451,30,27,57,12.638581,16.949153,9.854015,52.631579,47.368421,1.341065,0.779677,7.095138,0.621123,FRACA,35.4761
GLOBAL,,,NEUTRO,3,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,2154,13,25,38,1.76416,1.487414,1.953125,34.210526,65.789474,0.843129,1.107113,-0.465711,-0.259375,FRACA,35.4542
LADO,,COMPRA,NEUTRO,2,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,1031,14,27,41,3.976722,3.465347,4.30622,34.146341,65.853659,0.871408,1.082857,-0.840874,-0.209703,FRACA,35.3875
