trade_uid,motor_id,lado_norm,rotulo,qtd_eventos
motor_c7_dna_fluxo_v5_2::20260727121202.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260727121419.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,5
motor_c7_dna_fluxo_v5_2::20260727121439.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,10
motor_c7_dna_fluxo_v5_2::20260727121723.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260727121921.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260727122206.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,3
motor_c7_dna_fluxo_v5_2::20260727122219.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,5
motor_c7_dna_fluxo_v5_2::20260727122331.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,4
motor_c7_dna_fluxo_v5_2::20260727122828.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,5
motor_c7_dna_fluxo_v5_2::20260727122947.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,5
motor_c7_dna_fluxo_v5_2::20260727123145.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260727123257.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,4
motor_c7_dna_fluxo_v5_2::20260727123847.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260727123953.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,5
motor_c7_dna_fluxo_v5_2::20260727124039.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260727124211.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,2
motor_c7_dna_fluxo_v5_2::20260727124416.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,4
motor_c7_dna_fluxo_v5_2::20260727125037.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260727125130.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260727125328.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260727125408.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260727130306.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,5
motor_c7_dna_fluxo_v5_2::20260727130808.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,6
motor_c7_dna_fluxo_v5_2::20260727131343.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,2
motor_c7_dna_fluxo_v5_2::20260727131529.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,5
motor_c7_dna_fluxo_v5_2::20260727131917.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,9
motor_c7_dna_fluxo_v5_2::20260727131936.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260727132208.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,1
motor_c7_dna_fluxo_v5_2::20260727132300.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260727132405.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260727132604.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,5
motor_c7_dna_fluxo_v5_2::20260727132643.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260727132815.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260727132915.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,10
motor_c7_dna_fluxo_v5_2::20260727133509.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260727133622.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,10
motor_c7_dna_fluxo_v5_2::20260727133635.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,10
motor_c7_dna_fluxo_v5_2::20260727133721.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,10
motor_c7_dna_fluxo_v5_2::20260727133813.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,4
motor_c7_dna_fluxo_v5_2::20260727133840.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,10
motor_c7_dna_fluxo_v5_2::20260727134501.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,5
motor_c7_dna_fluxo_v5_2::20260727134858.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260727135024.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,2
motor_c7_dna_fluxo_v5_2::20260727135222.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260727135625.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260727135810.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260727140146.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,4
motor_c7_dna_fluxo_v5_2::20260727141054.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,6
motor_c7_dna_fluxo_v5_2::20260727141316.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,5
motor_c7_dna_fluxo_v5_2::20260727141718.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260727142053.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,4
motor_c7_dna_fluxo_v5_2::20260727142608.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260727143237.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260727144253.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260727144621.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260727145151.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,5
motor_c7_dna_fluxo_v5_2::20260727145338.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,5
motor_c7_dna_fluxo_v5_2::20260727145445.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,4
motor_c7_dna_fluxo_v5_2::20260727150207.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,5
motor_c7_dna_fluxo_v5_2::20260727150500.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260727151225.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,6
motor_c7_dna_fluxo_v5_2::20260727151429.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,5
motor_c7_dna_fluxo_v5_2::20260727151955.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260727152520.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,2
motor_c7_dna_fluxo_v5_2::20260727152941.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260727153047.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,4
motor_c7_dna_fluxo_v5_2::20260727153600.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,4
motor_c7_dna_fluxo_v5_2::20260727154238.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260727155220.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,4
motor_c7_dna_fluxo_v5_2::20260727155752.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,4
motor_c7_dna_fluxo_v5_2::20260727155950.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260727160215.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,4
motor_c7_dna_fluxo_v5_2::20260727160532.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260727160710.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260727161131.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260727161421.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260727162329.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,5
motor_c7_dna_fluxo_v5_2::20260727162506.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260727162710.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260727163314.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,5
motor_c7_dna_fluxo_v5_2::20260727163709.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,5
motor_c7_dna_fluxo_v5_2::20260727163827.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,9
motor_c7_dna_fluxo_v5_2::20260727164658.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260727165624.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260727165834.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,4
motor_c7_dna_fluxo_v5_2::20260727170312.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,4
motor_c7_dna_fluxo_v5_2::20260727170645.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260727170937.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260727171340.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260727173448.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260727173623.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,5
motor_c7_dna_fluxo_v5_2::20260727175026.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,3
motor_c7_dna_fluxo_v5_2::20260727175437.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260727190316.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260727190708.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260727191408.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,5
motor_c7_dna_fluxo_v5_2::20260727192643.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,4
motor_c7_dna_fluxo_v5_2::20260727193711.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260727194519.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,4
motor_c7_dna_fluxo_v5_2::20260727194757.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260727200138.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,5
motor_c7_dna_fluxo_v5_2::20260727200646.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,4
motor_c7_dna_fluxo_v5_2::20260727201703.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,2
motor_c7_dna_fluxo_v5_2::20260727202051.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,5
motor_c7_dna_fluxo_v5_2::20260727203602.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,5
motor_c7_dna_fluxo_v5_2::20260727210126.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,2
motor_c7_dna_fluxo_v5_2::20260727210547.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260727211110.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260727211232.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,5
motor_c7_dna_fluxo_v5_2::20260727212157.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260727212507.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260727212636.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,5
motor_c7_dna_fluxo_v5_2::20260727213337.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260727213752.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,9
motor_c7_dna_fluxo_v5_2::20260727214517.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260727215956.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260727220400.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260727220452.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260728095442.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260728100231.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260728101244.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,5
motor_c7_dna_fluxo_v5_2::20260728101828.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260728102202.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260728102259.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260728103115.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,5
motor_c7_dna_fluxo_v5_2::20260728103219.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,5
motor_c7_dna_fluxo_v5_2::20260728103738.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260728104014.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,4
motor_c7_dna_fluxo_v5_2::20260728104308.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,5
motor_c7_dna_fluxo_v5_2::20260728104412.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,5
motor_c7_dna_fluxo_v5_2::20260728104628.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,3
motor_c7_dna_fluxo_v5_2::20260728104725.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260728104843.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,5
motor_c7_dna_fluxo_v5_2::20260728105058.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,6
motor_c7_dna_fluxo_v5_2::20260728105410.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,9
motor_c7_dna_fluxo_v5_2::20260728105639.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,3
motor_c7_dna_fluxo_v5_2::20260728105711.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260728105907.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260728110005.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,9
motor_c7_dna_fluxo_v5_2::20260728110044.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,9
motor_c7_dna_fluxo_v5_2::20260728110529.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260728110706.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,4
motor_c7_dna_fluxo_v5_2::20260728110732.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260728110856.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,5
motor_c7_dna_fluxo_v5_2::20260728111039.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260728111203.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,5
motor_c7_dna_fluxo_v5_2::20260728111412.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,4
motor_c7_dna_fluxo_v5_2::20260728111757.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,6
motor_c7_dna_fluxo_v5_2::20260728111854.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260728112031.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260728112109.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,10
motor_c7_dna_fluxo_v5_2::20260728112141.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260728112226.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260728112648.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260728113045.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260728113227.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,4
motor_c7_dna_fluxo_v5_2::20260728113528.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,5
motor_c7_dna_fluxo_v5_2::20260728113619.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260728113901.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260728113952.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260728114136.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,4
motor_c7_dna_fluxo_v5_2::20260728114418.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,5
motor_c7_dna_fluxo_v5_2::20260728114823.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260728115136.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260728115405.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260728115551.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,3
motor_c7_dna_fluxo_v5_2::20260728115709.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,4
motor_c7_dna_fluxo_v5_2::20260728115907.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260728120059.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,5
motor_c7_dna_fluxo_v5_2::20260728120245.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260728120436.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260728120634.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260728120700.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,9
motor_c7_dna_fluxo_v5_2::20260728120852.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260728121043.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260728121406.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,3
motor_c7_dna_fluxo_v5_2::20260728121723.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260728121810.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260728122033.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260728122639.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260728122731.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,10
motor_c7_dna_fluxo_v5_2::20260728123209.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260728123538.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260728124438.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260728124904.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,4
motor_c7_dna_fluxo_v5_2::20260728125008.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,3
motor_c7_dna_fluxo_v5_2::20260728125807.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260728130304.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260728130549.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,3
motor_c7_dna_fluxo_v5_2::20260728130614.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260728130646.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,10
motor_c7_dna_fluxo_v5_2::20260728130827.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,10
motor_c7_dna_fluxo_v5_2::20260728131409.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,6
motor_c7_dna_fluxo_v5_2::20260728131537.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260728132042.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260728132602.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260728132809.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,4
motor_c7_dna_fluxo_v5_2::20260728133029.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,4
motor_c7_dna_fluxo_v5_2::20260728133352.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,4
motor_c7_dna_fluxo_v5_2::20260728133630.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,6
motor_c7_dna_fluxo_v5_2::20260728133811.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260728133849.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,10
motor_c7_dna_fluxo_v5_2::20260728134159.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260728134643.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260728134818.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260728135238.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,4
motor_c7_dna_fluxo_v5_2::20260728135731.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260728140606.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260728140857.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260728141058.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,4
motor_c7_dna_fluxo_v5_2::20260728141622.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,4
motor_c7_dna_fluxo_v5_2::20260728142108.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,1
motor_c7_dna_fluxo_v5_2::20260728142224.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260728142503.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260728142710.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,2
motor_c7_dna_fluxo_v5_2::20260728143059.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260728143521.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
