variaveis,regra,amostra,taxa_alvo_300_120s,taxa_base,lift
4,_f_spread>=1 E _f_saldo<=-17 E _f_razao_fluxo>=0.741693 E _f_ticks_s>=153.857,1129,0.7254207263064659,0.6188781756963575,1.1721543185623367
4,_f_spread>=1 E _f_saldo<=-17 E _f_razao_fluxo>=1 E _f_ticks_s>=153.857,1129,0.7254207263064659,0.6188781756963575,1.1721543185623367
4,_f_saldo>=-17 E _f_velocidade<=-0.216667 E _f_aceleracao<=-0.000831627 E _f_ticks_s>=153.857,437,0.7254004576659039,0.6188781756963575,1.1721215679478247
3,_f_spread>=1 E _f_velocidade>=-0.216667 E _f_ticks_s>=153.857,1890,0.7253968253968254,0.6188781756963575,1.1721156988297636
4,_f_spread>=1 E _f_saldo<=-17 E _f_ticks_s>=72.5852 E _f_score<=61,772,0.7253886010362695,0.6188781756963575,1.172102409686797
4,_f_delta>=0 E _f_velocidade<=0 E _f_aceleracao<=-0.000831627 E _f_ticks_s>=153.857,579,0.7253886010362695,0.6188781756963575,1.172102409686797
4,_f_delta<=16 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857 E _f_score>=77,386,0.7253886010362695,0.6188781756963575,1.172102409686797
4,_f_saldo<=-17 E _f_razao_fluxo<=1.33364 E _f_velocidade<=0.205388 E _f_aceleracao>=0.543681,568,0.7253521126760564,0.6188781756963575,1.1720434508130702
4,_f_spread>=1.75 E _f_delta>=-16 E _f_ticks_s>=153.857 E _f_score<=77,284,0.7253521126760564,0.6188781756963575,1.1720434508130702
4,_f_razao_fluxo<=1.33364 E _f_velocidade>=0.205388 E _f_aceleracao<=-0.552272 E _f_score>=77,284,0.7253521126760564,0.6188781756963575,1.1720434508130702
4,_f_spread<=1.75 E _f_velocidade<=0 E _f_ticks_s>=153.857 E _f_score<=77,2046,0.7253176930596286,0.6188781756963575,1.1719878346711872
4,_f_saldo<=0 E _f_velocidade>=0 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,324,0.7253086419753086,0.6188781756963575,1.171973209685729
4,_f_razao_fluxo>=1 E _f_velocidade>=0 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,324,0.7253086419753086,0.6188781756963575,1.171973209685729
4,_f_spread>=1 E _f_razao_fluxo>=0.741693 E _f_aceleracao<=0.543681 E _f_ticks_s>=153.857,1700,0.7252941176470589,0.6188781756963575,1.171949740885535
4,_f_delta<=0 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857 E _f_score<=77,728,0.7252747252747253,0.6188781756963575,1.1719184061687926
4,_f_spread<=1.25 E _f_velocidade>=0.205388 E _f_ticks_s>=153.857 E _f_score<=47,91,0.7252747252747253,0.6188781756963575,1.1719184061687926
4,_f_saldo>=0 E _f_razao_fluxo>=0.741693 E _f_ticks_s>=153.857 E _f_score<=61,1041,0.7252641690682037,0.6188781756963575,1.1719013491664032
4,_f_spread<=1 E _f_delta>=16 E _f_aceleracao<=-0.552272 E _f_score>=47,950,0.7252631578947368,0.6188781756963575,1.1718997152851216
4,_f_spread>=1 E _f_razao_fluxo<=1.33364 E _f_velocidade>=-0.216667 E _f_ticks_s>=153.857,1758,0.7252559726962458,0.6188781756963575,1.1718881052481656
4,_f_spread<=1.25 E _f_razao_fluxo>=0.741693 E _f_aceleracao>=0.543681 E _f_ticks_s>=153.857,1667,0.7252549490101979,0.6188781756963575,1.1718864511487193
4,_f_razao_fluxo<=1.33364 E _f_velocidade<=0.205388 E _f_ticks_s>=153.857 E _f_score<=47,404,0.7252475247524752,0.6188781756963575,1.1718744548334277
4,_f_delta>=-16 E _f_velocidade<=0 E _f_aceleracao<=0.543681 E _f_ticks_s>=153.857,1030,0.7252427184466019,0.6188781756963575,1.1718666886751399
4,_f_saldo>=-17 E _f_razao_fluxo>=1 E _f_aceleracao<=-0.000831627 E _f_ticks_s>=153.857,313,0.7252396166134185,0.6188781756963575,1.1718616766496635
4,_f_spread<=1 E _f_delta<=0 E _f_velocidade>=0.205388 E _f_ticks_s>=153.857,535,0.7252336448598131,0.6188781756963575,1.1718520273295874
4,_f_velocidade>=-0.216667 E _f_aceleracao>=-0.552272 E _f_ticks_s>=153.857 E _f_score<=61,979,0.7252298263534218,0.6188781756963575,1.1718458572842678
4,_f_delta<=16 E _f_velocidade>=0 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,444,0.7252252252252253,0.6188781756963575,1.1718384226575882
4,_f_razao_fluxo<=0.741693 E _f_velocidade>=0 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,222,0.7252252252252253,0.6188781756963575,1.1718384226575882
4,_f_delta<=-16 E _f_razao_fluxo<=1.33364 E _f_velocidade<=0.205388 E _f_aceleracao>=0.543681,575,0.7252173913043478,0.6188781756963575,1.171825764397554
4,_f_delta<=-16 E _f_razao_fluxo<=1.33364 E _f_velocidade<=-0.216667 E _f_aceleracao>=0.543681,353,0.7252124645892352,0.6188781756963575,1.171817803678779
4,_f_saldo<=-17 E _f_velocidade>=-0.216667 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,353,0.7252124645892352,0.6188781756963575,1.171817803678779
4,_f_saldo>=0 E _f_velocidade<=-0.216667 E _f_ticks_s>=72.5852 E _f_score<=77,1190,0.7252100840336134,0.6188781756963575,1.1718139571129842
4,_f_razao_fluxo<=1 E _f_velocidade<=-0.216667 E _f_ticks_s>=72.5852 E _f_score<=77,1190,0.7252100840336134,0.6188781756963575,1.1718139571129842
4,_f_spread>=1 E _f_delta<=-16 E _f_velocidade<=0.205388 E _f_ticks_s>=153.857,917,0.7251908396946565,0.6188781756963575,1.1717828615925527
4,_f_delta<=16 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857 E _f_score<=61,393,0.7251908396946565,0.6188781756963575,1.1717828615925527
4,_f_spread<=1.25 E _f_delta<=-16 E _f_aceleracao<=-0.552272 E _f_score<=61,131,0.7251908396946565,0.6188781756963575,1.1717828615925527
4,_f_saldo>=19 E _f_velocidade<=-0.216667 E _f_ticks_s>=42.0552 E _f_score<=47,131,0.7251908396946565,0.6188781756963575,1.1717828615925527
4,_f_saldo<=19 E _f_velocidade>=0.205388 E _f_ticks_s>=153.857 E _f_score<=47,131,0.7251908396946565,0.6188781756963575,1.1717828615925527
4,_f_razao_fluxo>=0.741693 E _f_velocidade>=-0.216667 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,1128,0.725177304964539,0.6188781756963575,1.1717609918116347
4,_f_spread>=1 E _f_delta<=0 E _f_ticks_s>=153.857 E _f_score>=47,1299,0.7251732101616628,0.6188781756963575,1.1717543753190245
4,_f_spread<=1.25 E _f_saldo>=19 E _f_ticks_s>=153.857 E _f_score<=61,604,0.7251655629139073,0.6188781756963575,1.171742018690441
4,_f_spread>=1 E _f_razao_fluxo<=1.33364 E _f_velocidade>=0 E _f_ticks_s>=153.857,1419,0.7251585623678647,0.6188781756963575,1.171730707019877
4,_f_delta>=-16 E _f_razao_fluxo>=0.741693 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857,815,0.7251533742331289,0.6188781756963575,1.1717223238922445
4,_f_spread>=1 E _f_aceleracao>=-0.552272 E _f_ticks_s>=153.857 E _f_score>=47,1750,0.7251428571428571,0.6188781756963575,1.1717053300949436
4,_f_delta>=16 E _f_velocidade<=0 E _f_aceleracao<=-0.552272 E _f_score<=77,553,0.7251356238698011,0.6188781756963575,1.1716936423778128
4,_f_spread<=1.25 E _f_razao_fluxo<=1.33364 E _f_ticks_s>=153.857 E _f_score<=77,3394,0.725103123158515,0.6188781756963575,1.1716411268544635
4,_f_delta>=0 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857 E _f_score<=61,502,0.7250996015936255,0.6188781756963575,1.1716354366152084
4,_f_delta<=-16 E _f_velocidade>=0.205388 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857,251,0.7250996015936255,0.6188781756963575,1.1716354366152084
4,_f_delta<=16 E _f_razao_fluxo<=1.33364 E _f_ticks_s>=153.857 E _f_score<=77,2248,0.7250889679715302,0.6188781756963575,1.1716182545226532
4,_f_saldo>=19 E _f_aceleracao<=0.543681 E _f_ticks_s>=153.857 E _f_score<=61,582,0.7250859106529209,0.6188781756963575,1.1716133144250227
4,_f_delta<=16 E _f_saldo>=-17 E _f_razao_fluxo>=1 E _f_ticks_s>=153.857,662,0.7250755287009063,0.6188781756963575,1.1715965389877518
4,_f_saldo>=-17 E _f_razao_fluxo>=0.741693 E _f_ticks_s>=153.857 E _f_score<=61,1484,0.7250673854447439,0.6188781756963575,1.1715833808954452
4,_f_delta>=-16 E _f_velocidade<=-0.216667 E _f_aceleracao<=-0.552272 E _f_ticks_s>=72.5852,571,0.7250437828371279,0.6188781756963575,1.1715452431673061
4,_f_spread<=1 E _f_delta<=-16 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857,1182,0.7250423011844331,0.6188781756963575,1.1715428490730353
4,_f_spread<=1 E _f_delta<=0 E _f_velocidade>=0 E _f_ticks_s>=153.857,931,0.7250268528464017,0.6188781756963575,1.1715178872329863
4,_f_delta<=-16 E _f_aceleracao>=0.543681 E _f_ticks_s>=72.5852 E _f_score<=77,1131,0.7250221043324492,0.6188781756963575,1.1715102144564384
4,_f_delta>=-16 E _f_saldo<=19 E _f_razao_fluxo<=1.33364 E _f_ticks_s>=153.857,1320,0.725,0.6188781756963575,1.1714744976816074
4,_f_razao_fluxo<=1.33364 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857 E _f_score<=61,720,0.725,0.6188781756963575,1.1714744976816074
4,_f_delta<=-16 E _f_razao_fluxo<=1.33364 E _f_aceleracao>=-0.000831627 E _f_score<=61,520,0.725,0.6188781756963575,1.1714744976816074
4,_f_saldo<=-17 E _f_velocidade>=0 E _f_aceleracao<=-0.552272 E _f_score<=61,240,0.725,0.6188781756963575,1.1714744976816074
4,_f_razao_fluxo>=1.33364 E _f_velocidade>=0.205388 E _f_aceleracao<=-0.552272 E _f_ticks_s>=42.0552,120,0.725,0.6188781756963575,1.1714744976816074
4,_f_saldo>=-17 E _f_razao_fluxo>=1 E _f_velocidade>=0.205388 E _f_score>=77,80,0.725,0.6188781756963575,1.1714744976816074
4,_f_spread>=1.25 E _f_saldo<=-17 E _f_velocidade>=0 E _f_score>=77,40,0.725,0.6188781756963575,1.1714744976816074
4,_f_delta>=16 E _f_velocidade<=-0.216667 E _f_aceleracao>=-0.000831627 E _f_score>=77,40,0.725,0.6188781756963575,1.1714744976816074
4,_f_delta<=16 E _f_saldo>=0 E _f_razao_fluxo>=1 E _f_ticks_s>=153.857,40,0.725,0.6188781756963575,1.1714744976816074
4,_f_delta<=16 E _f_saldo<=0 E _f_razao_fluxo<=1 E _f_ticks_s>=153.857,40,0.725,0.6188781756963575,1.1714744976816074
4,_f_saldo>=0 E _f_razao_fluxo>=1 E _f_velocidade<=-0.216667 E _f_ticks_s>=72.5852,40,0.725,0.6188781756963575,1.1714744976816074
4,_f_saldo<=0 E _f_razao_fluxo<=1 E _f_velocidade<=-0.216667 E _f_ticks_s>=72.5852,40,0.725,0.6188781756963575,1.1714744976816074
4,_f_saldo>=19 E _f_velocidade<=-0.216667 E _f_aceleracao>=-0.000831627 E _f_score>=77,40,0.725,0.6188781756963575,1.1714744976816074
4,_f_delta<=0 E _f_velocidade>=0 E _f_ticks_s>=153.857 E _f_score<=77,1029,0.7249757045675413,0.6188781756963575,1.1714352404684552
4,_f_saldo>=0 E _f_velocidade<=0 E _f_aceleracao<=-0.000831627 E _f_ticks_s>=153.857,589,0.7249575551782682,0.6188781756963575,1.1714059141971696
4,_f_razao_fluxo<=1 E _f_velocidade<=0 E _f_aceleracao<=-0.000831627 E _f_ticks_s>=153.857,589,0.7249575551782682,0.6188781756963575,1.1714059141971696
4,_f_delta>=16 E _f_razao_fluxo>=0.741693 E _f_velocidade<=-0.216667 E _f_score>=47,509,0.724950884086444,0.6188781756963575,1.1713951348675922
4,_f_delta<=-16 E _f_velocidade>=-0.216667 E _f_aceleracao>=0.543681 E _f_ticks_s>=72.5852,658,0.7249240121580547,0.6188781756963575,1.1713517144830243
4,_f_spread<=1.25 E _f_saldo<=-17 E _f_velocidade>=0.205388 E _f_aceleracao>=-0.000831627,309,0.7249190938511327,0.6188781756963575,1.17134376735043
4,_f_spread<=1.25 E _f_delta>=16 E _f_saldo>=19 E _f_velocidade<=-0.216667,578,0.7249134948096886,0.6188781756963575,1.1713347202686875
4,_f_spread>=1 E _f_razao_fluxo>=0.741693 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857,1076,0.724907063197026,0.6188781756963575,1.1713243278959797
4,_f_spread<=1 E _f_saldo>=19 E _f_ticks_s>=153.857 E _f_score<=61,538,0.724907063197026,0.6188781756963575,1.1713243278959797
4,_f_spread<=1.75 E _f_velocidade>=-0.216667 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,1305,0.724904214559387,0.6188781756963575,1.1713197249906733
4,_f_delta<=-16 E _f_razao_fluxo<=1.33364 E _f_aceleracao>=0.543681 E _f_ticks_s>=72.5852,727,0.7248968363136176,0.6188781756963575,1.171307803022733
4,_f_spread>=1 E _f_delta>=16 E _f_velocidade<=0.205388 E _f_ticks_s>=72.5852,1185,0.7248945147679325,0.6188781756963575,1.1713040518067812
4,_f_spread<=1.75 E _f_razao_fluxo>=0.741693 E _f_ticks_s>=153.857 E _f_score<=77,3664,0.7248908296943232,0.6188781756963575,1.1712980973657392
4,_f_spread<=1 E _f_velocidade>=0.205388 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,607,0.7248764415156508,0.6188781756963575,1.171274848559694
4,_f_velocidade>=0 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857 E _f_score>=61,716,0.7248603351955307,0.6188781756963575,1.171248823534491
3,_f_delta<=-16 E _f_velocidade>=0.205388 E _f_aceleracao>=0.543681,298,0.7248322147651006,0.6188781756963575,1.1712033857867494
4,_f_delta<=-16 E _f_saldo<=0 E _f_velocidade>=0.205388 E _f_aceleracao>=0.543681,298,0.7248322147651006,0.6188781756963575,1.1712033857867494
4,_f_delta<=-16 E _f_saldo<=19 E _f_velocidade>=0.205388 E _f_aceleracao>=0.543681,298,0.7248322147651006,0.6188781756963575,1.1712033857867494
4,_f_delta<=-16 E _f_razao_fluxo>=0.741693 E _f_velocidade>=0.205388 E _f_aceleracao>=0.543681,298,0.7248322147651006,0.6188781756963575,1.1712033857867494
4,_f_delta<=-16 E _f_razao_fluxo>=1 E _f_velocidade>=0.205388 E _f_aceleracao>=0.543681,298,0.7248322147651006,0.6188781756963575,1.1712033857867494
4,_f_razao_fluxo<=0.741693 E _f_velocidade<=-0.216667 E _f_ticks_s>=42.0552 E _f_score<=47,149,0.7248322147651006,0.6188781756963575,1.1712033857867494
4,_f_spread<=1 E _f_aceleracao>=-0.552272 E _f_ticks_s>=153.857 E _f_score<=47,258,0.7248062015503876,0.6188781756963575,1.1711613529348333
4,_f_spread<=1 E _f_saldo>=19 E _f_velocidade>=0.205388 E _f_aceleracao<=-0.552272,476,0.7247899159663865,0.6188781756963575,1.1711350382502306
4,_f_delta<=0 E _f_velocidade>=0.205388 E _f_ticks_s>=153.857 E _f_score>=47,585,0.7247863247863248,0.6188781756963575,1.1711292355249079
4,_f_saldo>=0 E _f_velocidade<=0 E _f_aceleracao>=0.543681 E _f_ticks_s>=72.5852,694,0.7247838616714697,0.6188781756963575,1.1711252555576837
4,_f_razao_fluxo<=1 E _f_velocidade<=0 E _f_aceleracao>=0.543681 E _f_ticks_s>=72.5852,694,0.7247838616714697,0.6188781756963575,1.1711252555576837
4,_f_spread>=1 E _f_saldo>=0 E _f_razao_fluxo>=1 E _f_aceleracao>=0.543681,109,0.7247706422018348,0.6188781756963575,1.1711038951831318
4,_f_spread>=1 E _f_saldo<=0 E _f_razao_fluxo<=1 E _f_aceleracao>=0.543681,109,0.7247706422018348,0.6188781756963575,1.1711038951831318
4,_f_spread<=1.25 E _f_delta<=16 E _f_saldo>=19 E _f_razao_fluxo>=0.741693,109,0.7247706422018348,0.6188781756963575,1.1711038951831318
3,_f_saldo<=19 E _f_ticks_s>=153.857 E _f_score<=47,505,0.7247524752475247,0.6188781756963575,1.171074540529787
4,_f_razao_fluxo>=0.741693 E _f_aceleracao>=-0.552272 E _f_ticks_s>=153.857 E _f_score<=77,2663,0.7247465264739016,0.6188781756963575,1.1710649283413843
3,_f_spread>=1.25 E _f_aceleracao>=-0.552272 E _f_ticks_s>=153.857,683,0.7247437774524158,0.6188781756963575,1.1710604863985372
3,_f_delta<=16 E _f_velocidade>=-0.216667 E _f_ticks_s>=153.857,2067,0.7247218190614417,0.6188781756963575,1.1710250054398665
4,_f_spread<=1 E _f_delta>=-16 E _f_ticks_s>=153.857 E _f_score<=61,1246,0.7247191011235955,0.6188781756963575,1.1710206137228
4,_f_saldo<=-17 E _f_aceleracao>=0.543681 E _f_ticks_s>=72.5852 E _f_score<=61,534,0.7247191011235955,0.6188781756963575,1.1710206137228
4,_f_spread>=1 E _f_saldo<=-17 E _f_velocidade>=0.205388 E _f_aceleracao<=-0.552272,178,0.7247191011235955,0.6188781756963575,1.1710206137228
4,_f_spread<=1.25 E _f_delta>=-16 E _f_ticks_s>=153.857 E _f_score<=61,1344,0.7247023809523809,0.6188781756963575,1.17099359682049
4,_f_spread<=1 E _f_saldo>=19 E _f_velocidade>=0 E _f_aceleracao<=-0.552272,672,0.7247023809523809,0.6188781756963575,1.17099359682049
4,_f_delta<=16 E _f_razao_fluxo>=0.741693 E _f_ticks_s>=153.857 E _f_score<=77,2648,0.7246978851963746,0.6188781756963575,1.170986332457029
4,_f_spread>=1 E _f_delta>=0 E _f_aceleracao<=0.543681 E _f_ticks_s>=153.857,1057,0.7246925260170294,0.6188781756963575,1.170977672950917
4,_f_razao_fluxo>=0.741693 E _f_velocidade>=-0.216667 E _f_ticks_s>=153.857 E _f_score<=47,385,0.7246753246753247,0.6188781756963575,1.1709498785603887
4,_f_razao_fluxo<=1.33364 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857 E _f_score<=77,1311,0.7246376811594203,0.6188781756963575,1.17088905315503
4,_f_delta>=0 E _f_velocidade>=0 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,759,0.7246376811594203,0.6188781756963575,1.17088905315503
3,_f_delta>=16 E _f_velocidade<=-0.216667 E _f_aceleracao<=-0.000831627,483,0.7246376811594203,0.6188781756963575,1.17088905315503
4,_f_spread<=1 E _f_saldo<=-17 E _f_velocidade<=-0.216667 E _f_aceleracao>=0.543681,483,0.7246376811594203,0.6188781756963575,1.17088905315503
4,_f_delta>=16 E _f_saldo>=-17 E _f_velocidade<=-0.216667 E _f_aceleracao<=-0.000831627,483,0.7246376811594203,0.6188781756963575,1.17088905315503
4,_f_delta>=16 E _f_razao_fluxo<=1.33364 E _f_velocidade<=-0.216667 E _f_aceleracao<=-0.000831627,483,0.7246376811594203,0.6188781756963575,1.17088905315503
4,_f_delta<=16 E _f_saldo>=0 E _f_aceleracao<=0.543681 E _f_ticks_s>=153.857,483,0.7246376811594203,0.6188781756963575,1.17088905315503
4,_f_delta<=16 E _f_razao_fluxo<=1 E _f_aceleracao<=0.543681 E _f_ticks_s>=153.857,483,0.7246376811594203,0.6188781756963575,1.17088905315503
4,_f_delta>=0 E _f_saldo<=19 E _f_ticks_s>=153.857 E _f_score>=61,207,0.7246376811594203,0.6188781756963575,1.17088905315503
4,_f_spread>=1.25 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857 E _f_score<=47,69,0.7246376811594203,0.6188781756963575,1.17088905315503
4,_f_delta<=-16 E _f_velocidade<=0 E _f_ticks_s>=72.5852 E _f_score<=47,69,0.7246376811594203,0.6188781756963575,1.17088905315503
4,_f_delta<=16 E _f_saldo>=19 E _f_razao_fluxo<=0.741693 E _f_velocidade<=-0.216667,69,0.7246376811594203,0.6188781756963575,1.17088905315503
4,_f_spread>=1 E _f_saldo<=0 E _f_velocidade<=0.205388 E _f_ticks_s>=153.857,1133,0.7246248896734334,0.6188781756963575,1.1708683843279664
4,_f_spread>=1 E _f_razao_fluxo>=1 E _f_velocidade<=0.205388 E _f_ticks_s>=153.857,1133,0.7246248896734334,0.6188781756963575,1.1708683843279664
4,_f_saldo<=19 E _f_velocidade<=0.205388 E _f_ticks_s>=153.857 E _f_score<=47,374,0.7245989304812834,0.6188781756963575,1.1708264387671607
4,_f_delta>=16 E _f_saldo>=0 E _f_ticks_s>=153.857 E _f_score<=77,1612,0.7245657568238213,0.6188781756963575,1.1707728358792824
4,_f_delta>=16 E _f_razao_fluxo<=1 E _f_ticks_s>=153.857 E _f_score<=77,1612,0.7245657568238213,0.6188781756963575,1.1707728358792824
4,_f_spread>=1.25 E _f_saldo<=19 E _f_aceleracao<=0.543681 E _f_ticks_s>=153.857,403,0.7245657568238213,0.6188781756963575,1.1707728358792824
4,_f_spread<=1 E _f_razao_fluxo>=0.741693 E _f_ticks_s>=153.857 E _f_score<=77,3173,0.7245508982035929,0.6188781756963575,1.1707488269211193
4,_f_delta>=16 E _f_velocidade<=-0.216667 E _f_aceleracao>=0.543681 E _f_score>=61,167,0.7245508982035929,0.6188781756963575,1.1707488269211193
3,_f_razao_fluxo<=1.33364 E _f_ticks_s>=153.857 E _f_score<=77,3830,0.7245430809399478,0.6188781756963575,1.1707361955762892
4,_f_delta<=-16 E _f_razao_fluxo>=1.33364 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857,432,0.7245370370370371,0.6188781756963575,1.1707264296754252
4,_f_spread<=1.25 E _f_velocidade<=-0.216667 E _f_ticks_s>=72.5852 E _f_score<=61,795,0.7245283018867924,0.6188781756963575,1.1707123151847423
4,_f_spread>=1.25 E _f_saldo>=19 E _f_velocidade<=0 E _f_ticks_s>=72.5852,530,0.7245283018867924,0.6188781756963575,1.1707123151847423
4,_f_delta>=0 E _f_saldo>=-17 E _f_ticks_s>=153.857 E _f_score<=61,1158,0.7245250431778929,0.6188781756963575,1.170707049675265
4,_f_delta>=-16 E _f_saldo<=19 E _f_aceleracao>=-0.552272 E _f_ticks_s>=153.857,922,0.7245119305856833,0.6188781756963575,1.1706858619961311
4,_f_razao_fluxo<=1.33364 E _f_aceleracao>=-0.552272 E _f_ticks_s>=153.857 E _f_score<=77,2519,0.7244938467645892,0.6188781756963575,1.1706566416716726
3,_f_velocidade>=-0.216667 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,1372,0.7244897959183674,0.6188781756963575,1.1706500962054065
4,_f_spread>=1.25 E _f_delta<=16 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857,294,0.7244897959183674,0.6188781756963575,1.1706500962054065
4,_f_delta>=16 E _f_saldo>=0 E _f_ticks_s>=153.857 E _f_score<=61,715,0.7244755244755244,0.6188781756963575,1.1706270360242539
4,_f_delta>=16 E _f_razao_fluxo<=1 E _f_ticks_s>=153.857 E _f_score<=61,715,0.7244755244755244,0.6188781756963575,1.1706270360242539
4,_f_spread<=1 E _f_saldo>=19 E _f_aceleracao<=-0.000831627 E _f_ticks_s>=153.857,1136,0.7244718309859155,0.6188781756963575,1.1706210679844136
4,_f_saldo<=-17 E _f_velocidade>=0 E _f_ticks_s>=42.0552 E _f_score<=47,225,0.7244444444444444,0.6188781756963575,1.1705768160741885
4,_f_spread>=1 E _f_aceleracao<=-0.000831627 E _f_ticks_s>=153.857 E _f_score<=77,1027,0.7244401168451802,0.6188781756963575,1.1705698234229138
4,_f_velocidade<=-0.216667 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857 E _f_score>=61,802,0.7244389027431422,0.6188781756963575,1.1705678616441895
4,_f_saldo<=-17 E _f_razao_fluxo<=1.33364 E _f_aceleracao>=0.543681 E _f_score>=47,704,0.7244318181818182,0.6188781756963575,1.1705564142194747
4,_f_saldo<=19 E _f_aceleracao<=0.543681 E _f_ticks_s>=153.857 E _f_score<=47,352,0.7244318181818182,0.6188781756963575,1.1705564142194747
4,_f_delta>=0 E _f_saldo<=19 E _f_ticks_s>=153.857 E _f_score>=47,479,0.7244258872651357,0.6188781756963575,1.1705468308847966
4,_f_spread>=1.75 E _f_razao_fluxo>=1.33364 E _f_ticks_s>=72.5852 E _f_score<=61,381,0.7244094488188977,0.6188781756963575,1.1705202692012804
4,_f_spread<=1 E _f_velocidade<=-0.216667 E _f_ticks_s>=72.5852 E _f_score<=47,127,0.7244094488188977,0.6188781756963575,1.1705202692012804
4,_f_velocidade>=0.205388 E _f_aceleracao<=0.543681 E _f_ticks_s>=153.857 E _f_score<=47,127,0.7244094488188977,0.6188781756963575,1.1705202692012804
3,_f_saldo>=-17 E _f_razao_fluxo>=1 E _f_ticks_s>=153.857,664,0.7243975903614458,0.6188781756963575,1.170501107986816
4,_f_spread>=1 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857 E _f_score<=61,410,0.724390243902439,0.6188781756963575,1.1704892373807818
4,_f_spread>=1 E _f_velocidade<=-0.216667 E _f_ticks_s>=72.5852 E _f_score<=61,1103,0.7243880326382592,0.6188781756963575,1.1704856643606518
4,_f_spread>=1.75 E _f_saldo>=-17 E _f_ticks_s>=153.857 E _f_score<=77,283,0.7243816254416962,0.6188781756963575,1.1704753114401343
4,_f_saldo>=19 E _f_velocidade<=0.205388 E _f_aceleracao<=-0.000831627 E _f_ticks_s>=72.5852,1161,0.7243755383290267,0.6188781756963575,1.17046547571978
4,_f_spread>=1 E _f_saldo<=-17 E _f_ticks_s>=153.857 E _f_score>=61,878,0.724373576309795,0.6188781756963575,1.1704623054363403
4,_f_delta<=-16 E _f_aceleracao>=-0.552272 E _f_ticks_s>=72.5852 E _f_score<=61,1034,0.7243713733075435,0.6188781756963575,1.1704587457660562
4,_f_razao_fluxo>=1.33364 E _f_aceleracao>=0.543681 E _f_ticks_s>=72.5852 E _f_score<=77,624,0.7243589743589743,0.6188781756963575,1.1704387112115087
4,_f_delta<=0 E _f_saldo>=-17 E _f_aceleracao<=0.543681 E _f_ticks_s>=153.857,468,0.7243589743589743,0.6188781756963575,1.1704387112115087
4,_f_spread<=1.75 E _f_saldo>=19 E _f_ticks_s>=72.5852 E _f_score<=47,156,0.7243589743589743,0.6188781756963575,1.1704387112115087
4,_f_razao_fluxo<=0.741693 E _f_velocidade<=0.205388 E _f_aceleracao<=-0.000831627 E _f_ticks_s>=153.857,156,0.7243589743589743,0.6188781756963575,1.1704387112115087
4,_f_saldo<=19 E _f_velocidade>=0.205388 E _f_ticks_s>=72.5852 E _f_score<=47,497,0.7243460764587525,0.6188781756963575,1.1704178704374624
3,_f_razao_fluxo>=0.741693 E _f_aceleracao>=0.543681 E _f_ticks_s>=153.857,1850,0.7243243243243244,0.6188781756963575,1.1703827227536656
4,_f_delta<=-16 E _f_velocidade>=0 E _f_aceleracao>=0.543681 E _f_ticks_s>=42.0552,555,0.7243243243243244,0.6188781756963575,1.1703827227536656
4,_f_spread<=1 E _f_saldo<=0 E _f_ticks_s>=153.857 E _f_score<=47,185,0.7243243243243244,0.6188781756963575,1.1703827227536656
4,_f_spread<=1 E _f_razao_fluxo>=1 E _f_ticks_s>=153.857 E _f_score<=47,185,0.7243243243243244,0.6188781756963575,1.1703827227536656
4,_f_delta>=0 E _f_saldo>=0 E _f_ticks_s>=153.857 E _f_score<=61,1139,0.7243195785776997,0.6188781756963575,1.1703750544486404
4,_f_delta>=0 E _f_razao_fluxo<=1 E _f_ticks_s>=153.857 E _f_score<=61,1139,0.7243195785776997,0.6188781756963575,1.1703750544486404
4,_f_spread>=1 E _f_aceleracao<=-0.000831627 E _f_ticks_s>=153.857 E _f_score<=61,584,0.7243150684931506,0.6188781756963575,1.1703677669327348
