motivo_bloqueio,salvou_loss_30s_count,salvou_loss_30s_mean,salvou_loss_30s_median,salvou_loss_30s_std,salvou_loss_30s_min,salvou_loss_30s_max,salvou_loss_60s_count,salvou_loss_60s_mean,salvou_loss_60s_median,salvou_loss_60s_std,salvou_loss_60s_min,salvou_loss_60s_max,salvou_loss_120s_count,salvou_loss_120s_mean,salvou_loss_120s_median,salvou_loss_120s_std,salvou_loss_120s_min,salvou_loss_120s_max,impediu_gain_30s_count,impediu_gain_30s_mean,impediu_gain_30s_median,impediu_gain_30s_std,impediu_gain_30s_min,impediu_gain_30s_max,impediu_gain_60s_count,impediu_gain_60s_mean,impediu_gain_60s_median,impediu_gain_60s_std,impediu_gain_60s_min,impediu_gain_60s_max,impediu_gain_120s_count,impediu_gain_120s_mean,impediu_gain_120s_median,impediu_gain_120s_std,impediu_gain_120s_min,impediu_gain_120s_max,mov_favor_30s_count,mov_favor_30s_mean,mov_favor_30s_median,mov_favor_30s_std,mov_favor_30s_min,mov_favor_30s_max,mov_favor_60s_count,mov_favor_60s_mean,mov_favor_60s_median,mov_favor_60s_std,mov_favor_60s_min,mov_favor_60s_max,mov_favor_120s_count,mov_favor_120s_mean,mov_favor_120s_median,mov_favor_120s_std,mov_favor_120s_min,mov_favor_120s_max
aceleração insuficiente -0.6211 | sem rompimento confirmado -3.50 | sem continuidade -1.00 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,950.0,950.0,,950.0,950.0,1,2100.0,2100.0,,2100.0,2100.0,1,2100.0,2100.0,,2100.0,2100.0
aceleração insuficiente -0.6216 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1050.0,1050.0,,1050.0,1050.0,1,1050.0,1050.0,,1050.0,1050.0,1,3300.0,3300.0,,3300.0,3300.0
aceleração insuficiente -0.6223 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,-0.0,,-0.0,-0.0,1,1125.0,1125.0,,1125.0,1125.0,1,1125.0,1125.0,,1125.0,1125.0
aceleração insuficiente -0.6227 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,250.0,250.0,,250.0,250.0,1,250.0,250.0,,250.0,250.0,1,250.0,250.0,,250.0,250.0
aceleração insuficiente -0.6231 | sem rompimento confirmado -1.50 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
aceleração insuficiente -0.6232 | sem rompimento confirmado -2.00 | sem continuidade -0.50 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,950.0,950.0,,950.0,950.0,1,950.0,950.0,,950.0,950.0,1,2850.0,2850.0,,2850.0,2850.0
aceleração insuficiente -0.6232 | sem rompimento confirmado -3.00 | sem continuidade -1.75 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,500.0,500.0,,500.0,500.0,1,500.0,500.0,,500.0,500.0,1,500.0,500.0,,500.0,500.0
aceleração insuficiente -0.6233 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1225.0,1225.0,,1225.0,1225.0,1,3600.0,3600.0,,3600.0,3600.0,1,3825.0,3825.0,,3825.0,3825.0
aceleração insuficiente -0.6233 | sem rompimento confirmado -1.25 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,750.0,750.0,,750.0,750.0,1,750.0,750.0,,750.0,750.0,1,750.0,750.0,,750.0,750.0
aceleração insuficiente -0.6241 | sem rompimento confirmado -2.50 | sem continuidade -0.25 | hard-gate DNA incompleto | score 65 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,925.0,925.0,,925.0,925.0,1,925.0,925.0,,925.0,925.0,1,925.0,925.0,,925.0,925.0
aceleração insuficiente -0.6247 | sem rompimento confirmado -1.25 | sem continuidade -0.25 | hard-gate DNA incompleto | score 69 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0
aceleração insuficiente -0.6247 | sem rompimento confirmado -1.50 | sem continuidade -1.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,325.0,325.0,,325.0,325.0,1,325.0,325.0,,325.0,325.0,1,525.0,525.0,,525.0,525.0
aceleração insuficiente -0.6250 | sem rompimento confirmado -2.75 | sem continuidade -0.00 | hard-gate DNA incompleto | score 67 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,225.0,225.0,,225.0,225.0,1,325.0,325.0,,325.0,325.0,1,325.0,325.0,,325.0,325.0
aceleração insuficiente -0.6253 | sem rompimento confirmado -1.25 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1850.0,1850.0,,1850.0,1850.0,1,4025.0,4025.0,,4025.0,4025.0,1,5075.0,5075.0,,5075.0,5075.0
aceleração insuficiente -0.6257 | sem rompimento confirmado -5.00 | hard-gate DNA incompleto | MESMA_CAMPANHA_SEM_PULLBACK,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
aceleração insuficiente -0.6259 | sem rompimento confirmado -6.25 | hard-gate DNA incompleto | score 62 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,375.0,375.0,,375.0,375.0,1,375.0,375.0,,375.0,375.0,1,575.0,575.0,,575.0,575.0
aceleração insuficiente -0.6260 | sem rompimento confirmado -8.75 | sem continuidade -1.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1175.0,1175.0,,1175.0,1175.0,1,1175.0,1175.0,,1175.0,1175.0,1,1175.0,1175.0,,1175.0,1175.0
aceleração insuficiente -0.6272 | sem rompimento confirmado -2.50 | sem continuidade -0.50 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
aceleração insuficiente -0.6282 | sem rompimento confirmado -2.75 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1375.0,1375.0,,1375.0,1375.0,1,1375.0,1375.0,,1375.0,1375.0,1,1375.0,1375.0,,1375.0,1375.0
aceleração insuficiente -0.6287 | sem rompimento confirmado -5.50 | sem continuidade -1.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
aceleração insuficiente -0.6292 | sem rompimento confirmado -2.25 | sem continuidade -0.00 | hard-gate DNA incompleto | score 71 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
aceleração insuficiente -0.6294 | sem rompimento confirmado -2.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,1050.0,1050.0,,1050.0,1050.0,1,1250.0,1250.0,,1250.0,1250.0
aceleração insuficiente -0.6294 | sem rompimento confirmado -2.50 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,650.0,650.0,,650.0,650.0,1,850.0,850.0,,850.0,850.0,1,850.0,850.0,,850.0,850.0
aceleração insuficiente -0.6296 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,-0.0,,-0.0,-0.0,1,350.0,350.0,,350.0,350.0,1,1950.0,1950.0,,1950.0,1950.0
aceleração insuficiente -0.6296 | sem rompimento confirmado -2.00 | sem continuidade -0.50 | hard-gate DNA incompleto | MESMA_CAMPANHA_SEM_PULLBACK,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,150.0,150.0,,150.0,150.0,1,550.0,550.0,,550.0,550.0,1,550.0,550.0,,550.0,550.0
aceleração insuficiente -0.6296 | sem rompimento confirmado -2.25 | sem continuidade -0.00 | hard-gate DNA incompleto | score 67 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,550.0,550.0,,550.0,550.0,1,1275.0,1275.0,,1275.0,1275.0,1,1275.0,1275.0,,1275.0,1275.0
aceleração insuficiente -0.6302 | sem rompimento confirmado -3.25 | sem continuidade -1.00 | hard-gate DNA incompleto | score 66 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,175.0,175.0,,175.0,175.0,1,175.0,175.0,,175.0,175.0,1,1075.0,1075.0,,1075.0,1075.0
aceleração insuficiente -0.6306 | sem rompimento confirmado -2.25 | sem continuidade -0.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,-0.0,,-0.0,-0.0,1,75.0,75.0,,75.0,75.0,1,525.0,525.0,,525.0,525.0
aceleração insuficiente -0.6323 | sem rompimento confirmado -3.25 | sem continuidade 0.00 | hard-gate DNA incompleto | score 65 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,450.0,450.0,,450.0,450.0,1,450.0,450.0,,450.0,450.0,1,450.0,450.0,,450.0,450.0
aceleração insuficiente -0.6324 | sem rompimento confirmado -3.50 | sem continuidade -0.25 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,325.0,325.0,,325.0,325.0,1,1100.0,1100.0,,1100.0,1100.0,1,1100.0,1100.0,,1100.0,1100.0
aceleração insuficiente -0.6334 | sem rompimento confirmado -3.50 | sem continuidade -0.75 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,700.0,700.0,,700.0,700.0,1,700.0,700.0,,700.0,700.0,1,700.0,700.0,,700.0,700.0
aceleração insuficiente -0.6339 | sem rompimento confirmado -2.75 | hard-gate DNA incompleto | score 71 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,225.0,225.0,,225.0,225.0,1,225.0,225.0,,225.0,225.0,1,225.0,225.0,,225.0,225.0
aceleração insuficiente -0.6340 | sem rompimento confirmado -7.50 | sem continuidade -1.75 | hard-gate DNA incompleto | score 67 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,775.0,775.0,,775.0,775.0,1,1250.0,1250.0,,1250.0,1250.0
aceleração insuficiente -0.6341 | sem rompimento confirmado -1.50 | sem continuidade -0.50 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,575.0,575.0,,575.0,575.0,1,575.0,575.0,,575.0,575.0,1,575.0,575.0,,575.0,575.0
aceleração insuficiente -0.6347 | sem rompimento confirmado -6.50 | hard-gate DNA incompleto | MESMA_CAMPANHA_SEM_PULLBACK,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,175.0,175.0,,175.0,175.0,1,575.0,575.0,,575.0,575.0,1,2475.0,2475.0,,2475.0,2475.0
aceleração insuficiente -0.6352 | sem rompimento confirmado -1.50 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,100.0,100.0,,100.0,100.0,1,100.0,100.0,,100.0,100.0,1,100.0,100.0,,100.0,100.0
aceleração insuficiente -0.6354 | sem rompimento confirmado -11.25 | sem continuidade -6.25 | hard-gate DNA incompleto | score 64 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,2475.0,2475.0,,2475.0,2475.0,1,3400.0,3400.0,,3400.0,3400.0
aceleração insuficiente -0.6356 | sem rompimento confirmado -2.25 | sem continuidade 0.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,100.0,100.0,,100.0,100.0,1,125.0,125.0,,125.0,125.0,1,300.0,300.0,,300.0,300.0
aceleração insuficiente -0.6367 | sem rompimento confirmado -3.00 | sem continuidade -0.50 | hard-gate DNA incompleto | PULLBACK_SEM_ROMPIMENTO_DO_EXTREMO | score 65 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,150.0,150.0,,150.0,150.0
aceleração insuficiente -0.6369 | sem rompimento confirmado -1.50 | sem continuidade -0.00 | hard-gate DNA incompleto | score 65 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,-0.0,,-0.0,-0.0,1,425.0,425.0,,425.0,425.0,1,425.0,425.0,,425.0,425.0
aceleração insuficiente -0.6372 | sem rompimento confirmado -8.75 | hard-gate DNA incompleto | score 65 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,300.0,300.0,,300.0,300.0,1,300.0,300.0,,300.0,300.0,1,300.0,300.0,,300.0,300.0
aceleração insuficiente -0.6373 | sem rompimento confirmado -2.25 | sem continuidade -0.50 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,50.0,50.0,,50.0,50.0,1,150.0,150.0,,150.0,150.0,1,250.0,250.0,,250.0,250.0
aceleração insuficiente -0.6376 | sem rompimento confirmado 0.00 | sem continuidade -1.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
aceleração insuficiente -0.6379 | sem rompimento confirmado -4.75 | sem continuidade 0.00 | hard-gate DNA incompleto | PULLBACK_SEM_ROMPIMENTO_DO_EXTREMO | score 62 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,125.0,125.0,,125.0,125.0,1,1725.0,1725.0,,1725.0,1725.0,1,1725.0,1725.0,,1725.0,1725.0
aceleração insuficiente -0.6382 | sem rompimento confirmado -5.75 | sem continuidade -3.00 | hard-gate DNA incompleto | score 65 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
aceleração insuficiente -0.6383 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,1000.0,1000.0,,1000.0,1000.0,1,2450.0,2450.0,,2450.0,2450.0
aceleração insuficiente -0.6387 | sem rompimento confirmado -3.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,675.0,675.0,,675.0,675.0,1,675.0,675.0,,675.0,675.0,1,675.0,675.0,,675.0,675.0
aceleração insuficiente -0.6393 | sem rompimento confirmado -0.75 | hard-gate DNA incompleto | score 71 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,200.0,200.0,,200.0,200.0,1,200.0,200.0,,200.0,200.0,1,200.0,200.0,,200.0,200.0
aceleração insuficiente -0.6394 | sem rompimento confirmado -4.25 | hard-gate DNA incompleto | score 64 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,500.0,500.0,,500.0,500.0,1,675.0,675.0,,675.0,675.0,1,1400.0,1400.0,,1400.0,1400.0
aceleração insuficiente -0.6396 | sem rompimento confirmado -3.75 | sem continuidade 0.00 | hard-gate DNA incompleto | PULLBACK_SEM_ROMPIMENTO_DO_EXTREMO | score 69 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,900.0,900.0,,900.0,900.0,1,4400.0,4400.0,,4400.0,4400.0
aceleração insuficiente -0.6399 | sem rompimento confirmado -1.75 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,150.0,150.0,,150.0,150.0,1,325.0,325.0,,325.0,325.0,1,325.0,325.0,,325.0,325.0
aceleração insuficiente -0.6407 | sem rompimento confirmado -2.25 | sem continuidade -0.50 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,350.0,350.0,,350.0,350.0,1,350.0,350.0,,350.0,350.0,1,350.0,350.0,,350.0,350.0
aceleração insuficiente -0.6429 | sem rompimento confirmado -2.25 | sem continuidade -0.25 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,50.0,50.0,,50.0,50.0,1,350.0,350.0,,350.0,350.0,1,400.0,400.0,,400.0,400.0
aceleração insuficiente -0.6432 | sem rompimento confirmado -1.25 | sem continuidade 0.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,50.0,50.0,,50.0,50.0,1,925.0,925.0,,925.0,925.0,1,925.0,925.0,,925.0,925.0
aceleração insuficiente -0.6434 | sem rompimento confirmado -1.25 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,200.0,200.0,,200.0,200.0,1,200.0,200.0,,200.0,200.0,1,200.0,200.0,,200.0,200.0
aceleração insuficiente -0.6439 | sem rompimento confirmado -0.25 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,400.0,400.0,,400.0,400.0
aceleração insuficiente -0.6450 | sem rompimento confirmado -1.25 | hard-gate DNA incompleto | MESMA_CAMPANHA_SEM_PULLBACK,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,125.0,125.0,,125.0,125.0,1,125.0,125.0,,125.0,125.0,1,125.0,125.0,,125.0,125.0
aceleração insuficiente -0.6450 | sem rompimento confirmado -2.50 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,275.0,275.0,,275.0,275.0,1,1400.0,1400.0,,1400.0,1400.0,1,1925.0,1925.0,,1925.0,1925.0
aceleração insuficiente -0.6457 | sem rompimento confirmado -1.75 | sem continuidade 0.00 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,175.0,175.0,,175.0,175.0,1,175.0,175.0,,175.0,175.0,1,375.0,375.0,,375.0,375.0
aceleração insuficiente -0.6461 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,125.0,125.0,,125.0,125.0,1,125.0,125.0,,125.0,125.0,1,125.0,125.0,,125.0,125.0
aceleração insuficiente -0.6461 | sem rompimento confirmado -3.25 | sem continuidade -1.50 | hard-gate DNA incompleto | PULLBACK_SEM_ROMPIMENTO_DO_EXTREMO,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
aceleração insuficiente -0.6475 | sem rompimento confirmado -0.50 | sem continuidade -1.00 | hard-gate DNA incompleto | score 68 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,25.0,25.0,,25.0,25.0,1,200.0,200.0,,200.0,200.0
aceleração insuficiente -0.6478 | sem rompimento confirmado -2.75 | sem continuidade -1.75 | hard-gate DNA incompleto | score 67 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,75.0,75.0,,75.0,75.0,1,75.0,75.0,,75.0,75.0,1,75.0,75.0,,75.0,75.0
aceleração insuficiente -0.6494 | sem rompimento confirmado 0.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,400.0,400.0,,400.0,400.0,1,625.0,625.0,,625.0,625.0,1,1000.0,1000.0,,1000.0,1000.0
