reconstructed_dna_id,rank_reconstruction,source_type,source_candidate_id,source_interaction_id,component_count,components_present_in_candidates,gene_ids,gene_signature,families,distinct_families,historias,gain,stop,taxa_gain_pct,taxa_gain_base_pct,lift_gain,fisher_p,bootstrap_ic_inferior_pct,interaction_score_0_100,component_score_mean_0_100,coherence_score_0_100,parsimony_score_0_100,reconstruction_score_0_100,evidence_band,scientific_status,operational_status
RDNA_DE40A78556BA,238,PAIR,CPAIR_B1EE8C7FA39D,PAIR_162E192937D8,2,2,GENE_41746574A9A1|GENE_451F5778051A,NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P10 + NUM::LADOS_ATIVOS::ATE_P10,NUM|NUM,1,139,62,77,44.6043165468,31.884057971,1.39895356442,0.000650875533999,37.4100719424,86.1172936294,79.8946107198,100,100,88.0322994947,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_DC98896D84E1,239,PAIR,CPAIR_489B29555383,PAIR_5077ED6067EB,2,2,GENE_4F06674D2393|GENE_6D70B1A68E13,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::COBERTURA_HISTORIA_MEDIA_PCT::ATE_P75,NUM|NUM,1,107,57,50,53.2710280374,31.884057971,1.67077315208,1.16533489221e-06,43.9252336449,88.1606251467,75.7665786385,100,100,88.021957233,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_A64ED866F0BB,240,PAIR,CPAIR_425116D883DA,PAIR_779985CF671B,2,2,GENE_2F37F46849F9|GENE_F062C1E0D022,NUM::DIAS_ACIMA_50_PCT::ATE_P50 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,1,85,45,40,52.9411764706,31.884057971,1.66042780749,2.31499804529e-05,41.1764705882,86.043889605,79.9567194836,100,100,88.0111246734,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_5D1C960CCCD7,241,PAIR,CPAIR_A7A2EFB00E88,PAIR_1CAD76C5A1C7,2,2,GENE_87A67BC88338|GENE_F062C1E0D022,NUM::DEGRADACAO_SEGUNDA_MENOS_PRIMEIRA_PP::POSITIVO + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,1,139,68,71,48.9208633094,31.884057971,1.53433616743,5.70905902982e-06,41.0071942446,88.0003410535,76.0035211268,100,100,88.0010508084,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_123F57D66884,242,PAIR,CPAIR_6A792E08E59F,PAIR_0C5A49368811,2,2,GENE_A97E3DDC5077|GENE_EF4DDC050120,NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25 + NUM::TAXA_PRIMEIRA_METADE_PCT::POSITIVO,NUM|NUM,1,319,132,187,41.3793103448,31.884057971,1.29780564263,4.16904478921e-06,35.736677116,87.5528522264,76.7745011737,100,100,87.9700514066,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_F8317F3399DE,243,PAIR,CPAIR_29EF0BEA703E,PAIR_7F4FC17380DA,2,2,GENE_3B9A74376FCF|GENE_9C1287D2EBBC,NUM::SCORE_ESTABILIDADE::POSITIVO + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10,NUM|NUM,1,182,83,99,45.6043956044,31.884057971,1.43031968032,1.35569846497e-05,38.4615384615,87.8615222947,76.1340962441,100,100,87.9642852084,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_72BBFC8DB6E9,244,PAIR,CPAIR_CB1AFF4B8295,PAIR_FBB5926F2E46,2,2,GENE_9C1287D2EBBC|GENE_EF4DDC050120,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10 + NUM::TAXA_PRIMEIRA_METADE_PCT::POSITIVO,NUM|NUM,1,166,77,89,46.3855421687,31.884057971,1.45481927711,1.58477978044e-05,39.156626506,87.806029118,76.2054968701,100,100,87.9543887765,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_D55BA29E6E38,245,PAIR,CPAIR_06986A940E60,PAIR_18409304F881,2,2,GENE_3D8A852C78DD|GENE_F062C1E0D022,NUM::HORA_MODAL::ATE_P25 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,1,156,72,84,46.1538461538,31.884057971,1.44755244755,3.70948480792e-05,38.4615384615,87.3554785601,77.0075312989,100,100,87.9296221048,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_03EF86F68D01,246,PAIR,CPAIR_6B4546E701DD,PAIR_C34FDCF4E819,2,2,GENE_2088C9F7870C|GENE_3CAC3B45F3BF,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::HORA::POSITIVO,NUM|NUM,1,328,138,190,42.0731707317,31.884057971,1.31956762749,4.50526439948e-07,37.1951219512,88.44565954,74.8134291862,100,100,87.9261870665,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_5A647EC77133,247,PAIR,CPAIR_BEEF847E79DC,PAIR_1620FC4DBAA2,2,2,GENE_4F06674D2393|GENE_E16FF15020F4,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::ULTIMA_POSICAO::ATE_P50,NUM|NUM,1,111,52,59,46.8468468468,31.884057971,1.46928746929,0.000428012715679,37.8378378378,85.8462612559,80.0083137715,100,100,87.9252090708,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_265D7D4D7F53,248,PAIR,CPAIR_4265C898BCAD,PAIR_C24D38435DB7,2,2,GENE_4F06674D2393|GENE_61E0FB96AA29,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::PRIMEIRA_POSICAO::ATE_P50,NUM|NUM,1,111,52,59,46.8468468468,31.884057971,1.46928746929,0.000428012715679,37.8378378378,85.8462612559,79.9887519561,100,100,87.920318617,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_7DAE5BBB7B2A,249,PAIR,CPAIR_28EF37EE6F4A,PAIR_927F6250F989,2,2,GENE_2088C9F7870C|GENE_685DB6CC2BF3,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::POSITIVO,NUM|NUM,1,326,139,187,42.6380368098,31.884057971,1.33728388176,1.23885316799e-07,37.1165644172,88.3611214461,74.8990121283,100,100,87.9053137551,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_4BDBFC6C93E2,250,PAIR,CPAIR_FCF1488777FA,PAIR_4B3164A1B277,2,2,GENE_4F06674D2393|GENE_F31FC21F36B7,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P90,NUM|NUM,1,104,50,54,48.0769230769,31.884057971,1.50786713287,0.000280010389711,38.9182692308,86.3297489492,78.9280125195,100,100,87.8968776045,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_0D25CFA43C6D,251,PAIR,CPAIR_631F5D21C0F7,PAIR_629E3BDE409D,2,2,GENE_4F06674D2393|GENE_BCDF2D64DE2A,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P75,NUM|NUM,1,90,45,45,50,31.884057971,1.56818181818,0.000174786435154,38.8888888889,85.6406768363,80.1628521127,100,100,87.8610514463,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_F5A7FE76F2F9,252,PAIR,CPAIR_3E811F7FF1F2,PAIR_62771F0D4002,2,2,GENE_2088C9F7870C|GENE_E16C27552409,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::DIAS_ATIVOS_Y::ATE_P25,NUM|NUM,1,272,116,156,42.6470588235,31.884057971,1.33756684492,5.50200261116e-06,37.1323529412,87.8898862121,75.6506748826,100,100,87.8576118267,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_8ADEA0E2A44C,253,PAIR,CPAIR_A50D07F40D12,PAIR_C3283BCD2BCD,2,2,GENE_695159D8ADEC|GENE_F062C1E0D022,NUM::CONCENTRACAO_MELHOR_DIA_PCT::ATE_P50 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,1,114,53,61,46.4912280702,31.884057971,1.45813397129,0.000493413023047,36.8421052632,85.643605689,80.1149256651,100,100,87.8505342608,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_449B2AC75B9B,254,PAIR,CPAIR_AB28A4F356D0,PAIR_33E61C9D924C,2,2,GENE_3B9A74376FCF|GENE_C62E084D2D54,NUM::SCORE_ESTABILIDADE::POSITIVO + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,NUM|NUM,1,296,123,173,41.5540540541,31.884057971,1.30328624079,1.23368833731e-05,35.8108108108,87.3976174974,76.5779049296,100,100,87.8432849811,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_0137934A6C8B,255,PAIR,CPAIR_0AA053EB502B,PAIR_4BC906E46A68,2,2,GENE_2088C9F7870C|GENE_533B4E5C3716,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::DIAS_ATIVOS_X::ATE_P25,NUM|NUM,1,272,116,156,42.6470588235,31.884057971,1.33756684492,5.50200261116e-06,37.1323529412,87.8898862121,75.5450410798,100,100,87.831203376,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_EC24371F44FA,256,PAIR,CPAIR_77039F3C4571,PAIR_272BA6C3AAF5,2,2,GENE_2088C9F7870C|GENE_941F584722E4,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::PROPORCAO_DIAS_ACIMA_50_PCT::POSITIVO,NUM|NUM,1,329,139,190,42.2492401216,31.884057971,1.32508980381,2.94999373998e-07,37.0820668693,88.3475955725,74.5948258999,100,100,87.8225042612,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_1D33777C8E0F,257,PAIR,CPAIR_DEDC84ECE958,PAIR_F6C5A406B641,2,2,GENE_1464D5165355|GENE_A97E3DDC5077,NUM::TAXA_ALVO_MAX_DIA_PCT::POSITIVO + NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25,NUM|NUM,1,320,133,187,41.5625,31.884057971,1.30355113636,2.80545388037e-06,36.875,87.9382482693,75.384634194,100,100,87.8152826832,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_91129ECA3239,258,PAIR,CPAIR_3CDE531027CD,PAIR_DAE1408B76EC,2,2,GENE_06F6DD284AA5|GENE_2088C9F7870C,NUM::DIAS_AVALIADOS::ATE_P25 + NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10,NUM|NUM,1,272,116,156,42.6470588235,31.884057971,1.33756684492,5.50200261116e-06,37.1323529412,87.8898862121,75.4296263693,100,100,87.8023496984,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_573221B1363D,259,PAIR,CPAIR_BCD7021D1C32,PAIR_2088E5C27D3E,2,2,GENE_964096AFA873|GENE_F062C1E0D022,NUM::DEGRADACAO_SEGUNDA_MENOS_PRIMEIRA_PP::ATE_P90 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,1,98,53,45,54.0816326531,31.884057971,1.69619666048,1.46791766562e-06,43.8775510204,87.2323394059,76.7304870892,100,100,87.7987914752,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_858D73197F45,260,PAIR,CPAIR_EAA8A0C02A45,PAIR_A626DC16F2BB,2,2,GENE_2088C9F7870C|GENE_FF7A9C9785CD,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::DIAS_ACIMA_50_PCT::POSITIVO,NUM|NUM,1,329,139,190,42.2492401216,31.884057971,1.32508980381,2.94999373998e-07,37.0820668693,88.3475955725,74.4618055556,100,100,87.7892491751,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_FC9BEDDCC68A,261,PAIR,CPAIR_9DF598B62E43,PAIR_39BADD48451C,2,2,GENE_9FAF88FABFB2|GENE_F062C1E0D022,NUM::TAXA_ALVO_DESVIO_DIAS_PP::ATE_P75 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,1,109,52,57,47.7064220183,31.884057971,1.49624687239,0.000244514907158,38.5321100917,86.0097842504,79.120451878,100,100,87.7850050947,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_7349634BC634,262,PAIR,CPAIR_BA5ABE34D2E9,PAIR_F3A17077DAE1,2,2,GENE_90F83D24C40F|GENE_F062C1E0D022,NUM::TAMANHO::ATE_P25 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,1,151,66,85,43.7086092715,31.884057971,1.37086092715,0.000718209756096,36.0761589404,85.6385729345,79.8569542253,100,100,87.7835250236,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_8E027CD19858,263,PAIR,CPAIR_811EECFA2064,PAIR_88028E8D36B9,2,2,GENE_2666EA8D7159|GENE_A97E3DDC5077,NUM::TAXA_ALVO_MEDIA_DIAS_PCT::POSITIVO + NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25,NUM|NUM,1,320,133,187,41.5625,31.884057971,1.30355113636,2.80545388037e-06,36.875,87.9382482693,75.2359643975,100,100,87.778115234,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_B5C968920C17,264,PAIR,CPAIR_F27B98C261CA,PAIR_EE5CA8D3A8D2,2,2,GENE_3B9A74376FCF|GENE_BD0CBFEEE0B2,NUM::SCORE_ESTABILIDADE::POSITIVO + NUM::TAXA_ALVO_MAX_DIA_PCT::ATE_P10,NUM|NUM,1,252,106,146,42.0634920635,31.884057971,1.31926406926,4.78892925017e-05,36.5079365079,87.3945723764,76.2453540688,100,100,87.7586247054,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_5F9499548428,265,PAIR,CPAIR_D70ECACEF6DC,PAIR_83C626D7E71D,2,2,GENE_1464D5165355|GENE_C62E084D2D54,NUM::TAXA_ALVO_MAX_DIA_PCT::POSITIVO + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,NUM|NUM,1,297,124,173,41.7508417508,31.884057971,1.30945821855,6.38259081927e-06,36.0269360269,87.7765634205,75.2594385759,100,100,87.7031413542,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_78D09212D16B,266,PAIR,CPAIR_4F708EB03AD1,PAIR_BD770943931D,2,2,GENE_1464D5165355|GENE_9C1287D2EBBC,NUM::TAXA_ALVO_MAX_DIA_PCT::POSITIVO + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10,NUM|NUM,1,183,84,99,45.9016393443,31.884057971,1.43964232489,6.44483705988e-06,38.7978142077,87.9599461401,74.8156298904,100,100,87.6838805427,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_4CDB6CEAC967,267,PAIR,CPAIR_E47F489873FD,PAIR_AAA9A422BD3F,2,2,GENE_2666EA8D7159|GENE_C62E084D2D54,NUM::TAXA_ALVO_MEDIA_DIAS_PCT::POSITIVO + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,NUM|NUM,1,297,124,173,41.7508417508,31.884057971,1.30945821855,6.38259081927e-06,36.0269360269,87.7765634205,75.1107687793,100,100,87.6659739051,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_DC545E4D8D32,268,PAIR,CPAIR_602551C6ACD3,PAIR_D4C408ABE544,2,2,GENE_2666EA8D7159|GENE_9C1287D2EBBC,NUM::TAXA_ALVO_MEDIA_DIAS_PCT::POSITIVO + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10,NUM|NUM,1,183,84,99,45.9016393443,31.884057971,1.43964232489,6.44483705988e-06,38.7978142077,87.9599461401,74.6669600939,100,100,87.6467130935,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_1730F77F0ABA,269,PAIR,CPAIR_1EE626377881,PAIR_60C910064BE0,2,2,GENE_BD0CBFEEE0B2|GENE_EF4DDC050120,NUM::TAXA_ALVO_MAX_DIA_PCT::ATE_P10 + NUM::TAXA_PRIMEIRA_METADE_PCT::POSITIVO,NUM|NUM,1,238,101,137,42.4369747899,31.884057971,1.33097784568,5.10914233209e-05,36.1344537815,87.1167632247,76.3167546949,100,100,87.6375702861,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_EC975C68D748,270,PAIR,CPAIR_D712503BE8E7,PAIR_7AF62E98A261,2,2,GENE_4F06674D2393|GENE_BE143A021D5F,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P90,NUM|NUM,1,95,46,49,48.4210526316,31.884057971,1.51866028708,0.000401108256387,38.9473684211,86.1208757989,78.2215864632,100,100,87.6158345153,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_F29BC5ED2167,271,PAIR,CPAIR_B030EF686310,PAIR_92553934318E,2,2,GENE_412E6AF6D530|GENE_695159D8ADEC,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P10 + NUM::CONCENTRACAO_MELHOR_DIA_PCT::ATE_P50,NUM|NUM,1,74,39,35,52.7027027027,31.884057971,1.65294840295,0.000119588275671,43.2432432432,85.9531560741,78.5218603287,100,100,87.6070431192,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_17848183DEF9,272,PAIR,CPAIR_018D2FE33433,PAIR_BBC9DC42F41C,2,2,GENE_412E6AF6D530|GENE_EF4DDC050120,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P10 + NUM::TAXA_PRIMEIRA_METADE_PCT::POSITIVO,NUM|NUM,1,128,61,67,47.65625,31.884057971,1.49467329545,5.19364823404e-05,39.84375,87.3331384456,75.7362578247,100,100,87.600633679,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_34D2359E4E9E,273,PAIR,CPAIR_3C9D04A7A5F7,PAIR_949DE357B996,2,2,GENE_06BC096ADF16|GENE_B2BA214748C1,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + NUM::TAXA_SEGUNDA_METADE_PCT::POSITIVO,NUM|NUM,1,277,110,167,39.7111913357,31.884057971,1.24548736462,0.000684498343504,33.9350180505,85.6053202138,79.1104264475,100,100,87.5802667188,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_4157E5B60866,274,PAIR,CPAIR_468CD096012E,PAIR_0F3B1BAB5CEC,2,2,GENE_2088C9F7870C|GENE_9FAF88FABFB2,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::ATE_P75,NUM|NUM,1,165,71,94,43.0303030303,31.884057971,1.34958677686,0.000764857494751,35.1515151515,85.6061783843,79.0801056338,100,100,87.5731156006,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_F380FB04A5B4,275,PAIR,CPAIR_2BE7141FB427,PAIR_FBAC4E1BD894,2,2,GENE_685DB6CC2BF3|GENE_A97E3DDC5077,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::POSITIVO + NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25,NUM|NUM,1,320,133,187,41.5625,31.884057971,1.30355113636,2.80545388037e-06,36.875,87.9382482693,74.3845363849,100,100,87.5652582309,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_33D3D9125DA0,276,PAIR,CPAIR_4AECCFBCB953,PAIR_A10EBEBFA741,2,2,GENE_C62E084D2D54|GENE_E16C27552409,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25 + NUM::DIAS_ATIVOS_Y::ATE_P25,NUM|NUM,1,179,81,98,45.251396648,31.884057971,1.41924834942,2.7517640188e-05,38.2541899441,87.604663575,75.0110035211,100,100,87.5550826678,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_B7BA66A28F18,277,PAIR,CPAIR_CFF8285176AC,PAIR_A9096C56867F,2,2,GENE_685DB6CC2BF3|GENE_9C1287D2EBBC,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::POSITIVO + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10,NUM|NUM,1,179,83,96,46.3687150838,31.884057971,1.45429151854,5.09217552132e-06,39.1061452514,88.1934460139,73.8155320813,100,100,87.5506060273,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_4688AC6451D6,278,PAIR,CPAIR_A687D1422705,PAIR_8EBFE46479BC,2,2,GENE_1607707786DD|GENE_EF4DDC050120,NUM::DIAS_ACIMA_58_PCT::ATE_P10 + NUM::TAXA_PRIMEIRA_METADE_PCT::POSITIVO,NUM|NUM,1,190,84,106,44.2105263158,31.884057971,1.38660287081,6.0220612602e-05,36.8421052632,86.9777839049,76.1685739437,100,100,87.5310354384,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_38F521BF2EB6,279,PAIR,CPAIR_769C8158CC54,PAIR_A29B9FE411E2,2,2,GENE_533B4E5C3716|GENE_C62E084D2D54,NUM::DIAS_ATIVOS_X::ATE_P25 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,NUM|NUM,1,179,81,98,45.251396648,31.884057971,1.41924834942,2.7517640188e-05,38.2541899441,87.604663575,74.9053697183,100,100,87.5286742171,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_72EB23B7383A,280,PAIR,CPAIR_06CFBBB8A60A,PAIR_4C9EBFC25177,2,2,GENE_3B9A74376FCF|GENE_412E6AF6D530,NUM::SCORE_ESTABILIDADE::POSITIVO + NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P10,NUM|NUM,1,143,67,76,46.8531468531,31.884057971,1.46948506039,4.58810261708e-05,38.4615384615,87.1732972791,75.6648571987,100,100,87.5028629392,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_7E2E9A2C2554,281,PAIR,CPAIR_442F95DF3E2A,PAIR_3DD561FB8271,2,2,GENE_06F6DD284AA5|GENE_C62E084D2D54,NUM::DIAS_AVALIADOS::ATE_P25 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,NUM|NUM,1,179,81,98,45.251396648,31.884057971,1.41924834942,2.7517640188e-05,38.2541899441,87.604663575,74.7899550078,100,100,87.4998205394,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_9FDDDE9955E2,282,PAIR,CPAIR_E45A4437DC45,PAIR_9D965A151AAA,2,2,GENE_1607707786DD|GENE_3B9A74376FCF,NUM::DIAS_ACIMA_58_PCT::ATE_P10 + NUM::SCORE_ESTABILIDADE::POSITIVO,NUM|NUM,1,206,90,116,43.6893203883,31.884057971,1.37025595763,4.63194670738e-05,36.1529126214,86.9343936998,76.0971733177,100,100,87.4914901793,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_F020DBCBDA8A,283,PAIR,CPAIR_334340EE9B82,PAIR_D2FCE68AA0F9,2,2,GENE_941F584722E4|GENE_A97E3DDC5077,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::POSITIVO + NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25,NUM|NUM,1,320,133,187,41.5625,31.884057971,1.30355113636,2.80545388037e-06,36.875,87.9382482693,74.0803501565,100,100,87.4892116738,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_6A17CC242222,284,PAIR,CPAIR_6D537F125504,PAIR_841B16A8202C,2,2,GENE_A97E3DDC5077|GENE_FF7A9C9785CD,NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25 + NUM::DIAS_ACIMA_50_PCT::POSITIVO,NUM|NUM,1,320,133,187,41.5625,31.884057971,1.30355113636,2.80545388037e-06,36.875,87.9382482693,73.9473298122,100,100,87.4559565877,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_A9877B48850C,285,PAIR,CPAIR_C17A3E65EC9C,PAIR_BD6613E506D3,2,2,GENE_685DB6CC2BF3|GENE_C62E084D2D54,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::POSITIVO + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,NUM|NUM,1,297,124,173,41.7508417508,31.884057971,1.30945821855,6.38259081927e-06,36.0269360269,87.7765634205,74.2593407668,100,100,87.4531169019,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_A7FC6BCE3D96,286,PAIR,CPAIR_D54E99C91F14,PAIR_2027F369F35C,2,2,GENE_1B320D324990|GENE_2088C9F7870C,NUM::CV_TAXA_ALVO_DIARIA::ATE_P75 + NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10,NUM|NUM,1,139,65,74,46.7625899281,31.884057971,1.46664486593,6.00171221373e-05,38.4712230216,87.1436544109,75.5176545384,100,100,87.45124084,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
